date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_912,Gap_Up_aVWAP_861,Gap_Up_aVWAP_855,Gap_Up_aVWAP_841,Gap_Up_aVWAP_827,Gap_Up_aVWAP_779,Gap_Up_aVWAP_755,Gap_Up_aVWAP_753,Gap_Up_aVWAP_707,Gap_Up_aVWAP_654,Gap_Down_aVWAP_897,Gap_Down_aVWAP_871,Gap_Down_aVWAP_870,Gap_Down_aVWAP_849,Gap_Down_aVWAP_846,Gap_Down_aVWAP_816,Gap_Down_aVWAP_736,Gap_Down_aVWAP_708,Gap_Down_aVWAP_699,Gap_Down_aVWAP_694,aVWAP_OB_bull_126,aVWAP_OB_bear_759,aVWAP_OB_bear_726,aVWAP_OB_bear_636,aVWAP_OB_bear_597,aVWAP_OB_bear_451,aVWAP_OB_bear_212,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-03 00:00:00+00:00,11.8296016058,11.9754210401,11.5561901666,11.5744175958,1280215,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,-1.0,10.889142,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,1280215.0,False,False,False,False
2022-01-04 00:00:00+00:00,11.5015078787,11.9754210401,11.4240413042,11.9161818949,2614765,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-2614765,-102539.80392156863,False,False,False,False,1332550.2941176472,False,False,False,False
2022-01-05 00:00:00+00:00,11.4468255909,11.9663073255,11.405813875,11.6564410276,2560686,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-5175451,-301477.4978854287,False,False,False,False,1380712.4786620531,False,False,False,False
2022-01-06 00:00:00+00:00,12.5404713479,12.627051637,11.7840330326,11.8660564644,3625561,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.77209797739898,-26.375576854050937,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1549890,-350434.85090952954,False,False,False,False,1468745.7540086394,False,False,False,False
2022-01-07 00:00:00+00:00,12.7318593554,12.895906219,12.2306050501,12.5495850626,2835344,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.93307071886885,-11.159801728670168,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,1285454,-286282.34695229307,False,False,False,False,1522337.842086732,False,False,False,False
2022-01-10 00:00:00+00:00,12.7865416433,12.895906219,12.4766753454,12.6042673504,2119453,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.29788296097655,-1.7291979499238934,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,3404907,-141529.82354239922,False,False,False,False,1545754.1227892132,False,False,False,False
2022-01-11 00:00:00+00:00,13.5703211025,13.5794348172,12.9505885068,12.9505885068,2901620,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.95383476982235,6.224087578375439,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,6306527,111335.14992985173,False,False,False,False,1598925.3336602245,False,False,False,False
2022-01-12 00:00:00+00:00,13.5976622465,13.9439834029,13.5156388147,13.7343679661,2125506,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.11423735524946,11.208986897733212,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,8432033,437637.0264031909,False,False,False,False,1619575.5558696275,False,False,False,False
2022-01-13 00:00:00+00:00,13.7708228247,13.9986656907,13.5247525293,13.7070268222,2580854,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.23993671776829,14.755257669091662,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,11012887,852352.7116422815,False,False,False,False,1657272.7497570931,False,False,False,False
2022-01-14 00:00:00+00:00,14.4361239936,14.513590568,13.8255051125,13.9075285443,3282909,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.63264571576858,18.087434369193787,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,14295796,1379546.5660876823,False,False,False,False,1721023.1909430893,False,False,False,False
