date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_176,Gap_Up_aVWAP_42,Gap_Down_aVWAP_136,Gap_Down_aVWAP_107,Gap_Down_aVWAP_34,Gap_Down_aVWAP_24,aVWAP_OB_bull_171,aVWAP_OB_bear_153,aVWAP_OB_bear_104,aVWAP_OB_bear_83,aVWAP_OB_bear_2,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-11 00:00:00+00:00,50.810469912,54.4397891914,47.7495982305,54.063739242,14912423,,,,,,,,,,,63.267264926260296,"rgba(239, 83, 80, 0.5)",-1.0,45.396248,,56.30317155706117,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.7188319269988,-4.828202773690926,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-34205417,-3045157.093368895,False,False,False,False,6209676.445847288,False,False,False,False
2022-03-18 00:00:00+00:00,54.9994914417,55.0869449184,49.7884011308,51.3177000763,10774236,,,,,,,,,,,62.06155641733881,"rgba(239, 83, 80, 0.5)",0.0,0.0,,56.20814052870902,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.39787341273525,-5.462927749100778,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-23431181,-4555232.938304532,False,False,False,False,6547791.968377119,False,False,False,False
2022-03-25 00:00:00+00:00,55.585429735,56.3900017199,54.1380746971,54.9994914417,7396039,,,,,,,,,,,61.54899117996708,"rgba(239, 83, 80, 0.5)",0.0,0.0,,56.36867186997253,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.831332903573184,-5.631513002829493,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-16035142,-5405596.572504196,False,False,False,False,6610625.0818306655,False,False,False,False
2022-04-01 00:00:00+00:00,56.258821505,59.0748234519,55.0344728324,55.6816285593,7179004,,,,,,,,,,,61.21954569383055,"rgba(239, 83, 80, 0.5)",1.0,56.55894,,56.60588114536048,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.871500185280745,-5.631513002829493,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-8856138,-5661192.233800181,False,False,False,False,6652727.223917282,False,False,False,False
2022-04-08 00:00:00+00:00,53.5827451206,56.9234679272,52.7082103545,56.3375296339,6145150,,,,,,,,,,,60.83836502220646,"rgba(239, 83, 80, 0.5)",0.0,0.0,,56.50210361616878,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.03317039396987,-6.29955569577556,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-15001288,-6353051.179444612,False,False,False,False,6615128.911034521,False,False,False,False
2022-04-15 00:00:00+00:00,53.1104963469,54.9820007464,52.8481359171,53.2241858665,4029222,,,,,,,,,,,60.583947799479375,"rgba(239, 83, 80, 0.5)",0.0,0.0,,56.39139049314099,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.28755385013029,-7.180350556490417,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-19030510,-7292122.203189456,False,False,False,False,6423580.2509578895,False,False,False,False
2022-04-22 00:00:00+00:00,53.7489067262,58.427667725,52.7606824405,53.1367323899,5540328,,,,,,,,,,,60.323944814270725,"rgba(239, 83, 80, 0.5)",0.0,0.0,,56.352374063336995,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.22195479595715,-7.5104220548926435,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-13490182,-7751237.74369394,False,False,False,False,6358154.158294342,False,False,False,False
2022-04-29 00:00:00+00:00,52.7082103545,55.1044356137,51.9036383697,53.4340742104,6245765,,,,,,,,,,,59.97183593325125,"rgba(239, 83, 80, 0.5)",0.0,0.0,,56.17131342358644,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.81410443349742,-8.258886427473733,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-19735947,-8638993.984901797,False,False,False,False,6349829.035457725,False,False,False,False
2022-05-06 00:00:00+00:00,52.2884336667,54.9776280726,50.3119850953,52.3409057527,6357713,,,,,,,,,,,59.61330916568101,"rgba(239, 83, 80, 0.5)",0.0,0.0,,55.95639177002435,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.37542962167278,-9.089463329823204,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-26093660,-9931932.208242405,False,False,False,False,6350413.0328312265,False,False,False,False
2022-05-13 00:00:00+00:00,53.3817870481,53.5492662346,48.6482963537,51.2564826427,7723051,,,,,,,,,,,59.184850775053555,"rgba(239, 83, 80, 0.5)",0.0,0.0,,54.40327411532024,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.951536551889678,-9.089463329823204,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-18370609,-10557019.378002226,False,False,False,False,6452089.919288172,False,False,False,False
2022-05-20 00:00:00+00:00,54.1839242048,56.5815209811,52.1124711077,53.1173462271,6230852,,,,,,,,,,,58.97605086197078,"rgba(239, 83, 80, 0.5)",0.0,0.0,,54.73151691837628,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.00832746076616,-9.089463329823204,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-12139757,-10674259.201853914,False,False,False,False,6435701.9252668265,False,False,False,False
2022-05-27 00:00:00+00:00,56.3787830184,56.4493005706,52.8529054062,54.6687323765,4849074,,,,,,,,,,,58.855528563530854,"rgba(239, 83, 80, 0.5)",0.0,0.0,,54.93059305128306,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.42557228047427,-9.089463329823204,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-7290683,-10423623.927642513,False,False,False,False,6318173.930802617,False,False,False,False
2022-06-03 00:00:00+00:00,56.3699683244,58.7587504066,55.9909364811,56.8988499662,4316077,,,,,,,,,,,58.80502125364548,"rgba(239, 83, 80, 0.5)",0.0,0.0,,55.196771251129114,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.147567826689354,-9.089463329823204,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-11606760,-10511263.63670603,False,False,False,False,6169870.454446868,False,False,False,False
2022-06-10 00:00:00+00:00,54.0605184884,59.3317055186,54.0428891003,57.5599520185,5273261,,,,,,,,,,,58.706631169849565,"rgba(239, 83, 80, 0.5)",0.0,0.0,,55.437753116583366,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.21183182403369,-9.089463329823204,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-16880021,-10983023.441394472,False,False,False,False,6103454.939302656,False,False,False,False
2022-06-17 00:00:00+00:00,48.3662261448,52.9939405107,47.564088988,52.191803354,7421484,,,,,,49.64141854783334,,,,,58.30581217245042,"rgba(239, 83, 80, 0.5)",0.0,0.0,,54.11570866779212,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.05421943808687,-9.089463329823204,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-24301505,-11969577.630920807,False,False,False,False,6201086.721576532,False,False,False,False
2022-06-24 00:00:00+00:00,51.0106343539,51.0106343539,48.9656253388,50.45530863,4970510,,,,,,49.917197807921006,,,,,58.076388712411685,"rgba(239, 83, 80, 0.5)",0.0,0.0,,53.79800653658337,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.38447296273206,-9.089463329823204,False,False,False,True,True,,0,,,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-19330995,-12514867.806408156,False,False,False,False,6109932.890348641,False,False,False,False
2022-07-01 00:00:00+00:00,49.1771779956,52.8264613241,47.2026865328,51.1604841524,4331289,,,,,,49.87012348976892,,,,,57.87245557981651,"rgba(239, 83, 80, 0.5)",0.0,0.0,,53.539261394746596,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.95101790845288,-9.089463329823204,False,False,False,True,True,,0,0.8488963446810496,1.1073693866747232,False,False,False,False,-0.3420406479739022,-0.3424344511946481,False,False,False,False,-23662284,-13340602.33926681,False,False,False,False,5978181.491063557,False,False,False,False
2022-07-08 00:00:00+00:00,49.591468615,50.3363102606,46.2506995775,47.4230538835,4280736,,,,,,49.63697725710604,,,,,57.65665661402962,"rgba(239, 83, 80, 0.5)",0.0,0.0,,51.279268325473325,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.93280568586338,-9.089463329823204,False,False,False,True,True,,1,0.8265066583938885,1.166189253404042,False,False,False,False,-0.34282825441539394,-0.342631352805021,False,False,False,False,-19381548,-13788079.795617417,False,False,False,False,5852444.788021812,False,False,False,False
2022-07-15 00:00:00+00:00,49.291769018,50.763822921,46.5647671258,49.1771779956,4655815,,,,,,49.49844060139219,,,,,57.43690590503745,"rgba(239, 83, 80, 0.5)",0.0,0.0,,51.106580191268066,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.80205736040623,-9.089463329823204,False,False,False,True,True,,1,0.8105642032226846,1.1821623222240887,False,False,False,False,-0.33140272385769154,-0.33701703833135627,False,False,False,False,-24037363,-14547285.958905015,False,False,False,False,5763805.54446464,False,False,False,False
2022-07-22 00:00:00+00:00,53.8137070555,54.9419878914,49.7807200958,50.6668612867,4104046,,,,,,49.95995198746584,,,,,57.33782995962986,"rgba(239, 83, 80, 0.5)",0.0,0.0,,51.503259808236194,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.71037433808755,-9.089463329823204,False,False,False,True,True,,1,0.8609070428002871,1.1484428110038805,False,False,False,False,-0.204930122519433,-0.27097358042539466,False,False,False,False,-19933317,-14946251.221208347,False,False,False,False,5640860.393022816,False,False,False,False
2022-07-29 00:00:00+00:00,56.2906360781,56.5374475109,53.1261609212,54.3602180854,5252885,,,,,,50.763728069074396,,,,,57.28354609540375,"rgba(239, 83, 80, 0.5)",0.0,0.0,,52.11453590514971,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.13972231211392,-14.767488784938465,False,False,False,True,True,,1,0.907955885259302,1.0974125263438517,False,False,False,False,-0.1250872897191309,-0.19803043507226278,False,False,False,False,-14680432,-14926560.908526247,False,False,False,False,5612121.475021126,False,False,False,False
2022-08-05 00:00:00+00:00,53.9988156302,57.2690671155,53.4082311301,56.3699683244,5231806,,,,,,51.30035622538533,,,,,57.22119753176612,"rgba(239, 83, 80, 0.5)",0.0,0.0,,52.46298181275268,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.473357783560125,-13.359800476259416,False,False,False,True,True,,1,0.8900030189313874,1.096710263389657,False,False,False,False,-0.09968830670299245,-0.14885937088762763,False,False,False,False,-19912238,-15295870.32270949,False,False,False,False,5583949.958352894,False,False,False,False
2022-08-12 00:00:00+00:00,57.9603536015,58.2088819171,53.9194833839,54.809767481,5867802,,,,,,51.9869231298948,,,,,57.20628380448098,"rgba(239, 83, 80, 0.5)",0.0,0.0,,53.801936194816726,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.392682571143176,-10.452286461681233,False,False,False,True,True,,1,0.9038355355502191,1.089735840813799,False,False,False,False,-0.05266926704792057,-0.1007643189677741,False,False,False,False,-14044436,-15203171.483990269,False,False,False,False,5604976.035511939,False,False,False,True
2022-08-19 00:00:00+00:00,55.1732860623,57.8183374212,54.8892537017,57.1437605646,3230009,,,,,,52.24700336205505,,,,,57.18709862015441,#000000,0.0,0.0,,53.889459623744564,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.16245296450269,-9.642327868652544,False,False,False,False,True,,1,0.9141308103766693,1.0702539076126831,False,False,False,False,0.0008122662312413627,-0.04997602636826637,False,False,False,False,-17274445,-15356599.151842842,False,False,False,False,5429052.551399943,False,False,False,False
2022-08-26 00:00:00+00:00,52.3507144781,54.507585217,51.267841103,53.6998681913,4001609,,,,,52.70871359936667,52.28163604093171,,,,,57.10326913403682,"rgba(239, 83, 80, 0.5)",0.0,0.0,,53.58184661156705,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.52244806761932,-9.642327868652544,False,False,False,True,True,,1,0.904171872559918,1.0730095169132983,False,False,False,False,-0.07268988712219752,-0.06133295674523195,False,False,False,False,-21276054,-15795077.288743373,False,False,False,False,5323315.992036984,False,False,False,False
2022-09-02 00:00:00+00:00,50.0784555926,53.5700121464,49.4216307585,52.0578061061,3770403,,,,,51.89110819430085,52.19857725409186,,,,,56.99789544362243,"rgba(239, 83, 80, 0.5)",0.0,0.0,,53.24188727670339,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.19305664316555,-9.642327868652544,False,False,False,True,True,,1,0.9555888084082084,1.0846275187410437,False,False,False,False,-0.09757530424114265,-0.0794541304931873,False,False,False,False,-25046457,-16480364.674762383,False,False,False,False,5208285.400034245,False,False,False,False
2022-09-09 00:00:00+00:00,51.4719893622,51.4897413848,48.0458490115,50.0784555926,3962086,,,,,51.365969626674044,52.07774902429826,,,,,56.878732794387446,"rgba(239, 83, 80, 0.5)",0.0,0.0,,52.92689052173573,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.98137997252569,-9.642327868652544,False,False,False,True,True,,1,1.0018153960521314,0.9998826245373896,False,False,False,False,-0.22665697065448895,-0.15305555057383813,False,False,False,False,-21084371,-16821402.18033554,False,False,False,False,5115974.333365042,False,False,False,False
2022-09-16 00:00:00+00:00,48.7026738456,53.7442482477,48.2411212595,52.1288141963,4926992,,,,,51.02984955742489,51.93977891505932,,,,,56.73404944720882,"rgba(239, 83, 80, 0.5)",0.0,0.0,,52.62850701584263,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.773873458793304,-9.642327868652544,False,False,False,True,False,,1,0.9846677374732129,0.9849350319036703,False,False,False,False,-0.134640767767654,-0.14384815917074606,False,False,False,False,-26011363,-17502140.018829204,False,False,False,False,5101975.642004669,False,False,False,False
2022-09-23 00:00:00+00:00,44.4776924804,49.9985714912,43.922941776,48.1878651918,4946998,,,,,49.908770927551366,51.53493078637081,,,,,56.50739877493307,"rgba(239, 83, 80, 0.5)",0.0,0.0,,52.025255279014345,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.52450509863256,-9.642327868652544,False,False,False,True,False,,1,0.9073540762145105,1.0307916050202839,False,False,False,False,-0.34282825441539394,-0.24333820679307,False,False,False,False,-30958361,-18498897.12854556,False,False,False,False,5090495.81667099,False,False,False,False
2022-09-30 00:00:00+00:00,42.0900454485,46.1463825994,41.7527570202,43.9806358492,6089911,,,,,48.46224824821428,50.88635717348476,,,,,56.16946144549201,"rgba(239, 83, 80, 0.5)",0.0,0.0,,51.16507334704229,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.23135762106886,-6.46013993801796,False,False,False,True,False,,1,0.8801952470895957,1.0892130577685444,False,False,False,False,-0.34282825441539394,-0.29308323060423197,False,False,False,False,-37048272,-19872924.896801446,False,False,False,False,5164526.570991658,False,False,False,False
2022-10-07 00:00:00+00:00,42.9510185418,46.0842505205,42.5693500571,43.0752826996,6303551,,,,,47.61055833243961,50.35557889939746,,,,,55.851376170691225,"rgba(239, 83, 80, 0.5)",0.0,0.0,,50.50927944042422,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.09304992265837,-7.62069573973185,False,False,False,True,False,,0,0.90384888769552,1.0663510849863693,False,False,False,False,-0.32215587146453767,-0.3076195510343848,False,False,False,False,-30744721,-20678243.126668006,False,False,False,False,5248898.750918201,False,False,False,False
2022-10-14 00:00:00+00:00,43.3770670828,44.2557921987,40.4568593745,42.6936142149,4387133,,,,,47.04897856382604,49.97259544766696,,,,,55.618820081675274,"rgba(239, 83, 80, 0.5)",0.0,0.0,,47.96104168385685,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.53452596721172,-8.248306844481839,False,False,False,True,False,,0,0.8853576433856117,1.064375969515902,False,False,False,False,-0.34282825441539394,-0.3252239027248894,False,False,False,False,-26357588,-21098935.339507412,False,False,False,False,5185064.250850186,False,False,False,False
2022-10-21 00:00:00+00:00,45.8801022613,46.8387114786,44.4421884354,44.7794768637,5261901,,45.72033405843334,,,46.88881585325221,49.731996432251016,,,,,55.41329645398485,"rgba(239, 83, 80, 0.5)",0.0,0.0,,48.16019013414209,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.59197201733,-8.248306844481839,False,False,False,True,False,,0,0.9101879536270022,1.067191649254572,False,False,False,False,-0.18785574821859793,-0.25653982547174364,False,False,False,False,-21095687,-21098694.72176612,False,False,False,False,5190755.86189832,False,False,False,False
2022-10-28 00:00:00+00:00,49.829927277,49.9453154236,45.5863950483,46.0753745093,5121629,,47.0686428054645,,,47.05316505097559,49.665280821128654,,,,,55.27543530983538,"rgba(239, 83, 80, 0.5)",0.0,0.0,,48.47502778415588,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.350034854131415,-8.248306844481839,False,False,False,True,True,,0,0.9289674139685415,1.0091418311892209,False,False,False,False,-0.09253741719939221,-0.1745386213355679,False,False,False,False,-15974058,-20719092.001635298,False,False,False,False,5185635.353609555,False,False,False,False
2022-11-04 00:00:00+00:00,50.2648518293,50.9660567197,47.2292559745,49.4305067698,6297671,,47.981542549291454,,,47.331461223257634,49.654511351464606,,,,,55.13778690214703,"rgba(239, 83, 80, 0.5)",0.0,0.0,,48.766778541020116,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.52579945657416,-12.67423105143547,False,False,False,True,True,,0,0.9574676544119954,0.9988962755858323,False,False,False,False,-0.03376000452718369,-0.1041493129313758,False,False,False,False,-9676387,-19901113.853366017,False,False,False,False,5268008.364453292,False,False,False,False
2022-11-11 00:00:00+00:00,55.6880947161,55.9366230317,48.9955822175,50.8595445845,5602786,,49.379111476262196,,,47.90479472502348,49.85238727587239,,,,,55.10468803068057,#000000,0.0,0.0,,49.31779003951226,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.37274969794608,-8.9928327407399,False,False,False,False,True,,0,0.9885303043288287,0.9423964386042208,False,False,False,False,0.11478316099678197,0.005316924032703084,False,False,False,False,-4073601,-18728705.493857425,False,False,False,False,5292806.707827123,False,False,False,False
2022-11-18 00:00:00+00:00,55.4330231501,57.0816284857,54.0203751408,55.1377820173,9749259,,51.24554598934225,,,48.95789640527209,50.3130589434519,,,,,55.118848904931056,#000000,0.0,0.0,,51.481428460845486,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.99720569616933,-6.554815151239083,False,False,False,False,True,,0,1.0023439006577768,0.9585505108085838,False,False,False,False,0.25525272283689765,0.13028482343480036,False,False,False,False,-13822860,-18365309.53134947,False,False,False,False,5622914.285025113,False,False,False,False
2022-11-25 00:00:00+00:00,55.1111539834,55.3488901263,54.369066738,54.8339888677,2468500,,51.51009075859802,,,49.160588578105475,50.40655860704564,,,,,55.1173135473867,#000000,0.0,0.0,,51.59299365496346,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.708019404523526,-4.993553148497874,False,False,False,False,True,,0,0.9980433987871079,0.9714666291211308,False,False,False,False,0.22306604815604186,0.1766754357954211,False,False,False,False,-16291360,-18211683.640138395,False,False,False,False,5389253.967615846,False,False,False,False
2022-12-02 00:00:00+00:00,54.8071664371,56.0946431038,53.2514654649,54.4227115992,4348356,,51.86911376844784,,,49.47344373832803,50.55465361414397,,,,,55.11126014124167,#000000,0.0,0.0,,51.755708398138765,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.76768692132305,-4.017249652492303,False,False,False,False,True,,0,0.959127557685642,0.9857860930389202,False,False,False,False,0.24184306666427055,0.20925925122984584,False,False,False,False,-20639716,-18391537.88901703,False,False,False,False,5312150.414459116,False,False,False,False
2022-12-09 00:00:00+00:00,52.0712785204,54.4227115992,51.6063563907,54.1902505343,5316442,,51.969143612891855,,,49.68123692012402,50.64112885719895,,,,,55.06740997099723,#000000,0.0,0.0,,51.71067682814186,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.115714989143996,-4.017249652492303,False,False,False,False,True,0.0,0,0.9575719559298891,1.0028539888366468,False,False,False,False,0.17429291544876607,0.19177608333930596,False,False,False,False,-25956158,-18951880.119460214,False,False,False,False,5312468.309684367,False,False,False,False
2022-12-16 00:00:00+00:00,51.0609669694,55.3436150483,50.944736437,51.7404685435,6157945,,52.027955699625345,,,49.873412348042244,50.72180078256698,,,,,55.0134068604282,#000000,0.0,0.0,,51.683907249293284,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.160645256729374,-4.017249652492303,False,False,False,False,True,0.0,0,1.0022336555019604,0.944031377346614,False,False,False,False,0.18060022528324993,0.18618815431127794,False,False,False,False,-32114103,-19926859.59209279,False,False,False,False,5375096.21267071,False,False,False,False
2022-12-23 00:00:00+00:00,49.5767924786,51.57059315,48.1552036591,51.329191275,7022672,,51.75114635702763,,,49.86564536508957,50.67560951188322,,,,,54.892821523325594,#000000,0.0,0.0,,51.142407987524834,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.77327375372632,-4.017249652492303,False,False,False,False,True,0.0,0,0.9683133758325105,0.9669910576956171,False,False,False,False,0.02394982479602881,0.10506898955365337,False,False,False,False,-39136775,-21349816.288974803,False,False,False,False,5497138.863583991,False,False,False,False
