date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_176,Gap_Up_aVWAP_160,Gap_Up_aVWAP_133,Gap_Down_aVWAP_136,Gap_Down_aVWAP_105,Gap_Down_aVWAP_32,Gap_Down_aVWAP_24,Gap_Down_aVWAP_4,aVWAP_OB_bull_170,aVWAP_OB_bull_96,aVWAP_OB_bear_161,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-11 00:00:00+00:00,37.4687982923,38.78333819,35.3337737604,38.4127967423,13874406,,,,,,,,41.195203523370154,,,,"rgba(239, 83, 80, 0.5)",-1.0,30.958252,,39.195253468801745,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.197465637146543,-39.07288445364605,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-43411061,-11188425.124268832,False,False,False,False,8967844.617036084,False,False,False,False
2022-03-18 00:00:00+00:00,41.7300249405,42.2505474504,36.5953791656,37.6893586778,12006982,,,,,,,,41.09358006219985,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,39.83955685487915,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.99754098799094,-32.60719711234922,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-31404079,-12685880.966915585,False,False,False,False,9192965.904663041,False,False,False,False
2022-03-25 00:00:00+00:00,40.8301385676,42.2329026195,40.5125316124,41.7741370176,7403731,,,,,,,,41.099357770929956,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,40.13231280332759,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.17864496262837,-28.823189048316824,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-38807810,-14620838.673069987,False,False,False,False,9060429.985799113,False,False,False,False
2022-04-01 00:00:00+00:00,43.6003770097,44.464973721,40.1419901648,40.838960983,11193244,,,,,,,,41.23293176979888,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,41.34417351800746,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.07461310409192,-23.45990456472552,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-27614566,-15583336.993583322,False,False,False,False,9218416.209073253,False,False,False,False
2022-04-08 00:00:00+00:00,39.0480106526,44.1870676352,38.1348906565,43.6003770097,10628795,,,,,,,,41.177091267872605,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,40.9807881721861,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.235652862520396,-22.668093255069262,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-38243361,-17261857.290354926,False,False,False,False,9322888.712104863,False,False,False,False
2022-04-15 00:00:00+00:00,37.6893586778,39.1362348068,37.274705153,38.8539175133,6731861,,,,,,,,41.04010692919989,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,40.5763973866191,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.357841704131445,-22.668093255069262,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-44975222,-19314699.120699007,False,False,False,False,9130960.733430427,False,False,False,False
2022-04-22 00:00:00+00:00,35.1396806212,40.5831109358,35.0117555976,37.5217327848,10265507,,,,,,,,40.78286420439022,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,40.007447437676795,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.27487979955283,-22.668093255069262,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-55240729,-21975886.519165747,False,False,False,False,9215001.197620764,False,False,False,False
2022-04-29 00:00:00+00:00,32.0165455622,35.9601652553,31.9292036495,35.0911573363,14167463,,,,,,,,40.19051186324012,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,38.89640074390379,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.328808711406797,-22.668093255069262,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-69408192,-25489390.628857173,False,False,False,False,9581850.220019227,False,False,False,False
2022-05-06 00:00:00+00:00,33.2516837211,35.8895859319,31.7959851767,31.9106765771,23589842,,,,,,,,39.42813995788858,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,37.84686862022202,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.069658768929557,-22.668093255069262,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-45818350,-26995239.471164048,False,False,False,False,10619479.240758544,False,False,False,False
2022-05-13 00:00:00+00:00,33.538122861,34.054504896,30.8226656078,32.7368403928,16028564,,,,,,,,38.942382998909,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,36.15002745103204,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.14691660730987,-22.668093255069262,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-29789786,-27202242.917744488,False,False,False,False,11020152.185887542,False,False,False,False
2022-05-20 00:00:00+00:00,32.7101309772,34.9982375807,31.241113119,33.6093479692,14023950,,,,,,,,38.583034760082434,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,35.8847368911732,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.850466887402163,-22.668093255069262,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-43813736,-28432723.88680045,False,False,False,False,11242655.72767365,False,False,False,False
2022-05-27 00:00:00+00:00,35.2564285982,35.2653317367,30.99182524,32.9683219947,11578093,,,,,,,,38.35800261405063,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,35.801051396773765,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.92648446166463,-22.668093255069262,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-32235643,-28714421.598889306,False,False,False,False,11267502.933031157,False,False,False,False
2022-06-03 00:00:00+00:00,35.3721693992,35.5913646699,33.6004448307,35.2564285982,8289455,,,,,,,,38.24295881475807,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,35.81523258649365,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.50745923929788,-22.034817587874116,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-23946188,-28361219.110082693,False,False,False,False,11046906.789843664,False,False,False,False
2022-06-10 00:00:00+00:00,32.0156861715,36.2624832526,31.6684637686,35.8618420186,11162369,,,,,,,,38.03429921608217,,,,"rgba(239, 83, 80, 0.5)",1.0,33.72304,,34.488859776946796,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.02084713009009,-22.034817587874116,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-35108557,-28861021.916743234,False,False,False,False,11055459.54615154,False,False,False,False
2022-06-17 00:00:00+00:00,28.8105562989,31.1609848721,27.795598506,30.9384064088,17932889,,,,,,,29.255713225666664,37.47511684609708,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,33.295251286351245,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.44755511239761,-22.034817587874116,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-53041446,-30652164.441428922,False,False,False,False,11564898.764955128,False,False,False,False
2022-06-24 00:00:00+00:00,30.3686055425,30.5822808674,28.1695303244,29.709773291,11667937,,,,,,,29.433523032371852,37.16597131356608,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,32.96070855533036,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.626217059421506,-22.034817587874116,False,False,False,True,True,,0,,,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-41373509,-31446338.112434186,False,False,False,False,11572531.226810303,False,False,False,False
2022-07-01 00:00:00+00:00,28.5701715585,30.6579575449,27.2792164709,30.4042180967,7988517,,,,,,,29.306490603731888,36.94502400629206,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,32.70583906981443,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.06308299181445,-22.034817587874116,False,False,False,True,True,,0,0.8015626275995762,1.177013414449879,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-49362026,-32773426.104105726,False,False,False,False,11307048.69149102,False,False,False,False
2022-07-08 00:00:00+00:00,28.4811401731,29.3180351954,27.412763549,27.9558549996,7328272,,,,,,,29.159246681023248,36.74214379340284,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,32.476876975132704,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.627015705650102,-22.034817587874116,False,False,False,True,True,,0,0.8295751011634053,1.190055500451829,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-56690298,-34545046.24454234,False,False,False,False,11012324.492121315,False,False,False,False
2022-07-15 00:00:00+00:00,28.5078495887,28.8016531604,26.7183187432,28.311980541,8472738,,,,,,,28.976752688759568,36.508721874950254,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,30.640741879003144,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.340147292009263,-22.034817587874116,False,False,False,True,True,,0,0.8341462552191192,1.1835773693703582,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-48217560,-35557825.041242905,False,False,False,False,10824206.974186402,False,False,False,False
2022-07-22 00:00:00+00:00,31.1609848721,31.8554296779,28.5434621429,28.8016531604,10684981,,,,,,,29.234092416725687,36.31343465977171,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,30.96215244964432,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.4460680490196,-21.706067698430616,False,False,False,True,True,,0,0.8515820999018636,1.1337016255130228,False,False,False,False,-0.2406659427856062,-0.2917470986005001,False,False,False,False,-37532579,-35704103.11226195,False,False,False,False,10813893.939061483,False,False,False,False
2022-07-29 00:00:00+00:00,34.6421120393,35.0605595504,30.6713122527,31.3390476428,13020046,,,,,,,29.947434784449264,36.204309284887785,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,31.58964410018405,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.416042521174504,-17.750829552557363,False,False,False,True,True,,0,0.9108427920269108,1.0711289550785819,False,False,False,False,-0.13431466146904708,-0.21303088003477358,False,False,False,False,-24512533,-34875097.91876107,False,False,False,False,10977312.610242115,False,False,False,False
2022-08-05 00:00:00+00:00,33.7963138785,34.8068201022,33.1285784884,34.2414708052,12710331,,,,,,,30.50834310851378,36.12181318989568,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,32.010711227082375,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.773463790526506,-15.452879882530382,False,False,False,True,True,,0,0.9028239228139979,1.1250167076389457,False,False,False,False,-0.06193593443373867,-0.13748340723425612,False,False,False,False,-37222864,-35049006.51737136,False,False,False,False,11105684.342816774,False,False,False,False
2022-08-12 00:00:00+00:00,31.6276617115,32.9394908621,30.0597563227,32.8226841569,22952872,,,,,,31.54230296543333,30.71881354559805,35.84252018256865,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,31.76065130768073,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.30210858155979,-14.917016676848426,False,False,False,True,True,,0,0.8792591186381135,1.1109358993507905,False,False,False,False,-0.1616854499689887,-0.1495844286016224,False,False,False,False,-60175736,-36910245.73830681,False,False,False,False,11983253.79890442,False,False,False,False
2022-08-19 00:00:00+00:00,30.1541002,32.2476357621,30.0552637571,30.9358066116,13240612,,,,,,31.277698011594854,30.72934161866289,35.67179256124932,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,31.605277105790226,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.959568595159155,-14.917016676848426,False,False,False,True,True,,1,0.8924763549013365,1.0932059827848453,False,False,False,False,-0.17794633609135466,-0.16376538234648852,False,False,False,False,-73416348,-39614401.4613952,False,False,False,False,12076391.44343002,False,False,False,False
2022-08-26 00:00:00+00:00,29.7317990351,31.3221672518,29.1118249845,29.7587544286,9322724,,,,,,31.02731649557554,30.68290241720913,35.54053376767844,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,31.46033906021853,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.51095507435175,-14.917016676848426,False,False,False,True,True,,1,0.9084884408959804,1.095543860935189,False,False,False,False,-0.22207841956147933,-0.19292190095398393,False,False,False,False,-82739072,-42808821.50129185,False,False,False,False,11872416.077250017,False,False,False,False
2022-09-02 00:00:00+00:00,28.9860331481,30.1630853311,28.4379401469,29.5610815429,8458460,,,,,,30.740278666712467,30.59541093263719,35.40879373694738,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,31.291159668686554,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.82433005810171,-14.917016676848426,False,False,False,True,True,,1,0.8870302532104942,1.11733448727328,False,False,False,False,-0.2662040591640063,-0.22956298005899511,False,False,False,False,-91197532,-46393170.42712208,False,False,False,False,11619530.441898165,False,False,False,False
2022-09-09 00:00:00+00:00,29.7138287727,29.9384570519,28.0605646378,28.4738806715,10752801,,,,,,30.490650123390473,30.500932258972696,35.250092536422514,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,31.116375673870223,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.94000049301188,-14.917016676848426,False,False,False,True,True,,1,0.9116332151959999,1.0822325067742755,False,False,False,False,-0.28091204002119213,-0.25523751004009365,False,False,False,False,-80444731,-48915508.247335255,False,False,False,False,11555328.26101682,False,False,False,False
2022-09-16 00:00:00+00:00,27.7550701781,30.299120217,27.4046500625,29.9923678389,18486987,,,,,,30.045357762235984,30.285669217981255,34.96370183500604,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,30.788944746177926,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.029068773789,-14.917016676848426,False,False,False,True,True,,1,0.8857635403715503,1.1221303951603439,False,False,False,False,-0.2881686866723157,-0.27170309835620465,False,False,False,False,-98931718,-52620412.673458576,False,False,False,False,12068784.463904463,False,False,False,False
2022-09-23 00:00:00+00:00,24.2149284979,28.2492523923,23.7290126043,27.3956649314,12440113,,,,,,29.440922441916946,29.957801160636794,34.69869711779876,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,30.378788614726624,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.881881880181666,-14.917016676848426,False,False,False,True,False,,0,0.8015394542562057,1.1417045592065234,False,False,False,False,-0.34282825441539394,-0.30726567638579927,False,False,False,False,-111371831,-56972369.58653572,False,False,False,False,12096290.281393021,False,False,False,False
2022-09-30 00:00:00+00:00,23.2175789382,24.7675140647,23.1726532824,23.9274043005,11297379,,,,,,28.83653965798689,29.59959761613642,34.42925368470437,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,29.9520240096872,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.97896089152198,-11.510196498183582,False,False,False,True,False,,0,0.7928428941255267,1.2146547239853607,False,False,False,False,-0.34282825441539394,-0.32504696540059663,False,False,False,False,-122669210,-61838802.2097553,False,False,False,False,12037111.667956501,False,False,False,False
2022-10-07 00:00:00+00:00,23.9633448252,25.6435643536,23.4197443895,23.792627333,12713577,,,,,,28.359051205978115,29.28050797082844,34.158166237310475,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,29.578187904251383,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.283338265848684,-12.253967252837747,False,False,False,True,False,,0,0.8091037280359125,1.2074327578843334,False,False,False,False,-0.31388105535819383,-0.3194640103793952,False,False,False,False,-109955633,-65403011.89792158,False,False,False,False,12087220.211070834,False,False,False,False
2022-10-14 00:00:00+00:00,22.8491885603,24.5563634823,22.0944375422,24.0531961369,13542849,,,,,,27.831158516716776,28.909236010093824,33.85226097633517,,,,"rgba(239, 83, 80, 0.5)",-1.0,24.918716,,27.477596308585483,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.33668051764967,-13.255447667953632,False,False,False,True,False,,0,0.8047549066209753,1.1567099745797975,False,False,False,False,-0.34282825441539394,-0.33114613239739454,False,False,False,False,-123498482,-69706380.0536311,False,False,False,False,12195044.565806327,True,False,False,False
2022-10-21 00:00:00+00:00,23.7207462836,24.700125581,22.6829636337,23.6129247096,18188344,,,,,,27.335007216838022,28.51651972139809,33.48651114016651,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,27.2070672554976,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.463809824173254,-13.255447667953632,False,False,False,True,False,,0,0.8327587978159084,1.180853155709373,False,False,False,False,-0.3189515787698371,-0.32504885558361585,False,False,False,False,-105310138,-72343695.45706582,False,False,False,False,12638992.672042895,False,False,False,False
2022-10-28 00:00:00+00:00,25.8592075016,25.8951480263,23.2625045941,23.9633448252,12024929,,,,,,27.16360571696836,28.349798717315593,33.28918584989104,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,27.169804465567896,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.38811725500256,-13.255447667953632,False,False,False,True,False,,0,0.8780783490180947,1.107285643134323,False,False,False,False,-0.2624647703844514,-0.2937568129840336,False,False,False,False,-93285209,-73894918.68246835,False,False,False,False,12593506.474113792,False,False,False,False
2022-11-04 00:00:00+00:00,25.1044564835,26.2096276172,24.1520325797,25.6345792224,17609459,,,,,,26.968258596305315,28.14210124495441,33.02117772522916,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,27.086649725009686,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.37238410746521,-13.255447667953632,False,False,False,True,True,,0,0.888600218284756,1.1050220232759596,False,False,False,False,-0.22507118285081815,-0.25941399791742586,False,False,False,False,-110894668,-76635640.85413736,False,False,False,False,12965058.513068326,False,False,False,False
2022-11-11 00:00:00+00:00,27.1171258652,27.6068155138,22.8402034292,25.4189360744,24907955,,,,,,26.833577515188026,27.949455015355493,32.70204800243839,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,27.047312943162126,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.683600172604514,-16.5605791736535,False,False,False,True,True,,0,0.8863707012835006,1.0598630553176096,False,False,False,False,-0.2224446438482555,-0.2409293208828407,False,False,False,False,-85986713,-77328312.864942,False,False,False,False,13849717.512100302,False,False,False,False
2022-11-18 00:00:00+00:00,25.7077876207,27.3327690132,25.4578886601,26.8655421925,14846986,,,,,,26.78869555639294,27.864208941676086,32.53304651408176,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,27.034268336498,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.54462303528507,-15.700503162979714,False,False,False,True,True,,0,0.9134700054409434,1.078023207721386,False,False,False,False,-0.15137082473523245,-0.19615007280903657,False,False,False,False,-100833699,-79069452.57865,False,False,False,False,13923589.251944724,False,False,False,False
2022-11-25 00:00:00+00:00,26.6982962282,27.0345239207,25.4624322776,25.6623514461,9116399,,,,,,26.773219728413387,27.82241226065973,32.4371688739828,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,27.03298574003722,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.934099494624206,-14.321408534230478,False,False,False,True,True,,0,0.9137545548739919,1.089022380555097,False,False,False,False,-0.16018081873867854,-0.17816544577385757,False,False,False,False,-91717300,-80006330.16541667,False,False,False,False,13567501.085134005,False,False,False,False
2022-12-02 00:00:00+00:00,28.6793134433,29.0800605037,26.3711557707,26.4256791803,19959127,,,,,,26.87469144603244,27.835404138855306,32.29180324129661,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,27.174442072924506,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.36900608493427,-11.961117174172536,False,False,False,True,True,,0,0.8907747962515371,1.0640020869067133,False,False,False,False,-0.0571759732440675,-0.11767070950896254,False,False,False,False,-71758173,-79395355.560571,False,False,False,False,14040954.85660556,False,False,False,False
2022-12-09 00:00:00+00:00,26.8527792221,28.6702262083,26.2166727769,28.2740227653,16447459,,,,,,26.897658308704667,27.808207849316496,32.15789950994513,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,27.124287239251885,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.98695694083072,-11.366429615446151,False,False,False,True,True,0.0,0,0.9129825241582805,1.0814759943040078,False,False,False,False,-0.07475121100926993,-0.09621096025911624,False,False,False,False,-88205632,-80047968.63015833,False,False,False,False,14219214.422782926,False,False,False,False
2022-12-16 00:00:00+00:00,26.7982558125,28.9928230484,26.2075855419,26.6165111138,17623196,,,,,,26.92467229219979,27.78579467787503,32.024480818222976,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,27.133290384764734,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.395478495602916,-10.930038380154578,False,False,False,True,True,0.0,0,0.965833217490752,1.015720435966773,False,False,False,False,-0.06498219174271616,-0.0805965760009162,False,False,False,False,-105828828,-81957661.91681328,False,False,False,False,14471361.206280487,False,False,False,False
