date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_876,Gap_Up_aVWAP_648,Gap_Up_aVWAP_603,Gap_Up_aVWAP_570,Gap_Up_aVWAP_450,Gap_Up_aVWAP_342,Gap_Up_aVWAP_318,Gap_Up_aVWAP_294,Gap_Up_aVWAP_276,Gap_Down_aVWAP_894,Gap_Down_aVWAP_798,Gap_Down_aVWAP_774,Gap_Down_aVWAP_564,Gap_Down_aVWAP_528,Gap_Down_aVWAP_522,Gap_Down_aVWAP_510,Gap_Down_aVWAP_372,Gap_Down_aVWAP_354,Gap_Down_aVWAP_270,aVWAP_OB_bull_698,aVWAP_OB_bull_283,aVWAP_OB_bear_773,aVWAP_OB_bear_490,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-03 15:00:00+00:00,13.34,13.87,13.34,13.87,1409.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,1409.0,False,False,False,False
2025-02-03 16:00:00+00:00,13.87,13.87,13.74,13.835,575.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-575.0,-8.914728682170542,False,False,False,False,1396.0697674418604,False,False,False,False
2025-02-03 17:00:00+00:00,13.835,13.835,13.785,13.785,100.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-675.0,-19.24163211345472,False,False,False,False,1375.9756625202813,False,False,False,False
2025-02-03 18:00:00+00:00,13.785,13.785,13.71,13.775,461.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1136.0,-36.55571533650193,False,False,False,False,1361.7899933339202,False,False,False,False
2025-02-03 19:00:00+00:00,13.775,13.775,13.74,13.77,319.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1455.0,-58.54709959485074,False,False,False,False,1345.6227066155648,False,False,False,False
2025-02-03 20:00:00+00:00,13.77,13.78,13.645,13.675,1452.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-2907.0,-102.7091600662484,False,False,False,False,1347.2719669781143,False,False,False,False
2025-02-04 15:00:00+00:00,13.75,14.085,13.75,14.04,1913.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.806931197513382,-28.573761922237956,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-994.0,-116.52762270088022,False,False,False,False,1356.0429442342677,False,False,False,False
2025-02-04 16:00:00+00:00,14.04,14.335,14.04,14.31,1801.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.229549772434524,-12.521821076659734,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,807.0,-102.2093649845875,False,False,False,False,1362.9415032383874,False,False,False,False
2025-02-04 17:00:00+00:00,14.31,14.31,14.13,14.155,600.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.869316327511996,-7.5732100899057,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,207.0,-97.4154213414156,False,False,False,False,1351.112952800583,False,False,False,False
2025-02-04 18:00:00+00:00,14.155,14.25,14.15,14.25,330.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.29404360351654,-3.175594048531906,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,537.0,-87.57952333612234,False,False,False,False,1335.281744230031,False,False,False,False
2025-02-04 19:00:00+00:00,14.25,14.35,14.19,14.35,1125.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.797432483120026,0.8988902590294856,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,1662.0,-60.45425940843052,False,False,False,False,1332.0215621489451,False,False,False,False
2025-02-04 20:00:00+00:00,14.35,14.44,14.26,14.395,2851.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,14.364999999999998,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.97668500330107,4.221660290049108,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,4513.0,10.452008179297081,False,False,False,False,1355.5716154489614,False,False,False,False
2025-02-05 15:00:00+00:00,14.275,14.275,14.19,14.25,300.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,14.352940336401142,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.37279107120393,4.221660290049108,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,4213.0,75.60779099822271,False,False,False,False,1339.206164046652,False,False,False,False
2025-02-05 16:00:00+00:00,14.25,14.3,14.11,14.11,1101.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,14.306433443085606,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.996607791726696,4.221660290049108,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,3112.0,122.68363919980065,False,False,False,False,1335.5130452242233,False,False,False,False
2025-02-05 17:00:00+00:00,14.11,14.155,13.98,14.155,2003.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,14.239261124433785,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.94766217219452,4.221660290049108,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,5115.0,200.0838928556177,False,False,False,False,1345.8616801819874,False,False,False,False
2025-02-05 18:00:00+00:00,14.155,14.155,14.03,14.08,304.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,14.232265843370431,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.88491784417132,4.221660290049108,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,4811.0,271.5709642842128,False,False,False,False,1329.7087859156,False,False,False,False
2025-02-05 19:00:00+00:00,14.08,14.17,14.045,14.045,801.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,14.216420063405796,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.07249559643914,14.943636009847154,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,4010.0,329.53110437282965,False,False,False,False,1321.5117504750478,False,False,False,False
2025-02-05 20:00:00+00:00,14.045,14.09,14.005,14.045,1281.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,14.19125467731358,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.19754743128436,12.488022910749834,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,4010.0,386.5926376383672,False,False,False,False,1320.883661320396,False,False,False,False
2025-02-06 15:00:00+00:00,14.155,14.155,13.98,13.99,300.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,14.186235506841143,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.60980924261051,9.33581396404152,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,3710.0,438.1183331788576,False,False,False,False,1305.0560076565139,False,False,False,False
2025-02-06 16:00:00+00:00,13.99,14.055,13.99,14.02,330.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,14.180377701075034,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.815020161500065,7.830202317042826,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,4040.0,493.96145979623964,False,False,False,False,1289.9388602509864,False,False,False,False
2025-02-06 17:00:00+00:00,14.02,14.2,14.02,14.19,453.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,14.178341389003153,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.57438877046723,7.830202317042826,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,4493.0,555.9620573187785,False,False,False,False,1276.9630639680254,False,False,False,False
2025-02-06 18:00:00+00:00,14.205,14.26,14.17,14.185,904.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,14.180608926107137,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.925899781880915,7.830202317042826,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,3589.0,602.9859013913556,False,False,False,False,1271.1806908832498,False,False,False,False
2025-02-06 19:00:00+00:00,14.185,14.2,14.09,14.115,248.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,14.179568928527646,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.34186356115127,7.830202317042826,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,3341.0,645.4357323775362,False,False,False,False,1255.317424357928,False,False,False,False
2025-02-06 20:00:00+00:00,14.115,14.2,14.09,14.18,1370.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,14.177006777723339,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.5969697878578,7.830202317042826,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,4711.0,708.4677365267216,False,False,False,False,1257.0954487864872,False,False,False,False
2025-02-07 15:00:00+00:00,14.23,14.23,14.05,14.055,260.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,14.175648355456048,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.96064386875065,7.830202317042826,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,4451.0,766.4914925495632,False,False,False,False,1241.6366046192547,False,False,False,False
2025-02-07 16:00:00+00:00,14.055,14.055,14.0,14.03,19.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,14.1754248835662,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.589419417833255,6.711158446867685,False,False,False,False,False,,1,,,False,False,False,False,,,False,False,False,False,4432.0,823.3210818123606,False,False,False,False,1222.6809983460878,False,False,False,False
2025-02-07 17:00:00+00:00,14.03,14.03,13.96,13.96,5.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,14.175348230912475,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.35691597688738,3.3005787753005364,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,4427.0,879.1920727920138,False,False,False,False,1203.8022231779314,False,False,False,False
