date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_536,Gap_Up_aVWAP_414,Gap_Up_aVWAP_402,Gap_Up_aVWAP_336,Gap_Down_aVWAP_264,Gap_Down_aVWAP_136,aVWAP_OB_bull_820,aVWAP_OB_bull_610,aVWAP_OB_bull_401,aVWAP_OB_bull_330,aVWAP_OB_bear_609,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-05 19:00:00+00:00,31.8,31.8,31.8,31.8,0.0,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2025-02-05 20:00:00+00:00,31.8,31.8,31.8,31.8,0.0,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2025-02-06 15:00:00+00:00,31.8,31.8,31.8,31.8,0.0,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2025-02-06 16:00:00+00:00,31.8,31.8,31.8,31.8,0.0,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2025-02-06 17:00:00+00:00,31.8,31.8,31.8,31.8,0.0,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2025-02-06 18:00:00+00:00,31.8,31.8,31.8,31.8,0.0,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2025-02-06 19:00:00+00:00,31.8,31.8,31.8,31.8,0.0,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2025-02-06 20:00:00+00:00,31.8,31.8,31.8,31.8,0.0,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2025-02-07 15:00:00+00:00,31.8,31.8,31.8,31.8,1.0,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,31.8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.015503875968992248,False,False,False,False
2025-02-07 16:00:00+00:00,31.8,31.8,31.8,31.8,0.0,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,31.8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.015263505798930353,False,False,False,False
2025-02-07 17:00:00+00:00,31.8,31.8,31.61,31.61,50.0,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,31.67540305010894,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-50.0,-0.7751937984496124,False,False,False,False,0.7902206607477842,False,False,False,False
2025-02-07 18:00:00+00:00,31.61,31.61,31.61,31.61,0.0,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,31.67540305010894,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-50.0,-1.53836908839613,False,False,False,False,0.7779691776354154,False,False,False,False
2025-02-07 19:00:00+00:00,31.61,31.61,31.61,31.61,0.0,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,31.67540305010894,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-50.0,-2.2897122033047173,False,False,False,False,0.765907639997657,False,False,False,False
2025-02-07 20:00:00+00:00,31.61,31.61,31.515,31.515,5.0,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,31.65485847485847,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-55.0,-3.1069259675945666,False,False,False,False,0.831552482788391,False,False,False,False
2025-02-10 15:00:00+00:00,31.515,31.515,31.515,31.515,0.0,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,31.65485847485847,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-55.0,-3.9114697510427128,False,False,False,False,0.8186601962335323,False,False,False,False
2025-02-10 16:00:00+00:00,31.515,31.515,31.515,31.515,0.0,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,31.65485847485847,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-55.0,-4.703539987460655,False,False,False,False,0.8059677900903767,False,False,False,False
2025-02-10 17:00:00+00:00,31.515,31.515,31.515,31.515,0.0,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,31.65485847485847,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-55.0,-5.483330065174442,False,False,False,False,0.7934721654378126,False,False,False,False
2025-02-10 18:00:00+00:00,31.515,31.515,31.515,31.515,0.0,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,31.65485847485847,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-55.0,-6.2510303742415045,False,False,False,False,0.781170271400017,False,False,False,False
2025-02-10 19:00:00+00:00,31.515,31.515,31.515,31.515,0.0,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,31.65485847485847,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-55.0,-7.006828352935434,False,False,False,False,0.7690591044015671,False,False,False,False
2025-02-10 20:00:00+00:00,31.515,31.515,31.515,31.515,0.0,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,31.65485847485847,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-55.0,-7.750908533510078,False,False,False,False,0.757135707434101,False,False,False,False
2025-02-11 15:00:00+00:00,31.515,31.71,31.515,31.71,1.0,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,31.652028247702596,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.021678533384332,-30.180489319954102,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-54.0,-8.467948711285116,False,False,False,False,0.7609010453033397,False,False,False,False
2025-02-11 16:00:00+00:00,31.71,31.71,31.71,31.71,0.0,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,31.652028247702596,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.70279755564056,-18.28878291192656,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-54.0,-9.173871987079144,False,False,False,False,0.7491041298722801,False,False,False,False
2025-02-11 17:00:00+00:00,31.71,31.71,31.71,31.71,0.0,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,31.652028247702596,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.49021023714471,-11.065672352976499,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-54.0,-9.868850715961637,False,False,False,False,0.7374901123548804,False,False,False,False
2025-02-11 18:00:00+00:00,31.71,31.71,31.71,31.71,0.0,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,31.652028247702596,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.01515202481414,-6.532142798903777,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-54.0,-10.553054580830448,False,False,False,False,0.7260561571245722,False,False,False,False
2025-02-11 19:00:00+00:00,31.71,31.71,31.71,31.71,0.0,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,31.652028247702596,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.36511321659376,-3.5097897628552985,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-54.0,-11.226650633840828,False,False,False,False,0.7147994725179896,False,False,False,False
2025-02-11 20:00:00+00:00,31.71,31.71,31.71,31.71,0.0,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,31.652028247702596,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.26508734444685,-1.3144861482774886,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-54.0,-11.889803337192133,False,False,False,False,0.7037173101533696,False,False,False,False
2025-02-12 15:00:00+00:00,31.71,31.71,31.71,31.71,0.0,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,31.652028247702596,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.19840342968224,0.4376921396471616,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-54.0,-12.542674603282176,False,False,False,False,0.6928069642595188,False,False,False,False
2025-02-12 16:00:00+00:00,31.71,31.71,31.71,31.71,0.0,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,31.652028247702596,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.487280819839164,1.9521820521109206,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-54.0,-13.18542383423904,False,False,False,False,0.6820657710151852,False,False,False,False
2025-02-12 17:00:00+00:00,31.71,31.71,31.71,31.71,0.0,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,31.652028247702596,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.34653241327712,3.331304451190583,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-54.0,-13.818207960839985,False,False,False,False,0.6714911078986706,False,False,False,False
2025-02-12 18:00:00+00:00,31.71,31.71,31.71,31.71,0.0,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,31.652028247702596,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.91936680890242,4.620181841347517,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-54.0,-14.44118148082696,False,False,False,False,0.6610803930475284,False,False,False,False
2025-02-12 19:00:00+00:00,31.71,31.71,31.71,31.71,0.0,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,31.652028247702596,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.30125640598595,5.834117393925126,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-54.0,-15.054496496628092,False,False,False,False,0.6508310846281868,False,False,False,False
2025-02-12 20:00:00+00:00,31.71,31.71,31.71,31.71,0.0,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,31.652028247702596,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.5558494707083,6.97444612417388,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-54.0,-15.658302752494322,False,False,False,False,0.6407406802153467,False,False,False,False
2025-02-13 15:00:00+00:00,31.71,31.71,31.71,31.71,0.0,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,31.652028247702596,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.7255781805232,8.037328922805571,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-54.0,-16.252747671060302,False,False,False,False,0.6308067161810003,False,False,False,False
2025-02-13 16:00:00+00:00,31.71,31.71,31.71,31.71,0.0,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,31.652028247702596,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.83873065373314,9.01831473584597,False,False,True,False,True,,1,,,False,False,False,False,,,False,False,False,False,-54.0,-16.837976389338436,False,False,False,False,0.6210267670929227,False,False,False,False
2025-02-13 17:00:00+00:00,31.71,31.71,31.71,31.71,0.0,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,31.652028247702596,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.9141656358731,9.914436193978915,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-54.0,-17.414131794154894,False,False,False,False,0.6113984451224898,False,False,False,False
2025-02-13 18:00:00+00:00,31.71,31.71,31.71,31.71,0.0,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,31.652028247702596,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.96445562396642,10.724925705574172,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-54.0,-17.981354557036216,False,False,False,False,0.6019193994616759,False,False,False,False
2025-02-13 19:00:00+00:00,31.71,31.71,31.71,31.71,0.0,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,31.652028247702596,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.99798228269529,11.451208590207095,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-54.0,-18.539783168555036,False,False,False,False,0.5925873157490918,False,False,False,False
2025-02-13 20:00:00+00:00,31.71,31.71,31.71,31.71,0.0,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,31.652028247702596,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.02033338851453,12.096559517722525,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-54.0,-19.08955397214333,False,False,False,False,0.5833999155049199,False,False,False,False
2025-02-14 15:00:00+00:00,31.71,31.71,31.71,31.71,0.0,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,31.652028247702596,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.03523412572736,12.665641021931314,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-54.0,-19.63080119738142,False,False,False,False,0.574354955574611,False,False,False,False
2025-02-14 16:00:00+00:00,31.71,31.71,31.71,31.71,0.0,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,31.652028247702596,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0451679505359,13.164040879288258,False,False,True,False,True,0.0,0,,,False,False,False,False,,,False,False,False,False,-54.0,-20.163656992770857,False,False,False,False,0.5654502275812062,False,False,False,False
2025-02-14 17:00:00+00:00,31.71,31.71,31.71,31.71,0.0,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,31.652028247702596,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.05179050040826,13.59786451785427,False,False,True,False,True,0.0,0,,,False,False,False,False,,,False,False,False,False,-54.0,-20.68825145799922,False,False,False,False,0.5566835573861487,False,False,False,False
2025-02-14 18:00:00+00:00,31.71,31.71,31.71,31.71,0.0,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,31.652028247702596,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.05620553365651,13.973403783843786,False,False,True,False,True,0.0,0,,,False,False,False,False,,,False,False,False,False,-54.0,-21.20471267570466,False,False,False,False,0.5480528045584565,False,False,False,False
2025-02-14 19:00:00+00:00,31.71,31.71,31.71,31.71,0.0,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,31.652028247702596,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.05914888915535,14.296884382739663,False,False,True,False,True,0.0,0,,,False,False,False,False,,,False,False,False,False,-54.0,-21.713166742747998,False,False,False,False,0.5395558618521238,False,False,False,False
2025-02-14 20:00:00+00:00,31.71,31.71,31.71,31.71,0.0,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,31.652028247702596,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.06111112615457,14.574284812069692,False,False,True,False,True,0.0,0,,,False,False,False,False,,,False,False,False,False,-54.0,-22.21373780099997,False,False,False,False,0.5311906546916257,False,False,False,False
2025-02-17 15:00:00+00:00,31.71,31.71,31.71,31.71,0.0,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,31.652028247702596,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.06241928415406,14.81121564992435,False,False,True,False,True,0.0,0,,,False,False,False,False,,,False,False,False,False,-54.0,-22.706548067651134,False,False,False,False,0.5229551406653989,False,False,False,False
2025-02-17 16:00:00+00:00,31.71,31.71,31.71,31.71,0.0,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,31.652028247702596,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.06329138948703,15.012847205200515,False,False,True,False,True,0.0,0,,,False,False,False,False,,,False,False,False,False,-54.0,-23.191717865051892,False,False,False,False,0.5148473090271757,False,False,False,False
2025-02-17 17:00:00+00:00,31.71,31.71,31.71,31.71,0.0,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,31.652028247702596,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.06387279304235,15.183874283735406,False,False,True,False,True,0.0,0,,,False,False,False,False,,,False,False,False,False,-54.0,-23.669365650089848,False,False,False,False,0.5068651802050489,False,False,False,False
2025-02-17 18:00:00+00:00,31.71,31.71,31.71,31.71,0.0,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,31.652028247702596,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.06426039541256,15.328508298227803,False,False,True,False,True,0.0,0,,,False,False,False,False,,,False,False,False,False,-54.0,-24.13960804311171,False,False,False,False,0.4990068053181489,False,False,False,False
2025-02-17 19:00:00+00:00,31.71,31.71,31.71,31.71,0.0,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,31.652028247702596,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0645187969927,15.450488647295515,False,False,True,False,True,0.0,0,,,False,False,False,False,,,False,False,False,False,-54.0,-24.6025598563968,False,False,False,False,0.4912702657008132,False,False,False,False
2025-02-17 20:00:00+00:00,31.71,31.71,31.71,31.71,0.0,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,31.652028247702596,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0646910647128,15.55310694062355,False,False,True,False,True,0.0,0,,,False,False,False,False,,,False,False,False,False,-54.0,-25.058334122189102,False,False,False,False,0.48365367243413393,False,False,False,False
2025-02-18 15:00:00+00:00,31.71,31.71,31.71,31.71,0.0,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,31.652028247702596,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.06480590985953,15.639239122608245,True,False,True,False,True,0.0,0,,,False,False,False,False,,,False,False,False,False,-54.0,-25.5070421202947,False,False,False,False,0.4761551658847675,False,False,False,False
2025-02-18 16:00:00+00:00,31.71,31.71,31.71,31.71,0.0,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,31.652028247702596,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.06488247329068,15.711381796762623,True,False,True,False,True,0.0,0,,,False,False,False,False,,,False,False,False,False,-54.0,-25.948793405251372,False,False,False,False,0.4687729152508951,False,False,False,False
2025-02-18 17:00:00+00:00,31.71,31.71,31.71,31.71,0.0,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,31.652028247702596,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.06493351557813,15.77169007274533,True,False,True,False,True,0.0,0,,,False,False,False,False,,,False,False,False,False,-54.0,-26.383695833076935,False,False,False,False,0.46150511811522227,False,False,False,False
2025-02-18 18:00:00+00:00,31.71,31.71,31.71,31.71,0.0,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,31.652028247702596,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.06496754376977,15.822015065396073,True,False,True,False,True,0.0,0,,,False,False,False,False,,,False,False,False,False,-54.0,-26.811855587602874,False,False,False,False,0.4543500000049087,False,False,False,False
2025-02-18 19:00:00+00:00,31.71,31.71,31.71,31.71,0.0,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,31.652028247702596,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.06499022923086,15.863939798699832,True,False,True,False,True,0.0,0,,,False,False,False,False,,,False,False,False,False,-54.0,-27.23337720639973,False,False,False,False,0.447305813958321,True,False,False,False
