date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_176,Gap_Up_aVWAP_111,Gap_Down_aVWAP_171,Gap_Down_aVWAP_28,Gap_Down_aVWAP_4,aVWAP_OB_bull_160,aVWAP_OB_bull_70,aVWAP_OB_bull_43,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-11 00:00:00+00:00,2.01,2.96,2.01,2.5,67080645,,,,,2.860464744139903,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.787022309495618,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.174653402704052,-32.956509601547396,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-147914273,-23277878.042775616,False,False,False,False,60955267.48523055,False,False,False,False
2022-03-18 00:00:00+00:00,2.87,3.12,1.6,1.92,96665704,,,,,2.79369532325897,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.658342990778802,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.155942010263324,-30.250239010037454,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-51248569,-25349781.07664409,False,False,False,False,63600485.0048431,False,False,False,False
2022-03-25 00:00:00+00:00,3.06,3.485,2.65,2.79,52467139,,,,,2.8205075505631534,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.751452911893409,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.6891447015644,-25.956310035739598,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,1218570,-23381755.07096675,False,False,False,False,62775792.70818806,False,False,False,False
2022-04-01 00:00:00+00:00,3.24,3.425,2.89,3.09,60327668,,,,,2.8576996917153865,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.832385339474426,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.80689956167143,-22.096228603854897,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,61546238,-17090792.62126551,False,False,False,False,62594450.13721117,False,False,False,False
2022-04-08 00:00:00+00:00,3.27,3.54,3.13,3.4,60100026,,,,,2.899742496011784,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,3.0060843811554756,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.89498467333601,-19.219567987630835,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,121646264,-6813973.61228288,False,False,False,False,62409677.978899226,False,False,False,False
2022-04-15 00:00:00+00:00,3.02,3.35,2.98,3.19,13782137,,,,,2.9042375188560166,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,3.0019024546461277,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.972462274000534,-18.2048469372467,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,107864127,1680700.5071454812,False,False,False,False,58807637.90638817,False,False,False,False
2022-04-22 00:00:00+00:00,2.82,3.01,2.64,2.9,52379124,,,,,2.8983312296668666,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.946952132828586,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.91137554246493,-18.158301876795836,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,55485003,5666204.395505074,False,False,False,False,58331451.69110016,False,False,False,False
2022-04-29 00:00:00+00:00,3.39,3.49,2.61,2.7,32124343,,,,,2.90968779411113,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,3.026224754073199,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.626900649019625,-15.35153774909027,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,87609346,11736066.736578772,False,False,False,False,56390184.38064829,False,False,False,False
2022-05-06 00:00:00+00:00,3.65,3.9099,3.24,3.28,42177039,,,,,2.9464575808570777,,,,#000000,0.0,0.0,,3.143451134146576,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.60711128564597,-12.308539406115315,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,129786385,20480534.756091453,False,False,False,False,55337358.79689657,False,False,False,False
2022-05-13 00:00:00+00:00,3.56,3.63,3.03,3.55,35127759,,,,,2.9660074452859986,,,,#000000,0.0,0.0,,3.164621284405291,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.31032510770485,-10.495466210218368,False,False,False,False,True,,1,,,False,False,False,False,,,False,False,False,False,94658626,25975208.18156616,False,False,False,False,53840351.40453386,False,False,False,False
2022-05-20 00:00:00+00:00,4.14,4.5,3.4575,3.49,46826456,,,,,3.023163891383319,,,,#000000,0.0,0.0,,3.2859830243481327,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.614694498044635,-7.134477948475457,False,False,False,False,True,,1,,,False,False,False,False,,,False,False,False,False,141485082,34531495.13107978,False,False,False,False,53320803.59679062,False,False,False,False
2022-05-27 00:00:00+00:00,4.12,4.13,3.495,4.07,25803912,,,,,3.0487466045346068,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,3.3263224203144905,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.87441273119608,-4.8026584133045915,False,False,True,False,True,,1,,,False,False,False,False,,,False,False,False,False,115681170,40542582.158407204,False,False,False,False,51282515.33036169,False,False,False,False
2022-06-03 00:00:00+00:00,3.95,4.405,3.8622,4.24,29892244,,,,,3.0816689149365915,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,3.3783785364434316,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.623639065380544,-3.8879985982793954,False,False,True,False,True,,1,,,False,False,False,False,,,False,False,False,False,85788926,43894163.183710374,False,False,False,False,49698050.78737193,False,False,False,False
2022-06-10 00:00:00+00:00,4.7,5.445,4.07,4.23,72193456,,,,,3.201074256168866,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,3.9526104360374728,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.480765081569274,-0.9118423138376244,False,False,True,False,True,,1,,,False,False,False,False,,,False,False,False,False,157982382,52345142.35528738,False,False,False,False,51364377.09941846,False,False,False,False
2022-06-17 00:00:00+00:00,4.87,5.07,4.0,4.3,58237648,,,,,3.2805064985384456,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,4.027419494731815,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.95741424179394,1.66725713512173,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,216220030,64484022.92156239,False,False,False,False,51873508.277239315,False,False,False,False
2022-06-24 00:00:00+00:00,4.94,5.39,4.46,4.92,35860168,,,,,3.334489751884557,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,4.097648693528489,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.906672929202855,3.73351294516722,False,False,True,False,True,,0,,,False,False,False,False,0.34282822553985487,0.34282822553985487,False,False,False,False,252080198,78380035.89033554,False,False,False,False,50687334.923369735,False,False,False,False
2022-07-01 00:00:00+00:00,4.81,5.0,4.58,4.93,33587077,,,,,3.3779763990538574,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,4.140329425266955,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.58633037917977,4.608908175117705,False,False,True,False,True,,0,1.0488164501474455,0.9422172630907787,False,False,False,False,0.3043223256450723,0.3235752755924636,False,False,False,False,218493121,88758782.93549587,False,False,False,False,49420649.15126827,False,False,False,False
2022-07-08 00:00:00+00:00,4.69,5.09,4.65,4.74,33781399,,,,,3.419568515134137,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,4.178918635133582,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.41674161390425,4.720178983971913,False,False,True,False,True,,0,1.0562949857252002,0.9296312678435,False,False,False,False,0.32702816433137427,0.3253017199619189,False,False,False,False,184711722,95866408.05138506,False,False,False,False,48262186.177100256,False,False,False,False
2022-07-15 00:00:00+00:00,4.0,4.58,3.835,4.55,30766770,,,,4.138333333333333,3.438091591218693,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,4.271939240004936,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.094312142793136,4.720178983971913,False,False,True,False,True,,0,1.0244804700250245,0.9381806312499382,False,False,False,False,0.14641750703128442,0.23585961349660167,False,False,False,False,153944952,100168522.41794913,False,False,False,False,46966229.423240975,False,False,False,False
2022-07-22 00:00:00+00:00,4.9,5.05,4.05,4.05,46195055,,,,4.455456626494152,3.4838587655468034,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,4.371237475677168,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.4635401247636,4.720178983971913,False,False,True,False,True,,0,1.0270137287628678,0.9199235897386422,False,False,False,False,0.2378973733877293,0.2368784934421655,False,False,False,False,200140007,107573817.57217512,False,False,False,False,46909105.39188979,False,False,False,False
2022-07-29 00:00:00+00:00,4.92,5.4,4.635,4.87,50123952,,,,4.664314039668918,3.542178407560822,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,4.681693079855879,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.779323277037605,4.720178983971913,False,False,True,False,True,,0,1.1075179278184881,0.8785218856538264,False,False,False,False,0.34282822654493,0.2898533599935478,False,False,False,False,250263959,118143457.67793992,False,False,False,False,47147242.17767573,False,False,False,False
2022-08-05 00:00:00+00:00,4.65,5.03,4.43,4.79,21976093,,,,4.6700666283514805,3.561625446105715,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,4.664580142505784,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.88115209200913,4.720178983971913,False,False,True,False,True,,0,1.085356042619155,0.8915880148342915,False,False,False,False,0.2646056517777762,0.277229505885662,False,False,False,False,228287866,126302302.73883326,False,False,False,False,45282712.60895901,False,False,False,False
2022-08-12 00:00:00+00:00,4.61,5.02,4.395,4.63,16477954,,,,4.670557699739168,3.5754336612217186,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,4.655850231836187,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.07430181128483,4.720178983971913,False,False,True,False,True,,0,1.060806885210387,0.918267668462152,False,False,False,False,0.25862641721208385,0.2679279615488729,False,False,False,False,211809912,132636199.7211419,False,False,False,False,43149026.78607316,False,False,False,False
2022-08-19 00:00:00+00:00,4.4,4.8201,4.31,4.64,10661804,,,,4.660844512912975,3.582873750596733,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,4.643291257939135,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.626700094235034,4.720178983971913,False,False,True,False,False,,0,1.0529198264629087,0.9360918208913493,False,False,False,False,0.22116938251177046,0.24454867203032166,False,False,False,False,201148108,137711155.88994622,False,False,False,False,40742565.83895663,False,False,False,False
2022-08-26 00:00:00+00:00,5.99,6.035,4.34,4.4,46500898,,,,4.8266663559089285,3.6456933766243003,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,4.772951233812269,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.56695288819879,4.720178983971913,False,False,True,False,False,,0,1.0701231537888418,0.8809367284626959,False,False,False,False,0.34282822822060777,0.29368845012546474,False,False,False,False,247649006,145854700.3425428,False,False,False,False,41169108.96199688,False,True,False,False
2022-09-02 00:00:00+00:00,5.5,6.72,5.43,5.9,62393913,,,,5.057919989558807,3.7420996220542873,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,5.286829730353505,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.90525221310865,4.720178983971913,False,False,True,False,False,,1,1.140456744524788,0.8070493206528164,False,False,False,False,0.3428282344784465,0.3182583423019556,False,False,False,False,185255093,148773247.9467989,False,False,False,False,42741316.66851564,False,False,False,False
2022-09-09 00:00:00+00:00,5.4,5.58,5.13,5.52,23062560,,,,5.081275997298178,3.76761760924023,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,5.264993344815904,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.80344112873871,4.720178983971913,False,False,True,False,False,,1,1.1424052932144362,0.8575947067855637,False,False,False,False,0.20490654706294195,0.2615824446824488,False,False,False,False,162192533,149767269.06185082,False,False,False,False,41283630.98936633,False,False,False,False
2022-09-16 00:00:00+00:00,5.25,5.89,5.225,5.48,18890027,,,,5.102861924606782,3.7890078954284716,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,5.264698812802555,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.20590455283593,4.720178983971913,False,False,True,False,False,,1,1.1740751782438872,0.8438629025330592,False,False,False,False,0.2288193009967174,0.24520087283958308,False,False,False,False,143302506,149288397.72393593,False,False,False,False,39624845.50867253,False,False,False,False
2022-09-23 00:00:00+00:00,4.78,5.32,4.72,5.11,21464251,,,,5.092831577246147,3.8053514903331602,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,5.222749269790636,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.2285767058104,4.720178983971913,False,False,True,False,False,,1,1.096648990299305,0.8897996962460304,False,False,False,False,0.1162750221965293,0.1807379475180562,False,False,False,False,121838255,147255053.8184592,False,False,False,False,38279616.28580789,False,False,False,False
2022-09-30 00:00:00+00:00,4.94,5.25,4.59,4.86,20879445,,,,5.083439320970524,3.820628854511159,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,5.191237705902399,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.25149908955694,4.720178983971913,False,False,True,False,False,,1,1.0772345950010924,0.8910077590280636,False,False,False,False,0.09573757240672044,0.13823775996238832,False,False,False,False,142717700,146918953.5356104,False,False,False,False,36990714.70908138,False,False,False,False
2022-10-07 00:00:00+00:00,5.0,5.55,4.8,4.86,15697341,,,,5.084793759908402,3.833769590468306,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,5.182273399288063,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.72059113297533,4.720178983971913,False,False,True,False,False,,1,1.0744244591739385,0.8836181276004854,False,False,False,False,0.14830864405261512,0.1432732020075017,False,False,False,False,158415041,147770515.57000965,False,False,False,False,35413427.76766795,False,False,False,False
2022-10-14 00:00:00+00:00,3.89,4.85,3.67,4.84,32091974,,,,5.011858524624029,3.839920751615441,,,,#000000,0.0,0.0,,5.074063918565926,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.111781548119936,8.674587983107635,False,False,False,False,False,,1,1.0171589538757788,0.9061023912908777,False,False,False,False,-0.03860378939228667,0.05233470630760752,False,False,False,False,126323067,146181815.67593485,False,False,False,False,35167394.1552481,False,False,True,False
2022-10-21 00:00:00+00:00,3.94,4.46,3.75,3.98,21635880,,,,4.96443417204058,3.8427581325933806,,,,#000000,0.0,0.0,,5.0095476926714,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.68984890057018,6.260924170490156,False,False,False,False,False,,1,1.0370712753926505,0.910371979746883,False,False,False,False,-0.10015170405864117,-0.023908498875516826,False,False,False,False,147958947,146313455.033273,False,False,False,False,34165059.773377866,False,False,False,False
2022-10-28 00:00:00+00:00,4.37,4.79,2.81,3.5,61183901,,,,4.845195237767049,3.8481750202381204,,,3.9899999999999998,#000000,0.0,0.0,,4.65284248484028,,1.0,4.79,2.81,0.0,0.0,0.0,0.0,0.0,50.26417302101502,5.7778102162506855,False,False,False,False,False,,1,0.9946453193397679,0.9214646836499287,False,False,False,False,-0.22049996831232133,-0.12220423359391908,False,False,False,False,209142848,150967484.14191943,False,False,False,False,36166455.41979432,False,False,False,False
2022-11-04 00:00:00+00:00,5.44,5.53,4.31,4.35,34785692,,,,4.861335583613636,3.873685374400766,,,4.389920561366418,#000000,0.0,0.0,,4.766724139013505,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.57576210484959,5.7778102162506855,False,False,False,False,False,,1,1.0326649361509381,0.9094048884165781,False,False,False,False,0.052342818149498975,-0.03493070772221005,False,False,False,False,243928540,157853488.27955505,False,False,False,False,36064176.647957705,False,False,False,False
2022-11-11 00:00:00+00:00,4.76,5.54,4.63,5.49,21700326,,,,4.865832936364728,3.8876044444298996,,,4.49812648070801,#000000,0.0,0.0,,4.796905236633576,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.40462811156773,5.7778102162506855,False,False,False,False,False,,1,1.0559130165502528,0.8989264700822353,False,False,False,False,0.04281733925696475,0.003943315767377352,False,False,False,False,222228214,162621986.4810695,False,False,False,False,35000187.711071946,False,False,False,False
2022-11-18 00:00:00+00:00,5.55,5.81,4.82,4.82,24924625,,,,4.8884464000651455,3.9091174711593464,,,4.654602980251474,#000000,0.0,0.0,,4.856089309493692,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.92552374306322,5.7778102162506855,False,False,False,False,True,,1,1.0431036336040658,0.922176980724829,False,False,False,False,0.1099574838545108,0.056950399810944075,False,False,False,False,247152839,168883531.1121014,False,False,False,False,34253849.73247402,False,False,False,False
2022-11-25 00:00:00+00:00,5.29,5.46,4.735,5.4,20745890,,,,4.897859534645564,3.9238378424189113,,,4.719005205736954,"rgba(38, 166, 154, 0.5)",0.0,0.0,,4.879799097723973,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.34360556920414,5.7778102162506855,False,False,True,False,True,,1,1.0341473200756361,0.9184732733194182,False,False,False,False,0.04645094598227773,0.0517006728966109,False,False,False,False,226406949,173144525.02972353,False,False,False,False,33253260.122661132,False,False,False,False
2022-12-02 00:00:00+00:00,5.69,6.02,5.245,5.29,26388525,,,,4.929506909102512,3.9492864242957815,,,4.848724782590165,"rgba(38, 166, 154, 0.5)",0.0,0.0,,4.939955406034599,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.44020249713209,5.7778102162506855,False,False,True,False,True,,1,1.0398476760453252,0.9072277801023666,False,False,False,False,0.2044272447283031,0.128063958812457,False,False,False,False,252795474,179044595.32381806,False,False,False,False,32744761.224686235,False,False,False,False
2022-12-09 00:00:00+00:00,6.61,7.018,5.41,5.75,65511197,,,,5.063207764314558,4.033830458324995,,,5.233022822789426,"rgba(38, 166, 154, 0.5)",0.0,0.0,,5.152550440488429,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.82042646900136,2.698416802319308,False,False,True,False,True,14.07174739154307,1,1.042905637043549,0.9144831763632004,False,False,False,False,0.3428282237336385,0.23544609127304778,False,False,False,False,318306671,189360304.63316488,False,False,False,False,35171904.61545022,False,False,False,False
2022-12-16 00:00:00+00:00,7.46,7.67,5.38,6.41,90137643,,,,5.267054077363514,4.163569942525529,,,5.651546181028079,"rgba(38, 166, 154, 0.5)",0.0,0.0,,5.428924045300998,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.73009437563509,5.552882983138517,False,False,True,False,True,17.90847980553828,1,1.0424117056307542,0.8775662082734835,False,False,False,False,0.34282822723529915,0.2891371592541735,False,False,False,False,408444314,205588749.77144894,False,False,False,False,39243440.79208353,False,False,False,False
2022-12-23 00:00:00+00:00,8.87,10.45,7.3201,7.5,133434909,,,,5.792426209793401,4.466031525415172,,,6.551256823995226,"rgba(38, 166, 154, 0.5)",1.0,9.051666,,6.862008866703942,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.38044741694208,9.042237449180043,False,False,True,False,True,20.0,0,1.0934100687676975,0.7970065825763983,False,False,False,False,0.3428282398499993,0.31598269955208635,False,False,False,False,541879223,230499155.19578606,False,False,False,False,46220586.58526252,False,True,False,False
2022-12-30 00:00:00+00:00,7.05,8.98,6.51,8.74,52431835,,,,5.885441167151683,4.540932374196502,,,6.646210150969902,"rgba(38, 166, 154, 0.5)",0.0,0.0,,6.837578796219428,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.95279888982722,9.042237449180043,False,False,True,False,True,12.328418287961789,0,1.0550559108162636,0.8481687925315459,False,False,False,False,0.18408182418060065,0.25003226186634353,False,False,False,False,489447388,249680505.773876,False,False,False,False,46680679.06042826,False,False,False,False
2023-01-06 00:00:00+00:00,8.54,8.57,7.26,7.26,34048858,,,,5.961326849565266,4.59721516515495,,,6.735180511133014,"rgba(38, 166, 154, 0.5)",0.0,0.0,,6.88581119093157,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.60669521860577,9.042237449180043,False,False,True,False,True,17.716125464630913,0,1.0685947960294166,0.8631401906143851,False,False,False,False,0.20700188144719595,0.22851707165676974,False,False,False,False,523496246,269963153.19803333,False,False,False,False,45744988.61150765,False,False,False,False
2023-01-13 00:00:00+00:00,8.64,9.675,8.23,9.31,50617257,,,,6.099876569951436,4.694237997426506,,,6.9088453082789485,"rgba(38, 166, 154, 0.5)",0.0,0.0,,7.023202648600948,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.17569844522693,9.042237449180043,False,False,True,False,True,18.051402660605763,0,1.124057839743797,0.8170672532591466,False,False,False,False,0.3428282400406709,0.2856726558487203,False,False,False,False,574113503,292492808.73891973,False,False,False,False,46105897.3810256,False,False,False,False
2023-01-20 00:00:00+00:00,7.84,8.58,7.31,8.34,30019477,,,,6.149970191760958,4.737183748996443,,,6.955373777246513,"rgba(38, 166, 154, 0.5)",0.0,0.0,,7.045060819241565,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.066532822948176,9.042237449180043,False,False,True,False,True,13.808248161117984,0,1.0862372968294165,0.8685602539031193,False,False,False,False,0.20371830320080195,0.24469547952476112,False,False,False,False,544094026,311129935.9434442,False,False,False,False,44914310.686134815,False,False,False,False
