date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_176,Gap_Up_aVWAP_150,Gap_Up_aVWAP_77,Gap_Up_aVWAP_54,Gap_Up_aVWAP_29,Gap_Up_aVWAP_6,Gap_Down_aVWAP_161,Gap_Down_aVWAP_140,Gap_Down_aVWAP_98,Gap_Down_aVWAP_85,Gap_Down_aVWAP_24,Gap_Down_aVWAP_19,aVWAP_OB_bull_140,aVWAP_OB_bull_107,aVWAP_OB_bull_62,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-11 00:00:00+00:00,24.95,28.9,24.25,26.95,7046076,,,,,,31.251040048009113,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,30.867078512924607,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.220567522852704,-26.321923215022743,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1942562,3651454.3406924503,False,False,False,False,7214555.640608506,False,False,False,False
2022-03-18 00:00:00+00:00,28.85,29.1475,22.65,25.0,9125462,,,,,,30.391568888267688,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,29.085223675328564,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.30868107415771,-24.083093678940585,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,7182900,3913042.908048565,False,False,False,False,7356104.259822691,False,False,False,False
2022-03-25 00:00:00+00:00,29.5,31.7,27.55,28.5,7927724,,,,,,30.273591169705522,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,29.450090885691736,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.98172474364519,-21.750667332360187,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,15110624,4742493.359304227,False,False,False,False,7398446.462798787,False,False,False,False
2022-04-01 00:00:00+00:00,27.8,33.5,27.2,31.35,8770126,,,,,,30.16603903474669,,,,,,,,,,"rgba(239, 83, 80, 0.5)",1.0,30.95,,29.539617833193706,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.07884125152381,-20.88476589516933,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,6340498,4860864.07342984,False,False,False,False,7500052.354443321,False,False,False,False
2022-04-08 00:00:00+00:00,23.45,28.15,23.4,27.95,6287861,,,,,,29.697769076651376,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,28.68962482314184,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.12452433306353,-20.88476589516933,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,52637,4504699.10502763,False,False,False,False,7410260.402262334,False,False,False,False
2022-04-15 00:00:00+00:00,22.1,24.0995,21.95,22.9,3204067,,,,,,29.38954855277752,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,28.22034205286329,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.98253430224404,-20.88476589516933,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-3151430,3937578.430581139,False,False,False,False,7098690.520613273,False,False,False,False
2022-04-22 00:00:00+00:00,19.5,23.25,19.3,22.05,4937074,,,,,,28.83499753591892,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,27.441520650106234,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.350644928852873,-20.88476589516933,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-8088504,3046757.509797351,False,False,False,False,6938570.778345622,False,False,False,False
2022-04-29 00:00:00+00:00,17.8,19.8995,17.15,19.0,7437623,,,,,,27.91112737479085,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,26.26127530516338,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.699685891116566,-20.88476589516933,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-15526127,1670988.286849399,False,False,False,False,6975537.60957928,False,False,False,False
2022-05-06 00:00:00+00:00,17.05,20.05,16.4505,17.8,6012009,,,,,,27.246144353198805,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,25.505562583498815,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.311463837465844,-15.439947739846204,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-21538136,-48206.104769074824,False,False,False,False,6904165.119980815,False,False,False,False
2022-05-13 00:00:00+00:00,13.7,16.3475,11.25,15.85,11149416,,,,,,25.774211622699003,,,,,,13.765833333333331,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,23.836262322839833,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.465386178214814,-17.282071714443198,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-32687552,-2465935.4303417355,False,False,False,False,7218628.148130384,False,False,False,False
2022-05-20 00:00:00+00:00,12.4,13.6,11.45,13.6,10578788,,,,,,24.5265043730703,,,,,,13.14142389710013,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,22.521316236416034,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.849151913456367,-18.90458709846164,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-43266340,-5488187.620686792,False,False,False,False,7467528.877898503,False,False,False,False
2022-05-27 00:00:00+00:00,12.6,12.65,10.525,12.5,9405386,,,,,,23.55575393512068,,,,,,12.773945032894268,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,21.549165302770888,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.871106424577064,-19.931552534540067,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-33860954,-7589874.019154437,False,False,False,False,7611073.849906022,False,False,False,False
2022-06-03 00:00:00+00:00,11.55,13.95,11.2,13.45,9174622,,,,,,22.764402791832275,,,,,,12.650895466908826,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,20.796615281355006,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.915307904029238,-20.969368611833563,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-43035576,-10215481.573291145,False,False,False,False,7726892.231394465,False,False,False,False
2022-06-10 00:00:00+00:00,9.4,12.15,9.2,12.05,10573190,,,,,,21.831547261674284,,,,,,12.151987753206958,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,19.895736756551234,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.737666266805043,-22.240954593345105,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-53608766,-13429798.938232541,False,False,False,False,7937729.103143023,False,False,False,False
2022-06-17 00:00:00+00:00,7.95,8.8,7.6,8.0,13189937,,,,,,20.664693612900724,,,,,8.116666666666667,11.321263255530424,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,18.760688513844002,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.58786530924893,-23.493885998690022,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-66798703,-17383051.090956055,False,False,False,False,8326781.539947243,False,False,False,False
2022-06-24 00:00:00+00:00,8.65,9.05,7.5,8.45,9054554,,,,,,19.987904141966737,,,,,8.231996658558442,10.959548207545765,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,18.123473832491648,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.445354371934165,-23.80003525402214,False,False,False,True,False,,0,,,False,False,False,False,-0.3411684951806427,-0.3411684951806427,False,False,False,False,-57744149,-20372762.04718153,False,False,False,False,8380690.611062262,False,False,False,False
2022-07-01 00:00:00+00:00,6.9,8.8,6.45,8.7,8527359,,,,,,19.365217579557292,,,,,7.996818830630376,10.58607051564013,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,17.535369501177357,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.93154886903544,-24.500943392807564,False,False,False,True,False,,0,0.736251719637377,1.2790417847386348,False,False,False,False,-0.34282825441539394,-0.3419983747980183,False,False,False,False,-66271508,-23772669.154797714,False,False,False,False,8391554.936168762,True,False,False,False
2022-07-08 00:00:00+00:00,8.15,8.95,6.35,6.75,10188320,,,,,,18.721565604201896,,,,,7.952008276983877,10.278850462584273,,,,"rgba(239, 83, 80, 0.5)",-1.0,7.3184,,13.972771895772262,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.77495499032698,-24.500943392807564,False,False,False,True,False,,0,0.7642896295349921,1.255088793732304,False,False,False,False,-0.34222177655375585,-0.3421100756758871,False,False,False,False,-56083188,-26166040.92110899,False,False,False,False,8524648.644600704,False,False,False,False
2022-07-15 00:00:00+00:00,7.9,8.1,6.9005,7.85,12740121,,,,,,17.99914376225581,,,,,7.876443807728466,9.956594396403267,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,13.46820581642394,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.305234859241768,-24.500943392807564,False,False,False,True,False,,0,0.7738670308099344,1.2278526926687718,False,False,False,False,-0.34282825441539394,-0.3424691650456405,False,False,False,False,-68823309,-29325838.5565824,False,False,False,False,8836905.856111763,False,False,False,False
2022-07-22 00:00:00+00:00,10.3,11.85,8.35,8.4,23850081,,,,,10.166666666666666,17.147673560798406,,,,,8.580786021505695,9.995605308622201,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,13.301140992273886,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.937417699314416,-24.500943392807564,False,False,False,True,True,,0,0.814699439186821,1.1774228881878726,False,False,False,False,-0.28120284747930924,-0.3118360062624749,False,False,False,False,-44973228,-30484904.44128,False,False,False,False,9948992.903807187,False,False,False,False
2022-07-29 00:00:00+00:00,10.6,11.15,8.45,10.05,15876986,,,,,10.126701506389418,16.669814788316945,,,,,8.833295636525438,10.00342354631486,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,13.106762838633315,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.08492918651462,-28.986116683017066,False,False,False,True,True,,0,0.839987903601005,1.1809574765050712,False,False,False,False,-0.2882008791766256,-0.30001844271955025,False,False,False,False,-29096242,-30382040.556740742,False,False,False,False,10388103.503525173,False,False,False,False
2022-08-05 00:00:00+00:00,11.9,12.525,9.925,10.3,11826889,,,,,10.430276743133607,16.419975215921195,,,,,9.12732151134481,10.11299813262697,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,13.079542023761636,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.7714803789656,-26.345023809418862,False,False,False,True,True,,0,0.8049435709462718,1.1892784797916467,False,False,False,False,-0.25519165890649065,-0.27760505081302045,False,False,False,False,-17269353,-29410730.367352538,False,False,False,False,10494680.206967754,False,False,False,False
2022-08-12 00:00:00+00:00,17.6,17.8,11.45,12.35,14832925,,,,,11.5890799825345,16.374484058904972,,,,,9.928872321351415,10.590486484318262,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,13.40376976337554,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.68273881657645,-20.711895965043,False,False,False,True,True,,0,0.7613724322715094,1.2232559293440508,False,False,False,False,-0.1527195983681741,-0.21516232459059725,False,False,False,False,-2436428,-27412633.895696796,False,False,False,False,10816031.673118291,False,False,False,True
2022-08-19 00:00:00+00:00,11.6,18.5,11.3,17.2,14216712,,,,,11.979037948097425,16.24194240800961,,,,,10.338649802712828,10.836881488468617,,,,"rgba(239, 83, 80, 0.5)",1.0,15.32133,,12.885596934955505,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.13069731517375,-19.47177526382048,False,False,False,True,True,,0,0.8082476620184615,1.1857010916468576,False,False,False,False,-0.11679122597427669,-0.16597677528243698,False,False,False,False,-16653140,-26615634.347867403,False,False,False,False,11067933.919553975,False,False,False,False
2022-08-26 00:00:00+00:00,10.35,11.5,10.1005,11.2,9581089,,,,,11.837860602515255,16.054436522402334,,,,,10.35939325309762,10.827696477322295,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,12.506760719079224,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.6881476344504,-19.016397688447544,False,False,False,True,True,,0,0.8420975044750975,1.1758186795830263,False,False,False,False,-0.23913829786277727,-0.2025575365726071,False,False,False,False,-26234229,-26587382.099877223,False,False,False,False,10957797.258846274,False,False,False,False
2022-09-02 00:00:00+00:00,9.55,11.1,9.4,10.15,9388401,,,,,11.666146536289999,15.862358432950845,,,,,10.338400339959458,10.790399906384424,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,12.249452324038408,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.781864917439584,-18.91682149325284,False,False,False,True,True,,0,0.8016348924850367,1.223315229439149,False,False,False,False,-0.25602653828624483,-0.22929203742942597,False,False,False,False,-35622630,-27256659.72210854,False,False,False,False,10841545.68411692,False,False,False,False
2022-09-09 00:00:00+00:00,11.75,11.95,8.7,9.6,8741762,,,,,11.596242481334542,15.716717362149918,,,,,10.363306620119326,10.790794096606367,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,12.155020935102456,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.21947718197267,-17.464300944611978,False,False,False,True,True,,0,0.813707498311191,1.1739191623508218,False,False,False,False,-0.25371641480374135,-0.24150422611658368,False,False,False,False,-26880868,-27228823.29824865,False,False,False,False,10686006.15196011,False,False,False,False
2022-09-16 00:00:00+00:00,9.7,12.475,9.5,12.2,10629292,,,,,11.503491046233743,15.542369154787279,,,,,10.375313934265323,10.779739922995326,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,12.046267470492966,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.40206591816397,-17.191474341683247,False,False,False,True,True,,0,0.8341510595269499,1.1778481198159383,False,False,False,False,-0.23342207787272118,-0.23746315199465243,False,False,False,False,-37510160,-27990403.794674672,False,False,False,False,10681805.10366677,False,False,False,False
2022-09-23 00:00:00+00:00,8.45,10.1,8.25,9.45,8071322,,,,,11.34016785191609,15.376991568608656,,,,,10.31091063932354,10.715391367758844,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,10.786922552091195,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.042513402549126,-17.191474341683247,False,False,False,True,True,,0,0.7554564896533028,1.242145847766499,False,False,False,False,-0.28944721272435536,-0.2634551823595039,False,False,False,False,-45581482,-29293446.624698773,False,False,False,False,10488435.984876638,False,False,False,False
2022-09-30 00:00:00+00:00,8.9,9.65,8.343,8.75,7371486,,,,,11.209846927572958,15.233715499221418,,,,,10.258135788833288,10.661376330915578,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,10.689572331684058,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.08627720953672,-17.18281460804929,False,False,False,True,True,,0,0.7454826324122327,1.2864898819939872,False,False,False,False,-0.28330625503258255,-0.2733807186960432,False,False,False,False,-38209996,-29953931.763609976,False,False,False,False,10257550.800811702,False,False,False,False
2022-10-07 00:00:00+00:00,9.5,10.7855,8.9,9.2,7229219,,,,,11.134227160366144,15.115674482331583,,,,,10.238532457881405,10.63398386138606,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,10.698170638262471,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.52990003659478,-16.537473191231825,False,False,False,True,True,,0,0.7937649720521693,1.2110992813414958,False,False,False,False,-0.23462478884384716,-0.2540027537699452,False,False,False,False,-30980777,-30029994.37371294,False,False,False,False,10033229.926677503,False,False,False,False
2022-10-14 00:00:00+00:00,9.2,10.1,8.35,9.4,5864434,,,,,11.057977083347145,15.01482277749182,,,,,10.208745013759728,10.601008825284778,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,10.644197826293507,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.70684151879603,-16.13658969436912,False,False,False,True,True,,0,0.8047042767977202,1.1672051966470656,False,False,False,False,-0.2525995857359202,-0.2533011697529327,False,False,False,False,-36845211,-30534825.234919388,False,False,False,False,9724430.228405096,False,False,False,False
2022-10-21 00:00:00+00:00,9.7,10.2,8.8,9.5,6793270,,,,,10.992308966992384,14.909021771365644,,,,,10.187772160238264,10.573864090480816,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,10.616562314961403,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.20854260607529,-15.415191167619568,False,False,False,True,True,,0,0.840747743816707,1.159958720330237,False,False,False,False,-0.21346600494750836,-0.23338358735022052,False,False,False,False,-30051941,-30499056.032332763,False,False,False,False,9507307.248523237,False,False,False,False
2022-10-28 00:00:00+00:00,11.8,12.4,9.25,9.7,10460269,,,,,11.002322013797295,14.79988199613579,,,,,10.233850803313688,10.596241299403626,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,10.51434930489161,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.07304526793874,-13.412201802768351,False,False,False,True,True,,0,0.877443484729512,1.0826135471339424,False,False,False,False,-0.12654703102724355,-0.17996530918873205,False,False,False,False,-19591672,-29691101.659567375,False,False,False,False,9577897.007891886,False,False,False,False
2022-11-04 00:00:00+00:00,10.85,11.9,10.0,11.55,7651636,,,,,10.998520055397298,14.719124277119526,,,,,10.256959960724657,10.60509352421859,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,10.541934907789276,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.8671344766867,-12.485428480168984,False,False,False,True,True,,0,0.8949521451796054,1.093770057059027,False,False,False,False,-0.022312906000041214,-0.10113910759438663,False,False,False,False,-27243308,-29509783.61071053,False,False,False,False,9435211.007307302,False,False,False,False
2022-11-11 00:00:00+00:00,8.0,11.1,7.4,10.8,14342481,,,,,10.832213410540787,14.498293592206561,,,,,10.172035195013274,10.517861910138732,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,10.157865172407362,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.97073048751041,-12.485428480168984,False,False,False,True,True,,0,0.936765443405072,1.0646518828634353,False,False,False,False,-0.17572256023388597,-0.1384308339141363,False,False,False,False,-41585789,-30404302.528435677,False,False,False,False,9798712.488247503,False,False,False,False
2022-11-18 00:00:00+00:00,6.2,7.8,5.95,7.7,9722815,,,,,10.625226054919896,14.303627789927386,,,,,10.03514168931895,10.392936949984975,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,9.753564102148296,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.51980382236307,-12.485428480168984,False,False,False,True,True,,1,0.9110676978925958,1.071437423004308,False,False,False,False,-0.34282825441539394,-0.24062954416476512,False,False,False,False,-51308604,-31952769.304107107,False,False,False,False,9793090.45208102,False,False,False,False
2022-11-25 00:00:00+00:00,6.0,6.2,5.375,5.9,4683588,,,,,10.514224987868035,14.203913450623624,,,,,9.958376513867448,10.323466622069224,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,9.558827834961328,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.39476598270468,-12.485428480168984,False,False,False,True,False,,1,0.9145508719526241,1.0824769844631195,False,False,False,False,-0.34282825441539394,-0.2917288992900795,False,False,False,False,-55992192,-33733467.28158066,False,False,False,False,9414608.788963908,False,False,False,False
2022-12-02 00:00:00+00:00,6.25,6.25,5.4,5.85,5541694,,,,,10.39228952432169,14.090421906113878,,,,,9.873419451897298,10.24589737482415,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,9.365614900021894,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.801841914060006,-12.485428480168984,False,False,False,True,False,,1,0.9021279524097167,1.1039890505646759,False,False,False,False,-0.3397833339844462,-0.3157561166372629,False,False,False,False,-50450498,-34971765.85331543,False,False,False,False,9127726.21200362,False,False,False,False
2022-12-09 00:00:00+00:00,5.0,6.4,4.9665,6.4,6872174,,,,,10.233419419213186,13.94536650769156,,,,,9.75981479072109,10.142416339618197,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,9.126483182198784,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.778764925846254,-9.280897410278882,False,False,False,True,False,0.0,0,0.9243287671232877,1.0759295499021526,False,False,False,False,-0.34282825441539394,-0.32929218552632844,False,False,False,False,-57322672,-36627388.53084762,False,False,False,False,8960648.270373723,False,False,False,False
2022-12-16 00:00:00+00:00,4.626,5.65,4.600505,5.0,5901637,,,,,10.091570890670965,13.817568099200352,,,,,9.65608572983913,10.048007055609993,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,8.922235796837134,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.87019213975678,-10.253598239822978,False,False,False,True,False,0.0,0,0.9398094986740091,1.0451488760424934,False,False,False,False,-0.34282825441539394,-0.3360602199708612,False,False,False,False,-63224309,-38597530.78782187,False,False,False,False,8734054.842938632,False,False,False,False
2022-12-23 00:00:00+00:00,4.313,4.695,4.233,4.695,2041862,,,,,10.039228162182315,13.771525089123413,,,,,9.617188218209247,10.012725016808785,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,8.847424646522786,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.067190067218675,-11.122349945108176,False,False,False,True,False,0.0,0,0.9344418152572934,1.065364750216788,False,False,False,False,-0.34282825441539394,-0.33944423719312755,False,False,False,False,-65266171,-40572985.61835358,False,False,False,False,8238336.854572807,False,False,False,False
