date,Close,High,Low,Open,Volume,Gap_Down_aVWAP_176,Gap_Down_aVWAP_24,aVWAP_OB_bull_176,aVWAP_OB_bull_159,aVWAP_OB_bull_132,aVWAP_OB_bull_110,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-04-29 00:00:00+00:00,25.3288426596,26.8587727531,25.2841078616,26.8050909955,26849650,,,,,,,#000000,0.0,0.0,,25.541048833191276,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.84581838435877,17.938984426752768,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,238026457,82490121.6287118,False,False,False,False,26881234.955810368,False,False,False,False
2022-05-06 00:00:00+00:00,26.1519629439,26.2101181813,24.8278129214,25.4362061749,28657019,,,,,,,#000000,0.0,0.0,,25.567392956910997,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.43061316322608,17.938984426752768,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,266683476,96134073.80436277,False,False,False,False,27012774.514639232,False,False,False,False
2022-05-13 00:00:00+00:00,25.7404028017,26.0535463881,24.9485968761,26.0445994285,28598336,,,,,,,#000000,0.0,0.0,,25.51693644152051,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.56992367053681,17.938984426752768,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,238085140,106648967.5966322,False,False,False,False,27130223.51355484,False,False,False,False
2022-05-20 00:00:00+00:00,26.125122065,26.4561595706,25.597251448,25.7940845594,25500473,,,,,,,#000000,0.0,0.0,,25.5872565569352,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.54494710234564,17.938984426752768,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,263585613,118273904.29317796,False,False,False,False,27009501.253291517,False,False,False,False
2022-05-27 00:00:00+00:00,27.1629693799,27.3419085722,26.1698568631,26.3935308534,24736837,,,,,,,#000000,0.0,0.0,,25.753730328203527,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.26010861042713,17.938984426752768,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,288322450,130870092.86405367,False,False,False,False,26841155.7530477,False,False,False,False
2022-06-03 00:00:00+00:00,26.6887805205,27.2748063751,26.3219551765,26.9750832281,20828419,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,25.8422995661217,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.02388792927787,17.938984426752768,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,267494031,140990384.57782745,False,False,False,False,26395767.845414538,False,False,False,False
2022-06-10 00:00:00+00:00,25.3467365788,27.413484249,25.3467365788,26.8408788339,36554574,,,,,,,#000000,0.0,0.0,,25.89363433517702,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.82010467886751,17.938984426752768,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,230939457,147653278.83132172,False,False,False,False,27148272.00501346,False,False,False,False
2022-06-17 00:00:00+00:00,22.8907961655,25.1499034674,22.543282107,25.0604338713,51130943,,23.527993913299998,,,,,#000000,0.0,0.0,,24.823675683908913,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.90849864448937,17.938984426752768,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,179808514,150035148.10307568,False,False,False,False,28924766.152790237,False,False,False,False
2022-06-24 00:00:00+00:00,24.4433265048,24.4704055224,22.9314146918,22.9991122357,21852028,,23.65386351483537,,,,,#000000,0.0,0.0,,24.756132621035636,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.12546197549432,17.938984426752768,False,False,False,False,True,,0,,,False,False,False,False,-0.2077492882560465,-0.2077492882560465,False,False,False,False,201660542,153859251.35469973,False,False,False,False,28400859.62295392,False,False,False,False
2022-07-01 00:00:00+00:00,25.0571175692,25.0841965868,24.1454573118,24.3801421306,17598840,,23.869209643725423,,,,,#000000,0.0,0.0,,24.799297073573445,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.494704405223914,17.938984426752768,False,False,False,False,True,,0,0.9414509513400684,1.0417964348255842,False,False,False,False,-0.04704844036712352,-0.127398864311585,False,False,False,False,219259382,158703705.47657382,False,False,False,False,27600710.02125363,False,False,False,False
2022-07-08 00:00:00+00:00,24.5335898967,24.9397751598,23.8521012884,24.9036698031,19836886,,23.972080340652692,,,,,#000000,0.0,0.0,,24.791527853029798,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.07416244481564,16.13872899152537,False,False,False,False,True,,0,0.9197853501108415,1.0499806714792335,False,False,False,False,-0.08501141801051053,-0.10620514116104776,False,False,False,False,199422496,161719912.1820128,False,False,False,False,27025611.945605215,False,False,False,False
2022-07-15 00:00:00+00:00,24.849511768,24.849511768,24.0281149025,24.4433265048,24202086,,24.080601214462412,,,,,#000000,0.0,0.0,,24.793271584992134,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.27051233617894,14.92731930913753,False,False,False,False,True,,1,0.9211376099405595,1.0512439005690148,False,False,False,False,-0.07755952046514702,-0.0918823308130974,False,False,False,False,223624582,166305443.27964148,False,False,False,False,26816461.875560384,False,False,False,False
2022-07-22 00:00:00+00:00,24.6689849844,24.9081829727,24.1905890077,24.7411956978,22506390,,24.15345876018539,,,,,#000000,0.0,0.0,,24.791541556830694,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.156999243905304,13.45068543149192,False,False,False,False,True,,1,0.9327204743765605,1.0442414489270355,False,False,False,False,-0.05837906287938149,-0.07513069684623944,False,False,False,False,201118192,168884165.40707543,False,False,False,False,26497197.29218554,False,False,False,False
2022-07-29 00:00:00+00:00,26.2485943412,26.2576206804,24.6328796277,24.6328796277,23773417,,24.358413173372046,,,,,#000000,0.0,0.0,,24.890614322889597,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.41343626181902,13.45068543149192,False,False,False,False,True,,1,0.9653126476245414,0.9909063643923857,False,False,False,False,0.09666760839103691,0.010768455772398738,False,False,False,False,224891609,173032864.93247727,False,False,False,False,26295435.789060686,False,False,False,False
2022-08-05 00:00:00+00:00,25.3369340839,26.4787659904,25.1564073002,26.2124889845,24254390,,24.511981876601006,,,,,#000000,0.0,0.0,,24.966163808695814,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.70504989046771,13.45068543149192,False,False,False,False,True,,1,0.9745205325828866,0.9866549905918174,False,False,False,False,0.16205945784637263,0.08641395680938568,False,False,False,False,200637219,175077631.9004419,False,False,False,False,26144247.212093227,False,False,False,False
2022-08-12 00:00:00+00:00,27.3407813823,27.3588340606,25.2556970312,25.4542764932,27851315,,24.767751515902056,,,,,#000000,0.0,0.0,,25.12369362547904,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.33428756199967,13.45068543149192,False,False,False,False,True,,1,0.9934467571792611,0.957047050773709,False,False,False,False,0.2503032777396338,0.16835861727450974,False,False,False,False,228488534,179033995.0189277,False,False,False,False,26270696.677864097,False,False,False,False
2022-08-19 00:00:00+00:00,27.8101510197,27.972625125,27.178307277,27.4852028092,22476573,,25.02164763064771,,,,,#000000,0.0,0.0,,25.819824391974198,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.69766534716217,13.45068543149192,False,False,False,False,True,,1,1.1281906850755612,0.9129661316956172,False,False,False,False,0.3428282383127878,0.2555934277936488,False,False,False,False,250965107,184362225.53604418,False,False,False,False,25989650.47950379,False,False,False,False
2022-08-26 00:00:00+00:00,26.8894644232,27.6567032536,26.880438084,27.6296242361,18577285,,25.165390312555296,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,25.845552998133073,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.05428178798424,13.45068543149192,False,False,True,False,True,,1,1.1205585809752603,0.8664341120630696,False,False,False,False,0.29416466184945433,0.27487904482155157,False,False,False,False,232387822,187919677.12596685,False,False,False,False,25440586.36991092,False,False,False,False
2022-09-02 00:00:00+00:00,26.1222255927,27.155741429,26.0364753705,26.781148353,24273498,,25.268946408450418,,,,,#000000,0.0,0.0,,25.813174904742795,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.2846192131251,13.45068543149192,False,False,False,False,True,,1,1.102321345895974,0.868613891107124,False,False,False,False,0.1669734457910667,0.22092624530630914,False,False,False,False,208114324,189415576.89441374,False,False,False,False,25354135.379547145,False,False,False,False
2022-09-09 00:00:00+00:00,27.1482921089,27.2483360664,25.9146197915,26.185409967,16027116,,25.345496123500805,,,,,#000000,0.0,0.0,,25.84440516217115,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.9231143396583,13.45068543149192,False,False,False,False,True,,1,1.0785600233216839,0.8879852524452259,False,False,False,False,0.16280466721696646,0.1918654562616378,False,False,False,False,224141440,191987863.0503831,False,False,False,False,24663245.055136245,False,False,False,False
2022-09-16 00:00:00+00:00,26.3024659226,27.4393290763,26.2024219651,27.1573870142,22887440,,25.43389580644803,,,,,#000000,0.0,0.0,,25.87779216466191,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.26536234384592,13.376317849909292,False,False,False,False,True,,1,1.0813127186053508,0.8806052115799499,False,False,False,False,0.2042553411234434,0.1980603986925406,False,False,False,False,201254000,192674243.5651695,False,False,False,False,24531703.939940967,False,False,False,False
2022-09-23 00:00:00+00:00,25.60215822,26.7026417527,25.2156247477,26.2297066808,19299692,,25.455885609786527,,,,,#000000,0.0,0.0,,25.84691846504859,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.93072037289319,11.419450298200317,False,False,False,False,True,,1,1.0346330940366477,0.923231921748829,False,False,False,False,0.0547250152372267,0.12639270696488364,False,False,False,False,181954308,191880174.26404586,False,False,False,False,24144147.49994534,False,False,False,False
2022-09-30 00:00:00+00:00,23.0555847558,25.6658225566,23.0010153244,25.5293989781,32120423,,25.327921414478737,,,,,#000000,0.0,0.0,,25.612295402451227,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.39541473329761,7.452828820420706,False,False,False,False,True,,1,0.9468615862452088,0.9901712604407168,False,False,False,False,-0.22602927635230027,-0.04981828469370832,False,False,False,False,149833885,188765634.318561,False,False,False,False,24734982.722171612,False,False,False,False
2022-10-07 00:00:00+00:00,22.4462261055,24.3106816774,22.3552770532,23.5830892591,29810711,,25.164753806966726,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,25.374955961106785,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.35585914695377,4.107750646484085,False,False,False,True,False,,0,0.916388999027995,1.0375301543528237,False,False,False,False,-0.34282825441539394,-0.19632326955455112,False,False,False,False,120023174,183673600.2208898,False,False,False,False,25110962.594603345,False,False,False,False
2022-10-14 00:00:00+00:00,22.2825178113,22.805474862,21.3411951201,22.5371751578,28213594,,24.97390049125082,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,24.3424665785183,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.045262536256025,1.5528507521279948,False,False,False,True,False,,0,0.8752514288027485,1.0756126231275864,False,False,False,False,-0.34282825441539394,-0.2695757619849725,False,False,False,False,91809580,176868857.98230538,True,False,False,False,25340787.143151246,False,False,False,False
2022-10-21 00:00:00+00:00,23.3648115336,23.4330233228,22.5326277051,22.6281242101,24423271,,24.87728141884606,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,24.353555850464485,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.89865225363761,1.0942824519163565,False,False,False,True,False,,0,0.8898912186778599,1.0822347139596806,False,False,False,False,-0.22460567014642813,-0.24709071606570032,False,False,False,False,116232851,172377301.909542,False,False,False,False,25272822.984399304,False,False,False,False
2022-10-28 00:00:00+00:00,24.1105937624,24.1469733833,23.0146576823,23.537614733,20457147,,24.83067713543879,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,24.387538834026564,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.751706561309845,1.0942824519163565,False,False,False,True,False,,0,0.9229927394300329,1.050195013585171,False,False,False,False,-0.15029390145379046,-0.1986923087597454,False,False,False,False,136689998,169733797.9162426,False,False,False,False,24916106.244814172,False,False,False,False
2022-11-04 00:00:00+00:00,24.5562441186,24.6017186448,23.5194249225,24.0742141415,21462547,,24.80537227891746,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,24.436026589635773,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.91768240243901,1.0942824519163565,False,False,False,True,False,,0,0.9492181706895734,1.0197648966321573,False,False,False,False,-0.09188165028106282,-0.1452869795204041,False,False,False,False,158152545,168875927.32985428,False,False,False,False,24660287.041494604,False,False,False,False
2022-11-11 00:00:00+00:00,24.929135233,25.2656467265,24.0742141415,24.5380543082,20835319,,24.80345839087339,,,,,#000000,0.0,0.0,,24.502544822986312,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.21655296467908,1.0942824519163565,False,False,False,False,False,,0,0.964092757526746,0.9995752325981638,False,False,False,False,-0.018531366162128672,-0.08190917284126638,False,False,False,False,178987864,169624959.675791,False,False,False,False,24376956.075457968,False,False,False,False
2022-11-18 00:00:00+00:00,25.5475887886,25.5930633147,24.6408267373,24.8290912755,22381609,,24.821847824384147,,,,,#000000,0.0,0.0,,24.58991898876229,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.90433505248925,1.0942824519163565,False,False,False,False,True,,0,0.9618975504717308,1.0016740688092567,False,False,False,False,0.03510614214953153,-0.023401515345867423,False,False,False,False,201369473,171976405.10721388,False,False,False,False,24229152.58838701,False,False,False,False
2022-11-25 00:00:00+00:00,26.5844079847,26.6617146792,25.4748295468,25.4748295468,16646640,,24.863064069902126,,,,,#000000,0.0,0.0,,24.692586647088575,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.29147842004332,1.0942824519163565,False,False,False,False,True,,0,0.9704129218740023,0.9978178414492267,False,False,False,False,0.15032903252402924,0.0634637585890809,False,False,False,False,218016113,175386753.84001285,False,False,False,False,23667484.98924723,False,False,False,False
2022-12-02 00:00:00+00:00,26.5389334586,27.1391972037,26.1802303963,26.4116047854,21644784,,24.927006650174395,,,,,#000000,0.0,0.0,,24.827447852095084,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.931596476745355,-4.821108845335573,False,False,False,False,True,,0,0.9858634885349944,0.9826160573489038,False,False,False,False,0.22381612629329983,0.14363994244119038,False,False,False,False,196371329,176941166.8148267,False,False,False,False,23517655.286340024,False,False,False,False
2022-12-09 00:00:00+00:00,26.5336114055,26.7168262213,26.2024219651,26.3297506383,18241179,,24.973363227686395,,,,,#000000,0.0,0.0,,24.916800970625005,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.09499782931593,-3.507896306865483,False,False,False,False,True,2.2484070516790062,0,1.0143271814318149,0.9981998030289884,False,False,False,False,0.198726165270717,0.17118305385595367,False,False,False,False,178130150,177029239.64335805,False,False,False,False,23126805.191055577,False,False,False,False
2022-12-16 00:00:00+00:00,26.6985872277,27.4455610893,26.3044783191,26.6619259338,30129193,,25.059725361654802,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,25.065384694946182,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.13403700531505,-2.307810175721656,False,False,True,False,True,2.7647572895565453,0,1.098125105685857,0.9123784481100381,False,False,False,False,0.2511282784505357,0.2111556661532447,False,False,False,False,208259343,179342580.63273895,False,False,False,False,23645500.58431072,False,False,False,False
2022-12-23 00:00:00+00:00,27.0743654894,27.1064441215,26.3319742894,26.7719098153,21329151,,25.11681352893071,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,25.155539087241163,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.35613367511189,-0.9285914803179693,False,False,True,False,True,3.9370349119350756,0,1.0905467750185711,0.9007345790202517,False,False,False,False,0.23132886755409804,0.22124226685367138,False,False,False,False,229588494,183064500.14142495,False,False,False,False,23473919.13362104,False,False,False,False
2022-12-30 00:00:00+00:00,26.7810751388,27.4226477807,26.5152807585,27.147688077,12152399,,25.14896478039969,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,25.204008821205825,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.70430614254476,-0.38096431328900593,False,False,True,False,True,2.929813335934835,0,1.0581941569941675,0.910003011295079,False,False,False,False,0.2631590834125374,0.2422006751331044,False,False,False,False,217436095,185610544.2050231,False,False,False,False,22635288.012612075,False,False,False,False
2023-01-06 00:00:00+00:00,27.4593090745,27.7067728078,26.3136436425,26.8635630499,25087945,,25.220884395438137,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,25.308066787195283,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.849736779007074,0.949615440492444,False,False,True,False,True,5.036365600354582,0,1.0643930250658458,0.9007953518849565,False,False,False,False,0.2684643214225761,0.2553324982778402,False,False,False,False,242524040,189826358.70835474,False,False,False,False,22816966.30797414,False,False,False,False
2023-01-13 00:00:00+00:00,28.0550550992,29.0907366497,27.2393413116,27.4134824572,33833025,,25.35466250087391,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,26.17886155242965,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.40097799607081,2.6499673423597585,False,False,True,False,True,6.822496354215769,0,1.0851073215375988,0.859205256548582,False,False,False,False,0.34282824225693054,0.2990803702673854,False,False,False,False,276357065,196236040.65588403,False,False,False,False,23632970.65553161,False,True,False,False
2023-01-20 00:00:00+00:00,26.8727283733,28.2566922152,26.3961315536,28.091716393,16082655,,25.39362821791658,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,26.14278956522685,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.3866844885672,2.6499673423597585,False,False,True,False,True,2.800219262637956,0,1.0527934889949258,0.8900741597451558,False,False,False,False,0.24386144978911173,0.2714709100282485,False,False,False,False,260274410,200979623.57026297,False,False,False,False,23073688.01438112,False,False,False,False
2023-01-27 00:00:00+00:00,27.1568534005,27.3493251931,26.4511234944,26.7902404622,17598589,,25.430064462905992,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,26.124585546663113,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.04653021704729,2.6499673423597585,False,False,True,False,True,3.6601771704517034,0,1.0423480497874194,0.9552399418145586,False,False,False,False,0.19541484288386454,0.23344287645605655,False,False,False,False,277872999,206675429.1576509,False,False,False,False,22668125.124426965,False,False,False,False
