date,Close,High,Low,Open,Volume,aVWAP_OB_bull_170,aVWAP_OB_bull_96,aVWAP_OB_bear_67,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,0.6402,0.72,0.63,0.72,1235472,,,,#000000,-1.0,0.5921,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,1235472.0,False,False,False,False
2022-01-07 00:00:00+00:00,0.6475,0.69,0.63,0.6667,834600,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,834600,61822.22222222222,False,False,False,False,1205777.7777777778,False,False,False,False
2022-01-14 00:00:00+00:00,0.700839,0.7225,0.595,0.65,1387897,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,2222497,221872.20576131684,False,False,False,False,1219268.0905349795,False,False,False,False
2022-01-21 00:00:00+00:00,0.675,0.73,0.675,0.69,740211,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.99479706356138,41.487269099147866,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,1482286,315236.19051973784,False,False,False,False,1183782.380124981,False,False,False,False
2022-01-28 00:00:00+00:00,0.6639,0.690851,0.63,0.684,1034459,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.08367336819548,33.432826507562154,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,447827,325057.73196272017,False,False,False,False,1172721.389004612,False,False,False,False
2022-02-04 00:00:00+00:00,0.64,0.695,0.64,0.6478,307561,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.85400288057158,24.39740707700929,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,140266,311369.4555210372,False,False,False,False,1108635.43426353,False,False,False,False
2022-02-11 00:00:00+00:00,0.6424,0.679,0.6287,0.67,593479,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.91170775526689,18.709376491370364,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,733745,342656.5328898493,False,False,False,False,1070475.6983921572,False,False,False,False
2022-02-18 00:00:00+00:00,0.7,0.7649,0.641,0.641,1210255,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.63502302479131,18.709376491370364,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,1944000,461274.56749060116,False,False,False,False,1080829.720733479,False,False,False,False
2022-02-25 00:00:00+00:00,0.6998,0.759,0.6501,0.759,883111,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.12453052945165,18.709376491370364,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,1060889,505690.45138018625,False,False,False,False,1066183.889568036,False,False,False,False
2022-03-04 00:00:00+00:00,0.67,0.72,0.6623,0.71,667259,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.94115344381598,18.709376491370364,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,393630,497389.67720387614,False,False,False,False,1036633.8977481815,False,False,False,False
2022-03-11 00:00:00+00:00,0.7347,0.8399,0.6801,0.71,2444477,,,,"rgba(38, 166, 154, 0.5)",1.0,0.7909,,0.7515666666666667,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.5167153768185,18.709376491370364,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,2838107,670776.1455591446,False,False,False,False,1140918.571989057,False,False,False,False
2022-03-18 00:00:00+00:00,0.6979,0.7466,0.674,0.74,961695,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,0.7387484786832061,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.62514660508656,18.709376491370364,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,1876412,760082.5051473561,False,False,False,False,1127642.7518417195,False,False,False,False
2022-03-25 00:00:00+00:00,0.6892,0.7281,0.67,0.6964,1244609,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,0.727245991236024,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.65201055905555,17.743479794897922,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,631803,750580.3195808852,False,False,False,False,1136306.9183719626,False,False,False,False
2022-04-01 00:00:00+00:00,0.677,0.7198,0.6623,0.708,747854,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,0.7215831215668406,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.39131073605084,15.702243764333417,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-116051,686385.4070193382,False,False,False,False,1107532.6281221877,False,False,False,False
2022-04-08 00:00:00+00:00,0.6296,0.6817,0.59,0.6811,1254120,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,0.6693976937374065,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.03294004208483,11.636015105213787,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-1370171,534047.8953882761,False,False,False,False,1118390.9519649886,False,False,False,False
2022-04-15 00:00:00+00:00,0.74,0.75,0.615,0.634,1373074,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,0.6868536939167006,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.9954770098081,11.636015105213787,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,2903,494703.8290632186,False,False,False,False,1137256.3629305451,False,False,False,False
2022-04-22 00:00:00+00:00,0.7,0.7878,0.7,0.757,1656407,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,0.7101417005301686,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.51522874927395,11.636015105213787,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-1653504,335577.3232066839,False,False,False,False,1175711.9656764306,False,False,False,False
2022-04-29 00:00:00+00:00,0.66,0.7076,0.6479,0.6904,879329,,,,#000000,0.0,0.0,,0.7013087792899969,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.560573128104366,11.47720563233996,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-2532833,123102.48445063326,False,False,False,False,1153757.671922621,False,False,False,False
