date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_828,Gap_Up_aVWAP_718,Gap_Up_aVWAP_715,Gap_Up_aVWAP_709,Gap_Up_aVWAP_634,Gap_Up_aVWAP_613,Gap_Up_aVWAP_531,Gap_Up_aVWAP_527,Gap_Up_aVWAP_518,Gap_Up_aVWAP_478,Gap_Down_aVWAP_869,Gap_Down_aVWAP_854,Gap_Down_aVWAP_812,Gap_Down_aVWAP_788,Gap_Down_aVWAP_768,Gap_Down_aVWAP_713,Gap_Down_aVWAP_711,Gap_Down_aVWAP_688,Gap_Down_aVWAP_665,Gap_Down_aVWAP_649,aVWAP_OB_bull_869,aVWAP_OB_bull_713,aVWAP_OB_bear_720,aVWAP_OB_bear_539,aVWAP_OB_bear_1,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-03 00:00:00+00:00,5.05,5.26,5.0,5.13,4005675,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,4005675.0,False,False,False,False
2022-01-04 00:00:00+00:00,5.22,5.39,5.04,5.1,6302783,,,,,,,,,,,,,,,,,,,,,,,,,5.216666666666666,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,-1.0,5.39,5.04,0.0,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,6302783,247167.96078431373,False,False,False,False,4095757.666666667,False,False,False,False
2022-01-05 00:00:00+00:00,4.68,5.18,4.5727,5.13,7561963,,,,,,,,,,,,,,,,,,,,,,,,,4.99535770651935,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.08376963350786,-53.664921465968575,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-1259180,188095.4917339485,False,False,False,False,4231687.2875817,False,False,False,False
2022-01-06 00:00:00+00:00,4.53,4.62,4.265,4.46,6899137,,,,,,,,,,,,,,,,,,,,,,,,,4.821352862164558,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.38248135976146,-53.664921465968575,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-8158317,-139214.80205953968,False,False,False,False,4336293.158656928,False,False,False,False
2022-01-07 00:00:00+00:00,4.29,4.5399,4.2014,4.33,6880082,,,,,,,,,,,,,,,,,,,,,,,,,4.702490311618949,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.401445112662344,-53.664921465968575,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-15038399,-723496.5353121067,False,False,False,False,4436049.583807637,False,False,False,False
2022-01-10 00:00:00+00:00,4.31,4.32,3.99,4.035,6899955,,,,,,,,,,,,,,,,,,,,,,,,,4.603452309038272,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.733570745771104,-53.664921465968575,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-8138444,-1014278.7888292791,False,False,False,False,4532673.325619102,False,False,False,False
2022-01-11 00:00:00+00:00,4.71,4.77,4.18,4.275,6385031,,,,,,,,,,,,,,,,,,,,,,,,,4.595633608442592,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.3270353047411,-53.664921465968575,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1753413,-1043264.4441693075,False,False,False,False,4605314.803045805,False,False,False,False
2022-01-12 00:00:00+00:00,4.94,5.11,4.75,4.98,7408769,,,,,,,,,,,,,,,,,,,,,,,,,4.647393171224598,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.99304964963086,-53.664921465968575,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,5655356,-780573.4463587465,False,False,False,False,4715254.183318518,False,False,False,False
2022-01-13 00:00:00+00:00,4.48,5.11,4.44,5.11,5461974,,,,,,,,,,,,,,,,,,,,,,,,,4.650365141120815,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,-1.0,4.75,4.625,0.0,40.85606202191523,-53.664921465968575,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,193382,-742379.1151289918,False,False,False,False,4744537.313384459,False,False,False,False
2022-01-14 00:00:00+00:00,4.56,4.625,4.38,4.39,3888748,,,,,,,,,,,,,,,,,,,,,,,,,4.641689643607178,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.126487835608884,-53.664921465968575,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,4082130,-553182.6792415803,False,False,False,False,4710976.948153696,False,False,False,False
