date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_102,Gap_Up_aVWAP_43,Gap_Down_aVWAP_17,Gap_Down_aVWAP_3,Gap_Down_aVWAP_2,aVWAP_OB_bull_118,aVWAP_OB_bull_61,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-04-08 00:00:00+00:00,573.9612213057,585.6596843024,545.5769047917,548.9955725554,14705843,,,,506.2271291187092,504.5824344769957,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,539.2042263189514,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.37431594869598,-2.629360271017731,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,53919188,6934841.323116289,False,False,False,False,10960664.321756477,False,False,False,False
2022-04-15 00:00:00+00:00,564.7306270359,574.8794980413,553.606086999,572.7655484728,9352680,,,,509.68472753390495,507.8209217311174,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,540.1854576711162,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.80622022220521,-0.7839988313461888,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,44566508,9722372.188070638,False,False,False,False,10841554.371996738,False,False,False,False
2022-04-22 00:00:00+00:00,546.8529268389,582.7039810596,546.2311769659,559.9383703218,11148280,,,,512.9204381294815,510.8987182533809,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,540.4908735805092,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.40449719673586,-0.7839988313461888,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,33418228,11477620.766732072,False,False,False,False,10864274.78888587,False,False,False,False
2022-04-29 00:00:00+00:00,509.4250277965,545.5424694141,507.4897262164,545.5233386488,12547606,,,520.8190744756666,513.4678018311671,511.53230588436224,,,#000000,0.0,0.0,,534.9388194265366,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.76368455581,-0.7839988313461888,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,20870622,12173398.63586303,False,False,False,False,10988965.989709139,False,False,False,False
2022-05-06 00:00:00+00:00,482.2541600685,523.2395362188,477.9045218638,509.9136435419,15692747,,,506.17510068083527,511.9522947723558,510.26995171492666,,,#000000,0.0,0.0,,526.7590369192828,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.38519909699944,-0.7839988313461888,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,5177875,11655211.699873177,False,False,False,False,11337394.212693647,False,False,False,False
2022-05-13 00:00:00+00:00,476.4195132257,489.2193296166,459.644759842,475.2985712214,13973160,,,495.8870744761765,509.50833979758164,508.0963637564498,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,519.6350749139646,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.916582171742725,5.798016611788135,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-8795285,10140360.092475163,False,False,False,False,11532636.122864487,False,False,False,False
2022-05-20 00:00:00+00:00,398.9691272198,476.8075316118,389.4651677425,475.3368940249,24648787,,,468.55543747628616,500.318106757795,499.60917478859216,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,475.195611852331,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.178434481973845,0.44805275302296366,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-33444072,6911883.641180707,False,False,False,False,12504202.854504155,False,False,False,False
2022-05-27 00:00:00+00:00,451.0210751626,454.9683239299,399.1990640411,402.389437438,22022911,,,460.25703887279263,494.73500259969757,494.39842020035263,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,471.3403257180176,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.91000142526702,0.33104008923186257,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-11421161,5553880.33442658,False,False,False,False,13209292.346763106,False,False,False,False
2022-06-03 00:00:00+00:00,456.280879952,470.5369628784,437.5458193589,451.0210751626,14551948,,,459.48761704549645,492.59749058514257,492.3924877951038,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,471.46157912933774,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.051475510401474,0.33104008923186257,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,3130787,5374391.93928387,False,False,False,False,13308748.32107695,False,False,False,False
2022-06-10 00:00:00+00:00,443.8834529985,463.9358599642,438.5661640038,460.3526778308,12068951,,,458.3703882482023,490.7362141264286,490.6351875391991,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,470.58809419217965,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.61882450453583,-0.16783605558372017,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-8938164,4314202.610448028,False,False,False,False,13216911.482478656,False,False,False,False
2022-06-17 00:00:00+00:00,427.9603281171,444.8894265921,424.616663506,431.1315401121,14118226,,,455.55145750046864,487.9779715691904,488.0169453443757,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,467.9336947332102,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.65119481923628,-1.3711692847872854,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-23056390,2286751.3059703964,False,False,False,False,13283675.520813571,False,False,False,False
2022-06-24 00:00:00+00:00,464.0604090758,464.5011213168,430.3075998355,431.6584786611,9140830,,,455.38051263925587,486.93617680135566,487.02375755400305,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,467.64215524165724,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.271377824916,-1.3711692847872854,False,False,False,True,False,,0,,,False,False,False,False,-0.237559463847928,-0.237559463847928,False,False,False,False,-13915560,1086580.0981207378,False,False,False,False,12976798.07482738,False,False,False,False
2022-07-01 00:00:00+00:00,465.3921264997,470.6519312891,445.2343318242,465.4400300042,11584800,,,455.7692886932944,485.9730409321223,486.10195125559534,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,467.75555890321675,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.508018963743275,-1.3711692847872854,False,False,False,True,False,,0,0.9052796094904543,1.0731405371048575,False,False,False,False,-0.1850651490506486,-0.2113123064492883,False,False,False,False,-2330760,833443.7945562387,False,False,False,False,12873687.10632165,False,False,False,False
2022-07-08 00:00:00+00:00,480.5104725063,484.3235914611,458.398214849,465.2005124819,9485644,,,456.87559007825627,485.6390243814976,485.77933872036954,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,468.5220735744543,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.296941220542095,-1.3711692847872854,False,False,False,True,False,,0,0.9392453076416183,1.0545833683692918,False,False,False,False,-0.11962396653601726,-0.1654681364926528,False,False,False,False,7154884,1301698.6245891098,False,False,False,False,12622720.950297825,False,False,False,False
2022-07-15 00:00:00+00:00,501.0227531147,502.7951827796,463.5334705268,480.1080830689,13655863,,,459.4133870040364,485.77789933184124,485.90686972282595,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,470.44307801552696,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.720597584237744,-1.3711692847872854,False,False,False,True,True,,0,0.9796222151622536,0.9964309305240722,False,False,False,False,-0.06290614504524136,-0.11418714076894708,False,False,False,False,20810747,2746813.3190639904,False,False,False,False,12699249.991016503,False,False,False,False
2022-07-22 00:00:00+00:00,507.5088876182,514.5890255769,494.0432125154,499.9784567176,10112648,,,461.94518187381715,486.3408650864252,486.4427012475518,,,#000000,0.0,0.0,,472.4413123304791,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.80109373929107,-1.3711692847872854,False,False,False,False,True,,0,1.0370951325706876,0.9521622009862774,False,False,False,False,0.03796530105670921,-0.03811091985611893,False,False,False,False,30923395,4833967.517651843,False,False,False,False,12507649.843533799,False,False,False,False
2022-07-29 00:00:00+00:00,519.4738361084,520.2607722725,487.4277385499,509.1376067697,11062487,,,464.6222818282792,487.0327026109457,487.10342540676726,,,#000000,0.0,0.0,,474.5484065869692,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.92794991323298,-8.705949581699045,False,False,False,False,True,,0,1.0427264172316937,0.9414938314733876,False,False,False,False,0.03571421733640304,-0.001198351259857948,False,False,False,False,41985882,7585961.183010966,False,False,False,False,12400600.744012777,False,False,False,False
2022-08-05 00:00:00+00:00,518.8692388116,530.4237649279,511.84439403,519.5889974983,9645699,,,467.2545941325687,487.8954255376112,487.9301752776833,,,#000000,0.0,0.0,,476.66052614842647,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.40645772040463,-7.04731993747243,False,False,False,False,True,,0,1.0479893183570814,0.9637742013836947,False,False,False,False,0.1186236971590754,0.05871267294960873,False,False,False,False,32340183,9419607.243528672,False,False,False,False,12196533.948159978,False,False,False,False
2022-08-12 00:00:00+00:00,515.5487520706,527.7366658311,510.3664895267,521.9114188605,9817975,,,469.57597499226455,488.6648695750009,488.66899845862946,,,#000000,0.0,0.0,,478.5020498212554,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.22737033500611,-6.001304924082433,False,False,False,False,True,,0,1.0268010826029201,0.975490774405803,False,False,False,False,0.10857367568530395,0.08364317431745634,False,False,False,False,22522208,10390170.262526548,False,False,False,False,12020344.396444423,False,False,False,False
2022-08-19 00:00:00+00:00,532.1703793409,541.9782910442,514.0804443498,514.771412689,9417289,,,472.0965638945642,489.6435463454591,489.6105974519544,,,#000000,0.0,0.0,,492.7604337743645,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.78262525910455,-4.2301859286499095,False,False,False,False,True,,0,1.0374508569563945,0.9411339494709872,False,False,False,False,0.1520823697443163,0.11786277203088633,False,False,False,False,31939497,11986416.687524581,False,False,False,False,11827525.47818928,False,False,False,False
2022-08-26 00:00:00+00:00,510.3760863092,530.7020716201,510.2321345719,530.7020716201,7735740,,,473.60190995412495,490.1748660071428,490.12282750250364,,,#000000,0.0,0.0,,492.25878401956857,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.33861226448219,-4.2301859286499095,False,False,False,False,True,,0,1.0526575210460636,0.9520207601826877,False,False,False,False,0.11540241061605089,0.1166325913234686,False,False,False,False,24203757,12891404.858819056,False,False,False,False,11524430.257582666,False,False,False,False
2022-09-02 00:00:00+00:00,498.1785757662,514.397138172,495.2419603247,505.7792274972,9799102,,,474.78081375412836,490.47226013482015,490.41064717176823,,,#000000,0.0,0.0,,490.9683111859294,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.222280530767435,-4.2301859286499095,False,False,False,False,True,,0,1.0026225282060575,0.9949391775621369,False,False,False,False,0.040367401656217244,0.07849999648984293,False,False,False,False,14404655,13003497.461869497,False,False,False,False,11396628.164428394,False,False,False,False
2022-09-09 00:00:00+00:00,514.9441547738,516.3644785821,491.8628372426,499.1862379275,7283796,,,475.74692812137744,490.7736789354043,490.70236801830106,,,#000000,0.0,0.0,,491.0641368321505,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.48112927953824,-4.2301859286499095,False,False,False,False,True,,0,0.9934756597484363,0.9998436432599009,False,False,False,False,0.036999389448268166,0.05774969296905555,False,False,False,False,21688451,13646827.353582866,False,False,False,False,11091973.930026291,False,False,False,False
2022-09-16 00:00:00+00:00,483.8121923808,520.7214178319,477.2479931585,516.04778476,11165565,,,476.52907905726073,490.85593764356327,490.7835660985311,,,#000000,0.0,0.0,,490.17944947969306,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.73858449662126,-4.2301859286499095,False,False,False,False,True,,0,0.9670727466779243,1.0143873571910391,False,False,False,False,0.012548060918889761,0.03514887694397265,False,False,False,False,10522886,13415424.290354507,False,False,False,False,11097425.120394712,False,False,False,False
2022-09-23 00:00:00+00:00,447.5939352687,486.2785654803,444.8396586945,481.912029448,13588884,,,475.685330443488,489.893316341192,489.8555267005463,,,#000000,0.0,0.0,,486.5640122263399,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.68307207903175,-4.2301859286499095,False,False,False,False,False,,0,0.9017970811217091,1.05867791482899,False,False,False,False,-0.14776334252777043,-0.05630723279189889,False,False,False,False,-3065998,12194578.194772692,False,False,False,False,11281977.629995104,False,False,False,False
2022-09-30 00:00:00+00:00,453.2272465896,471.7298432276,446.4519181526,447.0853057968,13234494,,,474.8280504047422,488.9402558092864,488.93473407565347,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,483.9517582327934,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.88196191206494,-4.2301859286499095,False,False,False,True,False,,0,0.89818881907794,1.0980430430372403,False,False,False,False,-0.17941346357942484,-0.11786034818566186,False,False,False,False,10168496,12044498.032196937,False,False,False,False,11426608.472217688,False,False,False,False
2022-10-07 00:00:00+00:00,449.2733722042,473.9658935474,447.3252253591,455.3673290845,11100537,,,474.1573206073968,488.17590981624585,488.19496398246525,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,482.2466706701482,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.400765535809555,0.9796174290535618,False,False,False,True,False,,0,0.8784119576020406,1.1264734119915534,False,False,False,False,-0.17039712834225015,-0.144128738263956,False,False,False,False,-932041,11083272.918700866,False,False,False,False,11402455.029831193,False,False,False,False
2022-10-14 00:00:00+00:00,436.3177158446,460.3960431085,430.924324086,450.7512767075,11697191,,,472.9612672789199,487.0585275635334,487.1120226889897,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,468.69115081630656,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.7072599405354,-0.8060848635606419,False,False,False,True,False,,0,0.8508106169014851,1.1285379779103948,False,False,False,False,-0.24557805301904176,-0.1948533956414989,False,False,False,False,-12629232,9326791.072871173,False,False,False,False,11424287.323917773,True,False,False,False
2022-10-21 00:00:00+00:00,458.8989450403,460.2328978062,441.9126400355,443.0354635867,9387108,,,472.39310843531206,486.41524987207964,486.48745820019786,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,469.0030100537321,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.12562484817478,-0.8060848635606419,False,False,False,True,False,,0,0.8638359801126221,1.1333283647014396,False,False,False,False,-0.17491771825382962,-0.18488555694766426,False,False,False,False,-3242124,8395760.326732567,False,False,False,False,11273385.151775716,False,False,False,False
2022-10-28 00:00:00+00:00,491.1594638512,493.0342283794,461.6148344846,462.1906414339,10532924,,481.9361755717334,472.6985617169691,486.32043763355347,486.39400912001696,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,472.08042656707903,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.40490543662124,-0.8060848635606419,False,False,False,True,False,,0,0.9299435798947373,1.051630828681857,False,False,False,False,-0.001516853122657421,-0.09320120503516084,False,False,False,False,7290800,8313911.413641266,False,False,False,False,11218536.177570108,False,False,False,False
2022-11-04 00:00:00+00:00,467.6431867439,489.9721129834,458.1059230929,489.9721129834,10244129,,476.9913257196299,472.67466636691563,486.0296892289313,486.1103762020614,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,472.693113575415,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.742275884240506,-0.8060848635606419,False,False,False,True,False,,0,0.9592852164879041,1.0274599824293382,False,False,False,False,-0.023002153789755637,-0.05810167941245824,False,False,False,False,-2953329,7479301.012630802,False,False,False,False,11146357.86812047,False,False,False,False
2022-11-11 00:00:00+00:00,495.5819853023,496.8991275606,456.1927018565,458.6443170087,10878277,,479.0188277320686,472.99202943752323,485.9638714699044,486.044812469804,,,#000000,0.0,0.0,,473.99216911437713,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5268175451297,-0.8060848635606419,False,False,False,False,True,,0,0.9795245637448027,0.9777609859602839,False,False,False,False,-0.006607676811187931,-0.03235467811182308,False,False,False,False,7924948,7512311.900584076,False,False,False,False,11126500.026037471,False,False,False,False
2022-11-18 00:00:00+00:00,503.4656104977,509.3591010401,489.7654081764,495.8704106143,9644418,,484.1200193393362,473.7390366825323,486.23584043290504,486.3076445896923,,,#000000,0.0,0.0,,476.05026449649984,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.20850983124958,-6.697287290467337,False,False,False,False,True,,0,1.1138079975804167,0.9431575289669268,False,False,False,False,0.1448824670174511,0.05626389445281402,False,False,False,False,17569366,8257278.870911181,False,False,False,False,11016716.172256919,False,False,False,False
2022-11-25 00:00:00+00:00,513.0701733882,516.0890249874,501.936956344,505.4557451507,5110062,,487.00982744803224,474.25188231577806,486.4669759745511,486.5316275961355,,,#000000,0.0,0.0,,477.2875089898905,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.90602104323768,-4.9344284471332855,False,False,False,False,True,,0,1.1241210399768904,0.9005209884451694,False,False,False,False,0.19799207698005136,0.1271279857164327,False,False,False,False,22679428,9325586.213806648,False,False,False,False,10579186.233571222,False,False,False,False
2022-12-02 00:00:00+00:00,475.4498985228,521.6460193325,473.1232676725,510.4070463405,17574682,,487.85120898742133,474.9787696487111,486.58198664071796,486.64150606661343,,,#000000,0.0,0.0,,480.5395854654049,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.98649973924398,-4.9344284471332855,False,False,False,False,True,,0,1.0302499750625889,0.9162232405615806,False,False,False,False,0.1136524017904015,0.12039019375341709,False,False,False,False,5104746,9012931.383154305,False,False,False,False,11097371.10515854,False,False,False,False
2022-12-09 00:00:00+00:00,464.383980718,473.6905041194,452.3470310294,473.4982205781,14635988,,483.31311789288765,474.55479484252805,485.9841022630254,486.057965180249,,,#000000,0.0,0.0,,476.5311995154788,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.77245054772534,-4.9344284471332855,False,False,False,False,True,0.0,0,0.9982387501152306,0.9699288711000453,False,False,False,False,-0.13073862519593618,-0.005174215721259548,False,False,False,False,-9531242,7639288.91032806,False,False,False,False,11359490.875146795,False,False,False,False
2022-12-16 00:00:00+00:00,443.6462007833,478.757175434,439.2525218634,464.1051695831,15396686,,478.4938822055211,473.78340661514244,485.1335843593698,485.22749581477603,,,#000000,0.0,0.0,,473.14924884154937,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.913582816781144,-4.9344284471332855,False,False,False,False,False,0.0,0,0.9994192488689205,0.9386723524155686,False,False,False,False,-0.22688785246950963,-0.1160310340953846,False,False,False,False,-24927928,5226902.472525982,False,False,False,False,11658542.365876662,False,False,False,False
2022-12-23 00:00:00+00:00,444.7999020314,445.7997764464,435.070354839,443.1366493987,8532514,,475.4483042708628,473.1371527068354,484.50778496109524,484.61629843711137,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,470.9993561873349,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.66009945596208,-4.9344284471332855,False,False,False,True,False,0.0,0,0.9890487910484874,1.0120187271000312,False,False,False,False,-0.34282825441539394,-0.22942964425538925,False,False,False,False,-16395414,3625249.4004870206,False,False,False,False,11426984.709145058,False,False,False,False
2022-12-30 00:00:00+00:00,438.8871831348,446.7708083302,433.359031321,446.4823830182,5823190,,473.52595754354405,472.6806849438089,484.06930395796354,484.18783581848066,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,469.66343229822394,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.4715657193732,-0.06344122650396855,False,False,False,True,False,0.0,0,0.9655994465597961,1.019463538544831,False,False,False,False,-0.34282825441539394,-0.28612894933539157,False,False,False,False,-22218604,1710889.8893398342,False,False,False,False,11011888.804763941,False,False,False,False
