date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_23,Gap_Up_aVWAP_22,Gap_Down_aVWAP_157,Gap_Down_aVWAP_139,Gap_Down_aVWAP_107,Gap_Down_aVWAP_106,Gap_Down_aVWAP_101,Gap_Down_aVWAP_43,Gap_Down_aVWAP_41,Gap_Down_aVWAP_28,aVWAP_OB_bull_139,aVWAP_OB_bear_23,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-04-15 00:00:00+00:00,54.0808480431,59.0312538225,53.8006363952,56.3225412262,2739291,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,65.43149025904788,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.18906614676335,-56.19229686010701,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-11087598,-4045672.532785928,False,False,False,False,3254387.2289867145,False,False,False,False
2022-04-22 00:00:00+00:00,43.4328054232,52.4929820384,42.0317471838,52.0072818487,4167504,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,63.61116430128999,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.20239504016834,-54.662079588226725,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-15255102,-4876000.641468452,False,False,False,False,3322025.508321032,False,False,False,False
2022-04-29 00:00:00+00:00,54.361059691,59.4982732357,39.6032462354,40.6306889443,5112039,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,62.346650711139795,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.66416492428846,-50.839750163805604,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-10143063,-5266153.4087670855,False,False,False,False,3454619.1002972517,False,False,False,False
2022-05-06 00:00:00+00:00,44.8338636627,59.3581674117,44.5536520148,53.8940402779,4033025,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,61.398349384389334,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.879414568033983,-48.35234491365799,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-14176088,-5926148.563673227,False,False,False,False,3497463.981756714,False,False,False,False
2022-05-13 00:00:00+00:00,47.3557684937,47.7760859655,37.7351685828,42.1251510664,4026800,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,54.9015383405253,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.512271862190964,-45.57335662472218,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-10149288,-6238973.707104839,False,False,False,False,3536674.0571821425,False,False,False,False
2022-05-20 00:00:00+00:00,48.6634228505,53.9837080052,46.2349219021,47.6359801416,3948728,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,55.33725584353996,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.22063738520637,-42.853010353261126,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-6200560,-6236128.247319296,False,False,False,False,3567196.571464947,False,False,False,False
2022-05-27 00:00:00+00:00,51.0919237989,51.0919237989,39.7900540006,48.9436344984,3314681,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,54.9639645673845,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.21701623827454,-39.994547462277865,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-2885879,-5987961.636406755,False,False,False,False,3548491.7143193954,False,False,False,False
2022-06-03 00:00:00+00:00,56.4626470502,59.9559522606,52.2501319436,57.2192184995,8785562,,56.22291041813333,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,56.10517537151659,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.996175330493315,-36.53997235856493,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,5899683,-5107395.367043292,False,False,False,False,3936422.846592033,False,False,False,False
2022-06-10 00:00:00+00:00,64.90635804,75.5777516305,60.6284602155,64.5981252273,8618225,67.03752329533334,61.57822573333496,,,,,,,,,,67.03752329533334,"rgba(239, 83, 80, 0.5)",1.0,63.0933,,60.49254827961556,,-1.0,75.57775,60.62846,0.0,0.0,0.0,0.0,0.0,36.81318573462636,-32.27339951946617,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,14517908,-3653669.1917067524,False,False,False,False,4283223.0061037345,False,False,False,False
2022-06-17 00:00:00+00:00,61.9921569019,66.3635520129,53.6885517361,58.4521497502,6190793,64.38040460962232,61.3429201117433,,,,,,,,,,64.38040460962232,"rgba(239, 83, 80, 0.5)",0.0,0.0,,60.08809730950181,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.43081292998495,-29.336187177487915,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,8327115,-2766203.696024771,False,False,False,False,4424524.487133088,False,False,False,False
2022-06-24 00:00:00+00:00,70.6880583748,71.0429931288,61.711945254,65.831056478,4459794,65.17519205673057,62.37167823113753,,,,,,,,,,65.17519205673057,"rgba(239, 83, 80, 0.5)",0.0,0.0,,60.802550127169326,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.08942879446903,-25.535047613532875,False,False,False,True,True,,0,,,False,False,False,False,-0.13954396732916868,-0.13954396732916868,False,False,False,False,12786909,-1614121.27409701,False,False,False,False,4427137.043641748,False,False,False,False
2022-07-01 00:00:00+00:00,69.6792964424,74.8071695988,63.4679382475,74.5082771744,3834998,65.86287850291734,63.20705519956438,,,,,,,,,,65.86287850291734,"rgba(239, 83, 80, 0.5)",0.0,0.0,,61.41418076663117,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.83514649641887,-22.750296697125926,False,False,False,True,True,,0,0.8973410650810395,1.0746288375507653,False,False,False,False,-0.11681489194054082,-0.12817942963485474,False,False,False,False,8951911,-831452.2167564908,False,False,False,False,4383274.892260877,False,False,False,False
2022-07-08 00:00:00+00:00,65.1492081348,70.090273526,62.7020264099,66.7464145278,3590795,65.87870058920382,63.487743883534115,,,,,,,,,,65.87870058920382,"rgba(239, 83, 80, 0.5)",0.0,0.0,,61.654918966721276,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.390219589446545,-21.186546809155345,False,False,False,True,True,,0,0.8986800705284831,1.0742383790739491,False,False,False,False,-0.1393896762836121,-0.13378455295923342,False,False,False,False,5361116,-372743.4599597136,False,False,False,False,4324572.678019331,False,False,False,False
2022-07-15 00:00:00+00:00,53.3055958173,59.899909931,49.8776733247,59.899909931,2903654,64.7487948043861,62.79732973580275,,,,,,,,54.361059691,,64.7487948043861,"rgba(239, 83, 80, 0.5)",0.0,0.0,,61.21014876083714,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.17911518651222,-21.186546809155345,False,False,False,True,True,,1,0.8424374397879867,1.1298591397921534,False,False,False,False,-0.2341783818307964,-0.18398146739501492,False,False,False,False,2457462,-163098.6110738089,False,False,False,False,4219319.442610492,False,False,False,False
2022-07-22 00:00:00+00:00,56.0143084136,60.8713103104,55.3698216234,56.5093489915,4489985,63.78327123570268,62.23402648926877,,,,,,,,56.21776000407258,,63.78327123570268,"rgba(239, 83, 80, 0.5)",0.0,0.0,,60.87031328500941,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.83335771265686,-20.900409043194355,False,False,False,True,True,,1,0.8449206205486671,1.1224795319837977,False,False,False,False,-0.1976225031915969,-0.19080198529330591,False,False,False,False,6947447,363608.47122795467,False,False,False,False,4239368.743157863,False,False,False,False
2022-07-29 00:00:00+00:00,50.1765657492,58.7417017864,48.4532641146,56.3318816145,1807065,63.213085641579816,61.83861337991658,,,,,,,,55.4791624429943,,63.213085641579816,"rgba(239, 83, 80, 0.5)",0.0,0.0,,60.610013779896406,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.831097331331335,-20.900409043194355,False,False,False,True,True,,1,0.8698656973241847,1.0885945384570135,False,False,False,False,-0.23926770448395662,-0.21503484488863128,False,False,False,False,5140382,717443.5474332913,False,False,False,False,4059198.095516539,False,False,False,False
2022-08-05 00:00:00+00:00,50.4661177853,55.7527775422,45.2168195815,47.7949535498,2457622,62.39706921304136,61.246343947163425,,,,,,,,54.42501779311509,,62.39706921304136,"rgba(239, 83, 80, 0.5)",0.0,0.0,,57.422320606248526,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.175414658371764,-20.900409043194355,False,False,False,True,True,,1,0.8394711712609405,1.12651732455311,False,False,False,False,-0.2683991619384712,-0.24171700341355123,False,False,False,False,7598004,1227114.6920678625,False,False,False,False,3940562.829181981,False,False,False,False
2022-08-12 00:00:00+00:00,50.7369890449,54.1426814134,45.7398813242,50.06448109,1821427,61.844373374799105,60.835635792374724,,,,,,,,53.85500061483205,,61.844373374799105,"rgba(239, 83, 80, 0.5)",0.0,0.0,,57.15816619149343,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.76701466236387,-20.574707457539393,False,False,False,True,True,,1,0.8292528954075619,1.1513414110273963,False,False,False,False,-0.27153250689462793,-0.25662475515408956,False,False,False,False,9419431,1833952.9370998726,False,False,False,False,3783589.8047981304,False,False,False,False
2022-08-19 00:00:00+00:00,46.0574545251,51.8017933069,45.5343927824,49.5414193473,1377514,61.378708651135675,60.478849809790425,,,,,,,,53.293405527087785,,61.378708651135675,"rgba(239, 83, 80, 0.5)",0.0,0.0,,56.794360757244384,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.81740966622665,-20.574707457539393,False,False,False,True,True,,1,0.8274070620870121,1.1580017475100295,False,False,False,False,-0.2587181455367968,-0.25767145034544314,False,False,False,False,8041917,2293802.126944327,False,False,False,False,3605361.9674056764,False,False,False,False
2022-08-26 00:00:00+00:00,56.0890315197,62.8888341752,45.6102367351,46.0294333604,3989917,60.807841080310105,60.06638780020713,,,,,,,,53.625622686283094,,60.807841080310105,"rgba(239, 83, 80, 0.5)",0.0,0.0,,56.338648519797516,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.32008543270186,-18.734079697807374,False,False,False,True,True,,1,0.8816904790309205,1.078858401346621,False,False,False,False,-0.15919026886990587,-0.2084308596076745,False,False,False,False,12031834,3015137.8212447474,False,False,False,False,3633847.525375626,False,False,False,False
2022-09-02 00:00:00+00:00,50.4100754557,58.5362132446,49.7469078891,56.3785835558,2773998,60.353690841102285,59.718132694929935,,,,,,,,53.53223432467688,,60.353690841102285,"rgba(239, 83, 80, 0.5)",0.0,0.0,,56.031735900505,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.538315041068344,-17.929090879463644,False,False,False,True,True,,1,0.9172839399464271,1.0877946338939173,False,False,False,False,-0.04518739693694272,-0.1268091282723086,False,False,False,False,9257836,3477559.9085599515,False,False,False,False,3570154.9679403948,False,False,False,False
2022-09-09 00:00:00+00:00,49.1491230402,50.06448109,45.8155384691,48.8128690627,1285997,60.042297781889715,59.467593384702376,,,,,,,,53.240916103153076,,60.042297781889715,"rgba(239, 83, 80, 0.5)",0.0,0.0,,55.594965960374886,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.50759067703338,-17.379954744509632,False,False,False,True,True,,1,0.9780249684960161,1.0402068323901752,False,False,False,False,-0.20304678922955918,-0.1649279587509339,False,False,False,False,7971839,3810469.4708888438,False,False,False,False,3400958.0814262913,False,False,False,False
2022-09-16 00:00:00+00:00,42.9377648453,51.2226892346,42.3119588317,49.7240239378,1490496,59.6177924980578,59.11967923946933,,,,,,,,52.76744842082723,,59.6177924980578,"rgba(239, 83, 80, 0.5)",0.0,0.0,,54.97409085540873,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.59147488518997,-17.379954744509632,False,False,False,True,True,,1,1.0092587420270154,1.0360473689592273,False,False,False,False,-0.23380820413317152,-0.1993680814420527,False,False,False,False,6481343,4008311.954526707,False,False,False,False,3259442.3716910104,False,False,False,False
2022-09-23 00:00:00+00:00,37.5016588762,45.2915426876,36.8011297565,42.0317471838,1710711,58.97783441854199,58.584846526605666,,,,,,,,51.92202114139494,,58.97783441854199,"rgba(239, 83, 80, 0.5)",0.0,0.0,,53.96818031770954,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.215893044237184,-17.379954744509632,False,False,False,True,True,,1,0.9112639678427819,1.0706366067952062,False,False,False,False,-0.34282825441539394,-0.2710981679287233,False,False,False,False,4770632,4064780.1060432475,False,False,False,False,3144721.529343528,False,False,False,False
2022-09-30 00:00:00+00:00,36.464875779,41.5273662176,35.3907311287,39.2781073199,1682974,58.32351368416844,58.03183461293069,,,,,,,,51.066483796782855,,58.32351368416844,"rgba(239, 83, 80, 0.5)",0.0,0.0,,53.02077645899253,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.09780588746544,-17.379954744509632,False,False,False,True,True,,1,0.899547815538635,1.073684886053406,False,False,False,False,-0.34282825441539394,-0.3069632111720586,False,False,False,False,3087658,3992400.6907807845,False,False,False,False,3036443.9345773407,False,False,False,False
2022-10-07 00:00:00+00:00,36.5582796616,42.6855743622,35.259965693,36.4461950025,2147160,57.55934533226501,57.379865548498195,,,,,,,,50.14141343587683,,57.55934533226501,"rgba(239, 83, 80, 0.5)",0.0,0.0,,52.05697475972555,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.323852878324914,-17.379954744509632,False,False,False,True,True,,0,0.8980228200339432,1.0793656015223325,False,False,False,False,-0.33047563299052607,-0.31871942208129234,False,False,False,False,5234818,4084431.6025748,False,False,False,False,2970571.050534575,False,False,False,False
2022-10-14 00:00:00+00:00,27.731612753,35.0264559865,26.4986815023,35.0171155982,2567626,56.35330960557885,56.336458711693005,,,,,,,29.752250080600003,48.53089504500834,,56.35330960557885,"rgba(239, 83, 80, 0.5)",0.0,0.0,,50.41908692752566,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.61666282204014,-17.379954744509632,False,False,False,True,False,,0,0.8735542680787638,1.0421145590852288,False,False,False,False,-0.34282825441539394,-0.33077383824834317,False,False,False,False,2667192,3979450.8912729635,False,False,False,False,2940723.269013495,False,False,False,False
2022-10-21 00:00:00+00:00,26.9563605272,32.2617010606,25.0882828746,29.639200248,2974834,55.00161159121544,55.15281823059536,,,,,,,28.866564216299334,46.81808356151768,,55.00161159121544,"rgba(239, 83, 80, 0.5)",0.0,0.0,,48.74523879745844,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.30242162586114,-17.379954744509632,False,False,False,True,False,,0,0.905866902449199,1.0347717549457371,False,False,False,False,-0.34282825441539394,-0.3368010463318686,False,False,False,False,-307642,3661888.4548823736,False,False,False,False,2943249.9898273107,False,False,False,False
2022-10-28 00:00:00+00:00,20.59555612,25.032240545,16.3924748056,20.0631539891,10952835,49.86009511282796,50.542529381000996,,,,,,20.67342382353333,23.4263393004187,40.65106617900699,,49.86009511282796,"rgba(239, 83, 80, 0.5)",0.0,0.0,,35.55576179674149,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.611546696821332,-12.861313224607024,False,False,False,True,False,,0,0.8714622421522203,1.0833004484312272,False,False,False,False,-0.34282825441539394,-0.33981465037363123,False,False,False,False,-11260477,2556528.050817013,True,False,False,False,3536552.5831734356,True,False,False,False
2022-11-04 00:00:00+00:00,28.9925651685,29.4222230286,20.1845790365,20.1845790365,7334187,47.70345222729935,48.54210504203642,,,,,,22.889826046135962,24.279945740664097,38.679849754625415,,47.70345222729935,"rgba(239, 83, 80, 0.5)",0.0,0.0,,34.72623842793753,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.69333844590753,-12.861313224607024,False,False,False,True,False,,0,0.8641079218443849,1.0673411781963613,False,False,False,False,-0.2814451502933647,-0.31062990033349797,False,False,False,False,-3926290,2076319.3063120488,False,False,False,False,3817858.8362716995,False,False,False,False
2022-11-11 00:00:00+00:00,31.813362424,32.4485088259,24.0328190009,30.1227521484,4316044,46.77323836875792,47.66055069691756,,,,,,24.138967482470562,25.06993305736785,37.99263848910721,,46.77323836875792,"rgba(239, 83, 80, 0.5)",0.0,0.0,,34.58681478549366,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.17116739831804,-12.861313224607024,False,False,False,True,False,,0,0.9053680132814276,1.010071942446383,False,False,False,False,-0.23144037392466477,-0.27103513712908134,False,False,False,False,389754,1951388.5428815268,False,False,False,False,3854761.4409923144,False,False,False,False
2022-11-18 00:00:00+00:00,36.4368546142,40.1543291429,32.3924664963,33.3638668756,5332821,46.15507947068862,47.04945971058837,,,,,,26.465770524992877,26.863230501207305,37.852646697899296,,46.15507947068862,"rgba(239, 83, 80, 0.5)",0.0,0.0,,35.15265154361647,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.34287339126965,-12.861313224607024,False,False,False,True,True,,0,0.9027546708675595,1.0018624578561968,False,False,False,False,-0.11846549787289747,-0.1947503175009894,False,False,False,False,5722575,2230735.6878532656,False,False,False,False,3964247.3342521433,False,False,False,False
2022-11-25 00:00:00+00:00,31.1128333042,35.43743307,31.0381101981,34.8734604267,2998992,45.71621228585548,46.62210873226263,,,,,,27.053616780977336,27.329080642043923,37.61227944242113,,45.71621228585548,"rgba(239, 83, 80, 0.5)",0.0,0.0,,35.150629498420145,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.034974409801954,-12.861313224607024,False,False,False,True,True,,0,0.9169442727719712,1.0052380880607208,False,False,False,False,-0.16065584028869842,-0.1777030788948439,False,False,False,False,2723583,2267242.896160431,False,False,False,False,3892746.939122355,False,False,False,False
2022-12-02 00:00:00+00:00,47.402470435,48.07497839,31.8600643653,31.8694047536,7425098,45.47467733951291,46.33845612852965,,,,,,30.032991585735143,29.88573604641273,38.098319242456874,,45.47467733951291,"rgba(239, 83, 80, 0.5)",0.0,0.0,,36.35072839570195,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.869656523422236,-14.288905464172942,False,False,False,True,True,,0,0.8757088536453711,0.9828853353962312,False,False,False,False,-0.06766930527667432,-0.12268619208575912,False,False,False,False,10148681,2851053.1260744734,False,False,False,False,4154402.57326144,False,False,False,False
2022-12-09 00:00:00+00:00,50.951817975,53.0534053342,44.5536520148,51.1647788274,7532157,45.756604097391865,46.54350868667648,,,,,,33.231282235962084,32.76095141085126,39.155512026357115,,45.756604097391865,"rgba(239, 83, 80, 0.5)",0.0,0.0,,38.01500827270218,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.21272013626842,-11.095966509125077,False,False,False,True,True,0.0,0,0.9048993219600003,1.0370237827835609,False,False,False,False,0.052911432239842494,-0.03488737992295832,False,False,False,False,17680838,3949555.7093282156,False,False,False,False,4404606.604871703,False,False,False,False
