date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_191,aVWAP_OB_bull_41,aVWAP_OB_bear_161,aVWAP_OB_bear_104,aVWAP_OB_bear_87,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-04-22 00:00:00+00:00,4.67,5.22,4.29,4.42,334373,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.625019989637817,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.39465282719364,14.57117412858068,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1412771,-858401.8415145332,False,False,False,False,235732.75049087897,False,False,False,False
2022-04-29 00:00:00+00:00,4.5,5.18,4.5,4.63,367206,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.643993264421745,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.96553638956831,13.366749022763457,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1779977,-926666.6680690122,False,False,False,False,245471.50971377682,False,False,False,False
2022-05-06 00:00:00+00:00,4.37,4.6,4.2601,4.6,267361,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.591258369308511,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.762997009378,11.335022084314339,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-2047338,-1009679.3593231594,False,False,False,False,247092.95343868222,False,False,False,False
2022-05-13 00:00:00+00:00,4.27,4.46,4.0,4.28,250125,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.438139730716627,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.16413396159815,8.984499743372169,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-2297463,-1105070.7401140365,False,False,False,False,247317.5494802613,False,False,False,False
2022-05-20 00:00:00+00:00,4.41,4.85,4.2,4.2,365565,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.479682609839934,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.888271082756575,8.050555751676335,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1931898,-1166317.203809293,False,False,False,False,256076.61988913084,False,False,False,False
2022-05-27 00:00:00+00:00,4.85,4.85,4.2201,4.44,183918,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.505067447152579,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.4188325686474,8.050555751676335,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-1747980,-1209403.3368604565,False,False,False,False,250731.53693438042,False,False,False,False
2022-06-03 00:00:00+00:00,4.82,4.97,4.5529,4.97,225563,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.544362717990734,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.766020972562195,8.050555751676335,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-1973543,-1266006.274870793,False,False,False,False,248867.20086516705,False,False,False,False
2022-06-10 00:00:00+00:00,4.93,5.44,4.85,4.96,388527,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.749168593246775,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.12494780193556,8.050555751676335,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-1585016,-1289636.624880364,False,False,False,False,259212.37117145097,False,False,False,False
2022-06-17 00:00:00+00:00,4.8,4.9,4.6298,4.72,187195,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.732502388077839,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.99936475471128,8.050555751676335,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-1772211,-1325382.8748892257,False,False,False,False,253877.75108467683,False,False,False,False
2022-06-24 00:00:00+00:00,4.76,4.89,4.56,4.89,250503,,,,,,#000000,0.0,0.0,,4.7196857036704545,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.37613949324216,8.050555751676335,False,False,False,False,False,,1,,,False,False,False,False,-0.1173547274437857,-0.1173547274437857,False,False,False,False,-2022714,-1377037.0323048388,False,False,False,False,253627.76952284892,False,False,False,False
2022-07-01 00:00:00+00:00,4.55,4.73,4.4,4.63,163015,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.688750670390049,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.40228134071323,8.050555751676335,False,False,False,True,False,,1,0.9235849984490027,1.0696057439870474,False,False,False,False,-0.18790674829558307,-0.1526307378696844,False,False,False,False,-2185729,-1436940.1410229988,False,False,False,False,246915.7125211564,False,False,False,False
2022-07-08 00:00:00+00:00,4.87,4.9,4.52,4.52,53127,,,,,,#000000,0.0,0.0,,4.701127668790601,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.833412528194735,8.050555751676335,False,False,False,False,False,,1,0.9175402563887216,1.076351614454888,False,False,False,False,-0.12390924586515567,-0.13826999186742003,False,False,False,False,-2132602,-1488470.6490953693,False,False,False,False,232560.99307514483,False,False,False,False
2022-07-15 00:00:00+00:00,5.27,5.35,4.86,4.97,201763,,,,,,#000000,0.0,0.0,,4.798625639194991,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.96373036262848,8.050555751676335,False,False,False,False,True,,1,0.9366625698408272,1.035815808720961,False,False,False,False,0.08184419989932439,-0.028212895984047824,False,False,False,False,-1930839,-1521238.6750883048,False,False,False,False,230279.66025476373,False,False,False,False
2022-07-22 00:00:00+00:00,5.39,5.57,5.17,5.17,346730,,,,,,#000000,0.0,0.0,,4.919676950994762,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.75012435535063,8.050555751676335,False,False,False,False,True,,1,0.9838985455019439,1.0176349263550144,False,False,False,False,0.20934210995314767,0.09056460698454992,False,False,False,False,-1584109,-1525895.7361928748,False,False,False,False,238905.61134700346,False,False,False,False
2022-07-29 00:00:00+00:00,5.36,5.58,5.11,5.36,406622,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,4.991981306908426,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.53433464418653,8.050555751676335,False,False,True,False,True,,1,1.0023188764270754,0.9903380148871868,False,False,False,False,0.1970877645056842,0.14382618574511705,False,False,False,False,-1990731,-1560327.9779563656,False,False,False,False,251329.0475435217,False,False,False,False
2022-08-05 00:00:00+00:00,5.3,5.94,5.2,5.5,229380,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,5.188826551237684,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.38352879232603,8.050555751676335,False,False,True,False,True,,1,1.0108549851519313,0.9767393175315766,False,False,False,False,0.30999314795082555,0.22690966684797131,False,False,False,False,-2220111,-1609200.7944040422,False,False,False,False,249703.19216992753,False,False,False,False
2022-08-12 00:00:00+00:00,5.44,5.8036,5.3301,5.39,380382,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,5.241849062959837,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.71041000464713,8.050555751676335,False,False,True,False,True,,0,0.9848606748874417,0.9950721767518141,False,False,False,False,0.3410880992513522,0.28399888304966175,False,False,False,False,-1839729,-1626276.9577815207,False,True,False,False,259383.103861044,False,False,False,False
2022-08-19 00:00:00+00:00,5.28,5.82,5.22,5.5,833152,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,5.280598198447848,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.49660381697072,8.050555751676335,False,False,True,False,True,,1,0.9999923498271062,0.9690091496067813,False,False,False,False,0.31543464176301167,0.2997167624063367,False,False,False,False,-2672881,-1703803.1831310377,False,False,False,False,301884.5035750407,False,False,False,False
2022-08-26 00:00:00+00:00,5.17,5.34,4.85,5.18,345329,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,5.255417396576837,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.58411169139488,8.050555751676335,False,False,True,False,True,,1,1.0061171678814238,0.9747274453359467,False,False,False,False,0.09634171427812487,0.1980292383422308,False,False,False,False,-3018210,-1801166.651047257,False,False,False,False,305102.614421334,False,False,False,False
2022-09-02 00:00:00+00:00,4.9,5.1908,4.54,5.17,274110,,,,,,#000000,0.0,0.0,,5.220069792565021,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.24058348548485,8.050555751676335,False,False,False,False,True,,1,1.0122506205755266,0.9685191995341855,False,False,False,False,-0.017043464468181564,0.09049288693702462,False,False,False,False,-3292320,-1911622.4546733862,False,False,False,False,302806.86520493886,False,False,False,False
2022-09-09 00:00:00+00:00,4.83,4.94,4.58,4.93,285284,,,,,,#000000,0.0,0.0,,5.1827086085249565,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.161410542160496,8.050555751676335,False,False,False,False,True,,1,1.0332136303233566,0.9786353856862623,False,False,False,False,-0.06906484626933797,0.010714020333843326,False,False,False,False,-3577604,-2035028.4950679503,False,False,False,False,301508.8751897582,False,False,False,False
2022-09-16 00:00:00+00:00,4.27,4.93,4.25,4.8491,316531,,,,,,#000000,0.0,0.0,,5.12424197599662,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.99487418695267,5.338378086482265,False,False,False,False,False,,1,0.9769196456038884,0.9753814680366703,False,False,False,False,-0.15388999624746555,-0.07158798795681111,False,False,False,False,-3894135,-2172740.08802588,False,False,False,False,302621.62517570204,False,False,False,False
2022-09-23 00:00:00+00:00,4.18,4.62,4.12,4.27,179714,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.0877446712678225,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.66380999778468,1.929493108128625,False,False,False,True,False,,1,0.9899787404486075,0.9915192876509736,False,False,False,False,-0.26722926291793103,-0.16940862543737106,False,False,False,False,-4073849,-2313562.9703943334,False,False,False,False,293517.35664416855,False,False,False,False
2022-09-30 00:00:00+00:00,4.17,4.38,3.99,4.29,228268,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.039458006604385,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.243820165822186,-0.5468863702178055,False,False,False,True,False,,1,0.9707666808002159,1.010014262036002,False,False,False,False,-0.34282825441539394,-0.2561184399263825,False,False,False,False,-4302117,-2460863.2688836423,False,False,False,False,288684.07096682274,False,False,False,False
2022-10-07 00:00:00+00:00,4.03,4.36,4.02,4.3,193075,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.000843073383348,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.94244024546728,-2.8938531095653772,False,False,False,True,False,,0,0.9692266276968045,1.0092220128446718,False,False,False,False,-0.34015675130365874,-0.2981375956150206,False,False,False,False,-4495192,-2611554.2860033726,False,False,False,False,281601.9175618729,False,False,False,False
2022-10-14 00:00:00+00:00,3.93,4.19,3.89,4.02,127352,,4.003333333333333,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.743830652985904,,1.0,4.19,3.89,118.0,0.0,0.0,0.0,0.0,36.90246095198185,-4.984731360057204,False,False,False,True,False,,0,0.9492679552703379,1.0315029012796375,False,False,False,False,-0.34282825441539394,-0.32048292501520725,False,False,False,False,-4622544,-2760516.4870401598,False,False,False,False,270175.9977424749,True,False,False,False
2022-10-21 00:00:00+00:00,4.11,4.13,3.9,3.94,120634,,4.024413044822422,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.729834286532769,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.89812477543914,-5.15456253602764,False,False,False,True,False,,0,0.9585671932745808,1.0787800024367462,False,False,False,False,-0.34282825441539394,-0.3316555897153006,False,False,False,False,-4501910,-2889508.599111259,False,False,False,False,259098.8127245138,False,False,False,False
2022-10-28 00:00:00+00:00,4.365,4.38,3.97,4.09,65260,,4.068980056143308,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.733092175346175,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.72827472950283,-5.15456253602764,False,False,False,True,False,,0,0.9460117095046301,1.0564630652327371,False,False,False,False,-0.2683512842085138,-0.30000343696190723,False,False,False,False,-4436650,-3004111.6658437583,False,False,False,False,244740.38215232757,False,False,False,False
2022-11-04 00:00:00+00:00,4.35,4.43,4.27,4.325,123400,,4.148398763910963,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.7409079445346585,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.956753196086396,-5.15456253602764,False,False,False,True,False,,0,0.9907095164227425,1.0042068523639307,False,False,False,False,-0.19006976821499175,-0.2450366025884495,False,False,False,False,-4560050,-3119366.357262739,False,False,False,False,235752.2056965996,False,False,False,False
2022-11-11 00:00:00+00:00,4.48,4.55,4.3,4.33,147190,,4.222754266609116,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.74813606690817,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.742846696703246,-5.15456253602764,False,False,False,True,True,,0,1.0154399395791138,0.981968141714443,False,False,False,False,-0.15726451502900288,-0.20115055880872618,False,False,False,False,-4412860,-3215180.701169203,False,False,False,False,229192.04231166627,False,False,False,False
2022-11-18 00:00:00+00:00,4.34,4.5999,4.29,4.5,56645,,4.23931158275317,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.61576787842078,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.219762833068536,-5.15456253602764,False,False,False,True,True,,0,0.997338991292048,1.0114927286389959,False,False,False,False,-0.14859735488918835,-0.17487395684895726,False,False,False,False,-4469505,-3308093.6121937064,False,False,False,False,216410.7799182095,False,False,False,False
2022-11-25 00:00:00+00:00,4.38,4.5,4.25,4.5,108656,,4.259233778556748,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.608966930172601,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.85445529292694,-5.15456253602764,False,False,False,True,True,,0,0.9917486918657836,1.0210307731713566,False,False,False,False,-0.1790930951732441,-0.17698352601110068,False,False,False,False,-4360849,-3386075.49277195,False,False,False,False,208428.9443687125,False,False,False,False
2022-12-02 00:00:00+00:00,4.44,4.55,4.32,4.3667,260893,,4.305065088990756,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.615522237119825,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.75859822182346,-5.15456253602764,False,False,False,True,True,,0,0.9671459816650383,1.0279119549536975,False,False,False,False,-0.15291722413500683,-0.16495037507305377,False,False,False,False,-4099956,-3438955.530344398,False,False,False,False,212315.17071177083,False,False,False,False
2022-12-09 00:00:00+00:00,4.43,4.58,4.2501,4.49,65769,,4.3120936756153645,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.614340452262946,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.33807476518267,-5.15456253602764,False,False,False,True,True,0.0,0,0.9339990817263547,1.0736436333027242,False,False,False,False,-0.1615959287549068,-0.16327315191398029,False,False,False,False,-4165725,-3492790.3058744427,False,False,False,False,201459.89880719522,False,False,False,False
2022-12-16 00:00:00+00:00,4.78,4.81,4.41,4.41,117296,,4.346952587569863,,,,#000000,0.0,0.0,,4.632750070484591,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.21641831490182,-9.169030328295165,False,False,False,False,True,0.0,0,0.97347975213659,1.002832995395198,False,False,False,False,-0.07761530370333232,-0.1204442278086563,False,False,False,False,-4048429,-3533948.727661521,False,False,False,False,195225.53593258816,False,False,False,False
2022-12-23 00:00:00+00:00,4.69,4.93,4.38,4.71,276120,,4.407038723036905,,,,#000000,0.0,0.0,,4.658476548917452,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.61952654298071,-7.6330673510286715,False,False,False,False,True,0.0,0,0.97771528280522,0.990709287000427,False,False,False,False,-0.05842653821754873,-0.08943538301310251,False,False,False,False,-4324549,-3592511.7107977048,False,False,False,False,201217.71845610015,False,False,False,False
2022-12-30 00:00:00+00:00,4.71,4.9384,4.61,4.64,272830,,4.461190050467506,,,,#000000,0.0,0.0,,4.682940306699202,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.75715191962275,-6.35824216523109,False,False,False,False,True,0.0,0,1.0167464114832536,0.9777986707128627,False,False,False,False,-0.0077673794985995675,-0.04860138125585104,False,False,False,False,-4051719,-3626527.0655534305,False,False,False,False,206522.33190379644,False,False,False,False
2023-01-06 00:00:00+00:00,5.58,5.79,4.71,4.71,477616,,4.654591661279206,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,4.808728472353925,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.84538078502919,-1.347679179441002,False,False,True,False,True,7.012705139743385,0,1.0139740967961828,0.9195899533322845,False,False,False,False,0.19667735372601197,0.07403798623508047,False,False,False,False,-3574103,-3622643.8014383614,False,False,False,False,226603.34435536707,False,False,False,False
2023-01-13 00:00:00+00:00,5.64,5.91,5.37,5.6,388277,,4.8013019716982015,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,4.908209510275319,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.69108882611012,2.3250203260068787,False,False,True,False,True,7.682552922910293,0,1.041757304700416,0.9486539164331831,False,False,False,False,0.34282820883646725,0.20843309753577385,False,False,False,False,-3185826,-3590286.927257742,False,False,False,False,238579.17069941395,False,False,False,False
2023-01-20 00:00:00+00:00,6.04,6.06,5.45,5.56,315411,,4.914449903677824,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,4.987805079107639,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.70612061071067,6.087490220107156,False,False,True,False,True,11.911034423568239,0,1.0213542289747577,0.955556884794832,False,False,False,False,0.3428282118488674,0.2756306546923206,False,False,False,False,-2870415,-3536963.0807942054,False,False,False,False,244270.41731427217,False,False,False,False
2023-01-27 00:00:00+00:00,5.94,6.35,5.8101,6.13,317269,,5.023996170000084,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,5.067318786274155,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.8225965458999,7.998269780029631,False,False,True,False,True,10.540336718077342,0,1.0569122956041623,0.9320365258016563,False,False,False,False,0.3428282185490678,0.30922943662069424,False,False,False,False,-3187684,-3511090.556290931,False,False,False,False,249677.71973543722,False,False,False,False
2023-02-03 00:00:00+00:00,5.95,5.96,5.665,5.94,387860,,5.1131812255992735,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,5.132410337734671,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.36731338313567,9.40765373363218,False,False,True,False,True,10.643905857931347,0,1.0383932906643125,0.9955771352902231,False,False,False,False,0.24954370878701154,0.2793865727038529,False,False,False,False,-2799824,-3458404.144713825,False,False,False,False,259913.4441994789,False,False,False,False
2023-02-10 00:00:00+00:00,6.18,6.26,5.86,6.0,449800,,5.22201909411276,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,5.215382312430329,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.20926090543615,11.154000193798666,False,False,True,False,True,12.982518136267828,0,1.0472117534903198,0.9593367724231329,False,False,False,False,0.33565392213825235,0.30752024742105266,False,False,False,False,-2350024,-3376301.91177206,False,False,False,False,273979.1149995175,False,False,False,False
2023-02-17 00:00:00+00:00,6.22,6.59,5.93,6.35,622403,,5.357689590174984,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,5.322730589193278,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.64861011946002,12.551678883103598,False,False,True,False,True,13.379889984380444,0,1.0629215076347716,0.9317611818608813,False,False,False,False,0.34282822142396524,0.3251742344225089,False,False,False,False,-1727621,-3254177.3997889445,False,False,False,False,299788.29166621994,False,False,False,False
