date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_176,Gap_Up_aVWAP_54,Gap_Down_aVWAP_105,Gap_Down_aVWAP_24,aVWAP_OB_bull_41,aVWAP_OB_bear_152,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,23.0771038293,23.3052135871,22.364355882,22.4878202884,3562738,,,,,,,#000000,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,3562738.0,False,False,False,False
2022-01-07 00:00:00+00:00,22.6969208997,24.0085520069,22.5828660208,23.1911587082,5767437,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-5767437,-427217.5555555555,False,False,False,False,3726049.037037037,False,False,False,False
2022-01-14 00:00:00+00:00,23.4762959054,23.7614331027,22.041105346,22.5163340081,4003051,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.632881085552672,-99.08220271388168,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1764386,-526267.0699588477,False,False,False,False,3746567.7009602194,False,False,False,False
2022-01-21 00:00:00+00:00,21.7939864418,23.3432318801,21.7464635756,23.0961129758,3435070,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.606132709727248,-96.14319010353799,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-5199456,-872429.212924859,False,False,False,False,3723493.7971853884,False,False,False,False
2022-01-28 00:00:00+00:00,20.7960062515,21.8225001615,19.8170352076,21.4423172319,7668644,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,20.81184720686667,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.88764857324096,-95.10297241724538,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-12868100,-1760997.4193748694,False,False,False,False,4015727.1455420265,False,False,False,False
2022-02-04 00:00:00+00:00,21.8320047347,22.4783157151,20.539382774,20.6819513726,5498325,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,21.14788620204505,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.873515487370987,-88.01216056394038,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-7369775,-2176462.4253471014,False,False,False,False,4125549.2088352097,False,False,False,False
2022-02-11 00:00:00+00:00,22.1456556517,23.4287730392,21.6466655565,21.8700230277,4487890,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,21.467962687128207,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.696908995907123,-80.84273423054475,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-2881885,-2228715.9493954643,False,False,False,False,4152389.267440009,False,False,False,False
2022-02-18 00:00:00+00:00,22.5258385813,23.5333233449,21.8605184545,22.1931785179,6012362,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,21.7656770679948,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.53430126348387,-73.51214854565474,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,3130477,-1831738.6938846891,False,False,False,False,4290165.025407416,False,False,False,False
2022-02-25 00:00:00+00:00,23.5238187716,23.6141122174,21.2527960414,22.3357471165,7821203,,,,,,,"rgba(239, 83, 80, 0.5)",1.0,23.104586,,22.409363506476943,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.87976903668642,-64.68224655290095,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,10951680,-884818.7906339716,False,False,False,False,4551723.3938957555,False,False,False,False
2022-03-04 00:00:00+00:00,20.9781166588,23.6099167488,20.8827615831,23.0949993399,8395380,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,22.13655816592101,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.71211287464111,-63.12783246837689,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,2556300,-629921.1024388627,False,False,False,False,4836438.698051626,False,False,False,False
2022-03-11 00:00:00+00:00,20.4250572197,20.9590456437,18.3939941068,20.8827615831,12608209,,,,,,,"rgba(239, 83, 80, 0.5)",-1.0,16.97371,,20.890145328169936,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.074311225101326,-61.92986721711154,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-10051909,-1327846.131887836,False,False,False,False,5412125.387084839,False,False,False,False
2022-03-18 00:00:00+00:00,21.2546463784,21.6456021889,20.0865467008,20.5680898332,8020278,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,20.988045598190542,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.88937984708447,-58.1912983388046,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-2031631,-1379978.344340589,False,False,False,False,5605321.876930406,False,False,False,False
2022-03-25 00:00:00+00:00,21.3023239163,21.6932797268,20.9495101361,21.3404659466,5001474,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,21.05319254715592,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.58002336405318,-54.54885890876769,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,2969843,-1057769.3558709156,False,False,False,False,5560592.404565192,False,False,False,False
2022-04-01 00:00:00+00:00,21.1402202876,22.0842355372,20.7254257082,21.330930439,5558751,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,21.101294271208356,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.792219228227474,-51.383159974459765,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-2588908,-1171187.0332138108,False,False,False,False,5560456.004227029,False,False,False,False
2022-04-08 00:00:00+00:00,19.5954680609,21.2546463784,19.4619709549,21.2546463784,9191518,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,20.947775684802128,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.67823969695651,-50.69248167323406,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-11780426,-1957056.586309084,False,False,False,False,5829423.559469471,False,False,False,False
2022-04-15 00:00:00+00:00,19.48104197,19.6431455987,18.9089115157,19.4047579094,3873707,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,20.84717459506331,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.02513146381312,-49.673510588462996,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-15654133,-2971654.839175078,False,False,False,False,5684555.666175436,False,False,False,False
2022-04-22 00:00:00+00:00,19.2712608034,20.7111224468,19.1186926823,19.4524354473,4213786,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,20.775651879298547,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.57534906876716,-48.583350948392955,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-19867919,-4223229.962199146,False,False,False,False,5575609.764977256,False,False,False,False
2022-04-29 00:00:00+00:00,19.6622166139,20.6348383863,18.8230919475,19.0996216671,7985488,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,20.663700064978354,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.59090849776737,-46.09026961726238,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-11882431,-4790578.187221431,False,False,False,False,5754119.26386783,False,False,False,False
2022-05-06 00:00:00+00:00,19.8243202426,20.8694118725,18.9184470233,19.5001129852,5315721,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,20.613098065873654,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.03337747288369,-43.28012704985683,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-6566710,-4922143.5066865105,False,False,False,False,5721645.318396139,False,False,False,False
2022-05-13 00:00:00+00:00,19.3666158791,19.8576945191,18.4416716446,19.4524354473,5676817,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,20.52164276692449,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.646400245945195,-41.41749349162927,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-12243527,-5464468.209894918,False,False,False,False,5718324.702218647,False,False,False,False
2022-05-20 00:00:00+00:00,19.2331187731,19.9673528562,18.3939941068,19.1949767428,6465579,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,20.121891714818524,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.169008648210834,-39.77576084532237,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-18709106,-6445552.490643443,False,False,False,False,5773676.872424673,False,False,False,False
2022-05-27 00:00:00+00:00,20.3010956212,20.3106311288,18.9661245611,19.5573260306,4355419,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,20.17021787927618,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.62201270811826,-35.44468892226057,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-14353687,-7031340.232077261,False,False,False,False,5668620.733726549,False,False,False,False
2022-06-03 00:00:00+00:00,20.7889472376,21.1909434549,19.8605274024,20.2050955887,4441007,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,20.239094290319894,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.460345574757184,-30.963264463563736,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-9912680,-7244772.807478946,False,False,False,False,5577686.383080138,False,False,False,False
2022-06-10 00:00:00+00:00,19.4202458311,21.1526581009,19.3915318156,21.0282307003,3868270,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,20.170369129547076,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.19327122742023,-29.652208532252573,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-13780950,-7728934.080999023,False,False,False,False,5451062.947296424,False,False,False,False
2022-06-17 00:00:00+00:00,17.2379806514,19.0852489833,16.8503414419,18.8842508747,8781086,,,,17.724523692200002,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,19.562806247465414,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.47414811121475,-29.652208532252573,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-22562036,-8827682.371295393,False,False,False,False,5697731.321570763,False,False,False,False
2022-06-24 00:00:00+00:00,17.8792603314,18.0324017475,16.8072704186,17.5825488377,5850452,,,,17.663927620336313,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,19.33714680073887,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.83616981007047,-29.652208532252573,False,False,False,True,True,,1,,,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-16711584,-9411675.084532771,False,False,False,False,5709043.964417373,False,False,False,False
