date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_851,Gap_Up_aVWAP_841,Gap_Up_aVWAP_834,Gap_Up_aVWAP_755,Gap_Up_aVWAP_681,Gap_Up_aVWAP_679,Gap_Up_aVWAP_664,Gap_Up_aVWAP_632,Gap_Up_aVWAP_613,Gap_Up_aVWAP_490,Gap_Down_aVWAP_891,Gap_Down_aVWAP_816,Gap_Down_aVWAP_806,Gap_Down_aVWAP_780,Gap_Down_aVWAP_773,Gap_Down_aVWAP_742,Gap_Down_aVWAP_649,Gap_Down_aVWAP_607,Gap_Down_aVWAP_603,Gap_Down_aVWAP_534,aVWAP_OB_bear_813,aVWAP_OB_bear_766,aVWAP_OB_bear_728,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-03 00:00:00+00:00,88.9960831683,91.7893013443,88.7884791147,90.5908597621,208417,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,208417.0,False,False,False,False
2022-01-04 00:00:00+00:00,87.5806009846,90.5719866663,87.10877359,90.0152303407,161996,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-161996,-6352.78431372549,False,False,False,False,206596.56862745096,False,False,False,False
2022-01-05 00:00:00+00:00,85.617799023,88.0524283792,85.358293956,87.5617278888,270609,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-432605,-23068.55747789312,False,False,False,False,209106.86005382545,False,False,False,False
2022-01-06 00:00:00+00:00,86.8634233448,86.9766619195,84.9006213833,85.7687837893,185463,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.886355196091802,-40.93750773691585,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-247142,-31855.751302289467,False,False,False,False,208179.6498556362,False,False,False,False
2022-01-07 00:00:00+00:00,86.6558192912,89.0527024557,86.0471619521,86.9860984674,206464,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.967411472545088,-35.91244810550543,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-453606,-48394.976741415376,False,False,False,False,208112.36946914069,False,False,False,False
2022-01-10 00:00:00+00:00,87.0710273984,87.5806009846,85.0610426974,87.1370832336,334916,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.462533440834527,-30.6396989831296,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-118690,-51151.6443201834,False,False,False,False,213085.06086250773,False,False,False,False
2022-01-11 00:00:00+00:00,89.1187582909,89.458474015,86.7501847701,87.8448243255,309391,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.452095268007334,-20.411964217217744,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,190701,-41667.226895862485,False,False,False,False,216861.76435809568,False,False,False,False
2022-01-12 00:00:00+00:00,93.5444992522,93.6577378269,90.1284689154,90.1379054633,245517,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.79671039824386,-8.351111932453676,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,436218,-22926.62976269141,False,False,False,False,217985.49908915075,False,False,False,False
2022-01-13 00:00:00+00:00,93.563372348,96.092367183,92.9971794745,93.91252462,291558,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.37588933926784,-0.9575937033515203,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,727776,6512.689051531783,False,False,False,False,220870.6952033017,False,False,False,False
2022-01-14 00:00:00+00:00,91.7893013443,93.4218241296,90.9588851299,93.3085855549,319470,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.06928633623416,-0.66386964378313,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,408306,22269.28948088348,False,False,False,False,224737.3346070938,False,False,False,False
