date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_913,Gap_Up_aVWAP_891,Gap_Up_aVWAP_838,Gap_Up_aVWAP_785,Gap_Up_aVWAP_784,Gap_Up_aVWAP_749,Gap_Up_aVWAP_736,Gap_Up_aVWAP_704,Gap_Up_aVWAP_675,Gap_Up_aVWAP_669,Gap_Down_aVWAP_911,Gap_Down_aVWAP_910,Gap_Down_aVWAP_866,Gap_Down_aVWAP_859,Gap_Down_aVWAP_848,Gap_Down_aVWAP_845,Gap_Down_aVWAP_824,Gap_Down_aVWAP_806,Gap_Down_aVWAP_805,Gap_Down_aVWAP_786,aVWAP_OB_bull_657,aVWAP_OB_bull_578,aVWAP_OB_bear_755,aVWAP_OB_bear_438,aVWAP_OB_bear_191,aVWAP_OB_bear_105,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-03 00:00:00+00:00,123.3035360413,361.6342615637,113.2176154027,286.7122836347,1816773,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,,,,-1.0,361.63425,113.21761,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,1816773.0,False,False,False,False
2022-01-04 00:00:00+00:00,97.2120028176,124.0035185724,94.12590749,112.5022023949,306661,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,-1.0,113.2176154027,98.2640807701,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-306661,-12025.921568627451,False,False,False,False,1757552.9215686275,False,False,False,False
2022-01-05 00:00:00+00:00,85.1481756281,98.2640807701,81.5009720592,98.2640807701,175906,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-482567,-30478.512879661666,False,False,False,False,1695527.552095348,False,False,False,False
2022-01-06 00:00:00+00:00,71.6815778352,85.1481756281,70.8399154731,84.7273444471,152262,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-634829,-54178.53198242003,False,False,False,False,1635007.3343661188,False,False,False,False
2022-01-07 00:00:00+00:00,68.735759568,86.4106691712,65.23023583,67.6135430852,291373,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-926202,-88375.53072820748,False,False,False,False,1582315.7918419573,False,False,False,False
2022-01-10 00:00:00+00:00,61.5816294905,68.7343567974,60.4594130077,67.1927119042,92592,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1018794,-124862.52952317975,False,False,False,False,1523895.2509854098,False,False,False,False
2022-01-11 00:00:00+00:00,63.6857853956,67.8576251702,62.1427377319,63.2649542146,57125,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5381030307459724,-48.59007222181619,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-961669,-157678.46954187859,False,False,False,False,1466374.848985982,False,False,False,False
2022-01-12 00:00:00+00:00,69.7176989904,78.2745996713,64.8080018784,65.5304287391,203929,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.602206238494048,-44.03342778308856,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-757740,-181210.29426572646,False,False,False,False,1416867.1686335905,False,False,False,False
2022-01-13 00:00:00+00:00,61.5816294905,71.1176640526,61.1607983095,69.4371448697,75889,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,-1.0,64.8080018784,62.5607633717,0.0,9.093911620755213,-42.08410993834718,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-833629,-206795.3415494235,False,False,False,False,1364279.789471489,False,False,False,False
2022-01-14 00:00:00+00:00,60.0385818267,62.5607633717,59.1267809345,59.6177506457,26938,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.604780577056601,-41.04308191948458,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-860567,-232433.4458023873,False,False,False,False,1311835.0134137834,False,False,False,False
