date,Close,High,Low,Open,Volume,Gap_Down_aVWAP_162,Gap_Down_aVWAP_155,Gap_Down_aVWAP_110,Gap_Down_aVWAP_60,Gap_Down_aVWAP_24,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-06-24 00:00:00+00:00,72.1432779108,76.3306749845,67.9796999332,75.7447252233,2286024,,,,,74.22178340204196,"rgba(239, 83, 80, 0.5)",0.0,0.0,,78.86700630899878,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.73805023094831,-22.59456099864435,False,False,False,True,True,,1,,,False,False,False,False,-0.33159353966311955,-0.33159353966311955,False,False,False,False,522437,1623713.503862151,False,False,False,False,1817187.0510914961,False,False,False,False
2022-07-01 00:00:00+00:00,77.240564451,77.4311172189,70.2758607858,72.2766648483,1902463,,,,,74.43691077757492,"rgba(239, 83, 80, 0.5)",0.0,0.0,,78.68587527572272,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.77691021820451,-22.59456099864435,False,False,False,True,True,,1,0.9302380088387167,1.0563103214170397,False,False,False,False,-0.275621314481174,-0.3036074270721468,False,False,False,False,2424900,1683060.651724214,False,False,False,False,1823503.7880476816,False,False,False,False
2022-07-08 00:00:00+00:00,77.0595393216,78.8316800626,70.7998808974,73.9058910135,1630768,,,,,74.6567576925752,"rgba(239, 83, 80, 0.5)",0.0,0.0,,78.52823122549034,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.76147900743417,-22.149417017124282,False,False,False,True,True,,1,0.9340736948151086,1.0483287554292824,False,False,False,False,-0.2446584639903242,-0.27413294553123546,False,False,False,False,794132,1617214.0849298278,False,False,False,False,1809227.0630071126,False,False,False,False
2022-07-15 00:00:00+00:00,78.3267152278,80.0272081282,75.3255091341,76.2878006117,1565697,,,,,75.16736186628002,"rgba(239, 83, 80, 0.5)",0.0,0.0,,78.61888248829835,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.155472713541506,-20.59450726992101,False,False,False,True,True,,1,0.9524324160682379,1.0642020346216394,False,False,False,False,-0.15504276513095183,-0.21458785533109365,False,False,False,False,2359829,1672222.5971572478,False,False,False,False,1791187.7990806599,False,False,False,False
2022-07-22 00:00:00+00:00,93.2565245895,98.1000901192,78.9936499153,79.2318408751,6095431,,,,,80.85566540636503,#000000,0.0,0.0,,84.18583153692637,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.218422038031946,-15.634455705407966,False,False,False,False,True,,1,0.9767515940228895,0.9644390596302539,False,False,False,False,0.17506311019448406,-0.019762372568304792,False,False,False,False,8455260,2174669.812182637,False,False,False,False,2110020.6287783887,False,False,False,False
2022-07-29 00:00:00+00:00,89.2168059109,95.3049668439,87.3970269778,94.094956768,1586145,,,,,81.7371361186054,#000000,0.0,0.0,,84.69874544265556,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.030225824283356,-13.018439821458628,False,False,False,False,True,,1,1.0235902879279248,0.9539275612359674,False,False,False,False,0.26361796378224517,0.12192779560697019,False,False,False,False,6869115,2522406.492761701,False,False,False,False,2071215.0266466562,False,False,False,False
2022-08-05 00:00:00+00:00,85.3009465314,90.9794190136,83.0143133171,89.2072782725,798669,,,,,81.94085567247156,#000000,0.0,0.0,,84.70898160201014,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.333315221662026,-11.912315337484408,False,False,False,False,True,,1,0.9835372744105424,1.0011634686636697,False,False,False,False,0.12733845697993953,0.12463312629345485,False,False,False,False,6070446,2785224.234038612,False,False,False,False,1976952.3580061633,False,False,False,False
2022-08-12 00:00:00+00:00,90.8460320761,91.3795798261,84.6435394823,85.8344942814,890404,,,,,82.26460743603747,#000000,0.0,0.0,,84.86361039001633,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.7791329517261,-9.739404048871833,False,False,False,False,True,,1,0.9813800469250719,1.007442559874531,False,False,False,False,0.15850229309179398,0.14156770969262442,False,False,False,False,6960850,3094529.846332048,False,False,False,False,1896467.2944501513,False,False,False,False
2022-08-19 00:00:00+00:00,88.5212883082,90.5125647323,87.6352179377,89.6360220002,493367,,,,,82.42978865823324,#000000,0.0,0.0,,84.94283376980296,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.210219031136084,-8.595234843031541,False,False,False,False,True,,1,0.9848134447500011,1.0018222668505703,False,False,False,False,0.19146084456616413,0.16651427712939426,False,False,False,False,6467483,3344378.2280852296,False,False,False,False,1792533.9393056955,False,False,False,False
2022-08-26 00:00:00+00:00,89.7503536609,92.5324240716,86.0726852412,87.2445847635,654443,,,,,82.65459211350952,#000000,0.0,0.0,,85.06367298980604,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.799468170812816,-7.323420780223806,False,False,False,False,True,,1,1.0021555042933876,0.9932535624488241,False,False,False,False,0.19860673402063517,0.18256050557501471,False,False,False,False,7121926,3624196.581560398,False,False,False,False,1708230.906764533,False,False,False,False
2022-09-02 00:00:00+00:00,80.8324841251,91.8369064689,80.7181524644,88.6070370537,1010619,,,,,82.73976061204274,#000000,0.0,0.0,,84.97704703194817,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.037065509498696,-7.323420780223806,False,False,False,False,True,,1,0.9487136265788458,1.0077543532576678,False,False,False,False,0.15989282931885385,0.17122666744693427,False,False,False,False,6111307,3808426.982926294,False,False,False,False,1656555.950707901,False,False,False,False
2022-09-09 00:00:00+00:00,81.3660318751,81.7090268573,76.8689865537,80.0321625001,500409,,,,,82.67688501416298,#000000,0.0,0.0,,84.82798490717971,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.91459995993715,-7.323420780223806,False,False,False,False,True,,1,0.9696369323665186,1.0332366389917025,False,False,False,False,-0.07778704169831284,0.046719812874310714,False,False,False,False,6611716,4016078.0212280503,False,False,False,False,1570915.435840649,False,False,False,False
2022-09-16 00:00:00+00:00,76.6212679555,84.2433786698,75.7066146698,81.3660318751,905634,,,,,82.52555157891491,#000000,0.0,0.0,,84.53403135089977,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.05580798667481,-7.323420780223806,False,False,False,False,True,,1,0.955335818608477,1.0302157735221924,False,False,False,False,-0.05450165032013659,-0.003890918722912938,False,False,False,False,5706082,4141263.5011370834,False,False,False,False,1521635.3294820825,False,False,False,False
2022-09-23 00:00:00+00:00,68.0596185598,79.2413685135,67.3469774378,76.00197146,2438948,,,,,81.46734719953767,"rgba(239, 83, 80, 0.5)",0.0,0.0,,83.13368441599077,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.09322655893884,-7.323420780223806,False,False,False,True,False,,1,0.9274832286988732,1.0531218453740543,False,False,False,False,-0.2879248525389795,-0.1459078856309462,False,False,False,False,3267134,4076513.1677195216,True,False,False,False,1589584.4161871134,True,False,False,False
2022-09-30 00:00:00+00:00,69.341416014,71.6084756906,66.5769424,67.4378511379,1196349,,,,,80.91231541256737,"rgba(239, 83, 80, 0.5)",0.0,0.0,,82.45002443241651,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.34575535614329,-7.323420780223806,False,False,False,True,False,,1,0.9600173492979306,1.0446400193517735,False,False,False,False,-0.34282825441539394,-0.24436807002317007,False,False,False,False,4463483,4105177.5997402975,False,False,False,False,1560455.86683992,False,False,False,False
2022-10-07 00:00:00+00:00,68.7483455501,74.3825149572,66.4908515262,70.5466882471,1041577,,,,,80.49477523497404,"rgba(239, 83, 80, 0.5)",0.0,0.0,,78.93731153055953,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.984408157431545,-0.3106624415572128,False,False,False,True,False,,0,0.9867052131271212,0.9914874361398798,False,False,False,False,-0.2987285635403488,-0.27154831678175945,False,False,False,False,3421906,4054564.888648424,False,False,False,False,1522020.3952221482,False,False,False,False
2022-10-14 00:00:00+00:00,71.1110617531,72.1824148492,68.5665981499,69.5327290669,717648,,,,,80.24395405334562,"rgba(239, 83, 80, 0.5)",0.0,0.0,,78.75734108942211,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.74145971662654,-0.8598991997930412,False,False,False,True,False,,0,0.9884415180124536,0.9977891806970843,False,False,False,False,-0.3007428781906351,-0.2861455974861973,False,False,False,False,4139554,4060860.37837817,False,False,False,False,1462437.2548353223,False,False,False,False
2022-10-21 00:00:00+00:00,69.609254288,73.0815861977,67.0839219901,73.0146266292,626980,,,,,80.01993385437918,"rgba(239, 83, 80, 0.5)",0.0,0.0,,78.51692871178635,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.24438154398929,-1.6798991698281043,False,False,False,True,False,,0,0.9624278538848321,1.052804028141409,False,False,False,False,-0.3102266847724164,-0.29818614112930686,False,False,False,False,3512574,4020246.5725723794,False,False,False,False,1400551.532254928,False,False,False,False
2022-10-28 00:00:00+00:00,74.0285858094,74.497302789,68.4135477076,68.8153051186,764361,,,,,79.82122292865142,"rgba(239, 83, 80, 0.5)",0.0,0.0,,78.44653811187672,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.25840018949245,-1.6798991698281043,False,False,False,True,False,,0,0.9330615701766076,1.0407965121382359,False,False,False,False,-0.2660451642044628,-0.2821156526668848,False,False,False,False,4276935,4039260.5301596103,False,False,False,False,1353426.3076434517,False,False,False,False
2022-11-04 00:00:00+00:00,74.7077471471,75.8173628538,68.4900729287,72.7659196604,608330,,,,,79.68416405115475,"rgba(239, 83, 80, 0.5)",0.0,0.0,,78.40069518545019,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.187430587176536,-1.6798991698281043,False,False,False,True,False,,0,0.9219290325931155,1.0492826987514519,False,False,False,False,-0.2439628788388004,-0.26303926575284264,False,False,False,False,4885265,4101927.527925565,False,False,False,False,1298233.9885587518,False,False,False,False
2022-11-11 00:00:00+00:00,79.2131695423,80.6097548283,74.4112119152,75.3486458742,597750,,,,,79.6530448795808,"rgba(239, 83, 80, 0.5)",0.0,0.0,,78.59434774542191,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.165983427179015,-1.6798991698281043,False,False,False,True,False,,0,0.9696211821014376,1.012323800404553,False,False,False,False,-0.0805710937634281,-0.17180517975813536,False,False,False,False,5483015,4204230.303634782,False,False,False,False,1246346.285702548,False,False,False,False
2022-11-18 00:00:00+00:00,77.9696346986,83.1350871262,77.4913520664,79.0983817106,495683,,,,,79.65113119417609,#000000,1.0,85.46905,,78.49761756808434,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.23032666059737,-1.6798991698281043,False,False,False,False,True,,0,0.978567798612577,1.0017822988580363,False,False,False,False,0.0027091968014528868,-0.08454799147834124,False,False,False,False,4987332,4262237.836698873,False,False,False,False,1190741.5978727296,False,False,False,False
2022-11-25 00:00:00+00:00,79.0696847526,81.7958957561,76.3052111386,76.7069685496,353686,,,,,79.6445016031293,#000000,0.0,0.0,,78.541425026365,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.320229957184,-1.6798991698281043,False,False,False,False,True,,0,0.9804293292584846,1.0158112599546871,False,False,False,False,-0.034745205265415656,-0.059646598371878454,False,False,False,False,5341018,4342147.4784248825,False,False,False,False,1128737.4795117867,False,False,False,False
2022-12-02 00:00:00+00:00,74.5546967048,78.4383516781,74.0477171147,78.4383516781,530927,,,,,79.57920091541571,#000000,0.0,0.0,,78.19278251429536,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.80742597679699,-1.6798991698281043,False,False,False,False,True,,0,0.9459856020383082,1.0450429775712693,False,False,False,False,-0.11853144618773269,-0.08908902227980557,False,False,False,False,4810091,4376809.961504521,False,False,False,False,1084455.221770173,False,False,False,False
2022-12-09 00:00:00+00:00,72.7754853131,74.8894945473,71.1014961004,73.9711918936,670583,,,,,79.44352173279361,"rgba(239, 83, 80, 0.5)",0.0,0.0,,77.66914140145472,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.96338280474453,-1.6798991698281043,False,False,False,True,True,0.0,0,0.9324045960164523,1.0599022900275379,False,False,False,False,-0.21764787309256053,-0.15336844768618305,False,False,False,False,4139508,4359232.0384301115,False,False,False,False,1053798.0201575675,False,False,False,False
2022-12-16 00:00:00+00:00,69.0640120873,75.8077972011,68.5283355393,72.7276570499,590960,,,,,79.29689453464673,"rgba(239, 83, 80, 0.5)",0.0,0.0,,77.22877926756188,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.40995393587798,-1.6798991698281043,False,False,False,True,True,0.0,0,0.9661337116000212,1.0189807719865274,False,False,False,False,-0.24351163938118275,-0.19844004353368289,False,False,False,False,3548548,4299181.3689167695,False,False,False,False,1019513.722368118,False,False,False,False
2022-12-23 00:00:00+00:00,67.7822146331,70.1640621414,65.7638619253,68.5379011919,475466,,,,,79.13741557962697,"rgba(239, 83, 80, 0.5)",0.0,0.0,,73.88983808785272,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.98419282155321,-1.827064287404383,False,False,False,True,False,0.0,0,0.9788713333177488,1.0249029498140019,False,False,False,False,-0.34282825441539394,-0.2706341489745384,False,False,False,False,3073082,4208359.193441453,True,False,False,False,979213.8910815908,False,False,False,False
2022-12-30 00:00:00+00:00,69.4299118482,72.023088802,67.7343863699,69.1596686138,404189,,,,,79.02678274353457,"rgba(239, 83, 80, 0.5)",0.0,0.0,,73.8903976193507,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.593128551417806,-2.373044109671902,False,False,False,True,False,0.0,0,0.9767166099413891,1.0210688942601298,False,False,False,False,-0.28330760290707213,-0.2769708759408053,False,False,False,False,3477271,4154204.51244579,False,False,False,False,936619.4547051766,False,False,False,False
2023-01-06 00:00:00+00:00,72.3880544474,73.5021601016,69.4683292846,69.5067467209,418200,,,,,78.9397474010341,"rgba(239, 83, 80, 0.5)",0.0,0.0,,74.04068840487534,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.400981706556685,-2.373044109671902,False,False,False,True,False,0.0,1,0.9828744070951877,1.0208777525923447,False,False,False,False,-0.23485128471035213,-0.2559110803255787,False,False,False,False,3895471,4135039.067079435,False,False,False,False,898218.0136159043,False,False,False,False
2023-01-13 00:00:00+00:00,69.7180426209,72.9066898381,68.9592982529,72.78183317,415844,,,,,78.84039168119891,"rgba(239, 83, 80, 0.5)",0.0,0.0,,73.95607853098547,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.20858577045242,-2.373044109671902,False,False,False,True,False,0.0,1,0.9539520462425028,1.0312303185779228,False,False,False,False,-0.2513759588572085,-0.2536435195913936,False,False,False,False,3479627,4086490.025073551,False,False,False,False,862486.6051999113,False,False,False,False
2023-01-20 00:00:00+00:00,71.5620795658,73.1275900972,67.9028187532,69.6316033891,489785,,,,,78.73095077864048,"rgba(239, 83, 80, 0.5)",0.0,0.0,,73.88549073092902,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.75891762973774,-2.373044109671902,False,False,False,True,False,0.0,1,0.9243994431677877,1.149833283807524,False,False,False,False,-0.26396672893583933,-0.25880512426361646,False,False,False,False,3969412,4077817.578771807,False,False,False,False,834879.0788888067,False,False,False,False
2023-01-27 00:00:00+00:00,83.5291109896,84.4991512575,71.4180141795,71.8502103384,1193591,,,,,78.76603948644777,#000000,0.0,0.0,,75.28829379439262,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.69707965739076,-6.821786618799429,False,False,False,False,True,0.6667303286223287,1,0.8971685125611297,1.059357084832524,False,False,False,False,-0.0208706639442378,-0.13983789410392714,False,False,False,False,5163003,4158201.684047969,False,False,False,True,861450.3323044507,False,False,False,False
