date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_142,Gap_Up_aVWAP_139,Gap_Up_aVWAP_136,Gap_Up_aVWAP_112,Gap_Up_aVWAP_79,Gap_Up_aVWAP_74,Gap_Up_aVWAP_24,Gap_Down_aVWAP_155,Gap_Down_aVWAP_101,Gap_Down_aVWAP_68,Gap_Down_aVWAP_10,aVWAP_OB_bull_71,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-10 00:00:00+00:00,25.9827025144,26.1658150321,25.1249649314,26.0694400228,1285709,,,,,,,,,,,25.757827492633336,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.09064639145605,-0.6112840647910502,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-2833721,-584054.0793363939,False,False,False,False,481776.6782700039,False,False,False,False
2025-01-13 00:00:00+00:00,25.5490149724,25.8092274976,24.8823890329,25.8092274976,926703,,,,,,,,,,,25.613618955060552,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.6897143175177,-3.988596095523704,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-3760424,-708617.6056369274,False,False,False,False,499224.769318239,False,False,False,False
2025-01-14 00:00:00+00:00,25.038227423,25.8381400004,24.9996774192,25.8092274976,856173,,,,,,,,,,,25.523887476891755,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.599035484282723,-7.342029151178437,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-4616597,-861871.6995335185,False,False,False,False,513222.73914889636,False,False,False,False
2025-01-15 00:00:00+00:00,24.604539881,25.6646649836,24.5370773745,25.6646649836,1417950,,,,,,,,,,,25.337907216501936,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.04048518767841,-10.427027782094406,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-6034547,-1064721.7113165178,False,False,False,False,548702.2395744298,False,False,False,False
2025-01-16 00:00:00+00:00,25.0960524286,25.5104649687,24.3809498594,24.5659898773,1105170,,,,,,,,,,,25.270296021747253,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.91957982439161,-10.427027782094406,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-4929377,-1216276.8206766543,False,False,False,False,570524.504689158,False,False,False,False
2025-01-17 00:00:00+00:00,24.4310648642,25.1538774342,24.18048984,24.9322149127,1357359,,,,,,,,,,,25.137116550315223,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.98747268058019,-10.660508383505352,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-6286736,-1415118.3571207072,False,False,False,False,601380.7594072302,False,False,False,False
2025-01-21 00:00:00+00:00,24.4021523614,24.6334523838,23.891364812,24.6238148829,1350440,,,,,,,,,,,25.002369290969046,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.30505046062508,-11.791990850275468,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-7637176,-1659120.6176257774,False,False,False,False,630755.6315873389,False,False,False,False
2025-01-22 00:00:00+00:00,23.7275272961,24.6623648866,23.5926022831,24.4792523689,1793002,,,,,,,,,,,24.823254943215378,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.54033956316574,-14.052127641265258,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-9430178,-1963867.9659541782,False,False,False,False,676333.9205446981,False,False,False,False
2025-01-23 00:00:00+00:00,24.0648398288,24.6140810069,23.4769522719,23.6600647896,2661949,,,,,,,,,,,24.662279510040353,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.46344373791408,-14.052127641265258,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-6768229,-2152274.2810147987,False,False,False,False,754201.1785625531,False,False,False,False
2025-01-24 00:00:00+00:00,24.6430898847,25.0189524211,24.0503835774,24.0937523316,1159611,,,,,,,,,,,24.65465624295919,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.246078978494253,-14.052127641265258,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-5608618,-2287817.171955395,False,False,False,False,770099.6029326491,False,False,False,False
2025-01-27 00:00:00+00:00,24.4021523614,24.5756273782,23.6889772924,24.4310648642,1423768,,,,,,,,,,,24.61451740494508,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.074255084690748,-14.052127641265258,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-7032386,-2473878.694623811,False,False,False,False,795733.6577196041,False,False,False,False
2025-01-28 00:00:00+00:00,23.7082522943,24.5467148754,23.4424500185,24.5467148754,1104711,,,,,,,,,,,24.56645390116248,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,23.89913906273333,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.53481838146535,-14.052127641265258,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-8137097,-2695965.686991505,False,False,False,False,807850.4162404039,False,False,False,False
2025-01-29 00:00:00+00:00,23.891364812,24.2383148456,23.6601611646,23.8528148083,1033945,,,,,,,,,,,24.528796843641153,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,23.914033300712095,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.168079398905057,-14.052127641265258,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-7103152,-2868796.52279576,False,False,False,False,816716.8705054861,False,False,False,False
2025-01-30 00:00:00+00:00,24.5852648791,24.6527273857,24.1130273334,24.325052354,1205199,,,,,,,,,,,24.523735402413017,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,24.107330000556665,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.96098766067897,-14.052127641265258,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-5897953,-2987586.972882201,False,False,False,False,831951.4638189964,False,False,False,False
2025-01-31 00:00:00+00:00,25.7224899892,26.4413511837,24.884027408,25.4815524659,1653081,,,,,,,25.6826228603,,,,24.617945213380697,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,24.628466692296836,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.558864321366855,-17.130845320023838,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-4244872,-3036892.2680632914,False,False,False,False,864152.6221006043,False,False,False,False
2025-02-03 00:00:00+00:00,24.9611274155,25.5008274677,24.7153711417,24.9996774192,1207122,,,,,,,25.419474513686858,,,,24.64266626017067,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,24.71225659422947,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.48787230341539,-15.178618414155522,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-5451994,-3131602.139903947,False,False,False,False,877602.4016260708,False,False,False,False
2025-02-04 00:00:00+00:00,25.4333649612,25.8285024994,24.8358399034,24.9514899146,1086867,,,,,,,25.404722887019204,,,,24.677403540858634,,#000000,0.0,0.0,,24.809696372501197,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.257238249413255,-12.383172857738998,False,False,False,False,True,,1,,,False,False,False,False,,,False,False,False,False,-4365127,-3179975.6638292824,False,False,False,False,885808.8564642641,False,False,False,False
2025-02-05 00:00:00+00:00,26.1272650284,26.2911025442,25.3851774565,25.7224899892,2094644,,,,,,,25.588400216171262,,,,24.78390995486401,,#000000,0.0,0.0,,25.0607301254358,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.03463909683842,-8.662433154054298,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-2270483,-3144309.284855585,False,False,False,False,933214.1562107636,False,False,False,False
2025-02-06 00:00:00+00:00,26.3585650507,26.3874775535,25.741764991,26.2043650358,1065737,,,,,,,25.674499811255377,,,,24.84088446780996,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,25.17308988149598,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.14959899965457,-5.604815919323343,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-1204746,-3068247.9795671306,False,False,False,False,938411.1304770082,False,False,False,False
2025-02-07 00:00:00+00:00,26.3682025517,26.9850026114,26.1079900265,26.3296525479,1400886,,,,,,,25.80828756384859,,,,24.92569907407601,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,25.32839697037849,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.25238244296586,-3.473907534708893,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,196140,-2940232.764682145,False,False,False,False,956547.3998700667,False,False,False,False
2025-02-10 00:00:00+00:00,26.1272650284,26.3441087993,25.751402492,26.3296525479,1012309,,,,,,,25.836567687802475,,,,24.96692606185891,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,25.387088917760376,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.65494494058873,-2.84296375882532,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-816169,-2856936.1464593154,False,False,False,False,958734.1292869268,False,False,False,False
2025-02-11 00:00:00+00:00,25.6357524808,26.0212525181,25.5634712238,25.9537900116,753141,,,,,,,25.829500232473777,,,,24.98703808602752,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,25.406615893111116,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0104019899907,-2.84296375882532,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-1569310,-2806441.003460911,False,False,False,False,950671.653628616,False,False,False,False
2025-02-12 00:00:00+00:00,26.1947275349,26.2525525405,25.0767774267,25.0767774267,681158,,,,,,,25.830237184354452,,,,25.00667334886032,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,25.427325625267102,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.767066623269265,-2.84296375882532,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-888152,-2731213.983717346,False,False,False,False,940102.4907412194,False,False,False,False
2025-02-13 00:00:00+00:00,26.4934900638,26.8500775983,26.2525525405,26.3778400526,495576,,,,,,,25.860611056917477,,,,25.031760627124118,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,25.46433090108546,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.17794333623809,-1.376477090441945,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-392576,-2639502.6902382346,False,False,False,False,922670.079339603,False,False,False,False
2025-02-14 00:00:00+00:00,26.7247900862,27.1102901235,26.4356650582,26.609140075,1676969,,,,,,,25.975109264638867,,,,25.12271017829866,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,25.59593057394314,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.80602895923087,0.5626877288286352,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,1284393,-2485624.427875951,False,False,False,False,952250.4291694225,False,False,False,False
2025-02-18 00:00:00+00:00,27.322315144,27.3319526449,26.5705900713,26.898265103,873189,,,,,,,26.043703874920457,,,,25.174869086291036,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,25.670390100006657,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.51473920624511,3.462903264629105,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,2157582,-2303537.90129258,False,False,False,False,949149.9809667,False,False,False,False
2025-02-19 00:00:00+00:00,27.7945526897,27.8620151962,27.2355776356,27.4090526524,847837,,,,,,,26.13432080247311,,,,25.23696704183063,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,25.761749061937348,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.43419522990866,6.467945401911578,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,3005419,-2095343.5130065968,False,False,False,False,945176.9228895745,False,False,False,False
2025-02-20 00:00:00+00:00,28.2957027382,28.3053402391,27.5728901682,27.746365185,743822,,,,,,,26.22608756202601,,,,25.2981891970522,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,25.851945934629885,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.4325836705348,9.469409879943036,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,3749241,-1866144.1203396716,False,False,False,False,937280.651403709,False,False,False,False
2025-02-21 00:00:00+00:00,27.9487527046,28.4980902578,27.8138276916,28.3342527419,736767,,,,,,,26.310046725154297,,,,25.356874609473884,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,27.011268240063195,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.67993291199205,9.891704315882329,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,3012474,-1674825.7626792924,False,False,False,False,929417.3709565047,False,False,False,False
2025-02-24 00:00:00+00:00,26.9850026114,27.8234651925,26.9368151067,27.8234651925,991494,,,,,,,26.36376305700156,,,,25.40896750638482,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,26.802251567168284,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.78177873322172,9.891704315882329,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,2020980,-1529892.203358536,False,False,False,False,931851.7485660536,False,False,False,False
2025-02-25 00:00:00+00:00,27.3897776505,27.4379651552,26.6426785782,26.9753651104,832321,,,,,,,26.400124547835528,,,,25.448461983485814,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,26.751688794907416,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.343602257309215,9.891704315882329,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,2853301,-1358002.273815064,False,False,False,False,927948.5819556201,False,False,False,False
2025-02-26 00:00:00+00:00,27.5728901682,27.8620151962,27.1970276319,27.5921651701,806386,,,,,,,26.448775439386473,,,,25.493354380955726,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,26.788882799874294,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.89793054567842,9.891704315882329,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,3659687,-1161230.1454301595,False,False,False,False,923181.4218789291,False,False,False,False
2025-02-27 00:00:00+00:00,26.7729775908,27.6596276766,26.7633400899,27.4090526524,665944,,,,,,,26.469696492645266,,,,25.520682010078033,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,26.76866847493305,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.57699237898919,14.092125697645784,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,2993743,-998290.0220799573,False,False,False,False,913093.6798444614,False,False,False,False
2025-02-28 00:00:00+00:00,27.1999188822,27.2243353264,26.3795263557,26.7701894635,1103982,,,,,,,26.494455632377772,,,,25.56028861704185,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,26.73596189575136,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.696297506761766,13.077476995554711,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,4097725,-798446.2957238806,False,False,False,False,920579.4963211492,False,False,False,False
2025-03-03 00:00:00+00:00,25.8716643156,27.2194520375,25.7886484051,27.141319416,1292196,,,,,,,26.482649370017903,,,,25.58355799280101,,#000000,0.0,0.0,,26.63719955015928,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.11491089244667,8.607594120338533,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,2805529,-657113.9311856893,False,False,False,False,935152.6925438492,False,False,False,False
2025-03-04 00:00:00+00:00,26.0669958695,26.7457730193,25.4028685862,25.4028685862,1389015,,,,,,,26.458277085154133,,,,25.59967229710239,,#000000,0.0,0.0,,26.385893006492594,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.708766122200124,6.299042254545341,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,4194544,-466852.83584507403,False,False,False,False,952951.2144048747,False,False,False,False
2025-03-05 00:00:00+00:00,26.7018234197,26.8384578416,25.9595635148,26.0669958695,739046,,,,,,,26.45955234667724,,,,25.615206433200978,,#000000,0.0,0.0,,26.42632168011619,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.09962779302928,6.299042254545341,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,4933590,-255070.76385114956,False,False,False,False,944562.7746242913,False,False,False,False
2025-03-06 00:00:00+00:00,26.3306934672,26.4869587104,25.9693300925,26.2525608457,824960,,,,,,,26.453037581417178,,,,25.627434929730995,,#000000,0.0,0.0,,26.41282658857301,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.252928724475936,5.5928356038334215,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,4108630,-83945.24370012409,False,False,False,False,939872.4697370643,False,False,False,False
2025-03-07 00:00:00+00:00,27.0241204836,27.1217862606,26.145128491,26.2818605788,739529,,,,,,,26.461971551206016,,,,25.646362114809705,,#000000,0.0,0.0,,26.451671057534895,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.75645362738207,5.5928356038334215,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,4848159,109470.60899399842,False,False,False,False,932015.8630807089,False,False,False,False
2025-03-10 00:00:00+00:00,27.942178787,28.039844564,26.9557544398,26.9557544398,1382440,,,,,,,26.52237606267276,,,,25.706746372311667,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,26.625266771410832,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.023934506318355,5.5928356038334215,False,False,True,False,True,5.475708641726811,0,,,False,False,False,False,0.22964333472342693,0.22964333472342693,False,False,False,False,6230599,349514.85962168477,False,False,False,False,949679.5547246027,False,False,False,False
2025-03-11 00:00:00+00:00,27.6394148785,28.4109745164,27.1414170818,27.9324122093,1208096,,,,,,,26.573945685593955,,,,25.75878318150764,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,26.735958879279682,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.180482476582,5.5928356038334215,False,False,True,False,True,3.9704384930294943,0,0.9624912421356998,0.9515154408260525,False,False,False,False,0.27609338256542076,0.25286835864442386,False,False,False,False,5022503,532769.2964992657,False,False,False,False,959813.5329706968,False,False,False,False
2025-03-12 00:00:00+00:00,28.2547092733,28.5086402934,27.3171178145,27.5612822569,1197827,,,,,,,26.63293405633157,,,,25.81516532067943,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,26.846709864736336,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.39179543448783,1.3633523274683128,True,False,True,False,True,6.6226883897072675,1,0.9661742037470056,0.9518572157839411,False,False,False,False,0.2993193513459103,0.2760938549951671,False,False,False,False,6220330,755810.8927149808,False,False,False,False,969147.3944228264,False,False,False,False
2025-03-13 00:00:00+00:00,27.6589480338,28.7235050027,27.6345315896,28.3230753171,1094572,,,,,,,26.682041921215834,,,,25.863820431268802,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,26.92610327628054,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.853113916717106,1.3633523274683128,True,False,True,False,True,3.718560992637446,1,0.9790020928812848,0.9384302507336352,False,False,False,False,0.3428282369048486,0.30946104595000784,False,False,False,False,5125758,927181.3675104717,False,False,False,False,974066.0064062449,False,False,False,False
2025-03-14 00:00:00+00:00,27.5612822569,27.9177623428,27.4440833245,27.8640461655,678139,,,,,,,26.702835996614493,,,,25.887945377536937,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,26.951933296303007,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.17214217801819,1.3633523274683128,True,False,True,False,True,3.2528153192279383,1,0.9832983374819736,0.9599580977164317,False,False,False,False,0.25784515013175763,0.28365309804088273,False,False,False,False,4447619,1065237.745255159,False,False,False,False,962461.0257628628,False,False,False,False
2025-03-17 00:00:00+00:00,27.7761469662,28.0300779863,27.5515156792,27.6394148785,786006,,,,,,,26.729388627866765,,,,25.91734493618855,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,26.986083644990984,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.323838708183864,1.3633523274683128,True,False,True,False,True,4.193280587276771,1,0.9850845341440861,0.9508635031911782,False,False,False,False,0.276241855817493,0.27994747692918787,False,False,False,False,5233625,1228703.912107898,False,False,False,False,955541.2208309859,False,False,False,False
2025-03-18 00:00:00+00:00,28.0496111417,28.2840090064,27.6687146115,27.7273140777,914359,,,,,,,26.7646423608652,,,,25.954222844221363,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,27.033084727330902,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.19545107875042,2.1043426509573067,True,False,True,False,True,5.378477974420253,1,0.9889866564895993,0.94611638922776,False,False,False,False,0.3077383366382643,0.29384290678372604,False,False,False,False,6147984,1421616.8567311175,False,False,False,False,953926.2317787904,False,False,False,False
