date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_441,Gap_Up_aVWAP_437,Gap_Up_aVWAP_434,Gap_Up_aVWAP_433,Gap_Up_aVWAP_428,Gap_Up_aVWAP_427,Gap_Up_aVWAP_421,Gap_Up_aVWAP_418,Gap_Up_aVWAP_415,Gap_Up_aVWAP_410,Gap_Down_aVWAP_443,Gap_Down_aVWAP_442,Gap_Down_aVWAP_436,Gap_Down_aVWAP_435,Gap_Down_aVWAP_432,Gap_Down_aVWAP_431,Gap_Down_aVWAP_429,Gap_Down_aVWAP_426,Gap_Down_aVWAP_413,Gap_Down_aVWAP_411,aVWAP_OB_bull_342,aVWAP_OB_bear_199,aVWAP_OB_bear_153,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-12-14 17:00:00+00:00,169.5,170.53,169.09,169.33,6084.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,6084.0,False,False,False,False
2023-12-15 17:00:00+00:00,167.89,167.93,164.76,165.24,7929.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-7929.0,-122.93023255813954,False,False,False,False,6112.60465116279,False,False,False,False
2023-12-18 17:00:00+00:00,167.04,167.945,166.75,166.79,4081.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.963574030426315,-64.94536104563947,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-3848.0,-180.68325220840094,False,False,False,False,6081.106904633134,False,False,False,False
2023-12-19 17:00:00+00:00,167.57,167.57,165.615,166.045,11446.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.21964142272742,-59.218542989525844,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-15294.0,-414.9982405462552,False,False,False,False,6164.283541770605,False,False,False,False
2023-12-20 17:00:00+00:00,166.4,166.4,163.62,163.74,4246.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.925085222892179,-57.30483576804742,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-19540.0,-711.5098957315846,False,False,False,False,6134.542711665634,False,False,False,False
2023-12-21 17:00:00+00:00,165.06,166.29,164.095,166.225,9371.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.207951495509406,-48.14777069341359,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-10169.0,-858.1376492861336,False,False,False,False,6184.720344042911,False,False,False,False
2023-12-22 17:00:00+00:00,167.59,167.715,166.31,166.97,3618.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.45296731568962,-40.173540334403846,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-6551.0,-946.3990810801471,False,False,False,False,6144.926230181781,False,False,False,False
2023-12-25 17:00:00+00:00,166.97,166.97,166.97,166.97,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.28297786247643,-34.49477323144109,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-6551.0,-1033.2921185827804,False,False,False,False,6049.656056070435,False,False,False,False
2023-12-26 17:00:00+00:00,167.33,168.93,167.33,168.145,6136.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.17651516873023,-27.81627541610335,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-415.0,-1023.7061942636675,False,False,False,False,6050.994721867793,False,False,False,False
2023-12-27 17:00:00+00:00,168.73,169.345,168.65,168.78,9326.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.37527715018593,-21.835303283586164,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,8911.0,-869.6797416394246,False,False,False,False,6101.769997497749,False,False,False,False
2023-12-28 17:00:00+00:00,167.905,168.84,167.905,168.84,6219.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.9638430412154,-17.336556267629405,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,15130.0,-621.622691381449,False,False,False,False,6103.587516916388,False,False,False,False
2023-12-29 17:00:00+00:00,168.755,169.54,168.365,168.88,4666.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,168.92833333333334,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.44686845173389,-13.787301505855503,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,19796.0,-305.0704015925893,False,False,False,False,6081.299338359545,False,False,False,False
2024-01-01 17:00:00+00:00,168.88,168.88,168.88,168.88,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,168.92833333333334,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.10221872541288,-10.925732676437377,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,19796.0,6.574100757683425,False,False,False,False,5987.015627687304,False,False,False,False
2024-01-02 17:00:00+00:00,167.585,168.0,166.97,167.92,6396.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,168.1776426806485,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.996718329010015,-10.925732676437377,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,13400.0,214.22411469942477,False,False,False,False,5993.356470668896,False,False,False,False
2024-01-03 17:00:00+00:00,166.74,166.74,164.68,164.97,17627.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,166.50992575551604,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.69060924716708,-10.925732676437377,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-4227.0,145.3679268746275,False,False,False,False,6173.723037015115,False,False,False,False
