date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_903,Gap_Down_aVWAP_715,Gap_Down_aVWAP_665,aVWAP_OB_bull_870,aVWAP_OB_bear_637,aVWAP_OB_bear_583,aVWAP_OB_bear_232,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-18 00:00:00+00:00,8.252,8.28,7.81,7.93,505237,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.96930196817793,-20.084405353217406,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1194495,-441232.51280173386,False,False,False,False,491819.8723483845,False,False,False,False
2022-01-19 00:00:00+00:00,8.2522,8.295,7.81,8.25,505237,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.58108083424101,-19.3922857669887,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-689258,-450959.00249578356,False,False,False,False,492346.0342170753,False,False,False,False
2022-01-20 00:00:00+00:00,7.738581,8.17,7.72,8.0,613727,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.988305546097294,-19.3922857669887,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1302985,-484371.7867116352,False,False,False,False,497106.0720909155,False,False,False,False
2022-01-21 00:00:00+00:00,7.6,7.815,7.28,7.77,1257067,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.109779787634174,-13.565290293378872,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-2560052,-565771.0107621592,False,False,False,False,526908.4614206835,False,False,False,False
2022-01-24 00:00:00+00:00,7.45,7.47,6.9,7.3,1806110,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,7.273333333333334,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.747045671830183,-16.699649592880164,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-4366162,-714805.9515165844,False,False,False,False,577073.2276394803,False,False,False,False
2022-01-25 00:00:00+00:00,7.6,7.62,7.06,7.37,798405,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,7.3203371325051565,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.399262860434572,-16.699649592880164,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-3567757,-826686.3847904438,False,False,False,False,585752.9049869516,False,False,False,False
2022-01-26 00:00:00+00:00,7.66,8.0,7.1965,7.97,629031,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,7.378404456645017,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.91971180540882,-16.699649592880164,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-2938726,-909511.4677398382,False,False,False,False,587450.0851835418,False,False,False,False
2022-01-27 00:00:00+00:00,7.5106,7.76,7.246,7.61,501160,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,7.3954638738631635,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.799797521545322,-16.699649592880164,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-3439886,-1008741.8415539622,False,False,False,False,584066.1602743833,False,False,False,False
2022-01-28 00:00:00+00:00,7.04,7.59,6.91,7.59,951417,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,7.3517185448397315,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.18740195220836,-17.75034092157393,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-4391303,-1141391.2987479246,False,False,False,False,598472.0755577408,False,False,False,False
2022-01-31 00:00:00+00:00,7.25,7.4,6.99,7.01,752613,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,7.332568781146942,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.625602343667516,-17.75034092157393,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-3638690,-1239324.581149967,False,False,False,False,604516.8176927313,False,False,False,False
2022-02-01 00:00:00+00:00,7.58,7.67,7.09,7.25,754457,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,7.346468226621281,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.59875189354367,-17.75034092157393,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-2884233,-1303830.7936538898,False,False,False,False,610396.8248420359,False,False,False,False
2022-02-02 00:00:00+00:00,7.49,7.97,7.34,7.6,567630,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,7.367754428097486,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.239076458405364,-22.821413283984654,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-3451863,-1388067.3507655018,False,False,False,False,608719.6944560737,False,False,False,False
2022-02-03 00:00:00+00:00,7.4,7.51,7.18,7.49,331341,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,7.367547877605951,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.32882993302452,-21.68987627760594,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-3783204,-1481994.2781864626,False,False,False,False,597842.0985950512,False,False,False,False
2022-02-04 00:00:00+00:00,7.72,7.8,7.04,7.12,827176,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,7.383471519827831,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.51347124867512,-17.6299746686868,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-2956028,-1539799.5221791505,False,False,False,False,606835.5849246571,False,False,False,False
2022-02-07 00:00:00+00:00,7.89,7.99,7.53,7.53,630864,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,7.414450395082191,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.839551061861386,-13.552597249680623,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-2325164,-1570598.1291525173,False,False,False,False,607777.8757119256,False,False,False,False
2022-02-08 00:00:00+00:00,7.95,7.97,7.64,7.93,380277,,,,,,,,#000000,0.0,0.0,,7.433138871896523,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.249262905065535,-10.394400602936827,False,False,False,False,True,,1,,,False,False,False,False,,,False,False,False,False,-1944887,-1585276.1240877127,False,False,False,False,598856.2727428304,False,False,False,False
2022-02-09 00:00:00+00:00,8.39,8.39,7.82,7.94,593340,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,7.480914799410167,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.756102294088635,-5.3088038408741625,False,False,True,False,True,,1,,,False,False,False,False,,,False,False,False,False,-1351547,-1576110.2760842731,False,False,False,False,598639.9483215429,False,False,False,False
2022-02-10 00:00:00+00:00,8.26,8.7907,8.11,8.39,1231545,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,7.584654787789958,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.06193979528636,-3.263623896416483,False,False,True,False,True,,1,,,False,False,False,False,,,False,False,False,False,-2583092,-1615599.7554535174,False,False,False,False,623459.7542697177,False,False,False,False
2022-02-11 00:00:00+00:00,8.4704,8.82,8.29,8.705,862947,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,7.654632364090495,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.97860198583641,-0.5397634224899903,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-1720145,-1619699.5689651442,False,False,False,False,632851.4109650229,False,False,False,False
2022-02-14 00:00:00+00:00,8.63,8.72,8.1,8.5,398014,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,7.68208123324762,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.874473938094,2.217517047433276,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-1322131,-1608030.2133194522,False,False,False,False,623642.1007311004,False,False,False,False
2022-02-15 00:00:00+00:00,8.8,9.13,8.63,8.945,356564,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,7.715834568164655,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.745032470093754,4.99308930821924,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-965567,-1582835.5775030032,False,False,False,False,613168.4497220377,False,False,False,False
2022-02-16 00:00:00+00:00,8.9,9.28,8.68,9.28,386843,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,8.353342873733366,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.18660996408833,7.408348854978989,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-578724,-1543458.6528950422,False,False,False,False,604292.941889801,False,False,False,False
2022-02-17 00:00:00+00:00,8.65,9.15,8.5,8.81,473460,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,8.320105000473772,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.85557246167005,7.408348854978989,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-1052184,-1524192.9802324916,False,False,False,False,599162.2382862794,False,False,False,False
2022-02-18 00:00:00+00:00,8.59,8.85,8.256,8.675,336263,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,8.289632866145926,,0.0,0.0,0.0,0.0,-1.0,8.5,8.269,0.0,63.306478566797665,7.408348854978989,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-1388447,-1518869.6084586685,False,False,False,False,588852.4642358371,False,False,False,False
2022-02-22 00:00:00+00:00,7.95,8.269,7.77,7.89,627908,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,8.160572342471262,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.805299993096355,15.45139376153324,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-2016355,-1538378.839499505,False,False,False,False,590384.0538736475,False,False,False,False
2022-02-23 00:00:00+00:00,7.56,8.15,7.32,7.96,588667,,,,,,,,#000000,0.0,0.0,,8.056862965655622,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.21624450967751,9.291851518027144,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-2605022,-1580207.983048544,False,False,False,False,590316.7184276221,False,False,False,False
2022-02-24 00:00:00+00:00,7.5,7.509031,6.52,7.0,699159,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,7.916065784852615,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.50908860601122,5.023131494929416,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-3304181,-1647814.7680270327,False,False,False,False,594585.0431951664,False,False,False,False
2022-02-25 00:00:00+00:00,7.10204,7.91,6.91,7.745,762344,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,7.831921905627066,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.4855579178074,0.45841875644523356,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-4066525,-1742666.1496730316,False,False,False,False,601163.8258149638,False,False,False,False
2022-02-28 00:00:00+00:00,7.0,7.1,6.75,6.75,658781,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,7.746864650517363,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.70707121534472,-2.9635943901357393,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-4725306,-1859632.418313305,False,False,False,False,603423.322841828,False,False,False,False
2022-03-01 00:00:00+00:00,6.31,7.02,6.18,6.965,1792579,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,7.509392239657789,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.86137020920614,-7.444861854026023,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-6517885,-2042308.9901441557,False,False,False,False,650056.8788088151,False,False,False,False
2022-03-02 00:00:00+00:00,6.05,6.63,6.0,6.61,1030181,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,7.390566549340387,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.963655517269835,-11.061737248872092,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-7548066,-2258221.0297463457,False,False,False,False,664963.7070908225,False,False,False,False
2022-03-03 00:00:00+00:00,6.11,6.25,5.8,6.16,1233511,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,7.261504215452601,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.961426471365947,-13.006936785578489,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-6314555,-2417292.9501484497,False,False,False,False,687259.6793617706,False,False,False,False
2022-03-04 00:00:00+00:00,6.0,6.1,5.7,5.8,1127978,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,7.156694710210412,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.310187383568827,-14.787403144201363,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-7442533,-2614361.1873975303,False,False,False,False,704542.7507593483,False,False,False,False
2022-03-07 00:00:00+00:00,5.55,6.07,5.41,6.0,1259009,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,7.038524212851016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.068903906773556,-17.234498865787955,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-8701542,-2853074.1604407644,False,False,False,False,726286.5252393739,False,False,False,False
2022-03-08 00:00:00+00:00,5.7789,6.0,5.41,5.63,1088101,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.95593537409625,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.869014962756047,-17.234498865787955,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-7613441,-3039755.212972499,False,False,False,False,740475.3281711631,False,False,False,False
2022-03-09 00:00:00+00:00,5.95,6.22,5.8,5.8,1014250,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.90409128043995,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.02023419555838,-17.234498865787955,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-6599191,-3179340.9301108327,False,False,False,False,751211.5898115097,False,False,False,False
2022-03-10 00:00:00+00:00,6.05,6.2,5.82,6.0,472068,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.8828979651114555,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.389024707026678,-17.234498865787955,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-6127123,-3294940.226969232,False,False,False,False,740264.7823679211,False,False,False,False
2022-03-11 00:00:00+00:00,5.92,6.12,5.76,6.0,389994,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.8642965806582,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.39330484409364,-17.234498865787955,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-6517117,-3421300.100421419,False,False,False,False,726528.6732554536,False,False,False,False
2022-03-14 00:00:00+00:00,5.73,6.1,5.57,5.57,525445,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.836741370956288,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.257655992301437,-17.234498865787955,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-7042562,-3563310.370993128,False,False,False,False,718643.0390101416,False,False,False,False
2022-03-15 00:00:00+00:00,5.76,5.7624,5.35,5.5,1149102,,,,,,,,"rgba(239, 83, 80, 0.5)",-1.0,4.9168944,,6.389055144759046,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4939690323479,-17.234498865787955,False,False,False,True,True,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-5893460,-3654688.787816927,False,False,False,False,735523.7825783715,False,False,False,False
2022-03-16 00:00:00+00:00,6.0,6.0256,5.61,5.76,534939,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.401833777315447,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.18434093933555,-17.234498865787955,False,False,False,True,True,0.0,0,0.8712687337420012,1.097164560232286,False,False,False,False,-0.28721753026411917,-0.31502289233975656,False,False,False,False,-5358521,-3721505.7373143025,False,False,False,False,727657.7126733373,False,False,False,False
2022-03-17 00:00:00+00:00,6.20049,6.27,5.9279,6.27,499954,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.425896625437365,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.87038019052214,-22.610046742926016,False,False,False,True,True,0.0,0,0.884938693136035,1.0695315876597977,False,False,False,False,-0.2293116049468374,-0.272167248643297,False,False,False,False,-4858567,-3766096.3750666827,False,False,False,False,718728.1553135986,False,False,False,False
2022-03-18 00:00:00+00:00,6.74,6.75,6.0,6.2,682590,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.477409342527188,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.359940751605926,-16.320611646197356,True,False,False,True,True,0.0,0,0.9132795239690076,1.0469195821712123,False,False,False,False,-0.17389317721352135,-0.2230302129284092,False,False,False,False,-4175977,-3782170.125064068,False,False,False,False,717310.972752281,False,False,False,False
2022-03-21 00:00:00+00:00,6.74,6.79,6.45,6.74,682590,,,,,,,,#000000,0.0,0.0,,6.521647048853431,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.68631445899511,-12.280396420287133,True,False,False,False,True,0.0,0,0.9334269736271011,1.0239278886225103,False,False,False,False,-0.12558927439124629,-0.17430974365982774,False,False,False,False,-4175977,-3797613.531924301,False,False,False,False,715949.3659776817,False,False,False,False
2022-03-22 00:00:00+00:00,6.7,6.9,6.44,6.9,545320,,,,,,,,#000000,0.0,0.0,,6.5475164925915665,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.23651681663239,-9.920134569055513,True,False,False,False,True,0.0,0,0.9222475724701241,1.0303882779702236,False,False,False,False,-0.11580968752385656,-0.14505971559184216,False,False,False,False,-4721297,-3833836.4130253084,False,False,False,False,709258.0182922825,False,False,False,False
2022-03-23 00:00:00+00:00,6.7189,6.9,6.52,6.9,484194,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,6.566924662422699,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.084331139422304,-8.131634253010688,True,False,True,False,True,0.0,0,0.9238278780310305,1.041793845384038,False,False,False,False,-0.10800195424272535,-0.12653083491728376,False,False,False,False,-4237103,-3849650.7889851,False,False,False,False,700431.9783592519,False,False,False,False
2022-03-24 00:00:00+00:00,6.48,6.8,6.33,6.71,1087503,,,,,,,,#000000,0.0,0.0,,6.582164395037854,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.22564614633834,-8.131634253010688,True,False,False,False,True,0.0,0,0.9126240050498163,1.0429395400182944,False,False,False,False,-0.13637456577910112,-0.13145270034819245,False,False,False,False,-5324606,-3907492.169809214,False,False,False,False,715611.2341098695,False,False,False,False
2022-03-25 00:00:00+00:00,6.73,6.94,6.431,6.665,1700186,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,6.614576519461835,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.724022305253825,-7.196130013384455,True,False,True,False,True,0.0,0,0.9192275718563135,1.0505575634632756,False,False,False,False,-0.11278257409836286,-0.12211763722327765,False,False,False,False,-3624420,-3896391.300404931,False,False,False,False,754222.0092428158,False,False,False,False
2022-03-28 00:00:00+00:00,6.74,6.99,6.42,6.73,676774,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,6.624408716035887,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.80285639028686,-5.861958997341532,True,False,True,False,True,0.0,0,0.9166634659922954,1.0274283768193497,False,False,False,False,-0.10897718461221464,-0.11554741091774615,False,False,False,False,-2947646,-3859185.602349836,False,False,False,False,751184.8324097642,False,False,False,False
2022-03-29 00:00:00+00:00,6.945,6.95,6.5058,6.725,430666,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,6.632141476624807,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.12733662961973,-3.340956592873205,True,False,True,False,True,0.0,0,0.9234651640193791,1.0240411295729506,False,False,False,False,-0.1045122933400589,-0.11002985212890252,False,False,False,False,-2516980,-3806550.0885321954,False,False,False,False,738615.4664329108,False,False,False,False
2022-03-30 00:00:00+00:00,7.25,7.2534,6.85,7.0,656023,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,6.65511644575682,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.685496689204115,0.2646164437146936,True,False,True,False,True,0.0,0,0.9424197470538336,1.0135877244015958,False,False,False,False,-0.04173928393580636,-0.07588456803235444,False,False,False,False,-1860957,-3730252.320354462,False,False,False,False,735376.5461806398,False,False,False,False
2022-03-31 00:00:00+00:00,7.23,7.44,7.08,7.44,333193,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,6.668354796793376,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.8322410169222,2.4715266516389676,True,False,True,False,True,0.0,0,0.9504373275411634,1.007473792014463,False,False,False,False,-0.0015614338420859224,-0.03872300093722018,False,False,False,False,-2194150,-3670013.0136738955,False,False,False,False,719604.64240885,False,False,False,False
