date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_8,Gap_Up_aVWAP_1,Gap_Down_aVWAP_26,Gap_Down_aVWAP_25,Gap_Down_aVWAP_23,Gap_Down_aVWAP_10,Gap_Down_aVWAP_3,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-08-07 16:00:00+00:00,27.765,27.9,27.27,27.27,11460.0,28.354048823601122,28.789260015896552,,,,27.48,27.738988602566504,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.00322607237899,16.871369839114593,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-30868.0,-3402.0703734749004,False,False,False,False,558166.73605458,False,False,False,False
2025-08-08 16:00:00+00:00,27.005,28.48,26.99,27.565,32792.0,28.08386150063,28.71615272799762,,,,27.626970683057635,27.73170811416914,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.03450953009837,15.509717911015201,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,1924.0,-3319.4956390024213,False,False,False,False,550021.3913095477,False,False,False,False
2025-08-11 16:00:00+00:00,27.93,28.15,27.39,27.515,17919.0,28.012338727162952,28.680359481049145,,,,27.643695962211748,27.72883309974947,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.555677887553415,13.518408896745072,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-15995.0,-3516.015086459748,False,False,False,False,541771.7418318803,False,False,False,False
2025-08-12 16:00:00+00:00,27.96,28.83,27.925,28.615,22452.0,28.093855064647833,28.671035919132144,,,,27.85939167444627,27.780947216127498,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,1.0,28.32,28.15,15.0,54.89279872061053,13.518408896745072,False,False,True,False,False,,1,,,False,False,False,False,,,False,False,False,False,6457.0,-3361.3946975223876,False,False,False,False,533720.2729662698,False,False,False,False
2025-08-13 16:00:00+00:00,28.685,28.78,28.32,28.78,9109.0,28.130765710953938,28.67029810824988,,,,27.933956475198794,27.804821426173334,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.88619493766646,13.518408896745072,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,15566.0,-3067.9467177158385,False,False,False,False,525586.7648582655,False,False,False,False
2025-08-14 16:00:00+00:00,28.18,28.83,28.05,28.24,29308.0,28.174977528742062,28.65521650291405,,,,28.038615585717384,27.852158520012686,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.058588579166226,13.518408896745072,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-13742.0,-3233.4359158907864,False,False,False,False,517892.52044185833,False,False,False,False
2025-08-15 16:00:00+00:00,28.55,28.75,28.35,28.44,14843.0,28.203571166944695,28.65165871531632,,,,28.089718589915606,27.87891170612203,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.15136944679796,13.518408896745072,False,False,True,False,False,,1,,,False,False,False,False,,,False,False,False,False,1101.0,-3166.2353590552702,False,False,False,False,510093.30307066673,False,False,False,False
2025-08-18 16:00:00+00:00,28.505,28.88,28.32,28.705,12192.0,28.231574661179522,28.65132252155322,,,,28.134016913765343,27.903232925263396,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0785217056754,13.518408896745072,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,13293.0,-2911.0534155040255,False,False,False,False,502373.9030230595,False,False,False,False
2025-08-19 16:00:00+00:00,28.48,29.905,28.265,29.465,23185.0,28.33925947075605,28.67203250386572,,,,28.278223940898073,27.978657239467434,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,1.0,29.39,28.88,20.0,59.899834407547495,13.518408896745072,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,36478.0,-2300.3704168140403,False,False,False,False,494944.6177048725,False,False,False,False
2025-08-20 16:00:00+00:00,29.46,30.45,29.39,30.025,45997.0,28.628422426706614,28.759678489901347,,,,28.629987708488212,28.18148060472733,"rgba(38, 166, 154, 1.0)",0.0,0.0,,29.955000000000002,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.132729223854795,13.518408896745072,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,82475.0,-986.0235886463804,False,False,False,False,487984.18952340155,False,False,False,False
2025-08-21 16:00:00+00:00,29.595,30.0,29.16,29.73,28295.0,28.727751708667764,28.79477780137458,,,,28.744288331340485,28.267495535124038,"rgba(239, 83, 80, 1.0)",0.0,0.0,,29.831219848705107,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.77513189949068,7.2906881059338104,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,54180.0,-130.73640122550626,False,False,False,False,480857.22534474416,False,False,False,False
2025-08-22 16:00:00+00:00,29.945,30.15,29.66,30.05,20317.0,28.809224032344435,28.827383083605422,,,,28.83599049659846,28.336437164277438,"rgba(239, 83, 80, 1.0)",0.0,0.0,,29.85744335457867,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.06191651070182,8.95995605735989,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,74497.0,1026.282767785742,False,False,False,False,473717.0668122675,False,False,False,False
2025-08-25 16:00:00+00:00,29.925,30.125,29.555,29.865,25987.0,28.89065404858259,28.862857373341935,,,,28.925516500145193,28.411589365105776,"rgba(239, 83, 80, 1.0)",0.0,0.0,,29.855480253629196,,0.0,0.0,0.0,0.0,-1.0,29.66,29.44,24.0,64.8883512699167,9.257902048367484,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,48510.0,1762.4644303006917,False,False,False,False,466775.51538882154,False,False,False,False
2025-08-26 16:00:00+00:00,28.8,29.44,28.71,29.26,21695.0,28.905760495769993,28.87057603875256,,,29.13666666666667,28.940033655415444,28.44047948010637,"rgba(239, 83, 80, 1.0)",0.0,0.0,,29.74588329550007,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.67325584479998,9.257902048367484,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,26815.0,2150.8758344820762,False,False,False,False,459875.0422820181,False,False,False,False
2025-08-27 16:00:00+00:00,29.24,29.645,28.94,29.47,34055.0,28.94496221469557,28.89096230020474,,,29.267999850523168,28.98013068520944,28.494114301649,"rgba(239, 83, 80, 1.0)",0.0,0.0,,29.669754280410864,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.32445346736599,9.257902048367484,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,60870.0,3061.2498525521214,False,False,False,False,453273.18116136664,False,False,False,False
2025-08-28 16:00:00+00:00,22.25,22.345,20.59,21.6,160006.0,26.772077534391727,27.66570741089719,,21.511666666666663,23.515854615089886,26.635211307818494,26.98138946621587,"rgba(239, 83, 80, 1.0)",0.0,0.0,,25.788870662282374,,0.0,0.0,0.0,0.0,-1.0,28.94,20.055,0.0,46.13493006347224,2.4200601065396796,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-99136.0,1476.7963664660417,False,False,False,False,448726.4031588648,False,False,False,False
2025-08-29 16:00:00+00:00,19.195,20.055,19.0,20.055,124435.0,25.462770243349386,26.75512864968228,19.703333333333333,20.720571295980534,22.121311297672975,25.27479443690031,25.931965004696828,"rgba(239, 83, 80, 1.0)",0.0,0.0,,24.145478297637162,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.89072918212727,-6.363906985255561,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-223571.0,-2012.3167554946722,False,False,False,False,443698.6294664793,False,False,False,False
