date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_802,Gap_Up_aVWAP_797,Gap_Up_aVWAP_790,Gap_Up_aVWAP_753,Gap_Up_aVWAP_726,Gap_Up_aVWAP_657,Gap_Up_aVWAP_654,Gap_Up_aVWAP_646,Gap_Up_aVWAP_627,Gap_Up_aVWAP_617,Gap_Down_aVWAP_836,Gap_Down_aVWAP_833,Gap_Down_aVWAP_816,Gap_Down_aVWAP_711,Gap_Down_aVWAP_708,Gap_Down_aVWAP_699,Gap_Down_aVWAP_698,Gap_Down_aVWAP_694,Gap_Down_aVWAP_686,Gap_Down_aVWAP_669,aVWAP_OB_bull_793,aVWAP_OB_bear_627,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-03 00:00:00+00:00,4.8717632737,4.9840556896,4.6385405638,4.6385405638,4829286,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,4829286.0,False,False,False,False
2022-01-04 00:00:00+00:00,4.8976769082,4.9754178115,4.8026602486,4.8804011519,5943016,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,5943016,233059.45098039214,False,False,False,False,4872961.68627451,False,False,False,False
2022-01-05 00:00:00+00:00,5.0445208366,5.3554844498,4.9797367505,5.0358829585,20643483,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,26586499,1266527.668589004,False,False,False,False,5491413.502499039,False,False,False,False
2022-01-06 00:00:00+00:00,5.1827268869,5.3166139982,5.0704344711,5.2777435465,8073645,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,34660144,2576081.2502129646,False,False,False,False,5592677.482793195,False,False,False,False
2022-01-07 00:00:00+00:00,5.2777435465,5.343564178,5.1049859836,5.2345541558,6931009,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,41591153,4106084.0639301036,False,False,False,False,5645161.071703266,False,False,False,False
2022-01-10 00:00:00+00:00,5.3295708154,5.3953914469,5.2518299121,5.2604677903,8123938,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,49715091,5894672.571226962,False,False,False,False,5742368.010067844,False,False,False,False
2022-01-11 00:00:00+00:00,5.545517769,5.673185608,5.424587475,5.424587475,11677245,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,61392336,8071051.529218061,False,False,False,False,5975108.28418283,False,False,False,False
2022-01-12 00:00:00+00:00,5.839205626,5.8564813823,5.6664480631,5.7182753319,6693874,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,68086210,10424587.155523235,False,False,False,False,6003295.17499919,False,False,False,False
2022-01-13 00:00:00+00:00,5.5541556472,5.8608003213,5.5368798909,5.8219298697,7071280,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.65115210731548,41.43022276503919,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,61014930,12408522.169032127,False,False,False,False,6045176.932842359,False,False,False,False
2022-01-14 00:00:00+00:00,5.7269132101,5.7614647227,5.5664214341,5.5973450379,6624453,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.89125160684884,37.586361078093915,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,67639383,14574438.280050475,False,False,False,False,6067893.641358345,False,False,False,False
