date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_789,Gap_Up_aVWAP_624,Gap_Up_aVWAP_576,Gap_Up_aVWAP_175,Gap_Up_aVWAP_162,Gap_Up_aVWAP_30,Gap_Down_aVWAP_444,Gap_Down_aVWAP_154,Gap_Down_aVWAP_114,aVWAP_OB_bull_818,aVWAP_OB_bull_740,aVWAP_OB_bull_575,aVWAP_OB_bull_465,aVWAP_OB_bull_432,aVWAP_OB_bull_335,aVWAP_OB_bull_309,aVWAP_OB_bear_849,aVWAP_OB_bear_743,aVWAP_OB_bear_187,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-04 19:00:00+00:00,3.1,3.1,3.1,3.1,0.0,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,1.4564525089069886,False,False,False,False
2025-02-04 20:00:00+00:00,3.1,3.1,3.1,3.1,0.0,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,1.4338718498541672,False,False,False,False
2025-02-05 15:00:00+00:00,3.1,3.1,3.1,3.1,0.0,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,1.4116412785385986,False,False,False,False
2025-02-05 16:00:00+00:00,3.1,3.1,3.1,3.1,0.0,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,1.3897553672434264,False,False,False,False
2025-02-05 17:00:00+00:00,3.1,3.1,3.1,3.1,0.0,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,1.368208772402443,False,False,False,False
2025-02-05 18:00:00+00:00,3.1,3.1,3.1,3.1,0.0,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,1.3469962332954284,False,False,False,False
2025-02-05 19:00:00+00:00,3.1,3.1,3.1,3.1,0.0,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,1.3261125707637162,False,False,False,False
2025-02-05 20:00:00+00:00,3.1,3.1,3.1,3.1,0.0,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,1.305552685945674,False,False,False,False
2025-02-06 15:00:00+00:00,3.1,3.1,3.1,3.1,0.0,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,1.2853115590317876,False,False,False,False
2025-02-06 16:00:00+00:00,3.1,3.1,3.1,3.1,0.0,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,1.2653842480390467,False,False,False,False
2025-02-06 17:00:00+00:00,3.1,3.1,3.1,3.1,0.0,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,1.2457658876043327,False,False,False,False
2025-02-06 18:00:00+00:00,3.1,3.1,3.1,3.1,0.0,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,1.2264516877965135,False,False,False,False
2025-02-06 19:00:00+00:00,3.1,3.1,3.1,3.1,0.0,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,1.2074369329469552,False,False,False,False
2025-02-06 20:00:00+00:00,3.1,3.1,3.1,3.1,0.0,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,1.1887169804981652,False,False,False,False
2025-02-07 15:00:00+00:00,3.1,3.1,3.1,3.1,0.0,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,1.1702872598702867,False,False,False,False
2025-02-07 16:00:00+00:00,3.1,3.1,3.1,3.1,0.0,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,1.152143271345166,False,False,False,False
2025-02-07 17:00:00+00:00,3.1,3.1,3.1,3.1,0.0,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,1.1342805849677216,False,False,False,False
2025-02-07 18:00:00+00:00,3.1,3.1,3.1,3.1,0.0,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,1.116694839464346,False,False,False,False
2025-02-07 19:00:00+00:00,3.1,3.1,3.1,3.1,0.0,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,1.0993817411780769,False,False,False,False
2025-02-07 20:00:00+00:00,3.1,3.1,3.1,3.1,0.0,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,1.082337063020277,False,False,False,False
2025-02-10 15:00:00+00:00,3.21,3.21,3.19,3.19,102.0,,,,,,3.1966666666666668,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,3.1966666666666663,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,102.0,1.5813953488372092,False,False,False,False,2.6469519922757767,False,False,False,False
2025-02-10 16:00:00+00:00,3.19,3.19,3.19,3.19,0.0,,,,,,3.1966666666666668,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,3.1966666666666663,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,102.0,3.138272940328105,False,False,False,False,2.605913976891656,False,False,False,False
2025-02-10 17:00:00+00:00,3.19,3.19,3.19,3.19,0.0,,,,,,3.1966666666666668,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,3.1966666666666663,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,102.0,4.671012894741622,False,False,False,False,2.5655122098080647,False,False,False,False
2025-02-10 18:00:00+00:00,3.19,3.19,3.19,3.19,0.0,,,,,,3.1966666666666668,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,3.1966666666666663,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,102.0,6.179989439009194,False,False,False,False,2.5257368267102653,False,False,False,False
2025-02-10 19:00:00+00:00,3.19,3.19,3.19,3.19,0.0,,,,,,3.1966666666666668,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,3.1966666666666663,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,102.0,7.665570998094323,False,False,False,False,2.486578116218633,False,False,False,False
2025-02-10 20:00:00+00:00,3.19,3.32,3.17,3.32,500.0,,,,,,3.257574750830565,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,3.257574750830565,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,602.0,16.880058269441697,False,False,False,False,10.199964502013692,False,False,False,False
2025-02-11 15:00:00+00:00,3.32,3.33,3.32,3.33,100.0,,,,,,3.2674169040835706,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,3.2703793922127247,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,702.0,27.502072869915466,False,False,False,False,11.592213114385572,False,False,False,False
2025-02-11 16:00:00+00:00,3.33,3.33,3.33,3.33,0.0,,,,,,3.2674169040835706,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,3.2703793922127247,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,702.0,37.959405073482664,False,False,False,False,11.412488880054013,False,False,False,False
2025-02-11 17:00:00+00:00,3.33,3.33,3.33,3.33,0.0,,,,,,3.2674169040835706,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,3.2703793922127247,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,702.0,48.25460809559921,False,False,False,False,11.235551067960152,False,False,False,False
2025-02-11 18:00:00+00:00,3.33,3.33,3.33,3.33,0.0,,,,,,3.2674169040835706,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,3.2703793922127247,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,702.0,58.39019556698526,False,False,False,False,11.061356477759219,False,False,False,False
2025-02-11 19:00:00+00:00,3.33,3.33,3.33,3.33,0.0,,,,,,3.2674169040835706,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,3.2703793922127247,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,702.0,68.36864214734209,False,False,False,False,10.88986257887923,False,False,False,False
2025-02-11 20:00:00+00:00,3.33,3.33,3.33,3.33,0.0,,,,,,3.2674169040835706,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,3.2703793922127247,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,702.0,78.19238412955383,False,False,False,False,10.721027500136916,False,False,False,False
2025-02-12 15:00:00+00:00,3.33,3.33,3.33,3.33,0.0,,,,,,3.2674169040835706,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,3.2703793922127247,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,702.0,87.86382003452198,False,False,False,False,10.554810019514639,False,False,False,False
2025-02-12 16:00:00+00:00,3.33,3.33,3.33,3.33,0.0,,,,,,3.2674169040835706,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,3.2703793922127247,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,702.0,97.38531119677745,False,False,False,False,10.391169554095807,False,False,False,False
2025-02-12 17:00:00+00:00,3.33,3.33,3.22,3.22,100.0,,,,,,3.266076475477971,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,3.2635920615128846,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.19468306886495,31.275214761978447,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,602.0,105.20879474411423,False,False,False,False,11.78045374705556,False,False,False,False
2025-02-12 18:00:00+00:00,3.22,3.22,3.22,3.22,0.0,,,,,,3.266076475477971,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,3.2635920615128846,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.32447178144159,20.040343619165526,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,602.0,112.91098397288765,False,False,False,False,11.59781105330276,False,False,False,False
2025-02-12 19:00:00+00:00,3.22,3.22,3.22,3.22,0.0,,,,,,3.266076475477971,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,3.2635920615128846,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.07766425649268,13.216199665753237,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,602.0,120.49375941516846,False,False,False,False,11.418000029220545,False,False,False,False
2025-02-12 20:00:00+00:00,3.22,3.22,3.22,3.22,0.0,,,,,,3.266076475477971,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,3.2635920615128846,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.913125906526744,8.933078420196907,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,602.0,127.95897244749142,False,False,False,False,11.24097677295356,False,False,False,False
2025-02-13 15:00:00+00:00,3.22,3.22,3.22,3.22,0.0,,,,,,3.266076475477971,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,3.2635920615128846,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.80343367321612,6.077664256492682,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,602.0,135.30844574287914,False,False,False,False,11.066698063295366,False,False,False,False
2025-02-13 16:00:00+00:00,3.22,3.22,3.22,3.22,0.0,,,,,,3.266076475477971,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,3.2635920615128846,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.06363885100903,4.003617657723339,False,False,False,True,False,19.015154541165522,0,,,False,False,False,False,,,False,False,False,False,602.0,142.54397371585776,False,False,False,False,10.895121349135747,False,False,False,False
2025-02-13 17:00:00+00:00,3.22,3.22,3.22,3.22,0.0,,,,,,3.266076475477971,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,3.2635920615128846,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.237108969537644,2.348220475130674,False,False,False,True,False,19.015154541165522,0,,,False,False,False,False,,,False,False,False,False,602.0,149.66732296057316,False,False,False,False,10.726204739071626,False,False,False,False
2025-02-13 18:00:00+00:00,3.22,3.22,3.22,3.22,0.0,,,,,,3.266076475477971,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,3.2635920615128846,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.01942238189005,0.9173830133065053,False,False,False,True,False,19.015154541165522,0,,,False,False,False,False,,,False,False,False,False,602.0,156.68023268211468,False,False,False,False,10.559906991179043,False,False,False,False
2025-02-13 19:00:00+00:00,3.22,3.22,3.22,3.22,0.0,,,,,,3.266076475477971,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,3.2635920615128846,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.20763132345832,-0.3855639240117199,False,False,False,True,False,19.015154541165522,0,,,False,False,False,False,,,False,False,False,False,602.0,163.58441512115166,False,False,False,False,10.39618750294371,False,False,False,False
2025-02-13 20:00:00+00:00,3.22,3.22,3.22,3.22,0.0,,,,,,3.266076475477971,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,3.2635920615128846,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.66643728450383,-1.6032505116593185,False,False,False,True,False,19.015154541165522,0,,,False,False,False,False,,,False,False,False,False,602.0,170.38155597198653,False,False,False,False,10.235006301347683,False,False,False,False
2025-02-14 15:00:00+00:00,3.22,3.22,3.22,3.22,0.0,,,,,,3.266076475477971,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,3.2635920615128846,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.305641258534166,-2.7501346543490754,False,False,False,True,False,19.015154541165522,0,,,False,False,False,False,,,False,False,False,False,602.0,177.07331479412628,False,False,False,False,10.076324033109735,False,False,False,False
2025-02-14 16:00:00+00:00,3.22,3.22,3.22,3.22,0.0,,,,,,3.266076475477971,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,3.2635920615128846,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.065110574554396,-3.827477628116398,False,False,False,True,False,19.015154541165522,0,,,False,False,False,False,,,False,False,False,False,602.0,183.66132541747317,False,False,False,False,9.920101955077026,False,False,False,False
2025-02-14 17:00:00+00:00,3.22,3.47,3.22,3.47,200.0,,,,,,3.290146373918829,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,3.3693333333333335,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.66393496748027,-3.3435029317843146,False,False,True,False,True,20.0,0,,,False,False,False,False,,,False,False,False,False,802.0,193.2479715350317,False,False,False,False,12.867077118564204,False,False,False,False
2025-02-14 18:00:00+00:00,3.47,3.47,3.47,3.47,0.0,,,,,,3.290146373918829,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,3.3693333333333335,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.39648456276419,7.000072514703142,False,False,True,False,True,20.0,0,,,False,False,False,False,,,False,False,False,False,802.0,202.68598748022498,False,False,False,False,12.667587550834526,False,False,False,False
2025-02-14 19:00:00+00:00,3.47,3.47,3.29,3.29,67.0,,,,,,3.2938977237293416,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,3.364844523364867,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.96701253161737,7.000072514703142,False,False,True,False,False,13.595217803629435,0,,,False,False,False,False,,,False,False,False,False,735.0,210.93891790688815,False,False,False,False,13.509950534542517,False,False,False,False
2025-02-14 20:00:00+00:00,3.29,3.39,3.29,3.39,100.0,,,,,,3.299267179925862,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,3.3626216896211254,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.84689571003446,7.000072514703142,False,False,True,False,False,20.0,0,,,False,False,False,False,,,False,False,False,False,835.0,220.61428352073486,False,False,False,False,14.850881534006973,False,False,False,False
2025-02-17 15:00:00+00:00,3.39,3.39,3.39,3.39,0.0,,,,,,3.299267179925862,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,3.3626216896211254,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.766817828979185,7.000072514703142,False,False,True,False,False,20.0,0,,,False,False,False,False,,,False,False,False,False,835.0,230.13964346614983,False,False,False,False,14.620635308673531,False,False,False,False
2025-02-17 16:00:00+00:00,3.39,3.39,3.39,3.39,0.0,,,,,,3.299267179925862,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,3.3626216896211254,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.71343257494233,7.000072514703142,False,False,True,False,False,20.0,0,,,False,False,False,False,,,False,False,False,False,835.0,239.5173234124111,False,False,False,False,14.393958792259987,False,False,False,False
