date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_54,Gap_Up_aVWAP_29,Gap_Down_aVWAP_24,aVWAP_OB_bull_64,aVWAP_OB_bull_50,aVWAP_OB_bull_39,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,6.0538917616,6.1789417737,5.9582652818,6.0171123463,76768052,,,,,,,#000000,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,76768052.0,False,False,False,False
2022-01-07 00:00:00+00:00,6.796835951,6.8483271325,6.0759594108,6.0833152938,106504327,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,106504327,7889209.407407407,False,False,False,False,78970739.03703703,False,False,False,False
2022-01-14 00:00:00+00:00,7.0542918583,7.1057830397,6.5724815176,6.8189036002,95326421,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,201830748,22255249.303155005,False,False,False,False,80182271.03429355,False,False,False,False
2022-01-21 00:00:00+00:00,6.7453447696,7.1940536365,6.7012094712,7.1057830397,75037361,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.62214449645526,43.025620969305365,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,126793387,29998815.058476858,False,False,False,False,79801166.58730884,False,False,False,False
2022-01-28 00:00:00+00:00,6.9880889107,7.2161212857,6.4363976809,6.5835153422,137502140,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.66968177173285,39.591915904478796,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,264295527,47354127.05414524,False,False,False,False,84075312.7660267,False,False,False,False
2022-02-04 00:00:00+00:00,7.5324242574,7.6574742695,6.8851065478,6.9880889107,131453465,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.66595867828136,39.02584784273401,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,395748992,73161154.08717151,False,False,False,False,87584805.5240988,False,False,False,False
2022-02-11 00:00:00+00:00,7.7100840193,7.7325405747,7.3058660222,7.56037365,99327812,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.35194776488453,39.02584784273401,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,495076804,104414165.19182546,False,False,False,False,88454657.85564703,False,False,False,False
2022-02-18 00:00:00+00:00,7.5229460577,7.769968167,7.4057228385,7.6876274639,88623028,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.73239063446488,36.793545276536776,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,406453776,126787469.69613469,False,False,False,False,88467129.7181917,False,False,False,False
2022-02-25 00:00:00+00:00,7.3283225776,7.6352288346,7.1374418567,7.6202577977,93106597,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.68553281082403,33.21927601722689,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,313347179,140606707.42234692,False,False,False,False,88810793.9612886,False,False,False,False
2022-03-04 00:00:00+00:00,7.8073957593,7.8972219809,7.2759239483,7.3208370591,113102838,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.51355237615694,32.43362414454651,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,426450017,161780285.90958047,False,False,False,False,90610204.63082278,False,False,False,False
