date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_175,Gap_Up_aVWAP_168,Gap_Up_aVWAP_160,Gap_Up_aVWAP_123,Gap_Up_aVWAP_108,Gap_Up_aVWAP_43,Gap_Down_aVWAP_155,Gap_Down_aVWAP_126,Gap_Down_aVWAP_91,Gap_Down_aVWAP_63,Gap_Down_aVWAP_60,Gap_Down_aVWAP_34,Gap_Down_aVWAP_24,Gap_Down_aVWAP_8,aVWAP_OB_bull_171,aVWAP_OB_bull_114,aVWAP_OB_bull_91,aVWAP_OB_bull_41,aVWAP_OB_bear_6,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-11 00:00:00+00:00,3.5437785148,3.7259353543,3.3036626808,3.5189389457,35962134,,,,,,,,,,,,,,3.8268716933461975,,,,,4.078232521341374,#000000,-1.0,3.5300188,,3.80134568565402,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.03456495367315,6.538549798585379,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-80138504,7406185.350329131,False,False,False,False,18646558.634042755,False,False,False,False
2022-03-18 00:00:00+00:00,3.9908907573,4.0405698953,3.7011785838,3.717655498,28554907,,,,,,,,,,,,,,3.843843986574922,,,,,4.052871047018125,#000000,0.0,0.0,,3.8741788883975072,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.65160047847215,6.069487553442485,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-51583597,3036571.842897344,False,False,False,False,19380510.364854403,False,False,False,False
2022-03-25 00:00:00+00:00,4.3303648673,4.3468417815,3.9660511882,3.9991706136,18837446,,,,,,,,,,,,,,3.8874253286198943,,,,,4.067553648785067,#000000,0.0,0.0,,3.9401574877963697,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.70788380016036,6.069487553442485,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-32746151,385999.7804605034,False,False,False,False,19340283.374865185,False,False,False,False
2022-04-01 00:00:00+00:00,4.5456411323,4.5539209886,4.3138051547,4.4214432871,16834538,,,,,,,,,,,,,,3.9429376282061894,,,,,4.097870368053613,#000000,0.0,0.0,,4.010627319563481,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.571549082121635,6.069487553442485,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-15911613,-821230.7958699042,False,False,False,False,19154672.60635665,False,False,False,False
2022-04-08 00:00:00+00:00,4.5373612759,4.5622008449,4.4131634308,4.4876821379,18803010,,,,,,,,,,,,,,3.9968368621227457,,,,,4.129327751201177,#000000,0.0,0.0,,4.072249296663315,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.84898181150497,6.069487553442485,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-34714623,-3331852.4406202817,False,False,False,False,19128623.524404306,False,False,False,False
2022-04-15 00:00:00+00:00,4.6532792647,4.6946785464,4.5249414914,4.587040414,9484774,,,,,,,,,,,,,,4.025825599710673,,,,,4.147929081632273,"rgba(38, 166, 154, 0.5)",0.0,0.0,,4.104034370695556,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.361660225380476,6.069487553442485,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-25229849,-4953926.259833594,False,False,False,False,18414264.300374355,False,False,False,False
2022-04-22 00:00:00+00:00,4.7443576845,4.876835386,4.6036001267,4.611879983,16280178,,,,,,,,,,,,,,4.078415942458624,,,,,4.1839033362072575,"rgba(38, 166, 154, 0.5)",1.0,4.758223,,4.35409376779604,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.90467977867932,6.069487553442485,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-8949671,-5249907.351697772,False,False,False,False,18256183.83367996,False,False,False,False
2022-04-29 00:00:00+00:00,4.2558461603,4.6036001267,4.1896073095,4.6036001267,31063539,,,,,,,,,,,,,,4.111769683107932,,,,,4.201084705542259,#000000,0.0,0.0,,4.286644283930455,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.90181812440456,6.069487553442485,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-40013210,-7824966.807127566,False,False,False,False,19204876.808962926,False,False,False,False
2022-05-06 00:00:00+00:00,4.2061670222,4.4048835744,4.1482080278,4.2641260166,27269677,,,,,,,,,,,,,,4.125537073164787,,,,,4.205421313881513,#000000,0.0,0.0,,4.263425287652777,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.19978353245721,6.069487553442485,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-67282887,-12229257.191784784,False,False,False,False,19802269.415706415,False,False,False,False
2022-05-13 00:00:00+00:00,4.322085011,4.322085011,4.0861091052,4.1978871659,34644221,,,,,,,,,,,,,,4.13852103080442,,,,,4.2090620783414066,#000000,0.0,0.0,,4.24906232602126,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.672991296663334,6.069487553442485,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-32638666,-13741065.251652578,False,False,False,False,20901673.2367652,False,False,False,False
2022-05-20 00:00:00+00:00,4.1978871659,4.4711224252,4.1150886024,4.2392864476,35350564,,,,,,,,,,,,,,4.150931886890772,,,,,4.213719526567443,#000000,0.0,0.0,,4.249254795656591,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.570274861739925,6.069487553442485,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-67989230,-17759447.825604238,False,False,False,False,21971961.441449255,False,False,False,False
2022-05-27 00:00:00+00:00,4.5456411323,4.5704807013,4.3138051547,4.3303648673,23346753,,,,,,,,,,,,,,4.171304858566227,,,,,4.2283229285740065,#000000,0.0,0.0,,4.277471204224113,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.74404643968225,6.069487553442485,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-44642477,-19750783.320003923,False,False,False,False,22073797.853193756,False,False,False,False
2022-06-03 00:00:00+00:00,4.4184425403,4.4835422097,4.322085011,4.4711224252,14936765,,,,,,,,,,,,,,4.180413298761166,,,,,4.234489445726213,#000000,0.0,0.0,,4.285854126188174,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.81655436171239,6.069487553442485,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-59579242,-22701039.51852215,False,False,False,False,21545128.752957184,False,False,False,False
2022-06-10 00:00:00+00:00,4.0727247079,4.5660050297,4.0558604234,4.5196282473,18954910,,,,,,,,,,,,,,4.182793073226151,,,,,4.234365951449056,#000000,0.0,0.0,,4.279552756293434,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.01231055478748,6.069487553442485,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-78534152,-26836825.628261253,False,False,False,False,21353260.697182577,False,False,False,False
2022-06-17 00:00:00+00:00,3.8534890094,4.0305639967,3.7860318713,3.8787854361,35047206,,,,,,,,,,,,,3.890028292466667,4.1595891692376865,,,,,4.2097009315993965,#000000,0.0,0.0,,4.225829373416268,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.70638362094959,5.4966905593608075,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-113581358,-33262346.544686344,False,False,False,False,22367627.01590979,False,False,False,False
2022-06-24 00:00:00+00:00,3.8197604404,3.9799711431,3.6258211685,3.9546747164,13040743,,,,,,,,,,,,,3.86792378971772,4.149532266672477,,,,,4.199285791777195,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.206142568150357,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.90671211916913,3.5260973239531666,False,False,False,True,False,,1,,,False,False,False,False,-0.1934067856015552,-0.1934067856015552,False,False,False,False,-126622101,-40177883.91174661,False,False,False,False,21676746.718434993,False,False,False,False
2022-07-01 00:00:00+00:00,3.7860318713,3.9335943608,3.5963086707,3.8281925826,23425626,,,,,,,,,,,,,3.8364950276029712,4.131054719637531,,,,,4.180246255404364,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.172824673222523,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.46200675762725,1.910484440737541,False,False,False,True,False,,0,0.8794304132021368,0.9475973188174011,False,False,False,False,-0.21247485008026787,-0.20294081784091153,False,False,False,False,-150047727,-48316390.80717279,False,False,False,False,21806293.331884254,False,False,False,False
2022-07-08 00:00:00+00:00,3.5499318883,3.5963086707,3.339128332,3.4318818967,16074736,,,,,,,,,,,,,3.773844364028111,4.110392207119505,,,,,4.159919990791439,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.139360236484649,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.35997001553976,-0.32383070209709786,False,False,False,True,False,,0,0.827404001060884,1.0135042918680552,False,False,False,False,-0.34282825441539394,-0.2728845361281527,False,False,False,False,-166122463,-57042766.525159985,False,False,False,False,21381733.52952246,False,False,False,False
2022-07-15 00:00:00+00:00,3.3897211855,3.5499318883,3.2843194073,3.5246354615,16112950,,,,,,,,,,,,,3.7169985774670393,4.08823729048928,,,,,4.1382044822987565,"rgba(239, 83, 80, 0.5)",0.0,0.0,,3.922657751205038,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.196000210456305,-2.585049672824013,False,False,False,True,False,,0,0.7728681453980931,1.046574209887774,False,False,False,False,-0.34282825441539394,-0.30785639527177333,False,False,False,False,-182235413,-66316295.893666655,False,False,False,False,20991453.26807635,True,False,False,False
2022-07-22 00:00:00+00:00,3.507771177,3.608956884,3.4571783235,3.474042608,19852504,,,,,,,,,,,,,3.6860898509770927,4.0671539445219755,,,,,4.117122466422482,"rgba(239, 83, 80, 0.5)",0.0,0.0,,3.91286460218676,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.52635531625385,-3.4053258498942895,False,False,False,True,False,,0,0.7818523791108034,1.0310921270531743,False,False,False,False,-0.2852960062604793,-0.29657620076612634,False,False,False,False,-162382909,-73432341.3089506,False,False,False,False,20907086.65562625,False,False,False,False
2022-07-29 00:00:00+00:00,3.7101425911,3.7304640539,3.474042608,3.5499318883,13753473,,,,,,,,,,,,,3.6812945759279203,4.056318504225555,,,,,4.105987743977731,"rgba(239, 83, 80, 0.5)",0.0,0.0,,3.911715568360793,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.45955563181145,-3.4053258498942895,False,False,False,True,False,,0,0.7955235950109223,1.012891459471255,False,False,False,False,-0.2518427534218524,-0.27420947709398935,False,False,False,False,-148629436,-79002496.47125056,False,False,False,False,20377189.34780208,False,False,False,False
2022-08-05 00:00:00+00:00,3.7691675868,3.7775997291,3.2843194073,3.7101425911,31052053,,,,,,,,,,,,,3.668211872808641,4.032256380675375,,,,,4.081268159740303,"rgba(239, 83, 80, 0.5)",0.0,0.0,,3.785943134465163,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.522320306443405,-3.4053258498942895,False,False,False,True,False,,0,0.7605650800693468,1.037875883768444,False,False,False,False,-0.2863247695037881,-0.2802671232988887,False,False,False,False,-117577383,-81859895.47338015,False,False,False,False,21167919.98870563,False,False,False,False
2022-08-12 00:00:00+00:00,4.275096122,4.3046086199,3.7607354446,3.7860318713,16476518,,,,,,,,,,,,,3.7079036910579117,4.034517067552905,,,,,4.082098651070842,"rgba(239, 83, 80, 0.5)",0.0,0.0,,3.874911190664717,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.18532454085354,-3.4053258498942895,False,False,False,True,True,,0,0.8135589549381306,0.9913043111779397,False,False,False,False,-0.022950135267056016,-0.15160862928297236,False,False,False,False,-101100865,-83285152.47535199,False,False,False,False,20820408.730282992,False,False,False,False
2022-08-19 00:00:00+00:00,4.0052675699,4.2540157664,4.0052675699,4.1064532769,12165476,,,,,,,,,,,,,3.731387225879398,4.035597731726627,,,,,4.082212322732766,#000000,0.0,0.0,,3.9011742880523603,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.33856180595064,-3.4053258498942895,False,False,False,False,True,,0,0.8557843687039361,0.9409713214612054,False,False,False,False,0.02543087783646506,-0.06308887572325365,False,False,False,False,-113266341,-85505981.25495555,False,False,False,False,20179302.60211388,False,False,False,False
2022-08-26 00:00:00+00:00,3.8601855121,3.9897219387,3.8429139886,3.9209461474,11748730,,,,,,,,,,,,3.897607146466666,3.7407423052914943,4.032965442371507,,,,,4.0789409255521925,#000000,0.0,0.0,,3.8926800055311572,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.43812521080683,-3.4053258498942895,False,False,False,False,True,,0,0.8869836553978935,0.9472387828102905,False,False,False,False,-0.08116493805021255,-0.0721269068867331,False,False,False,False,-125015071,-88432580.4953292,False,False,False,False,19554815.742698036,False,False,False,False
2022-09-02 00:00:00+00:00,3.7997351797,3.9206358445,3.7392848473,3.8601855121,10547748,,,,,,,,,,,,3.8608394313670575,3.744548911672368,4.029377699714729,,,,,4.074884007657633,#000000,0.0,0.0,,3.881026276310337,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.209489521126336,-3.4053258498942895,False,False,False,False,True,,0,0.9294158486800572,0.9317723020276688,False,False,False,False,-0.12470755690540701,-0.09841723189607005,False,False,False,False,-135562819,-91923709.27345297,False,False,False,False,18887625.53953522,False,False,False,False
2022-09-09 00:00:00+00:00,4.015629224,4.0199471049,3.7220133238,3.8342782268,6610809,,,,,,,,,,,,3.8741851241338146,3.7496596614549604,4.028227107633935,,,,,4.073370760835233,#000000,0.0,0.0,,3.882245294992084,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.27600141069035,-8.754152420967557,False,False,False,False,True,,1,0.9625517935604416,0.8672779447297184,False,False,False,False,-0.10397615366938016,-0.10119669278272511,False,False,False,False,-128952010,-94666546.36430831,False,False,False,False,17978231.72179187,False,False,False,False
2022-09-16 00:00:00+00:00,4.015629224,4.1538014124,3.9681325343,4.1019868418,14204967,,,,,,,,,,,,3.9307480739591214,3.7671823566157308,4.028613962217876,,,,,4.072807828825892,#000000,0.0,0.0,,3.8998525571504987,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.03779561752179,-7.788648468739076,False,False,False,False,True,,0,0.9618478877450467,0.9042813990384548,False,False,False,False,-0.008831930009901791,-0.05501431139631345,False,False,False,False,-128952010,-97206210.33732252,False,False,False,False,17698730.631288767,False,False,False,False
2022-09-23 00:00:00+00:00,3.6097484208,4.0674437947,3.5838411354,3.9551788916,11535404,,,,,,,,,,,,3.893370857623423,3.7665633168401516,4.0237998629162375,,,,,4.067592649375098,#000000,0.0,0.0,,3.8864101461877336,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.4994314749851,-7.788648468739076,False,False,False,False,True,,1,0.8824438011030553,0.9538098385883322,False,False,False,False,-0.12689572034200947,-0.09095501586916147,False,False,False,False,-140487414,-100412225.42344677,False,False,False,False,17242187.917859968,False,False,False,False
2022-09-30 00:00:00+00:00,3.4197616618,3.6183841825,3.372264972,3.5665696119,17240479,,,,,,,,,,,,3.791869333246214,3.747557241003438,4.00968014883738,,,,,4.053348253890984,"rgba(239, 83, 80, 0.5)",0.0,0.0,,3.839952743552768,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.56944483666266,-7.788648468739076,False,False,False,True,False,,1,0.81374965553295,1.034529450164359,False,False,False,False,-0.29964959910878014,-0.19530230748897082,False,False,False,False,-157727893,-104657830.42911738,False,False,False,False,17242061.33135182,False,False,False,False
2022-10-07 00:00:00+00:00,3.5492980883,3.7392848473,3.4240795427,3.4715762324,12935297,,,,,,,,,,,,3.7581703233922914,3.739448386420112,4.001441887518017,,,,,4.044869591876121,"rgba(239, 83, 80, 0.5)",0.0,0.0,,3.8200782422413013,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.007916508334006,-7.788648468739076,False,False,False,True,False,,1,0.8113276790145457,1.0197357249371566,False,False,False,False,-0.25318899943307616,-0.2242456534610235,False,False,False,False,-144792596,-107630776.02696054,False,False,False,False,16923041.751251686,False,False,False,False
2022-10-14 00:00:00+00:00,3.4370331853,3.5708874928,3.2427285454,3.5492980883,19709545,,,,,,,,,,,,3.693821096437142,3.7183641638631406,3.9851843400597837,,,,3.416883074499999,4.028492393355128,"rgba(239, 83, 80, 0.5)",0.0,0.0,,3.6609144545066785,,1.0,3.5708876,3.2427285,0.0,0.0,0.0,0.0,0.0,43.09304058435693,-7.788648468739076,False,False,False,True,False,,1,0.7802154615143437,1.0549265875106257,False,False,False,False,-0.34282825441539394,-0.2835369539382087,False,False,False,False,-164502141,-111843469.72866717,False,False,False,False,17129449.399307117,False,False,False,False
2022-10-21 00:00:00+00:00,3.5838411354,3.6356557061,3.4586225897,3.5492980883,13785570,,,,,,,,,,,,3.6781562520064095,3.7114131839340736,3.9770593088523976,,,,3.475527650693303,4.020088698047353,"rgba(239, 83, 80, 0.5)",0.0,0.0,,3.6646196830971793,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.3838893100018,-7.788648468739076,False,False,False,True,False,,1,0.792049848249468,1.0668385010493506,False,False,False,False,-0.24534978511281721,-0.26444336952551295,False,False,False,False,-150716571,-114722958.71172887,False,False,False,False,16881754.628988072,False,False,False,False
2022-10-28 00:00:00+00:00,3.9724504152,4.0285828667,3.6624265676,3.6788345149,16732010,,,,,,3.8878199498333337,,,,,,3.7041324131911777,3.7203022770815095,3.975039341264842,,,,3.6128733353633686,4.017274036395429,"rgba(239, 83, 80, 0.5)",0.0,0.0,,3.708918759337317,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.77464926088384,-7.788648468739076,False,False,False,True,False,,1,0.8714439652283351,1.0012182098642344,False,False,False,False,-0.05038449277439489,-0.15741393114995392,False,False,False,False,-133984561,-116149744.06641562,False,False,False,False,16870662.434248216,False,False,False,False
2022-11-04 00:00:00+00:00,4.0415365094,4.0631259138,3.8170067033,3.981086177,17073965,,,,,,3.931290136766988,,,,,,3.7344091003628583,3.7327039466875815,3.9750133865653763,,,,3.704461464546018,4.016351978007111,#000000,0.0,0.0,,3.74554653431368,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.83219107040273,-7.158917103417373,False,False,False,False,True,,1,0.8949895084135175,0.9729998600452634,False,False,False,False,0.00993906014853027,-0.07373743550071182,False,False,False,False,-116910596,-116206103.46890336,False,False,False,False,16885721.883563165,False,False,False,False
2022-11-11 00:00:00+00:00,4.2142517448,4.2315232683,3.9767682961,4.0847153182,21228815,,,,,,4.012123737151044,,,,,,3.784181498002756,3.756098847551115,3.9795413206308434,,,,3.809103665860422,4.019557098188869,#000000,0.0,0.0,,3.7973072195778332,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.157059699236285,-4.86100472525446,False,False,False,False,True,,0,0.9220075364693451,0.9427400953975917,False,False,False,False,0.11504008249994797,0.020651323499618075,False,False,False,False,-95681781,-114685783.28602163,False,False,False,False,17207432.484780706,False,False,False,False
2022-11-18 00:00:00+00:00,4.1797086977,4.1883444595,4.0415365094,4.1538014124,9287234,,,,,,4.030086310002024,,,,,,3.8020983381753752,3.765405387457368,3.9813944138630553,,,,3.8401911008629446,4.020859878117859,#000000,0.0,0.0,,3.8147454503250877,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.60249842732266,-3.436844550397346,False,False,False,False,True,,0,0.9214624303044142,0.9619732099964685,False,False,False,False,0.12201859162513543,0.07133495756237675,False,False,False,False,-104969015,-113966022.67224225,False,False,False,False,16620751.115537692,False,False,False,False
2022-11-25 00:00:00+00:00,4.2315232683,4.2315232683,4.1019868418,4.1278941271,4361186,,,,,,4.0401352466465275,,,,,,3.811106227650521,3.770208776358889,3.982535221257775,,,,3.8550510190833256,4.021731270593645,#000000,0.0,0.0,,3.823430827521163,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.905811925679004,-2.1423576672716464,False,False,False,False,True,,0,0.9161892862364498,0.9826974304491778,False,False,False,False,0.17535190756340943,0.1233434325628931,False,False,False,False,-100607829,-112976526.84466875,False,False,False,False,15712635.181053419,False,False,False,False
2022-12-02 00:00:00+00:00,4.2660663154,4.3006093625,4.1019868418,4.1883444595,8946113,,,,,,4.061195875608227,,,,,,3.8299063392050288,3.7805147281620513,3.9852226780320787,,,,3.8846638283067034,4.023855452808269,"rgba(38, 166, 154, 0.5)",0.0,0.0,,3.8413996999220674,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.023303457797496,-1.0138591807119894,False,False,True,False,True,,0,0.922793103176458,0.970651721157719,False,False,False,False,0.2553786770545733,0.1893610548087332,False,False,False,False,-91661716,-111397651.96728589,False,False,False,False,15211411.315790202,False,False,False,False
