date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_852,Gap_Up_aVWAP_834,Gap_Up_aVWAP_816,Gap_Up_aVWAP_810,Gap_Up_aVWAP_792,Gap_Up_aVWAP_744,Gap_Up_aVWAP_738,Gap_Up_aVWAP_726,Gap_Up_aVWAP_708,Gap_Up_aVWAP_624,Gap_Down_aVWAP_882,Gap_Down_aVWAP_846,Gap_Down_aVWAP_828,Gap_Down_aVWAP_822,Gap_Down_aVWAP_774,Gap_Down_aVWAP_762,Gap_Down_aVWAP_750,Gap_Down_aVWAP_660,Gap_Down_aVWAP_540,Gap_Down_aVWAP_498,aVWAP_OB_bull_750,aVWAP_OB_bull_695,aVWAP_OB_bull_545,aVWAP_OB_bull_443,aVWAP_OB_bull_354,aVWAP_OB_bull_266,aVWAP_OB_bull_240,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-07 15:00:00+00:00,13.98,14.15,13.9,14.105,10737.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",1.0,14.12,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,10737.0,False,False,False,False
2025-02-07 16:00:00+00:00,14.105,14.195,13.955,13.965,4829.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-4829.0,-74.86821705426357,False,False,False,False,10645.403100775193,False,False,False,False
2025-02-07 17:00:00+00:00,13.955,14.05,13.82,13.89,8771.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-13600.0,-284.56018268132925,False,False,False,False,10616.342587584879,False,False,False,False
2025-02-07 18:00:00+00:00,13.89,13.95,13.885,13.89,2594.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-13600.0,-491.00111008161866,False,False,False,False,10491.9651831262,False,False,False,False
2025-02-07 19:00:00+00:00,13.885,14.02,13.57,14.005,9088.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.062853835895654,-37.34343154769391,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-4512.0,-553.3421781423688,False,False,False,False,10470.198281062228,False,False,False,False
2025-02-07 20:00:00+00:00,14.005,14.22,14.005,14.08,28766.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.99306329435202,-25.650014265236923,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,24254.0,-168.73222189209946,False,False,False,False,10753.854121665914,False,False,False,False
2025-02-10 15:00:00+00:00,13.815,13.96,13.76,13.945,11633.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.253137574184173,-24.001771303644027,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,12621.0,29.55820015273929,False,False,False,False,10767.484290322256,False,False,False,False
2025-02-10 16:00:00+00:00,13.945,14.17,13.94,14.16,10427.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.04056107043279,-16.014465845580276,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,23048.0,386.43326681703786,False,False,False,False,10762.205464115708,False,False,False,False
2025-02-10 17:00:00+00:00,14.16,14.44,14.135,14.355,24275.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.14279248344976,-7.792332041662789,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,47323.0,1114.1319758586342,False,False,False,False,10971.706154594534,False,False,False,False
2025-02-10 18:00:00+00:00,14.355,14.48,14.21,14.42,10938.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.76307679057719,-1.7799336540672641,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,58261.0,2000.1299297212909,False,False,False,False,10971.18357855431,False,False,False,False
2025-02-10 19:00:00+00:00,14.42,14.545,14.385,14.41,16034.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.453698299754215,1.8342991334774084,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,42227.0,2623.8023339116585,False,False,False,False,11049.676856406182,False,False,False,False
2025-02-10 20:00:00+00:00,14.41,14.475,14.36,14.435,30234.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.96586702063965,4.7711381670806645,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,72461.0,3706.5495845486867,False,False,False,False,11347.108222973528,False,False,False,False
2025-02-11 15:00:00+00:00,14.5,14.625,14.49,14.605,17790.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.43555722356085,8.913437503991517,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,90251.0,5048.324009594443,False,False,False,False,11446.998017966185,False,False,False,False
2025-02-11 16:00:00+00:00,14.605,14.8,14.53,14.685,17234.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.16771348055258,12.56373276982022,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,107485.0,6636.489528825537,False,False,False,False,11536.71897892795,False,False,False,False
2025-02-11 17:00:00+00:00,14.685,14.89,14.65,14.715,8399.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.92371750140347,15.495904582670988,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,115884.0,8330.249381091808,False,False,False,False,11488.072173053099,False,False,False,False
2025-02-11 18:00:00+00:00,14.715,14.94,14.71,14.9,8090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.10284666719895,18.96698073551613,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,123974.0,10123.175747276431,False,False,False,False,11435.3888835484,False,False,False,False
2025-02-11 19:00:00+00:00,14.915,14.965,14.84,14.85,7928.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.21632053898259,19.741387929100497,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,116046.0,11765.39007677602,False,False,False,False,11381.010761322841,False,False,False,False
2025-02-11 20:00:00+00:00,14.86,15.135,14.85,14.89,45036.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.65267650035719,21.0161029246854,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,161082.0,14080.376277136083,False,False,False,False,11902.79354021706,False,False,False,False
2025-02-12 15:00:00+00:00,15.415,15.42,15.145,15.245,6362.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.08702095314631,24.16902565711706,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,167444.0,16458.10687749056,False,False,False,False,11816.889764399742,False,False,False,False
2025-02-12 16:00:00+00:00,15.25,15.27,15.07,15.2,6338.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.23148253493872,25.15565099154263,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,161106.0,18700.709871637995,False,False,False,False,11731.945737044707,False,False,False,False
2025-02-12 17:00:00+00:00,15.225,15.54,15.2,15.515,11891.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.78257258275016,27.453650097994,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,172997.0,21092.90041626376,False,False,False,False,11734.411694609904,False,False,False,False
2025-02-12 18:00:00+00:00,15.52,15.65,15.45,15.565,15388.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.99423011080859,29.35532057016637,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,188385.0,23686.576378802307,False,False,False,False,11791.056474538433,False,False,False,False
2025-02-12 19:00:00+00:00,15.56,15.6,15.38,15.405,11557.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.41560737100355,29.35532057016637,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,176828.0,26060.862016340256,False,False,False,False,11787.427691987448,False,False,False,False
2025-02-12 20:00:00+00:00,15.405,15.49,15.32,15.47,17317.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.52859587194268,29.35532057016637,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,194145.0,28666.817643993894,False,False,False,False,11873.157495212448,False,False,False,False
2025-02-13 15:00:00+00:00,15.625,15.68,15.34,15.365,10429.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.607261570984,34.39831919693904,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,183716.0,31070.680936335077,False,False,False,False,11850.767456526984,False,False,False,False
2025-02-13 16:00:00+00:00,15.365,15.395,15.15,15.16,5414.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.71085312521119,27.85071706288926,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,178302.0,33353.33704584926,False,False,False,False,11750.972612239744,False,False,False,False
2025-02-13 17:00:00+00:00,15.165,15.33,15.085,15.31,5510.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.00350842570967,25.35174831533351,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,183812.0,35686.02949475082,False,False,False,False,11654.2133469337,False,False,False,False
2025-02-13 18:00:00+00:00,15.315,15.525,15.305,15.505,3038.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.21170166480022,25.35174831533351,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,186850.0,38029.65694444461,False,False,False,False,11520.628643880464,False,False,False,False
2025-02-13 19:00:00+00:00,15.505,15.605,15.435,15.585,6182.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.07560362038669,25.35174831533351,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,193032.0,40432.79404608112,False,False,False,False,11437.85920754123,False,False,False,False
2025-02-13 20:00:00+00:00,15.585,15.72,15.585,15.71,16895.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.70888320478912,25.35174831533351,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,209927.0,43060.6111926535,False,False,False,False,11522.46604153284,False,False,False,False
2025-02-14 15:00:00+00:00,16.25,16.53,16.21,16.39,11717.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.26215838703739,25.35174831533351,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,221644.0,45829.34590284492,False,False,False,False,11525.482071896671,False,False,False,False
2025-02-14 16:00:00+00:00,16.39,16.59,16.35,16.36,10802.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.7510751992877,21.151639691029587,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,210842.0,48387.68162528143,False,False,False,False,11514.265295588195,False,False,False,False
2025-02-14 17:00:00+00:00,16.36,16.51,16.26,16.38,10696.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.49306805932028,22.99400699122326,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,221538.0,51072.182685354586,False,False,False,False,11501.579011935664,False,False,False,False
2025-02-14 18:00:00+00:00,16.385,16.465,16.25,16.255,5947.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.1165886080081,22.99400699122326,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,215591.0,53622.862023566144,False,False,False,False,11415.461507874646,False,False,False,False
2025-02-14 19:00:00+00:00,16.255,16.485,16.225,16.485,7311.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.50970597530073,22.99400699122326,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,222902.0,56247.3447828907,False,False,False,False,11351.826445737053,False,False,False,False
2025-02-14 20:00:00+00:00,16.485,16.705,16.48,16.695,31828.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,16.62666666666667,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.74389222525444,24.09260005192519,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,254730.0,59324.595251373015,False,False,False,False,11669.286500841905,False,False,False,False
2025-02-17 15:00:00+00:00,16.695,16.695,16.695,16.695,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,16.62666666666667,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.56668305855692,25.269487691006546,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,254730.0,62354.13641026646,False,False,False,False,11488.367330286215,False,False,False,False
2025-02-17 16:00:00+00:00,16.695,16.695,16.695,16.695,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,16.62666666666667,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.11521028075856,26.201671961388513,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,254730.0,65336.70793878946,False,False,False,False,11310.253108111236,False,False,False,False
2025-02-17 17:00:00+00:00,16.695,16.695,16.695,16.695,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,16.62666666666667,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.48089509555966,26.972870338319723,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,254730.0,68273.03804826559,False,False,False,False,11134.90034674517,False,False,False,False
