date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_884,Gap_Up_aVWAP_877,Gap_Up_aVWAP_870,Gap_Up_aVWAP_841,Gap_Up_aVWAP_828,Gap_Up_aVWAP_827,Gap_Up_aVWAP_774,Gap_Up_aVWAP_716,Gap_Up_aVWAP_714,Gap_Up_aVWAP_679,Gap_Down_aVWAP_864,Gap_Down_aVWAP_849,Gap_Down_aVWAP_833,Gap_Down_aVWAP_816,Gap_Down_aVWAP_812,Gap_Down_aVWAP_810,Gap_Down_aVWAP_793,Gap_Down_aVWAP_785,Gap_Down_aVWAP_776,Gap_Down_aVWAP_773,aVWAP_OB_bull_711,aVWAP_OB_bear_731,aVWAP_OB_bear_152,aVWAP_OB_bear_63,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-18 00:00:00+00:00,33.63,35.89,33.53,35.85,1187093,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.15702973152009,-24.706865356507926,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-6609308,-1355921.1437979764,False,False,False,False,939330.5564013699,False,False,False,False
2022-01-19 00:00:00+00:00,32.51,34.62,32.5,34.02,1112505,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.665622342844365,-24.706865356507926,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-7721813,-1605563.961688252,False,False,False,False,946121.7110522966,False,False,False,False
2022-01-20 00:00:00+00:00,31.98,34.26,31.96,33.37,1409041,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.632596800368233,-19.35386645460253,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-9130854,-1900673.3749553794,False,False,False,False,964275.4086580889,False,False,False,False
2022-01-21 00:00:00+00:00,29.99,31.79,29.8,31.71,1616538,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.088400842751305,-21.621081511673868,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-10747392,-2247603.517113992,False,False,False,False,989854.333808752,False,False,False,False
2022-01-24 00:00:00+00:00,30.34,30.43,26.14,28.45,2503953,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,28.97,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.346047057050114,-22.3117390133426,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-8243439,-2482734.3203644236,False,False,False,False,1049230.7520907617,False,False,False,False
2022-01-25 00:00:00+00:00,29.09,30.44,28.37,29.0,1175398,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,29.075421129976455,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.109099393331444,-23.613657894773485,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-9418837,-2754738.3470167993,False,False,False,False,1054178.4873028887,False,False,False,False
2022-01-26 00:00:00+00:00,29.09,31.595,28.83,30.39,1459962,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,29.29214714495887,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.284467617519,-24.616834888009905,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-9418837,-3016075.5490945717,False,False,False,False,1070091.5662321872,False,False,False,False
2022-01-27 00:00:00+00:00,27.16,29.9,27.1,29.9,1248446,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,29.050029033134575,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.732914905912793,-26.360267316150885,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-10667283,-3316122.9001104706,False,False,False,False,1077085.8577524936,False,False,False,False
2022-01-28 00:00:00+00:00,28.88,29.09,26.47,27.28,1274269,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,28.899791177131345,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.03029908371932,-26.360267316150885,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-9393014,-3554432.355008099,False,False,False,False,1084818.5299974938,False,False,False,False
2022-01-31 00:00:00+00:00,32.45,32.52,29.31,29.6,1724749,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,29.364085361780727,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.482232026592023,-28.853184384331474,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-7668265,-3715759.1253999383,False,False,False,False,1109913.8425466118,False,False,False,False
