date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_446,Gap_Up_aVWAP_444,Gap_Up_aVWAP_443,Gap_Up_aVWAP_439,Gap_Up_aVWAP_436,Gap_Up_aVWAP_428,Gap_Up_aVWAP_427,Gap_Up_aVWAP_423,Gap_Up_aVWAP_417,Gap_Up_aVWAP_416,Gap_Down_aVWAP_441,Gap_Down_aVWAP_433,Gap_Down_aVWAP_431,Gap_Down_aVWAP_422,Gap_Down_aVWAP_408,Gap_Down_aVWAP_387,Gap_Down_aVWAP_383,Gap_Down_aVWAP_379,Gap_Down_aVWAP_375,Gap_Down_aVWAP_369,aVWAP_OB_bull_344,aVWAP_OB_bull_281,aVWAP_OB_bull_37,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-12-14 17:00:00+00:00,92.635,92.945,90.98,91.86,58648.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,58648.0,False,False,False,False
2023-12-15 17:00:00+00:00,90.75,91.07,89.8,90.93,41300.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-41300.0,-640.3100775193799,False,False,False,False,58379.03875968992,False,False,False,False
2023-12-18 17:00:00+00:00,89.76,90.6,89.39,90.12,36609.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-77909.0,-1838.2742623640406,False,False,False,False,58041.51877891954,False,False,False,False
2023-12-19 17:00:00+00:00,90.35,90.96,90.14,90.28,43958.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3027522935779245,-47.02752293577987,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-33951.0,-2336.1459792266137,False,False,False,False,57823.169650564196,False,False,False,False
2023-12-20 17:00:00+00:00,90.155,90.32,88.575,88.615,74159.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7309132342884372,-46.84034322675508,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-108110.0,-3976.050692726976,False,False,False,False,58076.438338152344,False,False,False,False
2023-12-21 17:00:00+00:00,89.01,89.97,88.83,89.94,111136.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.34265594887911,-37.4211525134606,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,3026.0,-3867.491767258341,False,False,False,False,58899.06720112672,False,False,False,False
2023-12-22 17:00:00+00:00,91.075,91.2,89.79,89.95,37964.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.47619750737894,-31.693646053146725,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,40990.0,-3172.0267786186764,False,False,False,False,58574.49251583794,False,False,False,False
2023-12-25 17:00:00+00:00,89.95,89.95,89.95,89.95,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.231891879712165,-28.186589838464812,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,40990.0,-2487.344192903658,False,False,False,False,57666.360848925724,False,False,False,False
2023-12-26 17:00:00+00:00,90.19,90.745,89.97,90.46,30925.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.630333889044195,-23.050381182235743,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,71915.0,-1333.8194767346092,False,False,False,False,57251.76610708191,False,False,False,False
2023-12-27 17:00:00+00:00,90.825,90.99,90.43,90.94,22578.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.399268697251415,-17.538940597983945,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,94493.0,151.8676469356949,False,False,False,False,56714.18833797986,False,False,False,False
2023-12-28 17:00:00+00:00,90.935,91.245,90.815,91.155,27404.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,91.07166666666667,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.92919090368531,-13.089278543715494,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,121897.0,2039.3890787661492,False,False,False,False,56259.76681336002,False,False,False,False
2023-12-29 17:00:00+00:00,90.65,90.91,90.07,90.115,19667.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,90.77641028092314,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.74771913277967,-13.089278543715494,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,102230.0,3592.731883746519,False,False,False,False,55692.437095323425,False,False,False,False
2024-01-01 17:00:00+00:00,90.115,90.115,90.115,90.115,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,90.77641028092314,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.960071285509244,-13.089278543715494,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,102230.0,5121.9918545411465,False,False,False,False,54828.98845818663,False,False,False,False
2024-01-02 17:00:00+00:00,90.15,90.36,89.85,90.28,29864.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,90.53843107818288,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.407385059321896,-13.089278543715494,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,132094.0,7090.550120362213,False,False,False,False,54441.93437356358,False,False,False,False
2024-01-03 17:00:00+00:00,89.36,89.545,88.76,88.94,35726.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,90.07647560676129,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.08965175423197,-13.089278543715494,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,96368.0,8474.696630124039,False,False,False,False,54151.76484839204,False,False,False,False
