date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_822,Gap_Up_aVWAP_816,Gap_Up_aVWAP_720,Gap_Up_aVWAP_714,Gap_Up_aVWAP_678,Gap_Up_aVWAP_642,Gap_Up_aVWAP_618,Gap_Up_aVWAP_594,Gap_Up_aVWAP_552,Gap_Up_aVWAP_534,Gap_Down_aVWAP_882,Gap_Down_aVWAP_828,Gap_Down_aVWAP_804,Gap_Down_aVWAP_774,Gap_Down_aVWAP_762,Gap_Down_aVWAP_756,Gap_Down_aVWAP_738,Gap_Down_aVWAP_684,Gap_Down_aVWAP_660,Gap_Down_aVWAP_636,aVWAP_OB_bull_627,aVWAP_OB_bear_714,aVWAP_OB_bear_23,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-03 15:00:00+00:00,7.99,8.275,7.935,8.13,4689.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,4689.0,False,False,False,False
2025-02-03 16:00:00+00:00,8.115,8.205,8.09,8.13,1801.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,4644.22480620155,False,False,False,False
2025-02-03 17:00:00+00:00,8.115,8.19,8.09,8.14,3360.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,3360.0,52.093023255813954,False,False,False,False,4624.3143440898975,False,False,False,False
2025-02-03 18:00:00+00:00,8.14,8.14,8.07,8.105,2511.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.41772151898721,-43.037974683544775,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,849.0,64.4481701820804,False,False,False,False,4591.549780615635,False,False,False,False
2025-02-03 19:00:00+00:00,8.105,8.2,8.105,8.175,3710.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.76545723009868,-41.09723755322088,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,4559.0,134.1311442877846,False,False,False,False,4577.8823421564775,False,False,False,False
2025-02-03 20:00:00+00:00,8.175,8.205,8.14,8.16,6777.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.13753947120472,-40.87391838837551,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-2218.0,97.66399476394298,False,False,False,False,4611.977189564905,False,False,False,False
2025-02-04 15:00:00+00:00,8.25,8.525,8.245,8.43,7193.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0043330173257,-29.828554251290242,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,4975.0,173.28160724822294,False,False,False,False,4651.993047091029,False,False,False,False
2025-02-04 16:00:00+00:00,8.43,8.495,8.43,8.47,6565.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.95359133679105,-20.466621094809646,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,11540.0,349.50979938390935,False,False,False,False,4681.65206961675,False,False,False,False
2025-02-04 17:00:00+00:00,8.47,8.535,8.455,8.47,3529.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.25309688310128,-12.616145710176653,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,11540.0,523.0057714864844,False,False,False,False,4663.7814948940095,False,False,False,False
2025-02-04 18:00:00+00:00,8.47,8.475,8.41,8.42,1149.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.01350478939688,-10.292306612993812,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,10391.0,675.9979300680892,False,False,False,False,4609.288758539064,False,False,False,False
2025-02-04 19:00:00+00:00,8.42,8.49,8.41,8.445,1253.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.09088060555857,-6.694364796952492,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,11644.0,846.0444737879637,False,False,False,False,4557.253273910551,False,False,False,False
2025-02-04 20:00:00+00:00,8.44,8.46,8.39,8.41,10947.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.64612693291207,-6.079021780840229,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,697.0,843.7337067524915,False,False,False,False,4656.319114625116,False,False,False,False
2025-02-05 15:00:00+00:00,8.35,8.42,8.285,8.4,4851.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.56455144527408,-5.521286987886327,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-4154.0,766.2494632369489,False,False,False,False,4659.337422925501,False,False,False,False
2025-02-05 16:00:00+00:00,8.405,8.435,8.37,8.395,1135.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0911097369037,-4.709480750188504,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-5289.0,672.3696265976164,False,False,False,False,4604.6965326475865,False,False,False,False
2025-02-05 17:00:00+00:00,8.395,8.45,8.36,8.395,3321.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.44214859799013,-3.3487556980261104,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-5289.0,579.9452913015293,False,False,False,False,4584.794260823593,False,False,False,False
2025-02-05 18:00:00+00:00,8.4,8.45,8.385,8.43,2629.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.87642624987325,-0.0800704772020282,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-2660.0,529.71358135887,False,False,False,False,4554.471869182917,False,False,False,False
2025-02-05 19:00:00+00:00,8.44,8.45,8.38,8.38,1540.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.77265665643402,-0.0800704772020282,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-4200.0,456.384688624624,False,False,False,False,4507.735871211088,False,False,False,False
