date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_116,Gap_Up_aVWAP_69,Gap_Up_aVWAP_48,Gap_Up_aVWAP_2,Gap_Down_aVWAP_39,Gap_Down_aVWAP_18,aVWAP_OB_bull_174,aVWAP_OB_bear_109,aVWAP_OB_bear_50,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-11 00:00:00+00:00,0.29,0.51,0.15,0.15,400,,,,0.20102941176470587,,,,,,"rgba(38, 166, 154, 0.5)",1.0,0.50875,,0.31666666666666665,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.524065725688345,-16.502463054187203,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,500,52.94214716169067,False,False,False,False,183.97468666086883,False,False,False,False
2022-03-18 00:00:00+00:00,0.29,0.29,0.29,0.29,395,,,,0.21780429594272077,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,0.30341719077568136,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.63722480547627,-16.502463054187203,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,500,86.0575436682321,False,False,False,False,199.60619135265634,False,False,False,False
2022-03-25 00:00:00+00:00,0.51,0.51,0.1002,0.29,200,,,,0.23136383442265795,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,0.3547613623673925,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.89640588177875,-16.502463054187203,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,700,131.53476265577046,False,False,False,False,199.6353623635707,False,False,False,False
2022-04-01 00:00:00+00:00,0.51,0.51,0.51,0.51,100,,,,0.24299791231732779,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,0.4207330289193303,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.65296379342338,-11.078227621007308,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,700,173.64329875534304,False,False,False,False,192.25496515145437,False,False,False,False
2022-04-08 00:00:00+00:00,0.51,0.51,0.2,0.2,1196,,,,0.2975085862805161,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,0.40988992594793244,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.33621944459813,-6.54097489042357,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,700,212.63268403272502,False,False,False,False,266.6064492143096,False,False,False,False
2022-04-15 00:00:00+00:00,0.51,0.51,0.51,0.51,10,,,,0.2980986762936221,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,0.43567248762428,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.25283062400865,-2.764755709479843,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,700,248.7339666969676,False,False,False,False,247.59856408732367,False,False,False,False
2022-04-22 00:00:00+00:00,0.51,0.51,0.51,0.51,0,,,,0.2980986762936221,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,0.43567248762428,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.62183860930189,0.46904681425228745,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,700,282.16108027497,False,False,False,False,229.2579297104849,False,False,False,False
2022-04-29 00:00:00+00:00,0.51,0.51,0.51,0.51,10,,,,0.29868549801532346,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,0.48459155701754386,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.59970145593991,3.307928476754718,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,700,313.11211136571296,False,False,False,False,213.0166015837823,False,False,False,False
2022-05-06 00:00:00+00:00,0.2225,0.2225,0.121,0.121,1000,,,,0.2748254174799392,,0.1886666666666667,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,0.2219718791533008,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.34251696109291,3.307928476754718,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-300,267.6963994126972,False,False,False,False,271.3116681331318,False,False,False,False
2022-05-13 00:00:00+00:00,0.5,0.5,0.13,0.13,800,,,,0.2898823384463746,,0.2722222222222222,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,0.28725504055543116,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.85873299919623,3.307928476754718,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,500,284.9040735302752,False,False,False,False,310.4737667899368,False,False,False,False
2022-05-20 00:00:00+00:00,0.1359,0.5,0.1359,0.5,100,,,,0.28929050988931226,,0.27143508771929825,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,0.2860400016328586,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.46642339479231,3.307928476754718,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,400,293.42969771321776,False,False,False,False,294.8831173980896,False,False,False,False
2022-05-27 00:00:00+00:00,0.1359,0.1359,0.1059,0.1059,5200,,,,0.20996732331248247,,0.16484600938967137,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,0.15559461478794967,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.1862022487895,3.307928476754718,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,400,301.3237941789053,False,False,False,False,658.2251087019348,False,False,False,False
2022-06-03 00:00:00+00:00,0.106,0.49,0.106,0.49,300,,,,0.21062210516755966,,0.16764954954954955,,,,#000000,0.0,0.0,,0.1591479531469303,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.05896602782377,26.96454566374122,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,100,286.4109205360234,False,False,False,False,631.6899154647544,False,False,False,False
2022-06-10 00:00:00+00:00,0.19,0.49,0.19,0.49,400,,,,0.21340460958724033,,0.17392393162393163,,,,#000000,0.0,0.0,,0.1665034971233565,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.395116410066514,24.3726658765474,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,500,302.23233382965134,False,False,False,False,614.5276995044023,False,False,False,False
2022-06-17 00:00:00+00:00,0.19,0.19,0.19,0.19,0,,,,0.21340460958724033,,0.17392393162393163,,,,#000000,0.0,0.0,,0.1665034971233565,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.20665239738276,22.179648680668663,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,500,316.88179058301046,False,False,False,False,569.0071291707429,False,False,False,False
2022-06-24 00:00:00+00:00,0.19,0.19,0.19,0.19,0,,,,0.21340460958724033,,0.17392393162393163,,,,#000000,0.0,0.0,,0.1665034971233565,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.35774953118008,20.264731092151436,False,False,False,False,False,,0,,,False,False,False,False,-0.2007875439062682,-0.2007875439062682,False,False,False,False,500,330.4461023916764,False,False,False,False,526.8584529358731,False,False,False,False
2022-07-01 00:00:00+00:00,0.106,0.229,0.106,0.19,800,,,,0.2090541315207599,,0.17141937984496125,,,,#000000,0.0,0.0,,0.15842048959615396,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.563131928957674,17.42541753138832,False,False,False,False,False,,0,1.0368576423719584,0.9042733083030008,False,False,False,False,-0.23975713497757778,-0.22027233944192298,False,False,False,False,-300,283.74639110340405,False,False,False,False,547.0911601258084,False,False,False,False
2022-07-08 00:00:00+00:00,0.106,0.106,0.106,0.106,0,,,,0.2090541315207599,,0.17141937984496125,,,,#000000,0.0,0.0,,0.15842048959615396,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.281262213084524,15.103456509806264,False,False,False,False,False,,0,1.037070133464011,0.9024530858147646,False,False,False,False,-0.34282825441539394,-0.28155029692865846,False,False,False,False,-300,240.5059176883371,False,False,False,False,506.56588900537815,False,False,False,False
2022-07-15 00:00:00+00:00,0.106,0.106,0.106,0.106,10000,,,,0.16265634145243346,,0.13624767025089607,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,0.12570027792048596,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.36564098746084,13.147491628139221,False,False,False,True,False,,0,1.0387209442370229,0.9276165241478983,False,False,False,False,-0.34282825441539394,-0.3121892756720262,False,False,False,False,-300,200.4684423040158,False,False,False,False,1209.7832305605352,False,False,False,False
2022-07-22 00:00:00+00:00,0.106,0.106,0.106,0.106,0,,,,0.16265634145243346,,0.13624767025089607,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,0.12570027792048596,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.71162582630107,11.454888393186586,False,False,False,True,False,,0,1.0625433234608355,0.9240972966160438,False,False,False,False,-0.34282825441539394,-0.32750876504371007,False,False,False,False,-300,163.39670583705168,False,False,False,False,1120.1696579264215,False,False,False,False
2022-07-29 00:00:00+00:00,0.1,0.1285,0.1,0.106,300,,,,0.16194793656434628,,0.1358231040564374,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,0.11880924917334978,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.143308575062576,9.860868520019942,False,False,False,True,False,,0,1.060318355580623,0.8781099204111049,False,False,False,False,-0.32777742250118985,-0.32764309377244993,False,False,False,False,-600,106.8488017009738,False,False,False,False,1059.4163499318718,False,False,False,False
2022-08-05 00:00:00+00:00,0.1,0.1,0.1,0.1,0,,,,0.16194793656434628,,0.1358231040564374,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,0.11880924917334978,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.7373676813208,8.44623707485097,False,False,False,True,False,,0,1.0604908399585204,0.8895767212393552,False,False,False,False,-0.34282825441539394,-0.33523567409392196,False,False,False,False,-600,54.489631204605374,False,False,False,False,980.9410647517332,False,False,False,False
2022-08-12 00:00:00+00:00,0.2,0.2,0.1,0.1,100,,,,0.16196880574351713,,0.13598543859649123,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,0.13023944975285437,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.67128278565758,8.44623707485097,False,False,False,True,False,,0,1.0558754531883128,0.8624744843554825,False,False,False,False,-0.25489257524305087,-0.2950641246684864,False,False,False,False,-500,13.416325189449417,False,False,False,False,915.6861710664195,False,False,False,False
2022-08-19 00:00:00+00:00,0.2,0.2,0.2,0.2,0,,,,0.16196880574351713,,0.13598543859649123,,,,#000000,0.0,0.0,,0.13023944975285437,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.05265071732671,8.44623707485097,False,False,False,False,False,,0,1.0863418944033145,0.8624744843554825,False,False,False,False,-0.17066223116635054,-0.23286317791741848,False,False,False,False,-500,-24.614513713472764,False,True,False,False,847.8575658022403,False,False,False,False
2022-08-26 00:00:00+00:00,0.016,0.2,0.016,0.2,100,,,,0.16159614283827214,,0.1356783595113438,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,0.08850000000000001,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.82107014715559,7.093368921074813,False,False,False,True,False,,0,1.0289256198347108,0.8773425678035153,False,False,False,False,-0.32844400542359464,-0.2806535916705066,False,False,False,False,-600,-67.23566084580811,False,False,False,False,792.4607090761484,False,False,False,False
2022-09-02 00:00:00+00:00,0.016,0.016,0.016,0.016,0,,,,0.16159614283827214,,0.1356783595113438,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,0.08850000000000001,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.22708402560478,4.848383070730968,False,False,False,True,False,,0,1.0202246537073683,0.9308869747410081,False,False,False,False,-0.34282825441539394,-0.31174092304295026,False,False,False,False,-600,-106.69968596834084,False,False,False,False,733.7599158112486,False,False,False,False
2022-09-09 00:00:00+00:00,0.073,0.073,0.016,0.016,200,,,,0.16065688970363576,,0.13483195164075992,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,0.05983333333333332,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.36413527832822,4.312924848900451,False,False,False,True,False,,0,1.0221803791408692,1.0209038105572221,False,False,False,False,-0.30066721261553503,-0.30620406782924264,False,False,False,False,-400,-128.42563515587116,False,False,False,False,694.2221442696746,False,False,False,False
2022-09-16 00:00:00+00:00,0.073,0.073,0.073,0.073,0,,,,0.16065688970363576,,0.13483195164075992,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,0.05983333333333332,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.462029030273534,3.7302072619097117,False,False,False,True,False,,1,0.995691581030191,0.9506925384566286,False,False,False,False,-0.25951962762922215,-0.2828618477292324,False,False,False,False,-400,-148.54225477395477,False,False,False,False,642.7982817311802,False,False,False,False
2022-09-23 00:00:00+00:00,0.09,0.09,0.073,0.073,100,,,,0.16032520678516068,,0.1345716494845361,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,0.06659027777777779,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.92666661135597,3.538721369465364,False,False,False,True,False,,1,1.0643289790556811,1.0176968547033496,False,False,False,False,-0.24741787529183887,-0.26513986151053565,False,False,False,False,-300,-159.76134701292108,False,False,False,False,602.5910016029446,False,False,False,False
2022-09-30 00:00:00+00:00,0.0152,0.03,0.0152,0.03,300,,,,0.15852101296955654,0.02013333333333333,0.13282893401015228,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,0.039140079365079364,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.922693092081566,1.937119762011875,False,False,False,True,False,,1,0.9057682744903034,1.0172266818214106,False,False,False,False,-0.3329647191732586,-0.2990522903418971,False,False,False,False,-600,-192.37161760455655,False,False,False,False,580.1768533360598,False,False,False,False
2022-10-07 00:00:00+00:00,0.0152,0.0152,0.0152,0.0152,0,,,,0.15852101296955654,0.02013333333333333,0.13282893401015228,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,0.039140079365079364,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.2055691497427,0.6608041135398892,False,False,False,True,False,,1,1.0178414624411272,1.0252654266783747,False,False,False,False,-0.34282825441539394,-0.32094027237864553,False,False,False,False,-600,-222.5663125968116,False,False,False,False,537.2007901259814,False,False,False,False
2022-10-14 00:00:00+00:00,0.0152,0.0152,0.0152,0.0152,100,,,,0.1579088177922059,0.0189,0.13223484848484848,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,0.02189404761904762,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.6933377623578,-0.38365881616489617,False,False,False,True,False,,0,0.8941087251536681,1.0252654266783747,False,False,False,False,-0.34282825441539394,-0.3318842633970197,False,False,False,False,-600,-250.52436351556628,False,False,False,False,504.8155464129457,False,False,False,False
2022-10-21 00:00:00+00:00,0.0152,0.0152,0.0152,0.0152,300,,,,0.15610321510410072,0.017314285714285713,0.13048805970149255,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,0.01976690476190476,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.32745819994001,-1.2608160430622064,False,False,False,True,False,,0,0.8941087251536681,1.0252654266783747,False,False,False,False,-0.34282825441539394,-0.3373562589062068,False,False,False,False,-600,-276.4114476995984,False,False,False,False,489.6440244564312,False,False,False,False
2022-10-28 00:00:00+00:00,0.0152,0.0152,0.0152,0.0152,0,,,,0.15610321510410072,0.017314285714285713,0.13048805970149255,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,0.01976690476190476,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.06611565535588,-2.0151215940596217,False,False,False,True,False,,0,0.8941087251536681,1.0252654266783747,False,False,False,False,-0.34282825441539394,-0.34009225666080034,False,False,False,False,-600,-300.38097009222076,False,False,False,False,453.3740967189178,False,False,False,False
2022-11-04 00:00:00+00:00,0.0152,0.0152,0.0152,0.0152,100,,,,0.155511458289586,0.01705,0.12991732673267326,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,0.019333712121212123,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.87944240922435,-2.67711661680638,False,False,False,True,False,,0,0.9226044226044229,1.0299092799092802,False,False,False,False,-0.34282825441539394,-0.3414602555380971,False,False,False,False,-600,-322.57497230761186,False,False,False,False,427.1982377027017,False,False,False,False
2022-11-11 00:00:00+00:00,0.015,0.0152,0.015,0.0152,0,,,,0.155511458289586,0.01705,0.12991732673267326,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,0.019333712121212123,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.74126331284833,-3.272336044288643,False,False,False,True,False,,0,0.9009504179548837,1.1951219512195121,False,False,False,False,-0.34282825441539394,-0.3421442549767455,False,False,False,False,-600,-343.12497435889986,False,False,False,False,395.5539237987979,True,False,False,False
2022-11-18 00:00:00+00:00,0.016,0.016,0.015,0.015,100,,,,0.15492660281878629,0.016896296296296295,0.1293545155993432,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,0.015472222222222222,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.68072830947237,-3.773019553215434,False,False,False,True,False,,0,0.8706902782797253,1.2457535236718469,False,False,False,False,-0.34191666957746897,-0.3420304622771072,False,False,False,False,-500,-354.74534662861095,False,False,False,False,373.6610405544425,False,False,False,False
2022-11-25 00:00:00+00:00,0.016,0.016,0.016,0.016,0,,,,0.15492660281878629,0.016896296296296295,0.1293545155993432,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,0.015472222222222222,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.63748902134668,-4.237543081979609,False,False,False,True,False,,0,0.8907277428888069,0.9821943110454378,False,False,False,False,-0.3407779571946443,-0.34140420973587576,False,False,False,False,-500,-365.5049505820472,False,False,False,False,345.9824449578171,False,False,False,False
2022-12-02 00:00:00+00:00,0.017,0.017,0.017,0.017,100,,,0.017,0.15435217192120274,0.016906666666666667,0.1288037581699346,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,0.015928571428571427,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.65020458239696,-4.626755508808756,False,False,False,True,False,,0,0.8475012879958785,1.3400309119010818,False,False,False,False,-0.33850307980248495,-0.33995364476918033,False,False,False,False,-400,-368.06013942782147,False,False,False,False,327.7615231090899,False,False,False,False
2022-12-09 00:00:00+00:00,0.017,0.017,0.017,0.017,0,,,0.017,0.15435217192120274,0.016906666666666667,0.1288037581699346,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,0.015928571428571427,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.6592871260043,-4.998699877892989,False,False,False,True,False,0.0,0,0.7476555839727195,1.7058823529411766,False,False,False,False,-0.3352363122584939,-0.33759497851383713,False,False,False,False,-400,-370.4260550257606,False,False,False,False,303.4828917676759,False,False,False,False
2022-12-16 00:00:00+00:00,0.017,0.5075,0.017,0.017,505,,,0.15347520661157024,0.1548907856093979,0.0718001107419712,0.13005257912780036,,,0.18049999999999997,"rgba(239, 83, 80, 0.5)",0.0,0.0,,0.1332547502035451,,-1.0,0.5075,0.017,0.0,0.0,0.0,0.0,0.0,40.665774657152404,-5.351425242978813,False,False,False,True,False,0.0,0,0.862581244196843,0.6504178272980502,False,False,False,False,0.3428279547361539,0.002616488111158388,False,False,False,False,-400,-372.616717616445,False,False,False,False,318.4100849700703,False,False,False,False
2022-12-23 00:00:00+00:00,0.017,0.017,0.017,0.017,0,,,0.15347520661157024,0.1548907856093979,0.0718001107419712,0.13005257912780036,,,0.18049999999999997,"rgba(239, 83, 80, 0.5)",0.0,0.0,,0.1332547502035451,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.670408607972476,-5.68379149821282,False,False,False,True,False,0.0,0,0.862581244196843,1.105849582172702,False,False,False,False,-0.33714496582841535,-0.16726423885862848,False,False,False,False,-400,-374.6451089041157,False,False,False,False,294.8241527500651,False,False,False,False
2022-12-30 00:00:00+00:00,0.017,0.0178,0.017,0.0178,200,,,0.11963457556935816,0.15377714166262066,0.06540322580645161,0.12898377161809996,,,0.13419267139479904,"rgba(239, 83, 80, 0.5)",0.0,0.0,,0.09193803893525593,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.67371857284395,-5.995281925738439,False,False,False,True,False,0.0,0,0.9329702555509007,1.1594051110180144,False,False,False,False,-0.33595116494860655,-0.25160770190361753,False,False,False,False,-400,-376.5232489852923,False,False,False,False,287.80014143524545,False,False,False,False
2023-01-06 00:00:00+00:00,0.017,0.017,0.017,0.017,0,,,0.11963457556935816,0.15377714166262066,0.06540322580645161,0.12898377161809996,,,0.13419267139479904,"rgba(239, 83, 80, 0.5)",0.0,0.0,,0.09193803893525593,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.67608283346644,-6.285854287251844,False,False,False,True,False,0.0,1,0.9329702555509007,1.0314201927105153,False,False,False,False,-0.33714496582841535,-0.29437633386601647,False,False,False,False,-400,-378.26226757897433,False,False,False,False,266.4816124400421,False,False,False,False
2023-01-13 00:00:00+00:00,0.017,0.017,0.017,0.017,10,,,0.11837525562372188,0.1537218245301841,0.0651209912536443,0.12893073644328676,,,0.13255361305361305,"rgba(239, 83, 80, 0.5)",0.0,0.0,,0.04595189532689532,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.677771591053926,-6.555822509545358,False,False,False,True,False,0.0,1,0.9329702555509007,1.0314201927105153,False,False,False,False,-0.33714496582841535,-0.3157606498472159,False,False,False,False,-400,-379.8724699805318,False,False,False,False,247.48297448152047,False,False,False,False
