date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_137,Gap_Up_aVWAP_82,Gap_Up_aVWAP_66,Gap_Up_aVWAP_40,Gap_Down_aVWAP_140,Gap_Down_aVWAP_63,Gap_Down_aVWAP_50,aVWAP_OB_bull_171,aVWAP_OB_bull_102,aVWAP_OB_bull_63,aVWAP_OB_bear_146,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-11 00:00:00+00:00,41.5450273931,43.7837612014,39.5356720488,43.1231512252,4611274,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.16465368393806,37.14691858789102,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,8194200,4343398.527945326,False,False,False,False,1869878.2180719455,False,False,False,False
2022-03-18 00:00:00+00:00,39.3980449704,41.0862704652,37.4345653189,40.425660489,2482729,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",-1.0,39.508823,,39.30629358483334,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.16908910366513,31.7262613427704,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,5711471,4444737.229579005,False,False,False,False,1915274.5722888384,False,False,False,False
2022-03-25 00:00:00+00:00,43.4442810747,43.4442810747,40.0311295309,40.2972085491,2397265,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,40.78015666772769,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.69158977845888,30.72977037415133,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,8108736,4716144.545906487,False,False,False,False,1950977.5669341097,False,False,False,False
2022-04-01 00:00:00+00:00,45.1049811538,45.3694086471,41.1871969893,41.8478069655,3003115,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,41.963800736746755,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.43534315030217,30.72977037415133,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,11111851,5189900.579543043,False,False,False,False,2028913.6730871384,False,False,False,False
2022-04-08 00:00:00+00:00,46.8941331727,47.095986221,44.6003485331,45.4077607263,1547620,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,42.65845640561612,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.98458566784485,30.72977037415133,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,12659471,5743202.092169484,False,False,False,False,1993262.2898954984,False,False,False,False
2022-04-15 00:00:00+00:00,46.618879016,47.4813420405,45.3618850335,46.5271276304,1868297,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,43.291568086802876,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.97149460253156,30.72977037415133,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,10791174,6117125.9371939665,False,False,False,False,1984005.6017550912,False,False,False,False
2022-04-22 00:00:00+00:00,44.2058175751,48.2061779866,43.9947893882,47.0225851126,2523870,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,43.68912400875021,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.7600719466064,28.70173425772056,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,8267304,6276398.3862907095,False,False,False,False,2023995.55718064,False,False,False,False
2022-04-29 00:00:00+00:00,46.0041447326,47.4538166248,41.4532760075,42.71026999,5616652,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,44.05932558514584,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.44517052663542,27.559253173782608,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,13883956,6839921.172491398,False,False,False,False,2290118.2566487407,False,False,False,False
2022-05-06 00:00:00+00:00,48.4080310349,49.6833752945,44.2333429908,46.0500204254,4198533,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,44.66007315932004,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.60197731247409,27.559253173782608,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,18082489,7672703.974529072,False,False,False,False,2431482.311711797,False,False,False,False
2022-05-13 00:00:00+00:00,45.6646646059,47.7382459201,42.1689368151,47.7382459201,3625840,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,44.73063023939285,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.84241054016739,25.17665321546322,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,14456649,8175218.420860251,False,False,False,False,2519953.2515849974,False,False,False,False
2022-05-20 00:00:00+00:00,47.7382459201,47.9767995226,45.1325065695,45.76559113,2513602,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,44.91790441864516,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.89219427214044,24.320820546122007,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,16970251,8826702.315611344,False,False,False,False,2519482.788504627,False,False,False,False
2022-05-27 00:00:00+00:00,51.2981996808,51.7753068859,47.9400989684,48.2061779866,2419317,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,45.325168338635976,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.64442077438574,24.320820546122007,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,19389568,9609136.810751244,False,False,False,False,2512063.100467247,False,False,False,False
2022-06-03 00:00:00+00:00,51.0937044031,52.8763235129,50.3377167161,52.4450920007,3027472,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,45.85037700829301,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.98694176340476,24.320820546122007,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,16362096,10109356.009954855,False,False,False,False,2550241.537469673,False,False,False,False
2022-06-10 00:00:00+00:00,49.9320647866,53.370886826,49.2129545478,51.2688722818,3392714,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",1.0,54.23676,,48.56362889793749,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.12078850457911,24.320820546122007,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,12969382,10321209.786995236,False,False,False,False,2612646.905064512,False,False,False,False
2022-06-17 00:00:00+00:00,44.7139058742,52.0432986928,43.7643115845,52.0432986928,5169346,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,47.38927006358699,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.4901132649073,20.06711630086174,False,False,True,False,False,,1,,,False,False,False,False,,,False,False,False,False,7800036,10134456.173143737,False,False,False,False,2802032.0232078815,False,False,False,False
2022-06-24 00:00:00+00:00,43.2111498624,47.0832819175,41.1183546802,45.7464744222,3054332,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,46.69870626941642,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.25922698430434,16.11628908470668,False,False,True,False,False,,1,,,False,False,False,False,0.06843109385128805,0.06843109385128805,False,False,False,False,4745704,9735289.345503459,False,False,False,False,2820720.910377668,False,False,False,False
2022-07-01 00:00:00+00:00,43.5061694475,46.7237267981,42.1232651421,43.7919696706,2588749,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,46.36274743317674,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.41260087545151,13.563866467080857,False,False,True,False,False,,1,1.082353481154767,0.8461499647915655,False,False,False,False,0.05943136200034878,0.06393122792581842,False,False,False,False,7334453,9557449.616206907,False,False,False,False,2803537.8059052485,False,False,False,False
2022-07-08 00:00:00+00:00,40.8970899914,43.3402209309,38.9610239638,42.8976915531,3756002,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,45.60226933621344,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.83274415463604,10.324544183786458,False,False,True,False,False,,1,1.0373921332528755,0.898637193604372,False,False,False,False,-0.10863606832243207,-0.022352420198306827,False,False,False,False,3578451,9114560.82982121,False,False,False,False,2874090.7091715266,False,False,False,False
2022-07-15 00:00:00+00:00,38.4631784139,40.9616255256,36.8313513335,40.5836316821,4342292,,,,,,,,,,,,#000000,0.0,0.0,,42.706829252129886,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.024962910562905,6.899913279770168,False,False,False,False,False,,1,1.001482356262871,0.9426467353227307,False,False,False,False,-0.2388271529404903,-0.13058978656939857,False,False,False,False,-763841,8382827.360945567,False,False,False,False,2982846.360344006,False,False,False,False
2022-07-22 00:00:00+00:00,39.781547185,41.8651230051,38.6475656546,38.6475656546,3351886,,,,,,,,,,,,#000000,0.0,0.0,,42.63136072577169,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.18195822984144,5.35925129711282,False,False,False,False,False,,0,1.000146390463143,0.9477890537598287,False,False,False,False,-0.17579454951575768,-0.15319216804257813,False,False,False,False,2588045,7953584.223097747,False,False,False,False,3010182.6299481536,False,False,False,False
2022-07-29 00:00:00+00:00,44.2344990484,45.0181448214,40.2793927349,40.2793927349,3064046,,,,,,,,,,,,#000000,0.0,0.0,,42.9516399028412,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.39244470499499,5.35925129711282,False,False,False,False,False,,0,1.0236923562675497,0.9121343676830924,False,False,False,False,-0.1271428673272101,-0.1401675176848941,False,False,False,False,5652091,7783103.243609025,False,False,False,False,3014172.5092112534,False,False,False,False
2022-08-05 00:00:00+00:00,39.2007273767,44.4281056511,38.1405007426,43.2388079485,5453395,,,,,,,,,,,,#000000,0.0,0.0,,42.69864669060252,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.78509627443921,5.305799960324059,False,False,False,False,False,,0,0.9857604111678502,0.9373146626017521,False,False,False,False,-0.2090026339701777,-0.1745850758275359,False,False,False,False,198696,7221295.299637986,False,False,False,False,3194855.6566770864,False,False,False,False
2022-08-12 00:00:00+00:00,42.5473557958,42.7870592087,38.8688303434,39.0347788601,3413103,,,,,,,,,,,,#000000,0.0,0.0,,42.651591728219266,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.26933094046105,5.305799960324059,False,False,False,False,False,,0,0.9747292787997317,0.96124283992582,False,False,False,False,-0.23388146683549244,-0.20423327133151417,False,False,False,False,3611799,6953925.203368506,False,False,False,False,3211022.126552858,False,False,False,False
2022-08-19 00:00:00+00:00,43.6628986021,43.8021109689,40.3808057173,41.07225787,2476925,,,,,,,,,,,,#000000,0.0,0.0,,42.69913725115328,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.119268959894214,5.305799960324059,False,False,False,False,False,,0,0.9876719868520092,0.9494849305644582,False,False,False,False,-0.16559703720079394,-0.18491515426615407,False,False,False,False,6088724,6889836.225341209,False,False,False,False,3156644.5616230164,False,False,False,False
2022-08-26 00:00:00+00:00,46.447145937,47.6917598118,42.5842332439,43.5061694475,2350778,,,,,,,,,,,,#000000,0.0,0.0,,42.91170922237907,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.913197622421706,5.305799960324059,False,False,False,False,False,,1,1.0108665208000833,0.9143689157205044,False,False,False,False,-0.005906992616041428,-0.09541107344109775,False,False,False,False,8439502,7004626.282723342,False,False,False,False,3096950.742243534,False,False,False,False
2022-09-02 00:00:00+00:00,45.3649066485,48.4477474988,43.687128123,47.1109400036,2104298,,,,,,,,,,,,#000000,0.0,0.0,,43.773948374282334,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.63126177668331,5.305799960324059,False,False,False,False,True,,1,1.0097231238983717,0.9239887536601348,False,False,False,False,0.042380081245865356,-0.0265154960976162,False,False,False,False,6335204,6955039.446966058,False,False,False,False,3023420.9094847534,False,False,False,False
2022-09-09 00:00:00+00:00,44.9477793908,46.1806221746,42.79725664,45.6707999708,1768140,,,,,,,,,,,,#000000,0.0,0.0,,43.69935497256126,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.92286562652988,5.305799960324059,False,False,False,False,True,,1,1.0038964567400073,0.954892833092009,False,False,False,False,-0.03963023689119419,-0.03307286649440519,False,False,False,False,4567064,6778152.376820424,False,False,False,False,2930437.1384118088,False,False,False,False
2022-09-16 00:00:00+00:00,42.4542853392,46.3103950992,41.7409977285,45.6151830031,2247470,,,,,,,,,,,,#000000,0.0,0.0,,43.562251137378354,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.850668635272925,5.305799960324059,False,False,False,False,True,,1,1.0168510937901516,0.9346407136610713,False,False,False,False,-0.06374982107578432,-0.048411343785094756,False,False,False,False,2319594,6447888.793352244,False,False,False,False,2879846.980010934,False,False,False,False
2022-09-23 00:00:00+00:00,38.9226078907,43.6129721661,38.8113739553,41.6014918346,2119745,,,,,,,,,,,,#000000,0.0,0.0,,43.21461835350152,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.504312860766305,5.305799960324059,False,False,False,False,True,,1,0.9748074369839669,0.9838152043784597,False,False,False,False,-0.21291720020287327,-0.130664271993984,False,False,False,False,199849,5985071.030881708,False,False,False,False,2823543.129639754,False,False,False,False
2022-09-30 00:00:00+00:00,40.1091032015,41.2399815445,37.2633683545,38.8113739553,2660475,,,,,,,,,,,,#000000,0.0,0.0,,41.698937970730725,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.455079523629095,4.38394673248515,False,False,False,False,False,,1,0.9515477852795039,1.0206871201425265,False,False,False,False,-0.3222686260268348,-0.2264664490104094,False,False,False,False,2860324,5753608.287853433,False,False,False,False,2811464.008925698,False,False,False,False
2022-10-07 00:00:00+00:00,43.7520145854,45.2628495127,41.7498037484,41.9537326299,3128420,,,,43.5882226155,,,,,,,,#000000,0.0,0.0,,42.349397825390774,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.46220949116097,4.38394673248515,False,False,False,False,False,,1,0.9478660879874187,0.9957381840248689,False,False,False,False,-0.09088149334178434,-0.15867397117609688,False,False,False,False,5988744,5771025.748012438,False,False,False,False,2834942.2304867576,False,False,False,False
2022-10-14 00:00:00+00:00,42.7509091669,45.08682181,40.9711662007,43.6778586284,2308571,,,,43.31141292126084,,,,,,,,#000000,0.0,0.0,,42.454900232508955,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.7013236300013,4.38394673248515,False,False,False,False,False,,1,0.9360104827908997,1.0004428573898294,False,False,False,False,-0.11593445497663595,-0.13730421307636642,False,False,False,False,3680173,5616147.766678184,False,False,False,False,2795951.76896922,False,False,False,False
2022-10-21 00:00:00+00:00,46.1620831854,46.6070189269,42.723100683,42.964107543,1956796,,,,43.801725566414454,,,,,,,,#000000,0.0,0.0,,42.72254791175291,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.37156455618728,4.38394673248515,False,False,False,False,False,,1,0.9616556399672049,0.993860240734307,False,False,False,False,-0.030473802685421963,-0.08388900788089419,False,False,False,False,5636969,5617690.080257578,False,False,False,False,2733792.082378907,False,False,False,False
2022-10-28 00:00:00+00:00,50.1108878916,51.0248600607,44.3730707246,46.1528136908,3232683,,,,45.2318838930352,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,43.462732106831936,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.03535171032186,4.38394673248515,False,False,True,False,True,,1,0.9963713388801444,0.9513248938090307,False,False,False,False,0.12776318881289073,0.021937090465998267,False,False,False,False,8869652,5858576.148386646,False,False,False,False,2770746.9651656547,False,False,False,False
2022-11-04 00:00:00+00:00,53.0307786955,54.6761139898,49.3507893331,50.1757743539,3106712,,,,46.842719022127405,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,46.526792361479835,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.881759568689446,1.3501230771290835,False,False,True,False,True,,1,1.0144803189304896,0.9395574689000054,False,False,False,False,0.3428282487688308,0.18238266961741453,False,False,False,False,11976364,6311745.618876523,False,False,False,False,2795633.2640422727,False,False,False,False
2022-11-11 00:00:00+00:00,53.6425653401,54.0689620925,50.6670575686,53.067856674,1711774,,,,47.50217700154142,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,46.94317737410272,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.1053641020973,3.5058184222285362,False,False,True,False,True,,0,1.0490096142355427,0.9324712584987302,False,False,False,False,0.3428282489174432,0.26260545926742884,False,False,False,False,13688138,6858145.054515299,False,True,False,False,2715347.3926317343,False,False,False,False
2022-11-18 00:00:00+00:00,52.3355665994,53.7352602863,51.0841848263,53.6425653401,1546929,,,,47.9467060539328,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,47.216608585274685,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.942475707987384,4.332650416120835,False,False,True,False,True,,0,1.0275646571238903,0.9371982243288346,False,False,False,False,0.3428282489344142,0.30271685410092153,False,False,False,False,12141209,7249483.124551203,False,False,False,False,2628797.8820664207,False,False,False,False
2022-11-25 00:00:00+00:00,53.1327431363,53.4015584801,49.9486717358,52.2799496317,1251085,,,,48.23571759254892,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,47.40059439182092,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.82115753088311,5.243062519076567,False,False,True,False,True,,0,0.9959198135945966,0.9737040737915251,False,False,False,False,0.30307160050871007,0.3028942273048158,False,False,False,False,13392294,7704506.152362226,False,False,False,False,2526745.075987427,False,False,False,False
2022-12-02 00:00:00+00:00,52.1467006878,54.152387544,51.427156127,51.983325804,1686313,,,,48.60292035613203,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,47.66322066603388,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.851679767717826,5.383366801314793,False,False,True,False,True,,0,0.9881306680847083,0.9767158023531914,False,False,False,False,0.34282824908434595,0.3228612381945809,False,False,False,False,11705981,8000911.6966316905,False,False,False,False,2464490.8481365065,False,False,False,False
2022-12-09 00:00:00+00:00,46.6271500339,52.5942318219,46.599179338,51.8017287719,4196721,,,,48.60360456716128,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,47.548050216464944,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.98549444391834,5.383366801314793,False,False,True,False,True,6.8501581723967,0,0.9573859470893851,0.9942160046291028,False,False,False,False,0.18024024289655885,0.25155074054556986,False,False,False,False,7509260,7964493.05243675,False,False,False,False,2592804.1927189874,False,False,False,False
2022-12-16 00:00:00+00:00,43.5876677481,46.5525615115,42.5527520005,45.4430572416,4159326,,,,47.9606170593013,,,44.23099375336667,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,46.94690722332997,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.643676037571566,10.186990230217184,False,False,True,False,False,3.3002068080323994,0,0.968133089133463,1.0341615683292922,False,False,False,False,-0.06138087033591906,0.09508493510482541,False,False,False,False,3349934,7622673.863367362,False,False,False,False,2708842.8451101733,False,False,False,False
2022-12-23 00:00:00+00:00,45.0048496728,45.7320877657,42.9350181776,44.1004638393,3342966,,,,47.60090399596648,,,44.37640167168371,,,,,#000000,0.0,0.0,,46.6442825460319,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.911010347041234,8.529649758237198,False,False,False,False,False,4.749813789808634,0,0.9941836915340362,0.9982857169613554,False,False,False,False,-0.07183573019936733,0.01162460245272904,False,False,False,False,6692900,7553801.72534015,False,False,False,False,2755814.930657568,False,False,False,False
2022-12-30 00:00:00+00:00,45.4430572416,45.8719412451,44.0538460128,45.4150865457,1007481,,,,47.524408393700696,,,44.464786098523774,,,,,#000000,0.0,0.0,,46.584452807974756,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.878040808704924,7.523050371181327,False,False,False,False,False,5.195107362653591,0,0.9950755385125243,0.9936849772178791,False,False,False,False,-0.041840007810658844,-0.015107702678964902,False,False,False,False,7700381,7564659.449389027,False,False,False,False,2626308.713571822,False,False,False,False
2023-01-06 00:00:00+00:00,45.042143934,45.265909501,42.3196628682,45.265909501,1481047,,,,47.38049341412845,,,44.42690356159235,,,,,#000000,0.0,0.0,,46.39797480109404,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.950480739916024,6.578202616314712,False,False,False,False,False,4.723338853775594,0,1.008109906691159,0.9678202185100527,False,False,False,False,-0.09771131097569077,-0.056409506827327836,False,False,False,False,6219334,7465005.712397248,False,False,False,False,2541474.5125665017,False,False,False,False
2023-01-13 00:00:00+00:00,45.8346469839,46.0304418551,43.6995505317,46.0211182898,2143678,,,,47.25088839573375,,,44.56139635718999,,,,,#000000,0.0,0.0,,46.442497768099926,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.69504485252009,6.235566840038764,False,False,False,False,False,5.547464771849157,0,1.041242472291921,0.9377255027718164,False,False,False,False,-0.056402955995292686,-0.056406231411310265,False,False,False,False,8363012,7531524.696664118,False,False,False,False,2512008.1042282428,False,False,False,False
