date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_68,Gap_Down_aVWAP_69,aVWAP_OB_bull_51,aVWAP_OB_bull_24,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,51.62,53.73,50.345,52.06,434573,,,,,#000000,1.0,50.125,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,434573.0,False,False,False,False
2022-01-07 00:00:00+00:00,47.5,54.24,47.1,51.67,507129,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-507129,-37565.11111111111,False,False,False,False,439947.51851851854,False,False,False,False
2022-01-14 00:00:00+00:00,45.04,47.715,44.1,46.76,846200,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,-1.0,47.1,44.6558,4.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1353329,-135029.10288065844,False,False,False,False,470040.2949245542,False,False,False,False
2022-01-21 00:00:00+00:00,40.84,44.6558,40.22,44.11,785984,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-2139313,-283494.5767413504,False,False,False,False,493443.53233755013,False,False,False,False
2022-01-28 00:00:00+00:00,43.82,46.01,39.641,40.05,1248601,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.870434098720981,-43.505292766052825,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-890712,-328473.64513087994,False,False,False,False,549381.1225347687,False,False,False,False
2022-02-04 00:00:00+00:00,43.24,46.3725,41.17,43.09,482543,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.449820359177078,-39.45813684029577,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1373255,-405864.8566026666,False,False,False,False,544430.1504951562,False,False,False,False
2022-02-11 00:00:00+00:00,40.73,44.2927,40.29,43.08,676451,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.534871913818876,-37.88041356131064,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-2049706,-527630.8672246913,False,False,False,False,554209.4726807001,False,False,False,False
2022-02-18 00:00:00+00:00,40.41,41.81,38.52,40.86,685878,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.894769043567862,-36.96119518134554,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-2735584,-691182.9511339734,False,False,False,False,563962.6969265742,False,False,False,False
2022-02-25 00:00:00+00:00,43.72,43.94,37.66,39.82,816209,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.796990055087306,-31.69014710818258,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1919375,-782160.1399388643,False,False,False,False,582647.6082653465,False,False,False,False
2022-03-04 00:00:00+00:00,39.34,43.47,38.43,42.28,1149589,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.671941905929277,-30.36211194943662,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-3068964,-951553.0184619114,False,False,False,False,624643.2669123579,False,False,False,False
2022-03-11 00:00:00+00:00,40.42,41.31,35.405,39.3,684493,,,,,"rgba(239, 83, 80, 0.5)",-1.0,36.241665,,39.045,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2022739208212,-28.341483467505014,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-2384471,-1057695.0911684365,False,False,False,False,629076.5804744054,False,False,False,False
2022-03-18 00:00:00+00:00,44.94,46.52,39.49,40.59,875761,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,42.63987912705239,,0.0,0.0,0.0,0.0,1.0,43.6,41.31,13.0,31.01369782069164,-23.182742370388887,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1508710,-1091103.6029337374,False,False,False,False,647349.5004392642,False,False,False,False
2022-03-25 00:00:00+00:00,44.04,46.13,43.6,44.74,378913,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,43.07103511261701,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.62032795386479,-20.20749071549678,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1887623,-1150105.0397534606,False,False,False,False,627465.315221541,False,False,False,False
2022-04-01 00:00:00+00:00,42.35,46.4,42.3172,44.07,719501,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,43.226803958067705,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.22853498551897,-19.095196986611338,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-2607124,-1258032.370142093,False,False,False,False,634282.7733532786,False,False,False,False
2022-04-08 00:00:00+00:00,39.79,43.84,38.49,42.83,648078,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,42.65262274538106,,0.0,0.0,0.0,0.0,-1.0,42.3172,40.6101,16.0,36.09038561153435,-19.095196986611338,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-3255202,-1405970.8612426787,False,False,False,False,635304.6419937765,False,False,False,False
2022-04-15 00:00:00+00:00,38.87,40.6101,37.931,39.61,496437,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,42.13740022455134,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.569832186991945,-19.095196986611338,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-3751639,-1579724.056706184,False,False,False,False,625018.1499942376,False,False,False,False
2022-04-22 00:00:00+00:00,38.24,42.45,37.94,38.99,459181,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,41.82806037758726,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.9099953038065,-19.095196986611338,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-4210820,-1774620.052505726,False,False,False,False,612733.9166613311,False,False,False,False
2022-04-29 00:00:00+00:00,38.01,39.92,36.39,37.66,556722,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,41.3602385926491,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.330582899349196,-19.095196986611338,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-4767542,-1996317.9745423389,False,False,False,False,608584.8857975288,False,False,False,False
2022-05-06 00:00:00+00:00,36.94,43.0,36.39,38.42,844042,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,40.94689513364219,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.412606399976134,-19.095196986611338,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-5611584,-2264115.457909573,False,False,False,False,626026.1535162304,False,False,False,False
2022-05-13 00:00:00+00:00,36.7,37.59,34.78,36.46,561962,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,40.50623964661706,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.64372099080469,-19.095196986611338,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-6173546,-2553702.905471827,False,False,False,False,621280.6606631763,False,False,False,False
2022-05-20 00:00:00+00:00,33.82,37.92,32.14,36.27,610589,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,38.17649577044511,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.859863716833836,-13.438983908711549,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-6784135,-2867068.2458072472,False,False,False,False,620488.6857992373,False,False,False,False
2022-05-27 00:00:00+00:00,38.13,38.19,32.595,34.42,441083,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,38.256030683991554,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.455586556659135,-13.438983908711549,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-6343052,-3124548.5238955994,False,False,False,False,607199.3757400346,False,False,False,False
2022-06-03 00:00:00+00:00,38.0,39.66,37.22,38.75,470294,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,38.500649940974206,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.24219985641512,-13.438983908711549,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-6813346,-3397792.781384814,False,False,False,False,597058.2367963283,False,False,False,False
2022-06-10 00:00:00+00:00,33.73,38.44,33.4,38.44,442900,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,38.25396170781385,,0.0,0.0,0.0,0.0,-1.0,37.22,35.86,26.0,34.56436188492772,-13.438983908711549,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-7256246,-3683604.130911865,False,False,False,False,585639.1081447485,False,False,False,False
2022-06-17 00:00:00+00:00,32.69,35.86,31.19,32.4,745799,,,,33.24666666666666,"rgba(239, 83, 80, 0.5)",0.0,0.0,,36.545741871303285,,1.0,35.86,31.19,0.0,0.0,0.0,0.0,0.0,33.676259575187714,-13.438983908711549,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-8002045,-4003488.6397332083,False,False,False,False,597502.8038377301,False,False,False,False
2022-06-24 00:00:00+00:00,34.74,35.84,32.4,33.66,546565,,,,33.70341894388887,"rgba(239, 83, 80, 0.5)",0.0,0.0,,36.4860216265039,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.67271771642794,-13.438983908711549,False,False,False,True,True,,1,,,False,False,False,False,-0.3192043421664956,-0.3192043421664956,False,False,False,False,-7455480,-4259191.703456675,False,False,False,False,593729.6331830834,False,False,False,False
2022-07-01 00:00:00+00:00,34.99,37.79,32.4731,34.98,554265,,,,34.1179098836312,"rgba(239, 83, 80, 0.5)",0.0,0.0,,36.48945629608373,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.57771252839869,-13.438983908711549,False,False,False,True,True,,1,0.8499440516346652,1.1241064478463931,False,False,False,False,-0.27487541117214565,-0.29703987666932063,False,False,False,False,-6901215,-4454897.132830255,False,False,False,False,590806.3270213734,False,False,False,False
2022-07-08 00:00:00+00:00,35.67,36.46,33.56,34.06,373492,,,,34.3049973269475,"rgba(239, 83, 80, 0.5)",0.0,0.0,,36.48093429231925,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.764286205228885,-18.564306642402386,False,False,False,True,True,,1,0.8809770925702002,1.1439758833803575,False,False,False,False,-0.25631751971117456,-0.2766786981902476,False,False,False,False,-6527723,-4608439.789657643,False,False,False,False,574708.9694642347,False,False,False,False
