date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_888,Gap_Up_aVWAP_858,Gap_Up_aVWAP_852,Gap_Up_aVWAP_810,Gap_Up_aVWAP_786,Gap_Up_aVWAP_774,Gap_Up_aVWAP_756,Gap_Up_aVWAP_714,Gap_Up_aVWAP_702,Gap_Up_aVWAP_678,Gap_Down_aVWAP_882,Gap_Down_aVWAP_828,Gap_Down_aVWAP_822,Gap_Down_aVWAP_792,Gap_Down_aVWAP_768,Gap_Down_aVWAP_762,Gap_Down_aVWAP_750,Gap_Down_aVWAP_732,Gap_Down_aVWAP_726,Gap_Down_aVWAP_720,aVWAP_OB_bear_687,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-07 15:00:00+00:00,3.07,3.1,3.045,3.065,3667.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",1.0,3.1775,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,3667.0,False,False,False,False
2025-02-07 16:00:00+00:00,3.065,3.075,3.025,3.025,9839.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-9839.0,-152.54263565891472,False,False,False,False,3762.6899224806198,False,False,False,False
2025-02-07 17:00:00+00:00,3.025,3.06,3.025,3.055,5721.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.254237288135656,-72.88135593220349,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-4118.0,-214.0225947959858,False,False,False,False,3793.0513190313077,False,False,False,False
2025-02-07 18:00:00+00:00,3.055,3.06,3.035,3.035,6389.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.52595840239544,-65.71138320055613,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-10507.0,-373.60363983790853,False,False,False,False,3833.2985854029153,False,False,False,False
2025-02-07 19:00:00+00:00,3.035,3.04,3.025,3.04,2144.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.180584672077373,-58.55784485859626,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-8363.0,-497.47025007297975,False,False,False,False,3807.1079096602343,False,False,False,False
2025-02-07 20:00:00+00:00,3.035,3.035,3.005,3.015,15765.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.436771085177448,-55.93843617932137,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-24128.0,-863.8350523974296,False,False,False,False,3992.501585479455,False,False,False,False
2025-02-10 15:00:00+00:00,3.065,3.075,3.03,3.03,7782.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.35453219629209,-49.564980638386366,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-16346.0,-1103.8686174765392,False,False,False,False,4051.2534988828743,False,False,False,False
2025-02-10 16:00:00+00:00,3.035,3.035,2.99,3.015,13538.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.015894246023144,-46.161329845156246,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-29884.0,-1550.0722048024843,False,False,False,False,4198.334839985465,False,False,False,False
2025-02-10 17:00:00+00:00,3.015,3.025,2.98,3.0,22475.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.858596445828823,-44.552203665883425,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-52359.0,-2337.807519456709,False,False,False,False,4481.693989753132,False,False,False,False
2025-02-10 18:00:00+00:00,2.995,3.01,2.98,2.98,18876.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.398738313736587,-44.47110425985741,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-71235.0,-3405.9810462868377,False,False,False,False,4704.861524795719,False,False,False,False
2025-02-10 19:00:00+00:00,2.98,2.99,2.97,2.97,8245.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.04855977780809,-44.47110425985741,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-79480.0,-4585.423200607972,False,False,False,False,4759.747392628343,False,False,False,False
2025-02-10 20:00:00+00:00,2.975,2.975,2.95,2.96,33173.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.822541266729246,-44.47110425985741,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-112653.0,-6260.88950757529,False,False,False,False,5200.262936928679,False,False,False,False
2025-02-11 15:00:00+00:00,2.915,2.935,2.9,2.915,5430.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2771180709304,-44.47110425985741,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-118083.0,-7994.565639240789,False,False,False,False,5203.8247518600165,False,False,False,False
2025-02-11 16:00:00+00:00,2.915,2.935,2.885,2.885,6018.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.06436205398185,-44.47110425985741,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-124101.0,-9794.66539677194,False,False,False,False,5216.447623924202,False,False,False,False
2025-02-11 17:00:00+00:00,2.885,2.895,2.88,2.885,2626.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.922524709349481,-44.47110425985741,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-124101.0,-11566.856630930513,False,False,False,False,5176.28564525871,False,False,False,False
2025-02-11 18:00:00+00:00,2.885,2.89,2.85,2.865,30271.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.997599693381414,-44.47110425985741,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-154372.0,-13780.889861458721,False,False,False,False,5565.350984091909,False,False,False,False
2025-02-11 19:00:00+00:00,2.865,2.865,2.855,2.855,716.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.491487426681353,-44.47110425985741,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-155088.0,-15971.697770583392,False,False,False,False,5490.167247904437,False,False,False,False
2025-02-11 20:00:00+00:00,2.855,2.9,2.835,2.9,39291.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,2.878333333333333,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.725700579201995,-42.4524014185126,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-115797.0,-17519.376874915433,False,False,False,False,6014.211166541578,False,False,False,False
2025-02-12 15:00:00+00:00,2.945,3.01,2.935,3.01,30733.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.9251485205072543,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0383751924151,-28.82219152227119,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-85064.0,-18566.580334219067,False,False,False,False,6397.448202719228,False,False,False,False
