date,Close,High,Low,Open,Volume,aVWAP_OB_bull_181,aVWAP_OB_bull_43,aVWAP_OB_bear_56,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,7.7,8.2,7.08,8.18,220436,,,,#000000,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,220436.0,False,False,False,False
2022-01-07 00:00:00+00:00,6.9,7.65,6.9,7.65,199764,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-199764,-14797.333333333332,False,False,False,False,218904.74074074076,False,False,False,False
2022-01-14 00:00:00+00:00,6.8,7.35,6.5,6.9,210186,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-409950,-44067.9012345679,False,False,False,False,218258.9080932785,False,False,False,False
2022-01-21 00:00:00+00:00,6.12,6.9,6.0,6.64,117743,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-527693,-79891.9826245999,False,False,False,False,210813.28527155417,False,False,False,False
2022-01-28 00:00:00+00:00,5.97,6.25,5.3401,6.05,216817,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.853366666666666,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-744510,-129122.94687462953,False,False,False,False,211258.00488106866,False,False,False,False
2022-02-04 00:00:00+00:00,6.39,6.8,5.91,6.24,134573,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.0499468792509745,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.519163658372211,-43.83735310419502,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-609937,-164738.802661694,False,False,False,False,205577.63414913765,False,False,False,False
2022-02-11 00:00:00+00:00,6.84,7.48,6.14,6.4,183725,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.567167462975249,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.752953253840305,-35.37592394915451,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-426212,-184107.18764971668,False,False,False,False,203958.9205084608,False,False,False,False
2022-02-18 00:00:00+00:00,6.36,7.19,6.25,6.8,93668,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.551300836494808,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.220966521291608,-31.725954913172526,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-519880,-208979.24782381175,False,False,False,False,195789.22269301926,False,False,False,False
2022-02-25 00:00:00+00:00,6.38,6.66,5.9,6.66,63282,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.509151256163358,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5787692041478,-29.147676531840226,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-456598,-227321.3776146405,False,False,False,False,185973.87286390673,False,False,False,False
2022-03-04 00:00:00+00:00,5.65,6.76,5.5201,6.46,121560,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.3904899174932615,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.70078006540114,-29.147676531840226,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-578158,-253309.27556911157,False,False,False,False,181202.4748739877,False,False,False,False
2022-03-11 00:00:00+00:00,5.58,6.4623,5.4019,5.75,93664,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.309205689230357,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.61671596032112,-29.147676531840226,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-671822,-284310.21811954776,False,False,False,False,174718.14340184047,False,False,False,False
2022-03-18 00:00:00+00:00,6.61,6.61,5.5,6.08,130995,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.296231808546267,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.7367994441231,-24.5035374024192,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-540827,-303311.4612218035,False,False,False,False,171479.39203874118,False,False,False,False
2022-03-25 00:00:00+00:00,6.93,7.05,5.73,6.79,125818,,,,"rgba(239, 83, 80, 0.5)",1.0,6.52,,6.410697149611063,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.45766394858267,-19.465934967969382,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-415009,-311585.3529831514,False,False,False,False,168097.06670253814,False,False,False,False
2022-04-01 00:00:00+00:00,5.1,6.23,5.1,5.85,594247,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.891992938235372,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.640450139233266,-19.465934967969382,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1009256,-363264.6601695846,False,False,False,False,199663.72842827605,False,False,False,False
2022-04-08 00:00:00+00:00,5.1,5.4522,4.93,5.0,213573,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.785875413345328,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.05672598969798,-19.465934967969382,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1009256,-411115.8705273932,False,False,False,False,200694.04484099633,False,False,False,False
2022-04-15 00:00:00+00:00,4.79,5.35,4.29,5.2,95415,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.725923725112487,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0543728203957,-19.465934967969382,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1104671,-462490.3245624011,False,False,False,False,192895.5970749966,False,False,False,False
2022-04-22 00:00:00+00:00,4.04,4.75,3.89,4.7,604639,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.308135992659017,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.11555596762504,-19.465934967969382,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1709310,-554847.3375577788,False,False,False,False,223395.1084027746,False,False,False,False
2022-04-29 00:00:00+00:00,3.81,4.0407,3.43,3.94,255431,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.146417614486037,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.400391079979006,-14.340895000943938,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1964741,-659283.9051460915,False,False,False,False,225768.13740997648,False,False,False,False
2022-05-06 00:00:00+00:00,3.35,3.7,3.33,3.7,230367,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.001413149412026,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.556954625395846,-16.07972321591157,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-2195108,-773048.6529130477,False,False,False,False,226108.79389812637,False,False,False,False
