date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_272,Gap_Up_aVWAP_245,Gap_Up_aVWAP_227,Gap_Down_aVWAP_256,Gap_Down_aVWAP_151,Gap_Down_aVWAP_13,aVWAP_OB_bull_117,aVWAP_OB_bear_199,aVWAP_OB_bear_147,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-26 00:00:00+00:00,7.81,8.0,6.705,7.11,131641,,,,,,7.058307538708233,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.560554832857974,-18.566828385133014,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-189630,-127606.00570945645,False,False,False,False,160558.18663866058,False,False,False,False
2022-01-27 00:00:00+00:00,6.27,7.91,6.18,7.69,143975,,,,,,6.993579546175492,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.4543554935887,-18.566828385133014,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-333605,-135684.39764241895,False,False,False,False,159907.86559400725,False,False,False,False
2022-01-28 00:00:00+00:00,6.12,6.43,5.85,6.31,107472,,,,,,6.863673223874794,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.73242631485715,-18.566828385133014,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-441077,-147660.57812702996,False,False,False,False,157851.55713934032,False,False,False,False
2022-01-31 00:00:00+00:00,6.16,6.57,5.86,6.16,128634,,,,,,6.761569473418228,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.790634164200476,-18.566828385133014,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-312443,-154122.63388675428,False,False,False,False,156705.7705848564,False,False,False,False
2022-02-01 00:00:00+00:00,6.28,6.3854,5.83,6.23,76017,,,,,,6.712090585694911,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.817886688616944,-18.566828385133014,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-236426,-157350.21687158744,False,False,False,False,153541.50507172477,False,False,False,False
2022-02-02 00:00:00+00:00,5.81,6.36,5.67,6.36,34315,,,,,,6.684461601155417,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.639815963724182,-18.566828385133014,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-270741,-161796.91424917223,False,False,False,False,148865.95585322575,False,False,False,False
2022-02-03 00:00:00+00:00,5.53,5.88,5.5,5.71,37059,,,,,,6.645148207064826,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.20272316070387,-14.413802905813,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-307800,-167522.52545508704,False,False,False,False,144481.36934917766,False,False,False,False
2022-02-04 00:00:00+00:00,5.6,5.81,5.28,5.66,85757,,,,,,6.558724313152305,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.563333333333333,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.68140374757683,-15.17472684641757,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-222043,-169660.58328037776,False,False,False,False,142178.45290411188,False,False,False,False
2022-02-07 00:00:00+00:00,5.66,5.86,5.5,5.81,71234,,,,,,6.503627007343693,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.613245366507209,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.731460012687556,-15.429776520129387,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-150809,-168921.30550467668,False,False,False,False,139396.3174961075,False,False,False,False
2022-02-08 00:00:00+00:00,5.48,5.76,5.29,5.61,25043,,,,,,6.482354488617451,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.599041570988569,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.245004040026725,-16.221983715561443,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-175852,-169193.09744566976,False,False,False,False,134911.87367273076,False,False,False,False
2022-02-09 00:00:00+00:00,6.53,6.695,5.4,5.56,75460,,,,,,6.465748666296177,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.7775977951589805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.926297149400725,-19.741911942634147,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-100392,-166495.01519289843,False,False,False,False,132580.42764634916,False,False,False,False
2022-02-10 00:00:00+00:00,6.73,7.5,6.2,6.33,90684,,,,,,6.489117457651139,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.046490032875904,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.608964691956004,-15.413680920251288,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-9708,-160346.50479317692,False,False,False,False,130937.43048374723,False,False,False,False
2022-02-11 00:00:00+00:00,6.68,7.23,6.26,6.72,102700,,,,,,6.505837999204775,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.200659912437511,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.509333391122425,-12.861628151351596,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-112408,-158466.56342873862,False,False,False,False,129830.08026869832,False,False,False,False
2022-02-14 00:00:00+00:00,5.99,6.9,5.98,6.76,34155,,,,,,6.500832409727969,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.206951052814964,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.69354715252623,-12.861628151351596,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-146563,-157999.7570197685,False,False,False,False,126078.11633659252,False,False,False,False
2022-02-15 00:00:00+00:00,5.88,6.03,5.76,6.03,21917,,,,,,6.491875446991288,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.193248288785877,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.76149328503557,-12.861628151351596,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-168480,-158410.7469405619,False,False,False,False,121993.36667633399,False,False,False,False
2022-02-16 00:00:00+00:00,5.8,5.98,5.65,5.78,12327,,,,,,6.4862977753623605,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.1841504437901165,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.845447658631144,-12.861628151351596,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-180807,-159289.03137426535,False,False,False,False,117692.72484588952,False,False,False,False
2022-02-17 00:00:00+00:00,6.04,6.355,5.6,5.69,40805,,,,,,6.4734333923851946,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.170612663264785,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.676296867464146,-12.861628151351596,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-140002,-158532.67720272552,False,False,False,False,114677.51994997228,False,False,False,False
2022-02-18 00:00:00+00:00,5.73,6.26,5.65,5.92,54862,,,,,,6.453118999650995,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.144685762714437,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.957409249044446,-12.861628151351596,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-194864,-159957.43495948138,False,False,False,False,112331.81328526749,False,False,False,False
2022-02-22 00:00:00+00:00,5.43,5.75,5.15,5.71,54857,,,,,,6.419699123525173,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.087244686605922,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.3534244453231,-12.861628151351596,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-249721,-163477.57476499194,False,False,False,False,110077.89903878642,False,False,False,False
2022-02-23 00:00:00+00:00,5.45,5.76,5.37,5.61,36807,,,,,,6.400299078409916,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.0580443447191845,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.422084282744706,-12.861628151351596,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-212914,-165416.2581075413,False,False,False,False,107204.53044903009,False,False,False,False
2022-02-24 00:00:00+00:00,5.22,5.4,4.81,5.14,58149,,,,,,6.358591416519302,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.988493453911941,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.91565031461819,-9.272786856375127,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-271063,-169559.26759352008,False,False,False,False,105280.78415691128,False,False,False,False
2022-02-25 00:00:00+00:00,5.27,5.31,5.145,5.24,29302,,,,,,6.3402230820044565,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.96093439530312,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.303918275792306,-10.050094525737236,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-241761,-172390.70808004873,False,False,False,False,102301.22399389515,False,False,False,False
2022-02-28 00:00:00+00:00,4.84,5.37,4.7,5.24,101697,,,,,,6.266238429894672,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.848431598560323,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.27845706527718,-12.150805578761549,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-343458,-179099.22933181154,False,False,False,False,102277.52893531103,False,False,False,False
2022-03-01 00:00:00+00:00,4.48,5.07,4.48,4.8,117157,,,,,,6.173152696568351,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.712901237980623,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.798665128313864,-14.603169949274893,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-460615,-190139.0634756621,False,False,False,False,102861.03760451451,False,False,False,False
2022-03-02 00:00:00+00:00,4.34,5.07,3.7701,5.04,217549,,,,,,5.998598752591472,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.479603967154884,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.738500780657827,-16.600333816880763,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-678164,-209277.29628053808,False,False,False,False,107358.60475727865,False,False,False,False
2022-03-03 00:00:00+00:00,3.88,4.52,3.71,4.33,196840,,,,,,5.838687865277687,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.280607694307161,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.16807145934729,-19.042287178115618,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-875004,-235384.22583816404,False,False,False,False,110867.67908052262,False,False,False,False
2022-03-04 00:00:00+00:00,3.95,4.09,3.88,3.91,90694,,,,,,5.771171379337134,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.202503443114035,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.081884564557598,-20.081784675024085,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-784310,-256910.72678568703,False,False,False,False,110076.55441069821,False,False,False,False
2022-03-07 00:00:00+00:00,4.15,4.19,3.74,3.99,90513,,,,,,5.710352028173791,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.136337500525849,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.148544301081166,-20.081784675024085,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-693797,-274043.5218136993,False,False,False,False,109309.35619851397,False,False,False,False
2022-03-08 00:00:00+00:00,4.63,5.0,3.9045,4.12,124794,,,,,,5.655368997955295,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.091350576115851,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.574417100957398,-24.47467551037338,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-569003,-285610.5601739464,False,False,False,False,109916.59713190558,False,False,False,False
2022-03-09 00:00:00+00:00,4.58,4.95,4.125,4.71,66084,,,,,,5.629199451340707,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.071530230924939,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.29509639624182,-21.997267519718168,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-635087,-299315.5185984975,False,False,False,False,108197.67175418379,False,False,False,False
2022-03-10 00:00:00+00:00,4.18,4.73,4.16,4.44,58238,,,,,,5.603153391979034,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.049118697781665,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.386311849091044,-21.935581651822215,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-693325,-314766.8708103211,False,False,False,False,106238.46894029423,False,False,False,False
2022-03-11 00:00:00+00:00,4.05,4.41,4.02,4.28,55975,,,,,,5.575310620570247,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.023110953682413,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.937751075221996,-21.935581651822215,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-749300,-331807.3856805046,False,False,False,False,104267.35251126309,False,False,False,False
2022-03-14 00:00:00+00:00,3.79,4.16,3.62,4.16,83451,,,,,,5.527259015568303,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.974368612001729,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.6664744795659,-21.935581651822215,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-832751,-351452.23330087704,False,False,False,False,103451.02496180178,False,False,False,False
2022-03-15 00:00:00+00:00,3.9,4.14,3.7,3.7,38631,,,,,,5.506637289033861,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.954233417089047,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.779158975702835,-21.935581651822215,False,False,False,True,True,0.0,0,,,False,False,False,False,-0.3389523624783486,-0.3389523624783486,False,False,False,False,-794120,-368811.7535635878,False,False,False,False,100909.06319859387,False,False,False,False
2022-03-16 00:00:00+00:00,3.75,4.095,3.61,3.8778,81375,,,,,,5.462387355175658,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.910571924122339,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.24127566395644,-21.935581651822215,False,False,False,True,True,0.0,0,0.8606742788833126,1.1488375568082279,False,False,False,False,-0.34282825441539394,-0.3408903084468713,False,False,False,False,-875495,-388681.68479638826,False,False,False,False,100143.02150453137,False,False,False,False
2022-03-17 00:00:00+00:00,4.34,4.63,3.6779,3.78,60163,,,,,,5.438693811279659,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.891377935409987,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.51767041312427,-19.238817189711064,True,False,False,True,True,0.0,0,0.8531347651470069,1.1340129167214095,False,False,False,False,-0.2988157484161879,-0.31985302843152963,False,False,False,False,-815332,-405413.0697063338,False,False,False,False,98575.17752396151,False,False,False,False
2022-03-18 00:00:00+00:00,4.42,4.68,4.21,4.31,82302,,,,,,5.4132971540479184,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.874815296568625,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.90630043190837,-16.044760371532355,True,False,False,True,True,0.0,0,0.8936749826438843,1.117918638752577,False,False,False,False,-0.2573647926068769,-0.28860891051920323,False,False,False,False,-733030,-418260.7924629482,False,False,False,False,97937.01369949243,False,False,False,False
2022-03-21 00:00:00+00:00,4.63,5.1,4.41,4.59,108183,,,,,,5.390729398340691,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.7903851722518915,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.55729785603495,-12.695603544185602,True,False,False,True,True,0.0,1,0.91133378982173,1.0847816182602463,False,False,False,False,-0.21414396688499782,-0.2513764387021005,False,False,False,False,-624847,-426362.212366362,False,False,False,False,98338.81708382606,False,False,False,False
2022-03-22 00:00:00+00:00,4.26,4.82,4.115,4.65,44458,,,,,,5.377752459420297,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.740188977930721,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.836121021710554,-12.503713240073942,True,False,False,True,True,0.0,1,0.8964225790188302,1.0915522075122905,False,False,False,False,-0.2541977898927402,-0.2527871142974204,False,False,False,False,-669305,-435889.3805088576,False,False,False,False,96225.84386485249,False,False,False,False
2022-03-23 00:00:00+00:00,3.92,4.5525,3.85,4.35,72508,,,,,,5.351227874322161,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.646447410062229,,0.0,0.0,0.0,0.0,-1.0,4.115,4.0399,0.0,41.34574310966097,-12.503713240073942,True,False,False,True,True,0.0,1,0.8906793472316407,1.1208518364579003,False,False,False,False,-0.29201461343110136,-0.2724008638642609,False,False,False,False,-741813,-447886.3851947848,False,False,False,False,95295.73234074062,False,False,False,False
2022-03-24 00:00:00+00:00,3.83,4.0399,3.71,3.92,45180,,,,,,5.33207392607169,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.58791452525436,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.934719308466164,-12.503713240073942,True,False,False,True,False,0.0,1,0.8622717304818648,1.137847481168718,False,False,False,False,-0.33938063400608703,-0.305890748935174,False,False,False,False,-786993,-461184.68381459714,False,False,False,False,93330.40950384883,False,False,False,False
2022-03-25 00:00:00+00:00,3.64,3.83,3.41,3.83,71672,,,,,,5.298019310755249,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.495019561503465,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.122369000803104,-12.503713240073942,True,False,False,True,False,0.0,1,0.8610065618247369,1.146475674236696,False,False,False,False,-0.34282825441539394,-0.32435950167528393,False,False,False,False,-858665,-476772.14719441684,False,False,False,False,92481.06011154104,False,False,False,False
2022-03-28 00:00:00+00:00,3.69,3.8,3.5212,3.55,24837,,,,,,5.286833810523868,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.471695677220997,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.35057650882994,-7.369262254999221,True,False,False,True,False,0.0,1,0.882004429838331,1.1207433372408848,False,False,False,False,-0.3357525502385478,-0.33005602595691585,False,False,False,False,-833828,-490774.3375005182,False,False,False,False,89828.35187187277,False,False,False,False
2022-03-29 00:00:00+00:00,3.76,4.0,3.6001,3.62,75447,,,,,,5.256157547044775,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.425413061760017,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.47506168546199,-7.441236520523404,True,False,False,True,False,0.0,1,0.8835021580199068,1.1213218238938316,False,False,False,False,-0.3112547864891056,-0.3206554062230107,False,False,False,False,-758381,-501268.7164220665,False,False,False,False,89264.37728866207,False,False,False,False
