date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_108,Gap_Up_aVWAP_103,Gap_Up_aVWAP_47,Gap_Down_aVWAP_2,aVWAP_OB_bull_171,aVWAP_OB_bull_137,aVWAP_OB_bull_123,aVWAP_OB_bull_95,aVWAP_OB_bull_63,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-04-15 00:00:00+00:00,145.1534222021,151.8664843284,144.302470665,151.7813891747,1559809,,,,142.93493144338598,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,145.5765430000393,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.52721621903493,-20.32133949467861,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-24140312,-14649363.995981023,False,False,False,False,2413377.481986271,False,False,False,False
2022-04-22 00:00:00+00:00,140.2179032867,148.4863157226,140.1517181671,144.8319516214,1934031,,,,142.93568415666883,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,144.6133644660958,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.64744662300119,-20.32133949467861,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-26074343,-15495658.737019466,False,False,False,False,2377870.3351724735,False,False,False,False
2022-04-29 00:00:00+00:00,136.2751611646,142.8842181031,135.9253255327,139.9342527743,2039942,,,,142.73214002566732,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,143.33162095504218,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.89388797741092,-20.32133949467861,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-28114285,-16430371.793536542,False,False,False,False,2352838.606641179,False,False,False,False
2022-05-06 00:00:00+00:00,134.1099622534,141.7779811048,131.670567847,136.5966317453,2755114,,,,142.34213441985855,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,141.86238905706978,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.924563505890866,-20.32133949467861,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-30869399,-17499929.364385687,False,False,False,False,2382636.783927018,False,False,False,False
2022-05-13 00:00:00+00:00,131.7462079836,132.7011647086,125.4491666087,129.7511993798,2797126,,,,141.66854206383996,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,136.66952283024014,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.77684496523267,-20.32133949467861,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-33666525,-18697454.967023786,False,False,False,False,2413339.688821313,False,False,False,False
2022-05-20 00:00:00+00:00,131.4058273687,133.4102909896,128.0114762372,130.838526344,2238353,,,,141.22089517199043,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,136.16988665261468,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.890996159580343,-20.32133949467861,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-35904878,-19972078.895392396,False,False,False,False,2400377.711871586,False,False,False,False
2022-05-27 00:00:00+00:00,138.7996507248,139.2251264933,129.883569619,132.6066145378,1726611,,,,141.05710749029043,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,136.49464212190756,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.45590743628745,-20.32133949467861,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-34178267,-21024389.125363328,False,False,False,False,2350469.0665477645,False,False,False,False
2022-06-03 00:00:00+00:00,138.3174448537,139.7404249242,135.9064154985,137.873059051,1587797,,,,140.97153769869036,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,136.85458793614615,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.164444503893655,-20.32133949467861,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-35766064,-22116365.04200308,False,False,False,False,2293974.839396078,False,False,False,False
2022-06-10 00:00:00+00:00,132.4553342645,139.8822501804,131.6377589377,139.1022112713,1522319,,,,140.8071696608903,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,136.7849704469506,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.99013904116618,-20.32133949467861,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-37288383,-23240218.224076927,False,False,False,False,2236815.1475889613,False,False,False,False
2022-06-17 00:00:00+00:00,126.7399572122,132.5064780149,126.1414550531,129.5620990383,3262343,,,,140.1547989879178,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,135.65852201691158,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.735231607861856,-20.32133949467861,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-40550726,-24522478.05933049,False,False,False,False,2312780.1736934828,False,False,False,False
2022-06-24 00:00:00+00:00,138.3109989546,138.4487494515,125.7804537508,127.4999599539,1927115,,,,139.9739293420876,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,135.26204240909038,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.783915474475826,-19.342906591285605,False,False,False,True,True,,1,,,False,False,False,False,-0.2915440550315663,-0.2915440550315663,False,False,False,False,-38623611,-25567006.425306007,False,False,False,False,2284212.383049521,False,False,False,False
2022-07-01 00:00:00+00:00,139.0995017991,140.6670074538,133.1667303967,138.2254986461,2498514,,,,139.88595261142117,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,135.9590039151742,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.18897360990171,-16.995617996429296,False,False,False,True,True,,1,0.8152945908121709,1.1511228566906941,False,False,False,False,-0.19597033102284225,-0.24375719302720428,False,False,False,False,-36125097,-26349087.208616674,False,False,False,False,2300086.5768977045,False,False,False,False
2022-07-08 00:00:00+00:00,141.8355116692,142.4815139996,135.6129892215,137.9594976865,1641487,,,,139.8881490142634,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,136.4296876567976,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.69815725405226,-14.571250893467877,False,False,False,True,True,,1,0.8652297344894471,1.1360263633690155,False,False,False,False,-0.07746448019039193,-0.1606108366087981,False,False,False,False,-34483610,-26951644.452422846,False,False,False,False,2251301.42305343,False,False,False,False
2022-07-15 00:00:00+00:00,141.8545117377,142.3865136569,136.1354911065,140.6860075224,1894741,,,,139.8946019403024,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,136.81982863179368,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.49601916658325,-12.83868771632136,False,False,False,True,True,,1,0.9256935828781587,1.0848392846660444,False,False,False,False,-0.01874535847439564,-0.08967809754159688,False,False,False,False,-32588869,-27369216.641132265,False,False,False,False,2224889.539864287,False,False,False,False
2022-07-22 00:00:00+00:00,148.3810352821,149.9295408683,139.0710016963,142.5005140682,2021472,,,,140.060887026857,,,,,,#000000,0.0,0.0,,137.68213292923141,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.58613357824654,-9.86857848577926,False,False,False,False,True,,1,0.9500164744626636,1.0107462901677502,False,False,False,False,0.16892696908569538,0.03962443577204925,False,False,False,False,-30567397,-27606118.889937285,False,False,False,False,2209821.5739484136,False,False,False,False
2022-07-29 00:00:00+00:00,152.5230502243,154.0573057591,144.5335214022,148.8085368243,2547356,,,,140.41455436642323,,,,,,#000000,0.0,0.0,,138.9811179081806,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.78976430350585,-6.8311704066030785,False,False,False,False,True,,0,1.0147472193407052,0.9648662116901229,False,False,False,False,0.3338142195246513,0.18671932764835028,False,False,False,False,-28020041,-27636779.786978967,False,False,False,False,2234824.124026309,False,False,False,False
2022-08-05 00:00:00+00:00,159.4580752423,159.4723252937,150.6230433701,151.0315448437,1795379,,,,140.79467802277833,,,,,,#000000,0.0,0.0,,140.12693240015156,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.53024794072387,-3.3190565768573563,False,False,False,False,True,,0,1.0505759067185916,0.9430006808166095,False,False,False,False,0.34282825156369656,0.26477378960602344,False,False,False,False,-26224662,-27532178.46942497,False,False,False,False,2202272.6333576934,False,False,False,False
2022-08-12 00:00:00+00:00,174.0596279171,174.1641282941,158.4510716095,160.427078738,2438098,,,,141.6673716989144,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,149.44799847563223,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.467803430359986,1.280651096180513,False,False,True,False,True,,0,1.1008790471294196,0.8406295086869776,False,False,False,False,0.34282825242611326,0.3038010210160683,False,False,False,False,-23786564,-27254725.54576386,False,True,False,False,2219741.1790349013,False,True,False,False
2022-08-19 00:00:00+00:00,167.2291032761,173.9646275744,165.9085985124,172.5871226051,3384074,,,,142.79842741155187,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,151.64463873540106,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.03771889653435,2.618346330936987,False,False,True,False,True,,0,1.1486464426362426,0.8264918367672895,False,False,False,False,0.3428282526027866,0.32331463680942746,False,False,False,False,-27170638,-27248496.838670243,False,False,False,False,2305988.054661946,False,False,False,False
2022-08-26 00:00:00+00:00,165.2910962848,168.0366061892,164.4788433546,165.3955966618,2506293,,,,143.485602811088,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,152.5310304316228,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.63708743491452,3.12307098403263,False,False,True,False,True,,0,1.1615435942201375,0.8501172392697547,False,False,False,False,0.27748744601331615,0.3004010414113718,False,False,False,False,-29676931,-27428380.850620598,False,False,False,False,2320825.4580203206,False,False,False,False
2022-09-02 00:00:00+00:00,158.1565705471,166.5166007058,157.5960685251,163.828091007,2621577,,,,144.00597707019816,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,152.79188909428925,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.267606054312004,3.12307098403263,False,False,True,False,True,,0,1.0963734572370034,0.8668960733088904,False,False,False,False,0.2055639592175801,0.25298250031447594,False,False,False,False,-32298508,-27789131.009833887,False,False,False,False,2343103.3500188156,False,False,False,False
2022-09-09 00:00:00+00:00,163.79009087,164.3125927549,157.8620694847,158.2135707528,1729726,,,,144.356497463664,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,153.09442401922695,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.28487179767174,3.12307098403263,False,False,True,False,True,,0,1.0988900024966817,0.8764695150092198,False,False,False,False,0.1892941219967731,0.22113831115562452,False,False,False,False,-30568782,-27995031.083179526,False,False,False,False,2297667.9907581625,False,False,False,False
2022-09-16 00:00:00+00:00,156.1248857323,164.911094914,154.2257781569,164.2555925493,2371988,,,,144.72264749471157,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,153.19842890041366,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.54849922119063,3.12307098403263,False,False,True,False,True,,0,1.0881260227617156,0.8961980943496798,False,False,False,False,0.1639860115293228,0.19256216134247367,False,False,False,False,-32940770,-28361382.114055116,False,False,False,False,2303173.1766279284,False,False,False,False
2022-09-23 00:00:00+00:00,147.3563976807,157.5942515211,145.3240930507,155.3520374927,2017922,,,,144.83898332124204,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,152.76571139220198,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.60181420028923,3.12307098403263,False,False,True,False,False,,0,1.0078802570452274,0.9330260620383961,False,False,False,False,0.031560181483695195,0.11206117141308443,False,False,False,False,-34958692,-28850071.73523622,False,False,False,False,2282043.4598406744,False,False,False,False
2022-09-30 00:00:00+00:00,137.700565354,147.8811711767,137.5956106548,146.9365788839,4645658,,,,144.65938458818871,,,,,,#000000,0.0,0.0,,150.92028215792018,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.91873259989504,8.317439391586639,False,False,False,False,False,,0,0.9633031012611772,1.003373656584672,False,False,False,False,-0.10974812612400157,0.0011565226445414273,False,False,False,False,-39604350,-29646684.940033536,False,False,False,False,2457126.018370995,False,False,False,False
2022-10-07 00:00:00+00:00,136.3170715918,145.8592666032,134.6616497453,139.2367204969,3096793,,,,144.48397907133983,,,,,,#000000,0.0,0.0,,149.84680225800417,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.077775736645776,5.567907850832796,False,False,False,False,False,,0,0.9401955167866138,1.0228121014322473,False,False,False,False,-0.15045870522147306,-0.07465109128846581,False,False,False,False,-42701143,-30613681.833364386,False,False,False,False,2504508.7577509214,False,False,False,False
2022-10-14 00:00:00+00:00,132.71998781,138.7358003416,129.4950161436,137.0994611677,3249498,,,,144.14586690147854,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,148.5305559853836,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.50026998744986,3.084323645547414,False,False,False,True,False,,0,0.9279021346998582,1.0513923546048514,False,False,False,False,-0.2539086022152685,-0.16427984675186716,False,False,False,False,-45950641,-31749752.882744804,False,False,False,False,2559693.1460656677,False,False,False,False
2022-10-21 00:00:00+00:00,134.5233003691,140.3244328341,131.1265846494,134.618713732,2577217,,,,143.93279716537364,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,147.73648781317866,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.08644062321639,1.7012209183191942,False,False,False,True,False,,0,0.9536376524009891,1.0293177378862657,False,False,False,False,-0.2263717958906669,-0.19532582132126702,False,False,False,False,-43373424,-32610765.558097042,False,False,False,False,2560991.209320063,False,False,False,False
2022-10-28 00:00:00+00:00,142.0704973754,142.2040760835,133.1302652706,136.0212901668,2570610,,,,143.81992366040896,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,147.2416351063488,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.760142099002195,1.7012209183191942,False,False,False,True,False,,0,0.9812453696940242,0.9964066361893683,False,False,False,False,-0.1936038864489064,-0.19446485388508672,False,False,False,False,-40802814,-33217583.961200967,False,False,False,False,2561703.7123333914,False,False,False,False
2022-11-04 00:00:00+00:00,127.3195914692,144.4272074393,125.3254521844,141.3548971535,4384626,,,,143.37770744533583,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,143.08048346288166,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.96041931282013,0.45206858608688094,False,False,False,True,False,,0,0.9670504685489059,0.9825657141785948,False,False,False,False,-0.2408503280961493,-0.21765759099061802,False,False,False,False,-45187440,-34104239.96407497,False,False,False,False,2696734.9929012884,True,False,False,False
2022-11-11 00:00:00+00:00,133.56916674,135.7922980958,127.2480314471,127.9588610008,3602465,,,,143.0343869604868,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,142.30440728195416,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.94751307236379,0.27341438074002156,False,False,False,True,False,,0,1.0071562788284114,0.9866181486771324,False,False,False,False,-0.3032777961448377,-0.26046769356772786,False,False,False,False,-41584975,-34658368.4852546,False,False,False,False,2763826.10453823,False,False,False,False
2022-11-18 00:00:00+00:00,137.9677227702,138.2348801863,133.0253105714,133.1970546246,2806040,,,,142.87954645075055,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,142.2127145521057,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.78242364638599,0.27341438074002156,False,False,False,True,False,,0,1.020675674927565,0.9793211492257204,False,False,False,False,-0.23157093284307104,-0.24601931320539944,False,False,False,False,-38778935,-34963595.634495,False,False,False,False,2766953.0597576206,False,False,False,False
2022-11-25 00:00:00+00:00,141.7079265963,142.5093988448,139.1126831251,139.1126831251,2505346,,,141.1100028554,142.8433755674092,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,142.4394068474867,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.07520267554638,0.27341438074002156,False,False,False,True,False,,0,1.0342728356935411,0.9881228077094064,False,False,False,False,-0.14431607533064156,-0.1951676942680205,False,False,False,False,-36273589,-35060632.18008796,False,False,False,False,2747574.759034834,False,False,False,False
2022-12-02 00:00:00+00:00,142.156369402,144.3518308826,135.5108286752,140.5152595599,3878920,,,140.84449673901653,142.77679575899904,,,,,,#000000,0.0,0.0,,142.5590629793795,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.083559306380536,0.27341438074002156,False,False,False,False,False,,0,0.9931311698337768,0.9827989802626909,False,False,False,False,-0.15894381080585526,-0.1770557525369379,False,False,False,False,-32394669,-34863153.42600737,False,False,False,False,2831378.110217439,False,False,False,False
2022-12-09 00:00:00+00:00,135.5919300337,140.6440675998,135.2198179183,140.4675528785,2231759,,,139.88803479230512,142.67923861058713,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,142.38793942313114,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.65481427796256,0.27341438074002156,False,False,False,True,False,0.0,0,1.0035041552833492,0.9925741236000859,False,False,False,False,-0.19245228326295352,-0.18475401789994572,False,False,False,False,-34626428,-34845618.20926608,False,False,False,False,2786961.879830962,False,False,False,False
2022-12-16 00:00:00+00:00,127.8886320915,142.9292176416,126.428486292,136.0594555119,3850956,,,137.57980851199358,142.38099569092904,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,139.21916255184078,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.14831004129779,0.27341438074002156,False,False,False,True,False,0.0,0,0.9900168524125882,0.9537562581166178,False,False,False,False,-0.28305837669485284,-0.23390619729739928,False,False,False,False,-38477384,-35114637.89746859,False,False,False,False,2865776.2591027427,False,False,False,False
2022-12-23 00:00:00+00:00,128.9723527834,130.8424902606,126.8336827454,127.5146045961,2644562,,,136.05781520273726,142.1169124223976,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,138.37376408109256,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.31077590421454,-0.586722012685648,False,False,False,True,False,0.0,0,0.992869586195183,1.027738829902984,False,False,False,False,-0.34282825441539394,-0.2883672258563966,False,False,False,False,-35832822,-35167836.71987832,False,False,False,False,2849390.0176877244,False,False,False,False
2022-12-30 00:00:00+00:00,128.6366870824,131.7248115318,127.0063108202,128.9627623348,1507247,,,135.42882370764707,141.97361626080237,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,138.04159378096222,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.65806192831769,-1.4559586309107857,False,False,False,True,False,0.0,0,0.9621538970467124,1.0337393049348467,False,False,False,False,-0.3333518055092132,-0.3108595156828049,False,False,False,False,-37340069,-35328742.81470215,False,False,False,False,2749972.0163775226,False,False,False,False
2023-01-06 00:00:00+00:00,131.4850503168,132.2522862049,127.2652529325,129.4518752134,1718431,,,134.95139229351412,141.82909420195475,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,137.8014737121122,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.87189011860314,-1.4881802882637558,False,False,False,True,False,0.0,0,0.9524862425017195,1.0395201978056434,False,False,False,False,-0.32632500844695156,-0.31859226206487823,False,False,False,False,-35621638,-35350438.75435384,False,False,False,False,2673561.5707199285,False,False,False,False
