date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_894,Gap_Up_aVWAP_888,Gap_Up_aVWAP_852,Gap_Up_aVWAP_822,Gap_Up_aVWAP_780,Gap_Up_aVWAP_774,Gap_Up_aVWAP_768,Gap_Up_aVWAP_726,Gap_Up_aVWAP_720,Gap_Up_aVWAP_714,Gap_Down_aVWAP_828,Gap_Down_aVWAP_816,Gap_Down_aVWAP_810,Gap_Down_aVWAP_762,Gap_Down_aVWAP_750,Gap_Down_aVWAP_744,Gap_Down_aVWAP_738,Gap_Down_aVWAP_732,Gap_Down_aVWAP_708,Gap_Down_aVWAP_666,aVWAP_OB_bull_849,aVWAP_OB_bull_273,aVWAP_OB_bull_114,aVWAP_OB_bull_1,aVWAP_OB_bear_729,aVWAP_OB_bear_568,aVWAP_OB_bear_95,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-03 15:00:00+00:00,53.43,53.43,53.095,53.185,111975.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,111975.0,False,False,False,False
2025-02-03 16:00:00+00:00,53.175,53.33,53.085,53.115,31155.0,,,,,,,,,,,,,,,,,,,,,,,,53.17666666666667,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,1.0,53.33,53.085,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-31155.0,-483.0232558139535,False,False,False,False,110721.97674418605,False,False,False,False
2025-02-03 17:00:00+00:00,53.115,53.255,53.115,53.165,19525.0,,,,,,,,,,,,,,,,,,,,,,,,53.17730876742962,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.85148514851435,-72.27722772277153,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-11630.0,-655.844600685055,False,False,False,False,109308.07012799711,False,False,False,False
2025-02-03 18:00:00+00:00,53.165,53.25,53.145,53.235,73178.0,,,,,,,,,,,,,,,,,,,,,,,,53.1966234585843,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.37371737173667,-55.02207020702,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,61548.0,308.5560907984342,False,False,False,False,108747.91400198166,False,False,False,False
2025-02-03 19:00:00+00:00,53.235,53.275,53.17,53.19,19326.0,,,,,,,,,,,,,,,,,,,,,,,,53.19865388823705,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.89279651399127,-47.8299952886219,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,42222.0,958.3769266000088,False,False,False,False,107361.52773838505,False,False,False,False
2025-02-03 20:00:00+00:00,53.185,53.21,53.13,53.15,39681.0,,,,,,,,,,,,,,,,,,,,,,,,53.19098946399439,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0051781250952,-44.92922286979201,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,2541.0,982.9137184356675,False,False,False,False,106312.21723081318,False,False,False,False
2025-02-04 15:00:00+00:00,53.57,53.7,53.48,53.51,20243.0,,,,,,,,,,,,,,,,,,,,,,,,53.22809955787069,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.343489691341105,-30.38279630343058,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,22784.0,1320.9150561343392,False,False,False,False,104977.8107621184,False,False,False,False
2025-02-04 16:00:00+00:00,53.505,53.64,53.445,53.6,3349.0,,,,,,,,,,,,,,,,,,,,,,,,53.2335104485034,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.27059245546013,-19.32615877585866,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,26133.0,1705.5985436361323,False,False,False,False,103402.17028518632,False,False,False,False
2025-02-04 17:00:00+00:00,53.595,53.685,53.57,53.665,15955.0,,,,,,,,,,,,,,,,,,,,,,,,53.26267047941058,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.51923919643906,-10.775604411115019,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,42088.0,2331.6822871456498,False,False,False,False,102046.40020324544,False,False,False,False
2025-02-04 18:00:00+00:00,53.665,53.68,53.635,53.635,33691.0,,,,,,,,,,,,,,,,,,,,,,,,53.313624661431795,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.79289558646497,-5.744299036580124,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,8397.0,2425.7182206782754,False,False,False,False,100986.62655668349,False,False,False,False
2025-02-04 19:00:00+00:00,53.635,53.675,53.63,53.655,12723.0,,,,,,,,,,,,,,,,,,,,,,,,53.329702397337556,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.23496840389717,-1.240050365883583,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,21120.0,2715.552046714271,False,False,False,False,99618.19823797522,False,False,False,False
