date,Close,High,Low,Open,Volume,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-06-20 00:00:00+00:00,9.21,14.93,8.0001,8.5,208388,#000000,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,208388.0,False,False,False,False
2025-06-27 00:00:00+00:00,8.9,10.3776,8.66,9.59,47716,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-47716,-3534.5185185185182,False,False,False,False,196486.37037037036,False,False,False,False
2025-07-04 00:00:00+00:00,8.85,9.51,8.61,8.88,17823,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-65539,-8127.443072702332,False,False,False,False,183252.04663923182,False,False,False,False
2025-07-11 00:00:00+00:00,9.09,9.585,8.85,8.85,28445,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.317237289295388,-38.35636162496296,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-37094,-10273.113956205863,False,False,False,False,171784.85799928874,False,False,False,False
2025-07-18 00:00:00+00:00,9.25,9.66,8.2251,9.25,41010,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.942047243750864,-26.927170150585518,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,3916,-9222.06847796839,False,False,False,False,162097.8314808229,False,False,False,False
2025-07-25 00:00:00+00:00,8.4,9.1139,7.9,8.8,26685,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.71466676148227,-26.927170150585518,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-22769,-10225.544887007769,False,False,False,False,152067.2513711323,False,False,False,False
2025-08-01 00:00:00+00:00,2.83,20.35,2.76,18.98,7974439,"rgba(239, 83, 80, 0.5)",0.0,0.0,,8.646666666666667,,0.0,0.0,0.0,0.0,-1.0,7.9,3.08,0.0,19.02743391509138,-27.248943108563957,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-7997208,-601853.8748953776,False,False,False,False,731502.1957140113,False,False,False,False
2025-08-08 00:00:00+00:00,2.5,3.08,2.46,2.86,674833,"rgba(239, 83, 80, 0.5)",0.0,0.0,,8.18113574491202,,0.0,0.0,0.0,0.0,-1.0,2.76,2.73,9.0,14.898652073705435,-30.478343334689058,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-8672041,-1199645.5137920163,False,False,False,False,727304.4775129735,False,False,False,False
2025-08-15 00:00:00+00:00,2.65,2.73,2.49,2.5,349981,"rgba(239, 83, 80, 0.5)",0.0,0.0,,7.964992777733886,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.577057920284085,-32.05662070540493,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-8322060,-1727231.7720296448,False,False,False,False,699354.5902897903,False,False,False,False
2025-08-22 00:00:00+00:00,2.7,2.75,2.33,2.62,363655,"rgba(239, 83, 80, 0.5)",0.0,0.0,,7.756357723832526,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.135952401115269,-32.93366262620893,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-7958405,-2188800.159286708,False,False,False,False,674487.9539720281,False,False,False,False
2025-08-29 00:00:00+00:00,2.45,2.68,2.4,2.62,218885,"rgba(239, 83, 80, 0.5)",0.0,0.0,,7.636510737952003,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.016513954087458,-33.6526828558649,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-8177290,-2632391.999339544,False,False,False,False,640739.5870111372,False,False,False,False
