date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_414,Gap_Up_aVWAP_399,Gap_Up_aVWAP_384,Gap_Up_aVWAP_310,Gap_Up_aVWAP_294,Gap_Up_aVWAP_238,Gap_Up_aVWAP_216,Gap_Up_aVWAP_204,Gap_Up_aVWAP_172,Gap_Up_aVWAP_142,Gap_Down_aVWAP_129,Gap_Down_aVWAP_46,Gap_Down_aVWAP_34,Gap_Down_aVWAP_32,Gap_Down_aVWAP_25,Gap_Down_aVWAP_22,Gap_Down_aVWAP_9,aVWAP_OB_bull_334,aVWAP_OB_bear_278,aVWAP_OB_bear_157,aVWAP_OB_bear_1,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-28 00:00:00+00:00,72.7,72.72,69.14,70.35,672666,,,,,,,,,,,,,,,,,72.88514759062643,,,,75.51440837694302,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.674066167042987,-34.01238262238306,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-5717304,-2357323.976483108,False,False,False,False,666223.5881420765,False,False,False,False
2022-01-31 00:00:00+00:00,74.6,74.8175,72.02,72.7,716431,,,,,,,,,,,,,,,,,72.97552991460724,,,,75.41139462504121,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.158814294673874,-26.464938542866577,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-5000873,-2460992.565640633,False,False,False,False,668192.506254152,False,False,False,False
2022-02-01 00:00:00+00:00,74.21,75.0,72.77,74.92,662470,,,,,,,,,,,,,,,,,73.05967318149136,,,,75.3362332818322,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.26565976727527,-22.278353758685295,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-5663343,-2586574.93561551,False,False,False,False,667968.0942441853,False,False,False,False
2022-02-02 00:00:00+00:00,73.47,74.41,73.21,74.29,480960,,,,,,,,,,,,,,,,,73.09574092835135,,,,75.27547955336145,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.640813691305055,-20.558421097339714,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-6144303,-2726093.683238432,False,False,False,False,660634.4434895113,False,False,False,False
2022-02-03 00:00:00+00:00,71.95,72.96,71.73,72.35,345762,,,,,,,,,,,,,,,,72.21333333333332,73.06122705168507,,,,75.1960246895514,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.35333108704503,-20.558421097339714,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-6490065,-2873700.401542807,False,False,False,False,648286.5045291383,False,False,False,False
2022-02-04 00:00:00+00:00,72.27,72.89,70.93,71.65,470746,,,,,,,,,,,,,,,,72.10763512421188,73.00908885692704,,,,75.08799558081881,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.81345420152215,-20.558421097339714,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-6019319,-2997057.993639168,False,False,False,False,641324.1318025055,False,False,False,False
2022-02-07 00:00:00+00:00,71.68,73.42,71.64,72.22,354506,,,,,,,,,,,,,,,,72.14972472859704,72.98112445813676,,,,75.01681420985176,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.38869261930401,-20.558421097339714,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-6373825,-3129480.22918273,False,False,False,False,630076.3619278974,False,False,False,False
2022-02-08 00:00:00+00:00,68.85,70.29,68.52,70.22,978006,,,,,,,,,,,,,,,69.22000000000001,70.81642473003198,72.63551610863317,,,,74.64207568560651,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3239060369975,-20.558421097339714,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-7351831,-3295062.612352035,False,False,False,False,643720.6614601368,False,False,False,False
2022-02-09 00:00:00+00:00,71.21,71.29,68.93,69.35,1184348,,,,,,,,,,,,,,,69.90829185847154,70.69570845063211,72.41934160492134,,,,74.33966231312567,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.58158686752678,-20.558421097339714,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-6167483,-3407706.5491225435,False,False,False,False,664921.7335597393,False,False,False,False
2022-02-10 00:00:00+00:00,69.02,70.75,68.45,70.23,802056,,,,,,,,,,,,,,,69.77257126151017,70.44570175311325,72.22801961253097,,,,74.10849041212269,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.03925178304757,-20.558421097339714,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-6969539,-3547386.2530785226,False,False,False,False,670299.5479299456,False,False,False,False
2022-02-11 00:00:00+00:00,66.6,69.64,66.36,69.03,1300353,,,,,,,,,,,,,,,69.08981356603717,69.74900153679347,71.78977564762685,,,,73.64420598456334,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.90102733357393,-20.558421097339714,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-8269892,-3732582.556879365,False,False,False,False,695007.5264424968,False,False,False,False
2022-02-14 00:00:00+00:00,65.53,67.12,64.55,66.56,2219565,,,,,,,,,,,,,,,67.94090098053852,68.58471173811263,70.95739121029285,,,,72.79329010107637,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.798751381971215,-20.558421097339714,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-10489457,-3997558.0252370373,False,False,False,False,754794.0940329873,False,False,False,False
2022-02-15 00:00:00+00:00,63.44,68.295,62.51,68.0,2151135,,,,,,,,,,,,,,,67.14561716011444,67.74316916785371,70.22755554989398,,,,72.03380428635356,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.224891533731302,-15.064031136802043,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-12640592,-4336500.534051271,False,False,False,False,809552.5609336544,False,False,False,False
2022-02-16 00:00:00+00:00,60.44,63.45,59.95,62.69,2216008,,,,,,,,,,,,,,,65.94778374640022,66.55186515863123,69.26113196388691,,,,71.08066743298595,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.180187179410858,-18.081659546227463,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-14856600,-4749053.454284554,False,False,False,False,864707.6761911581,False,False,False,False
2022-02-17 00:00:00+00:00,57.81,59.765,57.385,59.11,2110773,,,,,,,,,,,,,,58.32000000000001,64.70567474260888,65.32245303607043,68.24050485903454,,,,70.087236197452,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.24170142202984,-20.943639675270784,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-16967373,-5228203.240391042,False,False,False,False,913572.9830071912,False,False,False,False
2022-02-18 00:00:00+00:00,55.86,57.75,55.77,57.46,2216414,,,,,,,,,,,,,,57.36729561260006,63.501626997481154,64.12103046419932,67.18952434160283,,,,69.05742950053902,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.713693675713827,-23.39714728145649,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-19183787,-5775481.034885512,False,False,False,False,964664.7875951445,False,False,False,False
2022-02-22 00:00:00+00:00,54.25,55.55,54.0,55.35,1722379,,,,,,,,,,,,,54.600000000000016,56.579415647337356,62.59446518212659,63.213616970850005,66.37330480172768,,,,68.25550491532998,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.605534973120058,-25.46925541271111,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-20906166,-6368841.229595884,False,False,False,False,994379.0704345505,False,False,False,False
2022-02-23 00:00:00+00:00,53.12,55.42,52.91,54.98,2746516,,,,,,,,,,,,,54.11857505416142,55.7167663133048,61.36742362293157,61.97391231866887,65.1967884028709,,,,67.08217596866861,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.920582235711063,-27.181127236744082,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-23652682,-7046638.906866633,False,False,False,False,1063090.322574372,False,False,False,False
2022-02-24 00:00:00+00:00,55.38,55.87,52.0,52.23,2079244,,,,,,,,,,,,,54.21322869495186,55.46820140686665,60.702239532668656,61.287673897081255,64.48277013986775,,,,66.34815975776365,"rgba(239, 83, 80, 0.5)",0.0,0.0,,54.41666666666667,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.32722526261952,-27.181127236744082,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-21573438,-7616317.302675785,False,False,False,False,1102939.4863949849,False,False,False,False
2022-02-25 00:00:00+00:00,56.45,56.85,54.75,54.98,1550138,,,,,,,,,,,,,54.55843517907164,55.53662515674801,60.39020169128797,60.953462278505796,64.0843866105075,,,,65.92026126821207,"rgba(239, 83, 80, 0.5)",0.0,0.0,,55.100039428200176,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.45155889936118,-27.181127236744082,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-20023300,-8102865.643747323,False,False,False,False,1120476.6830069465,False,False,False,False
2022-02-28 00:00:00+00:00,56.19,57.08,54.83,56.2,1949329,,,,,,,,,,,,,54.84457913656249,55.60398248517388,60.05352996536996,60.5901312548842,63.634588237293876,,,,65.43081616702673,"rgba(239, 83, 80, 0.5)",0.0,0.0,,55.42615362820073,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.390318812493724,-33.5721536893228,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-21972629,-8646777.93222782,False,False,False,False,1152980.6954380465,False,False,False,False
2022-03-01 00:00:00+00:00,57.65,58.03,56.19,56.3,1531725,,,,,,,,,,,,,55.16806175158134,55.7663382677466,59.89533541882887,60.409140420861675,63.36777612824384,,,,65.12600357786017,"rgba(239, 83, 80, 0.5)",0.0,0.0,,55.827662070699084,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.814842991527765,-30.247733466614825,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-20440904,-9109292.679983594,False,False,False,False,1167833.4132640054,False,False,False,False
2022-03-02 00:00:00+00:00,59.37,59.69,57.2,57.98,1878824,,,,,,,,,,,,,55.668583130203714,56.08188114665811,59.82041014951629,60.304772863460784,63.14142479167251,,,,64.84617618419598,"rgba(239, 83, 80, 0.5)",0.0,0.0,,56.4391497108772,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.359964407369418,-25.954706125704668,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-18562080,-9479990.221945023,False,False,False,False,1195715.3970575738,False,False,False,False
2022-03-03 00:00:00+00:00,59.95,60.44,58.91,59.98,1657326,,,,,,,,,,,,,56.11791454050763,56.39597851471139,59.81746996126874,60.276429845687815,63.001455867106216,,,,64.65676390898182,"rgba(239, 83, 80, 0.5)",0.0,0.0,,56.957135510857654,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.115750450417536,-22.483782290138706,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-16904754,-9771157.428927572,False,False,False,False,1213817.7736435512,False,False,False,False
2022-03-04 00:00:00+00:00,60.72,61.25,59.3,59.35,1837592,,,,,,,,,,,,,56.58459117962468,56.74374846657575,59.852118878427895,60.28453574427574,62.88810949926868,,,,64.48868039538867,"rgba(239, 83, 80, 0.5)",0.0,0.0,,58.945335614540795,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.58889267974725,-19.28679142565585,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-15067162,-9978843.882695118,False,False,False,False,1238279.5080104708,False,False,False,False
2022-03-07 00:00:00+00:00,58.44,61.17,58.265,60.75,1723368,,,,,,,,,,,,,56.834386484198646,56.93463143045668,59.823589485934356,60.23568422608013,62.745693527775806,,,,64.30211205771148,"rgba(239, 83, 80, 0.5)",0.0,0.0,,58.782139062542704,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.753654682304365,-19.10876236819428,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-16790530,-10245968.82847178,False,False,False,False,1257302.5861277073,False,False,False,False
2022-03-08 00:00:00+00:00,57.39,58.66,56.49,57.87,1735052,,,,,,,,,,,,,56.89209946425771,56.97521879785017,59.71096241227899,60.10719481718458,62.545089524447235,,,,64.06530714841153,"rgba(239, 83, 80, 0.5)",0.0,0.0,,58.38563531102307,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.99101106561505,-19.10876236819428,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-18525582,-10570659.54108073,False,False,False,False,1276037.857259954,False,False,False,False
2022-03-09 00:00:00+00:00,58.37,59.05,57.775,58.45,1372913,,,,,,,,,,,,,56.98702645285195,57.05004427656584,59.6622076465306,60.04567194133641,62.42299345171645,,,,63.91309261160717,"rgba(239, 83, 80, 0.5)",0.0,0.0,,58.34212505516088,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.8450506533067,-18.596702436752302,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-17152669,-10828777.559077565,False,False,False,False,1279836.8824654461,False,False,False,False
2022-03-10 00:00:00+00:00,57.18,57.69,56.04,57.42,1672803,,,,,,,,,,,,56.970000000000006,56.98581224610596,57.04522508575197,59.54564411690308,59.91642309989908,62.23414105853509,,,,63.69306655442351,"rgba(239, 83, 80, 0.5)",0.0,0.0,,58.109543387816174,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.34473035429743,-18.596702436752302,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-18825472,-11142373.419505896,False,False,False,False,1295247.3184471934,False,False,False,False
2022-03-11 00:00:00+00:00,56.6,57.85,56.075,57.64,1484080,,,,,,,,,,,,56.90966930882984,56.97723516047361,57.03490350363079,59.44562108211824,59.80591018334498,62.07339324696149,,,,63.505708911778015,"rgba(239, 83, 80, 0.5)",0.0,0.0,,57.9502076693567,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.50456599958042,-18.596702436752302,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-20309552,-11501870.61874096,False,False,False,False,1302652.5216453427,False,False,False,False
2022-03-14 00:00:00+00:00,57.08,58.0765,56.69,56.82,1477177,,,,,,,,,,,,57.028408498559216,56.99428527260062,57.04678327920048,59.36879353262098,59.71874211732498,61.935329253876965,,,,63.34080078889796,"rgba(239, 83, 80, 0.5)",0.0,0.0,,57.873015363554636,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.70870681986912,-18.596702436752302,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-18832375,-11789341.378790334,False,False,False,False,1309496.6188357216,False,False,False,False
2022-03-15 00:00:00+00:00,56.59,57.97,56.285,57.45,2244319,,,,,,,,,,,,57.002281090525344,56.990687198987594,57.04008569594523,59.244886004896465,59.58060966497564,61.726151549935025,,,,63.09340987099637,"rgba(239, 83, 80, 0.5)",0.0,0.0,,57.74284409710668,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.35474171914529,-18.51433647007196,False,False,False,True,True,0.0,0,,,False,False,False,False,-0.26021009041596616,-0.26021009041596616,False,False,False,False,-21076694,-12153551.28550444,False,False,False,False,1346156.3200578503,False,False,False,False
2022-03-16 00:00:00+00:00,59.26,59.28,57.18,57.18,1689304,,,,,,,,,,,,57.31204801794137,57.078772419261384,57.11477356909547,59.219969729872865,59.54417429509422,61.62965782654684,,,,62.96546759907158,"rgba(239, 83, 80, 0.5)",0.0,0.0,,57.81093035167268,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.084127917285294,-14.62708079491361,False,False,False,True,True,0.0,0,0.7882477944221574,1.1441521336272709,False,False,False,False,-0.22931602620745828,-0.24476305831171222,False,False,False,False,-19387390,-12437231.235092502,False,False,False,False,1359613.0918202875,False,False,False,False
2022-03-17 00:00:00+00:00,59.14,59.85,58.85,58.92,1243878,,,,,,,,,,,,57.56153861128724,57.165430901993496,57.18974687245354,59.221566115356346,59.537320687536024,61.57787374558351,,,,62.890223518968476,"rgba(239, 83, 80, 0.5)",0.0,0.0,,57.89677699151012,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.421555614526525,-12.216162471396437,True,False,False,True,True,0.0,0,0.8068594417478799,1.133089869398186,False,False,False,False,-0.19984633856621667,-0.22230469843896444,False,False,False,False,-20631268,-12758566.010186914,False,False,False,False,1355074.4607685118,False,False,False,False
