date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_870,Gap_Up_aVWAP_858,Gap_Up_aVWAP_834,Gap_Up_aVWAP_828,Gap_Up_aVWAP_810,Gap_Up_aVWAP_798,Gap_Up_aVWAP_792,Gap_Up_aVWAP_762,Gap_Up_aVWAP_756,Gap_Up_aVWAP_726,Gap_Down_aVWAP_882,Gap_Down_aVWAP_864,Gap_Down_aVWAP_822,Gap_Down_aVWAP_774,Gap_Down_aVWAP_750,Gap_Down_aVWAP_732,Gap_Down_aVWAP_720,Gap_Down_aVWAP_704,Gap_Down_aVWAP_672,Gap_Down_aVWAP_666,aVWAP_OB_bull_855,aVWAP_OB_bull_789,aVWAP_OB_bull_750,aVWAP_OB_bull_706,aVWAP_OB_bull_245,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-07 15:00:00+00:00,25.11,25.11,24.89,24.89,163.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,163.0,False,False,False,False
2025-02-07 16:00:00+00:00,24.89,24.89,24.71,24.71,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-14.0,-0.21705426356589147,False,False,False,False,160.68992248062017,False,False,False,False
2025-02-07 17:00:00+00:00,24.71,24.825,24.7,24.825,363.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.939393939393845,-70.90909090909076,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,349.0,5.19716363199327,False,False,False,False,163.82651282975783,False,False,False,False
2025-02-07 18:00:00+00:00,24.825,25.0,24.825,24.86,115.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.661385224009358,-58.965359358997425,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,464.0,12.310385901264691,False,False,False,False,163.06951263084684,False,False,False,False
2025-02-07 19:00:00+00:00,24.86,24.86,24.7,24.7,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.06325318843665,-56.17669463778678,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,421.0,18.64665898806679,False,False,False,False,161.20796979936082,False,False,False,False
2025-02-07 20:00:00+00:00,24.7,24.71,24.6,24.67,799.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.23789203638962,-53.80237183723883,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-378.0,12.497098383600637,False,False,False,False,171.0962183296033,False,False,False,False
2025-02-10 15:00:00+00:00,24.33,24.4,24.24,24.27,598.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.44567270880367,-53.80237183723883,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-976.0,-2.8284380254474364,False,False,False,False,177.71488161131487,False,False,False,False
2025-02-10 16:00:00+00:00,24.27,24.47,24.27,24.47,268.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.95831906878569,-50.71930072294009,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-708.0,-13.76133045916143,False,False,False,False,179.11465088865882,False,False,False,False
2025-02-10 17:00:00+00:00,24.52,24.675,24.46,24.665,197.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.81481356418439,-42.078177938176815,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-511.0,-21.470457118709312,False,False,False,False,179.39194312294316,False,False,False,False
2025-02-10 18:00:00+00:00,24.665,24.71,24.58,24.58,221.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.98731854713925,-37.085041688229666,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-732.0,-32.4864190238456,False,False,False,False,180.0370292760758,False,False,False,False
