date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_154,Gap_Up_aVWAP_152,Gap_Up_aVWAP_142,Gap_Down_aVWAP_34,aVWAP_OB_bull_182,aVWAP_OB_bull_141,aVWAP_OB_bull_112,aVWAP_OB_bull_70,aVWAP_OB_bear_1,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-18 00:00:00+00:00,8.26,8.57,5.78,6.27,23137017,,,,,,,,,8.713736449759606,"rgba(239, 83, 80, 0.5)",0.0,0.0,,7.789067362757262,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.539092933161825,-57.49414519906318,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,878807,-3959666.0946446625,False,False,False,False,14460179.533801395,False,False,False,False
2022-03-25 00:00:00+00:00,7.85,8.61,7.59,8.09,20430897,,,,,,,,,8.64356071122845,"rgba(239, 83, 80, 0.5)",0.0,0.0,,7.900045465492973,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.79655062248881,-57.49414519906318,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-19552090,-5114660.458004317,False,False,False,False,14902454.901667958,False,False,False,False
2022-04-01 00:00:00+00:00,7.22,8.44,7.08,7.91,17731569,,,,,,,,,8.55810231223713,"rgba(239, 83, 80, 0.5)",0.0,0.0,,7.851091069427964,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.580444758422374,-57.49414519906318,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-37283659,-7497549.238892887,False,False,False,False,15112018.908951813,False,False,False,False
2022-04-08 00:00:00+00:00,6.92,8.44,6.63,7.35,15587602,,,,,,,,,8.477077615642118,"rgba(239, 83, 80, 0.5)",0.0,0.0,,7.786136581453819,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.766451884113827,-57.49414519906318,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-52871261,-10858564.92490082,False,False,False,False,15147247.286066493,False,False,False,False
2022-04-15 00:00:00+00:00,6.41,7.555,6.4,6.79,9569415,,,,,,,,,8.411340683558821,"rgba(239, 83, 80, 0.5)",0.0,0.0,,7.712474856396211,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.288253558210677,-57.49414519906318,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-62440676,-14679462.041574834,False,False,False,False,14734074.524135642,False,False,False,False
2022-04-22 00:00:00+00:00,6.15,7.21,6.035,6.38,14516395,,,,,,,,,8.302817786590252,"rgba(239, 83, 80, 0.5)",0.0,0.0,,7.588171655308825,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.645957716586565,-57.49414519906318,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-76957071,-19292618.260717437,False,False,False,False,14717950.114940409,False,False,False,False
2022-04-29 00:00:00+00:00,5.42,6.38,5.34,6.01,13752729,,,,,,,,,8.17289357498105,"rgba(239, 83, 80, 0.5)",0.0,0.0,,7.426585003626543,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.39727306293844,-57.49414519906318,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-90709800,-24582779.871034663,False,False,False,False,14646452.254574452,False,False,False,False
2022-05-06 00:00:00+00:00,5.11,5.995,4.97,5.42,17794771,,,,,,,,,8.001310772692616,"rgba(239, 83, 80, 0.5)",0.0,0.0,,7.221925182383838,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.193673476635702,-57.49414519906318,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-108504571,-30799208.843550615,False,False,False,False,14879661.0505319,False,False,False,False
2022-05-13 00:00:00+00:00,3.75,5.16,2.77,4.98,39782435,,,,,,,,,7.508589570878916,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.6228433970462515,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.159023751345337,-57.49414519906318,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-148287006,-39502008.63291723,False,False,False,False,16724310.972714722,False,False,False,False
2022-05-20 00:00:00+00:00,3.26,4.07,3.01,3.68,25281685,,,,,,,,,7.220904627347061,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.301665376245451,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.348704740470403,-57.49414519906318,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-173568691,-49432873.99344188,False,False,False,False,17358190.53029141,False,False,False,False
2022-05-27 00:00:00+00:00,3.27,3.28,2.65,3.06,28154032,,,,,,,,,6.9172067934480825,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.976487761034453,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.085282130529023,-56.93582608501762,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-145414659,-56542635.84577952,False,False,False,False,18157882.49101056,False,False,False,False
2022-06-03 00:00:00+00:00,2.94,3.47,2.91,3.29,20900028,,,,,,,,,6.721055376603964,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.778789208237785,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.933591745164954,-55.814335603439105,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-166314687,-64673898.894240305,False,False,False,False,18361004.380565338,False,False,False,False
2022-06-10 00:00:00+00:00,2.71,3.23,2.66,3.01,29481211,,,,,,,,,6.460129854296117,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.521685750280124,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.938613162378466,-54.689761611396875,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-195795898,-74386639.56874102,False,False,False,False,19184723.38941235,False,False,False,False
2022-06-17 00:00:00+00:00,2.59,2.66,2.23,2.61,31236430,,,,,,,,,6.194648975167637,"rgba(239, 83, 80, 0.5)",-1.0,2.1571834,,4.339841843176334,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.13624561866375,-53.51278283421502,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-227032328,-85693727.60068613,False,False,False,False,20077442.39760403,False,False,False,False
2022-06-24 00:00:00+00:00,3.63,3.65,2.58,2.69,22171961,,,,,,,,,6.0627711303463485,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.375393835177996,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.814961629090767,-49.095606009095555,False,False,False,True,False,,0,,,False,False,False,False,-0.2912854362048989,-0.2912854362048989,False,False,False,False,-204860367,-94520886.07470939,False,False,False,False,20232591.923707433,False,False,False,False
2022-07-01 00:00:00+00:00,2.47,3.75,2.4,3.71,21954759,,,,,,,,,5.925701402328208,"rgba(239, 83, 80, 0.5)",1.0,3.3435,,3.9431309471306486,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.52706327948886,-46.74908573710805,False,False,False,True,False,,0,0.7929967756746842,1.2087987913268983,False,False,False,False,-0.29431829879932153,-0.29280186750211024,False,False,False,False,-226815126,-104320459.40250869,False,False,False,False,20360159.85528466,False,False,False,False
2022-07-08 00:00:00+00:00,2.93,3.12,2.25,2.4,16408044,,,,,,,,,5.827395321661512,"rgba(239, 83, 80, 0.5)",0.0,0.0,,3.885409848564934,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.253749738913456,-43.548660857894504,False,False,False,True,False,,0,0.7695347664592568,1.2569964545840935,False,False,False,False,-0.3229503480883112,-0.3078761077952107,False,False,False,False,-210407082,-112178727.7430636,False,False,False,False,20067410.532670982,False,False,False,False
2022-07-15 00:00:00+00:00,2.44,2.9025,2.24,2.87,19505362,,,,,,,,,5.709676097153414,"rgba(239, 83, 80, 0.5)",0.0,0.0,,3.7946350369961785,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.97039903526273,-41.4490846767133,False,False,False,True,False,,0,0.779256912108507,1.2627663890874665,False,False,False,False,-0.3303363141700382,-0.3191062109826245,False,False,False,False,-229912444,-120899743.76209593,False,False,False,False,20025777.308028687,False,False,False,False
2022-07-22 00:00:00+00:00,2.46,3.18,2.43,2.51,23110280,,,,,,,,,5.587220140059386,"rgba(239, 83, 80, 0.5)",0.0,0.0,,3.7360893731573084,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.537344455120387,-39.58216125530503,False,False,False,True,False,,0,0.8119293384530742,1.216434482424408,False,False,False,False,-0.30441974550656786,-0.3117629782445962,False,False,False,False,-206802164,-127262886.00194067,False,False,False,False,20254258.98891545,False,False,False,False
2022-07-29 00:00:00+00:00,2.33,2.5,2.115,2.45,19839799,,,,,,,,,5.47713418571221,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.967192296429226,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.796640918214358,-38.08988213337393,False,False,False,True,False,,0,0.8329831649427992,1.2137725573881535,False,False,False,False,-0.34282825441539394,-0.32729561632999504,False,False,False,False,-226641963,-134624299.11290804,False,False,False,False,20223558.24899579,False,False,False,False
2022-08-05 00:00:00+00:00,2.96,2.97,2.21,2.29,20089951,,,,,,,,,5.386082252627049,"rgba(239, 83, 80, 0.5)",0.0,0.0,,3.0040572582322187,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.775075362549558,-35.04303905186007,False,False,False,True,False,,0,0.8176948439666377,1.2123920979903786,False,False,False,False,-0.3131999848201057,-0.32024780057505037,False,False,False,False,-206552012,-139952277.8452852,False,False,False,False,20213661.415736843,False,False,False,False
2022-08-12 00:00:00+00:00,2.91,3.71,2.73,2.96,37020072,,,,,,,,,5.256197166241326,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.863969760511387,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.11789048949651,-32.73975072660296,False,False,False,True,False,,0,0.8154362628661916,1.2007125890736343,False,False,False,False,-0.244857294286819,-0.28255254743093466,False,False,False,False,-243572084,-147627819.04193074,False,False,False,False,21458580.718274854,False,False,False,False
2022-08-19 00:00:00+00:00,2.605,3.41,2.6,2.93,27272380,,,,,,,,,5.1597258319745745,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.84926306025931,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.641390065921335,-31.308617096806106,False,False,False,True,False,,0,0.8182041618875963,1.211453383581845,False,False,False,False,-0.25597453808489773,-0.2692635427579162,False,False,False,False,-270844464,-156754977.92771366,False,False,False,False,21889232.51692116,False,False,False,False
2022-08-26 00:00:00+00:00,2.27,2.5601,2.21,2.47,22481761,,,,2.3467,,,,,5.068937769905588,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.7639543190595317,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.55088262094967,-30.522447983644078,False,False,False,True,False,,0,0.8711040339702759,1.2044409058740269,False,False,False,False,-0.33294434893291014,-0.30110394584541317,False,False,False,False,-293326225,-166871366.59973487,False,False,False,False,21933123.51566774,False,False,False,False
2022-09-02 00:00:00+00:00,2.07,2.37,1.9693,2.26,16952666,,,,2.2563073953113775,,,,,4.9992657140945385,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.696942037906153,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.21315561586762,-30.03441815379867,False,False,False,True,False,,0,0.8026631375645488,1.238829761600255,False,False,False,False,-0.34282825441539394,-0.32196610013040355,False,False,False,False,-310278891,-177494146.18493968,False,False,False,False,21564200.73672939,False,False,False,False
2022-09-09 00:00:00+00:00,2.43,2.5,1.9,2.06,19110198,,,,2.262953090056801,,,,,4.928250326332804,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.653064292306648,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.128293742226226,-28.37698822683293,False,False,False,True,False,,0,0.8345460600098753,1.1916733331547098,False,False,False,False,-0.3390424774384495,-0.3305042887844265,False,False,False,False,-291168693,-185914482.98605528,False,False,False,False,21382422.75623092,False,False,False,False
2022-09-16 00:00:00+00:00,2.14,2.64,2.07,2.415,16564674,,,,2.2674477676854186,,,,,4.869772825500753,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.623059926536046,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.332027109178874,-27.467559337779115,False,False,False,True,False,,0,0.8430248852784065,1.2429378767406938,False,False,False,False,-0.31985084050511714,-0.3251775646447718,False,False,False,False,-307733367,-194938104.02412525,False,False,False,False,21025552.477991592,False,False,False,False
2022-09-23 00:00:00+00:00,1.585,2.18,1.5,2.08,23962913,,,,2.1435003860110307,,,,,4.773237366430063,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.532547858220841,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.67590233685695,-27.467559337779115,False,False,False,True,False,,1,0.7397658461238156,1.2676602010549232,False,False,False,False,-0.34282825441539394,-0.3340029095300829,False,False,False,False,-331696280,-205068339.28159744,False,False,False,False,21243134.738881104,False,False,False,False
2022-09-30 00:00:00+00:00,1.5,1.75,1.4701,1.57,18247097,,,,2.054825423905284,,,,,4.699461086944483,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.4627925674966913,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.088998199465905,-27.467559337779115,False,False,False,True,False,,0,0.7486168925890347,1.292080264702743,False,False,False,False,-0.34282825441539394,-0.3384155819727384,False,False,False,False,-349943377,-215799823.55703467,False,False,False,False,21021206.0174825,False,False,False,False
2022-10-07 00:00:00+00:00,1.49,1.8,1.35,1.54,21855926,,,,1.975024730955427,,,,,4.6147335513984356,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.3900914390152437,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.655115094257056,-27.37187398080679,False,False,False,True,False,,0,0.7480497595334571,1.3085166811830198,False,False,False,False,-0.34282825441539394,-0.3406219181940662,False,False,False,False,-371799303,-227355340.55280986,False,False,False,False,21083037.127298612,False,False,False,False
2022-10-14 00:00:00+00:00,1.23,1.49,1.17,1.49,22918115,,,,1.8791127880623524,,,,,4.5237936134349805,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.306465243103836,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.95678698119549,-27.37187398080679,False,False,False,True,False,,0,0.7401456832227731,1.2928745330350013,False,False,False,False,-0.34282825441539394,-0.3417250863047301,False,False,False,False,-394717418,-239752531.47482395,False,False,False,False,21218968.82157279,False,False,False,False
2022-10-21 00:00:00+00:00,1.43,1.5,1.16,1.31,22423766,,,,1.8164317856102483,,,,,4.441255079628972,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.241348938199713,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.242775329305005,-26.83606034686631,False,False,False,True,False,,0,0.7472398692407328,1.2871975163963074,False,False,False,False,-0.34282825441539394,-0.34227667036006204,False,False,False,False,-372293652,-249570392.25446662,False,False,False,False,21308213.057011846,False,False,False,False
2022-10-28 00:00:00+00:00,1.58,1.82,1.28,1.42,18367350,,,,1.7932167388879015,,,,,4.380911125303704,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.205290893319355,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.03603293647525,-25.638895810162992,False,False,False,True,False,,0,0.7835679166051193,1.2341049610669141,False,False,False,False,-0.30407035585337167,-0.3231735131067168,False,False,False,False,-353926302,-257300459.64302465,False,False,False,False,21090371.349085044,False,False,False,False
2022-11-04 00:00:00+00:00,1.39,1.85,1.32,1.56,15555054,,,,1.7737610052042474,,,,,4.331051853003831,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.1759540429977644,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.251273605123814,-25.037514110991175,False,False,False,True,False,,0,0.7999739986782664,1.2179019100137594,False,False,False,False,-0.2726931520244352,-0.297933332565576,False,False,False,False,-369481356,-265610155.66946727,False,False,False,False,20680347.841745414,False,False,False,False
2022-11-11 00:00:00+00:00,1.64,1.64,1.15,1.36,25744527,,,,1.742438102197288,,,,,4.251028263639546,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.934361771288235,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.42074649207646,-23.553720237985083,False,False,False,True,False,,0,0.8996050867722184,1.2051616487325338,False,False,False,False,-0.32119631642724616,-0.3095648244964111,False,False,False,False,-343736829,-271397316.6569141,False,False,False,False,21055472.223838348,False,False,False,False
2022-11-18 00:00:00+00:00,1.56,1.99,1.5,1.61,19263780,,,,1.7381162549559892,,,,,4.198270166554278,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.8205077422893945,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.08626264818018,-22.606221449063902,False,False,False,True,False,,0,0.9029054569559617,1.1224219228796917,False,False,False,False,-0.18723715696145024,-0.24840099072893068,False,False,False,False,-363000609,-278182745.7193649,False,False,False,False,20922754.281331804,False,False,False,False
2022-11-25 00:00:00+00:00,1.51,1.59,1.35,1.47,9178371,,,,1.729538604692471,,,,,4.1719493967625105,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.794048596254442,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.45115982810335,-21.97206656639748,False,False,False,True,False,,0,0.9139392074663797,1.100483314744305,False,False,False,False,-0.28888811569274303,-0.26864455321083686,False,False,False,False,-372178980,-285145429.74015266,False,False,False,False,20052799.964196112,False,False,False,False
2022-12-02 00:00:00+00:00,1.71,1.73,1.4,1.48,14945960,,,,1.723499079344809,,,,,4.132184525970656,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.789108544158181,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.602837423997315,-20.608107997952082,False,False,False,True,True,,0,0.8989889789598324,1.1052398735247808,False,False,False,False,-0.2532129652579161,-0.2609287592343765,False,False,False,False,-357233020,-290485251.2408821,False,False,False,False,19674515.52240381,False,False,False,False
2022-12-09 00:00:00+00:00,1.42,1.73,1.36,1.67,12916682,,,,1.7140351307718005,,,,,4.097343314433538,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.7720569914913755,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.718965307399,-20.270007216346276,False,False,False,True,True,0.0,0,0.9114998747577552,1.0908072192266622,False,False,False,False,-0.2606684379713737,-0.2607985986028751,False,False,False,False,-370149702,-296386321.6674834,False,False,False,False,19173935.261485007,False,False,False,False
2022-12-16 00:00:00+00:00,1.38,1.6,1.36,1.43,12957958,,,,1.70298206099886,,,,,4.062563010238069,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.753075163076537,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.70554716515724,-20.051883467370835,False,False,False,True,True,0.0,0,0.9422260324434384,1.0661460356583126,False,False,False,False,-0.2851004385414669,-0.272949518572171,False,False,False,False,-383107660,-302810124.5069291,False,False,False,False,18713492.501375005,False,False,False,False
2022-12-23 00:00:00+00:00,1.1,1.405,1.06,1.39,19681904,,,,1.6725755940963623,,,,,4.006398979165485,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.6991373991479268,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.02992126841473,-20.051883467370835,False,False,False,True,True,0.0,0,0.8935208650109816,1.1529396857577292,False,False,False,False,-0.34282825441539394,-0.30788888649378243,False,False,False,False,-402789564,-310216008.91382325,False,False,False,False,18785226.686458338,False,False,False,False
2022-12-30 00:00:00+00:00,1.25,1.32,1.04,1.1,13079678,,,,1.6548477225908473,,,,,3.970465714060775,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.4919028264515986,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.297059160806356,-20.051883467370835,False,False,False,True,True,0.0,0,0.8970279241146198,1.1794817138158897,False,False,False,False,-0.34282825441539394,-0.32535857045458816,False,False,False,False,-389709886,-316104444.25354004,False,False,False,False,18362593.450424388,False,False,False,False
2023-01-06 00:00:00+00:00,1.17,1.37,1.06,1.3,16642316,,,,1.633985920161682,,,,,3.926001943803909,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.4690896720167455,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.28046892947892,-19.884822409290564,False,False,False,True,True,0.0,0,0.9059607493877032,1.1334011896052676,False,False,False,False,-0.3301732833855169,-0.3277659269200525,False,False,False,False,-406352202,-322789463.3458704,False,False,False,False,18235165.491133694,False,False,False,False
2023-01-13 00:00:00+00:00,1.5,1.56,1.155,1.2,18013916,,,,1.6231554754288033,,,,,3.8829551006715692,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.4831966447793419,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.914867757153814,-18.137431983676468,False,False,False,True,True,0.0,0,0.9145607212015686,1.1055766195303727,False,False,False,False,-0.2796418068418431,-0.3037038668809478,False,False,False,False,-388338286,-327644931.6906207,False,False,False,False,18218776.639938608,False,False,False,False
