date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_189,Gap_Up_aVWAP_116,Gap_Up_aVWAP_89,Gap_Up_aVWAP_83,Gap_Down_aVWAP_8,Gap_Down_aVWAP_4,aVWAP_OB_bear_137,aVWAP_OB_bear_89,aVWAP_OB_bear_57,aVWAP_OB_bear_46,aVWAP_OB_bear_33,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-04-15 00:00:00+00:00,35.4,37.841,33.3,34.2,1544780,,,,,38.47502976861231,39.69771875458948,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,39.783096748008866,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.65569774322678,-12.45516733374511,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-5806820,-1968863.3583714254,False,False,False,False,3332154.9555659723,False,False,False,False
2022-04-22 00:00:00+00:00,30.5,35.5,29.9,35.5,2497081,,,,,37.97951214120456,39.2805352576022,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,39.113662967629985,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.742527530285635,-12.45516733374511,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-8303901,-2438125.405899468,False,False,False,False,3270297.6255240487,False,False,False,False
2022-04-29 00:00:00+00:00,30.3,31.85,27.9,30.0,2814399,,,,,37.35021663907363,38.74941541877386,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,38.321827926105414,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.04175100047897,-12.45516733374511,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-11118300,-3081101.301758766,False,False,False,False,3236527.3569667116,False,False,False,False
2022-05-06 00:00:00+00:00,28.1,32.05,27.5,29.9,2951643,,,,,36.727682492976285,38.20873822264501,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,37.567499831330466,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.00546509047132,-12.45516733374511,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-14069943,-3895089.575702561,False,False,False,False,3215424.812006214,False,False,False,False
2022-05-13 00:00:00+00:00,28.4,28.4,22.0,27.2,4026239,,,,,35.73875489768266,37.351164158008906,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,36.4278765324542,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.432520593361744,-12.45516733374511,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-10043704,-4350542.49602089,False,False,False,False,3275485.122227976,False,False,False,False
2022-05-20 00:00:00+00:00,29.3,31.5,27.55,28.0,3575596,,,,,35.251682533814794,36.87748667331851,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,35.862312859880966,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.542336083368255,-12.45516733374511,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-6468108,-4507399.200019343,False,False,False,False,3297715.557618496,False,False,False,False
2022-05-27 00:00:00+00:00,16.8,29.6,16.2,29.3,13394616,,,,,32.01661414099566,33.941193239770655,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,32.3723920128996,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.981283090962663,-12.45516733374511,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-19862724,-5644830.666684576,False,False,False,False,4045634.108906015,False,False,False,False
2022-06-03 00:00:00+00:00,16.0,17.6,15.0,17.28,8553503,,,,,30.03041784807121,32.08130898254981,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,30.2921074857917,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.024379732265512,-12.45516733374511,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-28416227,-7331600.765448681,False,False,False,False,4379550.323061125,False,False,False,False
2022-06-10 00:00:00+00:00,14.0,16.6,13.6,16.3,4961204,,,,,28.991869627931163,31.086913787529824,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,29.215097369683473,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.30751720085712,-14.13614948732129,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-33377431,-9260921.523563594,False,False,False,False,4422635.780612153,False,False,False,False
2022-06-17 00:00:00+00:00,12.9,13.7,12.1,13.3,5340942,,,,,27.895846396719843,30.02986523444858,,,,,,"rgba(239, 83, 80, 0.5)",-1.0,5.617327,,24.288673638276435,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.907188367338698,-15.880089250259651,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-38718373,-11442954.966262586,False,False,False,False,4490658.463529771,False,False,False,False
2022-06-24 00:00:00+00:00,15.3,16.1,12.6,13.5,4088791,,,,,27.24023161919461,29.375397589077565,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,23.97500019650421,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.270832178191213,-15.903584573563307,False,False,False,True,False,,0,,,False,False,False,False,-0.3189072519620026,-0.3189072519620026,False,False,False,False,-34629582,-13160482.89468758,False,False,False,False,4460890.503268307,False,False,False,False
2022-07-01 00:00:00+00:00,13.5,15.9,12.6,15.7,3862672,,,,,26.648079453753464,28.78057061091023,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,23.544198035380337,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.18249218988084,-16.421396606605107,False,False,False,True,False,,0,0.7375295434755568,1.271302400796119,False,False,False,False,-0.3203951555427833,-0.319651203752393,False,False,False,False,-38492254,-15036910.383969981,False,False,False,False,4416578.021544728,False,False,False,False
2022-07-08 00:00:00+00:00,13.9,14.8,12.6,13.0,2928031,,,,,26.225693281862274,28.352817820423216,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,23.22039547206328,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.354337028067913,-16.700157775632086,False,False,False,True,False,,0,0.7395163365063029,1.279264214046823,False,False,False,False,-0.3294958042072941,-0.3245735039798435,False,False,False,False,-35564223,-16557452.059231464,False,False,False,False,4306315.279208082,False,False,False,False
2022-07-15 00:00:00+00:00,13.7,14.9,12.3,13.8,4897838,,,,,25.570919245071433,27.683239493433348,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,22.711594641296664,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.4340878303141,-17.08518934435351,False,False,False,True,False,,0,0.7199120100937371,1.29144344402534,False,False,False,False,-0.32874871026778757,-0.3266611071238156,False,False,False,False,-40462061,-18328163.832621723,False,False,False,False,4350131.77704452,False,False,False,False
2022-07-22 00:00:00+00:00,14.1,17.2,13.7,13.9,5921973,,,,,24.945633160106716,27.02201625950843,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,22.303346156515925,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.753502723391897,-17.22104174622841,False,False,False,True,False,,0,0.7830997074174202,1.2531082555545519,False,False,False,False,-0.2850473942452314,-0.3058542506845235,False,False,False,False,-34540088,-19529047.104279373,False,False,False,False,4466564.460226407,False,False,False,False
2022-07-29 00:00:00+00:00,14.1,14.4,12.9,14.1,3578317,,,,,24.561013419489978,26.618223848524398,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,22.003837043229623,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.98165621844747,-17.43874787227233,False,False,False,True,False,,0,0.8203653610460436,1.2090056638939455,False,False,False,False,-0.3256197341716614,-0.31573699242809244,False,False,False,False,-34540088,-20640976.05951794,False,False,False,False,4400768.352061488,False,False,False,False
2022-08-05 00:00:00+00:00,15.0,16.0,13.6,14.1,4133351,,,,,24.189398211041702,26.21779712322666,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,21.746925498399854,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.79343438815728,-17.43874787227233,False,False,False,True,False,,0,0.8075582310650644,1.2171810691875764,False,False,False,False,-0.29958696081389513,-0.3076619766209938,False,False,False,False,-30406737,-21364365.758812904,False,False,False,False,4380959.659316192,False,False,False,False
2022-08-12 00:00:00+00:00,17.5,17.7,14.9,15.3,6323438,,,,,23.774517961042804,25.746227191277285,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,21.531703419168636,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.086880107102083,-17.43874787227233,False,False,False,True,False,,0,0.7950109218678338,1.2325852566444604,False,False,False,False,-0.2662086434648991,-0.2869353100429465,False,False,False,False,-24083299,-21565768.221123062,False,False,False,False,4524846.943811289,False,False,False,False
2022-08-19 00:00:00+00:00,15.3,19.4,15.1,17.5,8002126,,,,,23.304520327727218,25.20660049425457,,,,,16.599999999999998,"rgba(239, 83, 80, 0.5)",1.0,13.7,,19.10871090551349,,-1.0,19.4,15.1,0.0,0.0,0.0,0.0,0.0,29.99282291727802,-17.43874787227233,False,False,False,True,True,,0,0.7881400020809822,1.2318694423768017,False,False,False,False,-0.23666891170868468,-0.26180211087581556,False,False,False,False,-32085425,-22345002.05659543,False,False,False,False,4782423.170195638,False,False,False,False
2022-08-26 00:00:00+00:00,15.4,17.253,14.0,14.9,5114820,,,,,22.9929096669887,24.855704043293127,,,,,16.190953093807046,"rgba(239, 83, 80, 0.5)",0.0,0.0,,18.874333641951548,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.709054019799858,-17.43874787227233,False,False,False,True,True,,0,0.8272941099067387,1.192583515633995,False,False,False,False,-0.2755622164636569,-0.26868216366973624,False,False,False,False,-26970605,-22687639.311662436,False,False,False,False,4807045.157588555,False,False,False,False
2022-09-02 00:00:00+00:00,15.1,16.7,14.8,15.3,4409058,,,,,22.743132907746062,24.572535349739297,,,,,16.02551414572312,"rgba(239, 83, 80, 0.5)",0.0,0.0,,18.725968111421988,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.115255992252095,-17.43874787227233,False,False,False,True,True,,0,0.8433962585323507,1.1863924966381263,False,False,False,False,-0.27257624952194837,-0.27062920659584233,False,False,False,False,-31379663,-23331492.918205958,False,False,False,False,4777564.62739681,False,False,False,False
2022-09-09 00:00:00+00:00,15.6,16.2,13.5,15.1,3863972,,,,,22.52524320526008,24.326915439959954,,,,,15.858325517522786,"rgba(239, 83, 80, 0.5)",0.0,0.0,,18.582509715214588,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.790611189365862,-17.43874787227233,False,False,False,True,True,,0,0.8456181278624973,1.1569549033397946,False,False,False,False,-0.29444897642340234,-0.2825390915096223,False,False,False,False,-27515691,-23641433.516857367,False,False,False,False,4709891.099441491,False,False,False,False
2022-09-16 00:00:00+00:00,14.3,16.3,14.1,15.7,3988673,,,,,22.307262773492095,24.081167599043226,,,,,15.707708866614608,"rgba(239, 83, 80, 0.5)",0.0,0.0,,18.440006028550982,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.771424850911274,-17.43874787227233,False,False,False,True,True,,0,0.864201305825854,1.1789664909977158,False,False,False,False,-0.2859114071469255,-0.28422524932827387,False,False,False,False,-31504364,-24223872.81190497,False,False,False,False,4656467.536519899,False,False,False,False
2022-09-23 00:00:00+00:00,12.0,14.7,11.2,14.4,4813956,,,,,21.98462939309428,23.731976105389304,,,,,15.217525639804846,"rgba(239, 83, 80, 0.5)",0.0,0.0,,18.120854705290697,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.938231933479912,-17.43874787227233,False,False,False,True,True,,0,0.7733072967015969,1.295812226905379,False,False,False,False,-0.3415691553374571,-0.31289720233286544,False,False,False,False,-36318320,-25119757.7888009,False,False,False,False,4668133.348629536,False,False,False,False
2022-09-30 00:00:00+00:00,12.2,13.1,11.5,12.0,3359279,,,,,21.76360810697297,23.49301738357166,,,,,14.922079977784058,"rgba(239, 83, 80, 0.5)",0.0,0.0,,17.910686394099457,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.51289016425781,-17.43874787227233,False,False,False,True,True,,0,0.716725344988062,1.323742462870786,False,False,False,False,-0.34282825441539394,-0.32786272837412966,False,False,False,False,-32959041,-25700445.434074905,False,False,False,False,4571181.174656978,False,False,False,False
2022-10-07 00:00:00+00:00,11.6,13.7,11.4,12.4,10866656,,,,,21.11050277934742,22.781840007963144,,,,,14.264298680686037,"rgba(239, 83, 80, 0.5)",0.0,0.0,,17.35134361925256,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.989065447031734,-17.43874787227233,False,False,False,True,True,,1,0.751722957065194,1.299644706990283,False,False,False,False,-0.3348918824319095,-0.3313773054030196,False,False,False,False,-43825697,-27043056.661180466,False,False,False,False,5037512.643200905,False,False,False,False
2022-10-14 00:00:00+00:00,10.4,11.6,9.801,11.6,6391900,,,,,20.703254893705463,22.34548069352994,,,,,13.803375687227533,"rgba(239, 83, 80, 0.5)",0.0,0.0,,14.596836708751571,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.180143751414636,-17.43874787227233,False,False,False,True,True,,0,0.737613283058808,1.2860025137262685,False,False,False,False,-0.34282825441539394,-0.3371027799092068,False,False,False,False,-50217597,-28759689.278870802,False,False,False,False,5137837.632593431,False,False,False,False
2022-10-21 00:00:00+00:00,11.0,11.7,10.4,10.7,4927548,,,,,20.422782496225384,22.041491056862696,,,,,13.558488543815635,"rgba(239, 83, 80, 0.5)",0.0,0.0,,14.475766472137224,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.177548141834812,-17.43874787227233,False,False,False,True,True,,0,0.7708386379944909,1.2719844448045183,False,False,False,False,-0.32938710963427636,-0.3332449447717416,False,False,False,False,-45290049,-29984160.36932482,False,False,False,False,5122260.622771695,False,False,False,False
2022-10-28 00:00:00+00:00,12.8,13.3,10.3,11.1,6132202,,,,,20.133994817454692,21.720859777341506,,,,,13.417235710552477,"rgba(239, 83, 80, 0.5)",0.0,0.0,,14.462769347432245,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.826791679169368,-17.43874787227233,False,False,False,True,True,,0,0.7905256752328794,1.2135701914525114,False,False,False,False,-0.300703210840398,-0.3169740778060698,False,False,False,False,-39157847,-30663692.712337792,False,False,False,False,5197071.095158977,False,False,False,False
2022-11-04 00:00:00+00:00,13.1,14.7,12.1,12.8,8397893,,,,,19.822794132796957,21.36351199003092,,,,,13.403224613181303,"rgba(239, 83, 80, 0.5)",0.0,0.0,,14.542300763529074,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.27171760488228,-17.43874787227233,False,False,False,True,True,,1,0.811980551364039,1.2041867260664414,False,False,False,False,-0.2398495751497559,-0.27841182647791285,False,False,False,False,-30759954,-30670823.17809055,False,False,False,False,5434169.01403609,False,False,False,False
2022-11-11 00:00:00+00:00,15.3,16.2,11.8,13.2,8009389,,,,,19.59846961957816,21.093938368475673,,,,,13.50862583835104,"rgba(239, 83, 80, 0.5)",0.0,0.0,,13.576624984287365,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.1611594210035,-18.368203098089253,False,False,False,True,True,,1,0.8711688056734805,1.146008686903389,False,False,False,False,-0.2176920859393641,-0.24805195620863846,False,False,False,False,-22750565,-30084137.38712088,False,False,False,False,5624926.050033417,False,False,False,False
2022-11-18 00:00:00+00:00,13.5,16.2,13.3,16.0,7192043,,,,,19.408773680970928,20.86576714616185,,,,14.333333333333334,13.578022883207733,"rgba(239, 83, 80, 0.5)",0.0,0.0,,13.783206812578598,,-1.0,16.2,13.3,0.0,0.0,0.0,0.0,0.0,36.23656077704738,-17.338189934838113,False,False,False,True,True,,1,0.8191468204643763,1.1864465768408492,False,False,False,False,-0.1113779878426406,-0.17971497202563952,False,False,False,False,-29942608,-30073653.72881563,False,False,False,False,5741008.787067978,False,False,False,False
2022-11-25 00:00:00+00:00,13.2,13.7,12.8,13.7,2812328,,,,,19.322980213477848,20.76635076005973,,,,14.024112413797262,13.567042368534754,"rgba(239, 83, 80, 0.5)",0.0,0.0,,13.664544366558442,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.84492648700653,-16.741989079876085,False,False,False,True,True,,1,0.9455497998587238,1.229573816811867,False,False,False,False,-0.07321474903267287,-0.1264648605291562,False,False,False,False,-32754936,-30272267.23038484,False,False,False,False,5524069.469507387,False,False,False,False
2022-12-02 00:00:00+00:00,14.0,14.3,12.2,13.2,6170385,,,,,19.15073870997548,20.56445830771601,,,,13.824172743832014,13.562662617692123,"rgba(239, 83, 80, 0.5)",0.0,0.0,,13.588130332339738,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.973811200531046,-15.628108410497077,False,False,False,True,True,,1,0.9540413923975567,1.0444760718733321,False,False,False,False,-0.07321474903267287,-0.09983980478091453,False,False,False,False,-26584551,-29999103.06517115,False,False,False,False,5571944.693988321,False,False,False,False
2022-12-09 00:00:00+00:00,11.3,14.8,10.8,14.0,7751099,,,,,18.90530381298174,20.285737261316246,,,,13.330396708219345,13.466902301070231,"rgba(239, 83, 80, 0.5)",0.0,0.0,,13.314566397930939,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.32564290947796,-15.628108410497077,False,False,False,True,True,0.0,1,0.9547127914451004,1.0219131654297902,False,False,False,False,-0.11898959117182445,-0.10941469797636949,False,False,False,False,-34335650,-30320328.76404736,False,False,False,False,5733363.531470668,False,False,False,False
2022-12-16 00:00:00+00:00,10.4,11.9,10.0,11.3,5481927,,,,,18.70418458568681,20.063977529886206,,,,12.85248984208783,13.329441561732615,"rgba(239, 83, 80, 0.5)",0.0,0.0,,13.011476133470937,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.42741656723967,-15.628108410497077,False,False,False,True,True,0.0,1,0.9693215683982938,1.0262957985157484,False,False,False,False,-0.314866264653018,-0.21214048131469374,False,False,False,False,-39817577,-31023828.633377183,False,False,False,False,5714738.603213581,False,False,False,False
2022-12-23 00:00:00+00:00,9.27,10.6,8.701,10.6,5209839,,,,,18.493526270938034,19.83566896970373,,,,12.351512816444936,13.153814136778587,"rgba(239, 83, 80, 0.5)",0.0,0.0,,12.670370322021393,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.25571930163477,-15.628108410497077,False,False,False,True,False,0.0,1,0.9416762651269242,1.0822725164919,False,False,False,False,-0.34282825441539394,-0.2774843678650438,False,False,False,False,-45027416,-32061131.40127517,False,False,False,False,5677338.632605168,False,False,False,False
2022-12-30 00:00:00+00:00,9.226,9.3,8.213,9.225,2799687,,,,,18.376828260546876,19.70999170455081,,,,12.094231890956275,13.051191078001386,"rgba(239, 83, 80, 0.5)",0.0,0.0,,11.452269430835512,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.39792465324663,-15.628108410497077,False,False,False,True,False,0.0,1,0.9321297069835082,1.1021071196509795,False,False,False,False,-0.34282825441539394,-0.3101563111402189,False,False,False,False,-47827103,-33228981.149328858,False,False,False,False,5464179.2524121925,False,False,False,False
