date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_160,Gap_Up_aVWAP_133,Gap_Up_aVWAP_22,aVWAP_OB_bull_144,aVWAP_OB_bull_120,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-11 00:00:00+00:00,1.0777,1.12,0.96,1.05,2078155,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.1425572993128204,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.328435410053459,-34.51494163395925,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1090056,-1031309.3508262772,False,False,False,False,1728564.7240851172,False,False,False,False
2022-03-18 00:00:00+00:00,1.08,1.09,0.974951,1.06,1318006,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.1318387095658906,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.077291372304636,-36.28779183028773,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,227950,-938030.8803947011,False,False,False,False,1698152.966745479,False,False,False,False
2022-03-25 00:00:00+00:00,1.11,1.1299,1.07,1.07,693006,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.1306032792897511,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.287959031985828,-34.452686529312544,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,920956,-800328.1485136122,False,False,False,False,1623697.6358754435,False,False,False,False
2022-04-01 00:00:00+00:00,1.09,1.12,1.02,1.12,1588575,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.1247405615878372,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.656492696008296,-33.38808689403031,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-667619,-790497.8412163076,False,False,False,False,1621095.9591439292,False,False,False,False
2022-04-08 00:00:00+00:00,1.23,1.35,1.08,1.1,1382454,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.1631439427865693,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.584839413361728,-28.898762072442032,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,714835,-678991.7048299144,False,False,False,False,1603418.7769851196,False,False,False,False
2022-04-15 00:00:00+00:00,1.2,1.2598,1.18,1.24,926600,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.1656883869020673,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.670387827463554,-26.248024452965915,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-211765,-644382.3192869577,False,False,False,False,1553284.0527639997,False,False,False,False
2022-04-22 00:00:00+00:00,1.11,1.22,1.07,1.22,627717,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.1596468718431205,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.686442516424556,-25.54358707756106,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-839482,-658834.1474879237,False,False,False,False,1484723.5303370366,False,False,False,False
2022-04-29 00:00:00+00:00,1.07,1.1,1.0,1.1,896496,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.145655841453422,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.937021717215096,-25.463574220099154,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1735978,-738622.5810073367,False,False,False,False,1441151.1206824412,False,False,False,False
2022-05-06 00:00:00+00:00,0.96,1.05,0.96,1.05,546723,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.1353024162600436,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.963446412856086,-25.463574220099154,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-2282701,-852998.7601919784,False,False,False,False,1374897.1858170752,False,False,False,False
2022-05-13 00:00:00+00:00,0.8801,0.96,0.83,0.96,876922,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.0575883930231254,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.561973022277208,-25.463574220099154,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-3159623,-1023859.8149925726,False,False,False,False,1338010.1350158104,False,False,False,False
2022-05-20 00:00:00+00:00,0.94,0.9759,0.8403,0.8678,468665,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.0538327211710317,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.07135302573527,-25.463574220099154,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-2690958,-1147348.5694375671,False,False,False,False,1273614.1990887132,False,False,False,False
2022-05-27 00:00:00+00:00,0.95115,0.96,0.9101,0.95,350319,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.052216469022551,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.711627832340227,-25.463574220099154,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-2340639,-1235740.4531829327,False,False,False,False,1205221.9621191788,False,False,False,False
2022-06-03 00:00:00+00:00,1.09,1.1,0.97,0.981,462893,,,1.0533333333333335,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.0588875619988916,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.24477049656547,-23.31915551368374,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1877746,-1283296.4196138266,False,False,False,False,1150234.6315918323,False,False,False,False
2022-06-10 00:00:00+00:00,0.9615,1.1018,0.95,1.1,379398,,,1.031307023898708,,,"rgba(239, 83, 80, 0.5)",1.0,0.92726666,,1.0249935342458878,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.20949189054417,-22.36842441587448,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-2257144,-1355433.27742021,False,False,False,False,1093135.6218442891,False,False,False,False
2022-06-17 00:00:00+00:00,0.8522,0.95,0.81,0.93,696921,,,0.9586028239558078,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,0.9926244754306341,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.79959506705801,-22.36842441587448,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-2954065,-1473850.44205575,False,False,False,False,1063786.390596564,False,False,False,False
2022-06-24 00:00:00+00:00,0.82595,0.8949,0.8155,0.8522,296926,,,0.9403046266493406,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,0.9840686001337986,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.26137757374945,-22.36842441587448,False,False,False,True,True,,0,,,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-3250991,-1605490.4833849536,False,False,False,False,1006981.9172190407,False,False,False,False
2022-07-01 00:00:00+00:00,0.7256,0.841,0.7221,0.83,523751,,,0.9009316516440675,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,0.9628184853901706,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.996345011311575,-22.36842441587448,False,False,False,True,True,,0,0.8065406323574996,1.1984661181656933,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-3774742,-1766175.780911994,False,False,False,False,971187.0344620746,False,False,False,False
2022-07-08 00:00:00+00:00,0.7261,0.755,0.64,0.73,1871627,,,0.8151691665666237,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,0.9056284357065412,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.103717942941,-22.36842441587448,False,False,False,True,True,,0,0.7668002924678012,1.2242512155035006,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-1903115,-1776319.4267703649,False,False,False,False,1037886.2911685875,False,False,False,False
2022-07-15 00:00:00+00:00,0.6896,0.72,0.62,0.72,1056334,,,0.7874744051299992,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,0.882484833480139,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.14805013524792,-22.36842441587448,False,False,False,True,False,,0,0.7544793496455873,1.2370752225780939,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-2959449,-1863958.6544170047,False,False,False,False,1039252.7881190624,False,False,False,False
2022-07-22 00:00:00+00:00,0.64,0.7,0.605,0.6881,1958928,,,0.749862194366471,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,0.7642581895239775,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.045252742935617,-22.36842441587448,False,False,False,True,False,,0,0.7417643902974241,1.2482634974118554,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-4918377,-2090211.8652009303,False,False,False,False,1107376.8778880208,False,False,False,False
2022-07-29 00:00:00+00:00,0.657,0.67,0.6101,0.64,1673700,,,0.7303188173511179,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,0.7474510766798415,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.679826204013118,-22.36842441587448,False,False,False,True,False,,0,0.757860881808737,1.2441060631351082,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-3244677,-2175727.8011119724,False,False,False,False,1149326.7387852045,False,False,False,False
2022-08-05 00:00:00+00:00,0.7821,0.83,0.65,0.672,1761964,,,0.7342302940938036,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,0.7284845911873631,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.24207308984053,-22.36842441587448,False,False,False,True,False,,0,0.7645835523933032,1.1938731677416567,False,False,False,False,-0.2612419615837588,-0.30203510799957634,False,False,False,False,-1482713,-2124393.3713999745,False,False,False,False,1194707.276652967,False,False,False,False
2022-08-12 00:00:00+00:00,0.75,0.8212,0.6775,0.8155,1411406,,,0.7360201171730728,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,0.7321745046237254,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.697725634312768,-22.36842441587448,False,False,False,True,True,,0,0.7666746594368347,1.1885908889401453,False,False,False,False,-0.2533022977081801,-0.27766870285387824,False,False,False,False,-2894119,-2181410.084629606,False,False,False,False,1210759.0339379325,False,False,False,False
2022-08-19 00:00:00+00:00,0.6799,0.77,0.6524,0.77,439422,,,0.7347841155766478,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,0.7300450978264326,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.957770139585165,-22.36842441587448,False,False,False,True,True,,0,0.7623344575294959,1.1976580885900598,False,False,False,False,-0.25436271554814094,-0.2660157092010096,False,False,False,False,-3333541,-2266753.1153977835,False,False,False,False,1153622.9573499374,False,False,False,False
2022-08-26 00:00:00+00:00,0.66,0.73,0.632,0.67,2075018,,,0.7261501035736244,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,0.7178795290725101,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.92969969942783,-22.36842441587448,False,False,False,True,True,,0,0.9062226781730126,1.2319245888722985,False,False,False,False,-0.2913639166049801,-0.2786898129029949,False,False,False,False,-5408559,-2499479.4772201697,False,False,False,False,1221874.4419906829,False,False,False,False
2022-09-02 00:00:00+00:00,0.6283,0.687,0.6101,0.66,2198160,,,0.7151177293520519,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,0.7045483007993388,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.566533634340885,-22.36842441587448,False,False,False,True,True,,0,0.8855247150646391,1.1081146545390648,False,False,False,False,-0.3320093228722623,-0.30534956788762857,False,False,False,False,-7606719,-2877793.5159446015,False,False,False,False,1294191.8907321137,False,False,False,False
2022-09-09 00:00:00+00:00,0.665,0.6852,0.6213,0.6213,526031,,,0.7133589471573378,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,0.702741079110212,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.19207850056851,-22.092457446038406,False,False,False,True,True,,0,0.865702023900167,1.128729159615871,False,False,False,False,-0.3260592738665096,-0.31570442087706907,False,False,False,False,-7080688,-3189119.0332820388,False,False,False,False,1237291.0840112164,False,False,False,False
2022-09-16 00:00:00+00:00,0.6192,0.6899,0.615,0.6899,1006191,,,0.7094089341684356,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,0.6985342220975996,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.09533875135577,-22.009480677100736,False,False,False,True,True,,0,0.856751381586683,1.118808056036148,False,False,False,False,-0.3270704640551961,-0.3213874424661326,False,False,False,False,-8086879,-3551916.0678537395,False,False,False,False,1220172.559269645,False,False,False,False
2022-09-23 00:00:00+00:00,0.5875,0.633,0.5505,0.62,3274672,,,0.6913675995179274,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,0.6495026016087125,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.661126012279503,-22.009480677100736,False,False,False,True,True,,0,0.8046344919563223,1.1501875468867218,False,False,False,False,-0.34282825441539394,-0.33210784844076324,False,False,False,False,-11361551,-4130407.544309018,False,False,False,False,1372357.703027449,False,False,False,False
2022-09-30 00:00:00+00:00,0.6068,0.63,0.5653,0.6,783935,,,0.6881941108555294,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,0.6476614372581808,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.85682716155073,-21.88307917611887,False,False,False,True,True,,0,0.8241704482194367,1.1496482734189173,False,False,False,False,-0.3358873323812175,-0.33399759041099036,False,False,False,False,-10577616,-4607978.541026869,False,False,False,False,1328770.836136527,False,False,False,False
2022-10-07 00:00:00+00:00,0.6802,0.699,0.6001,0.615,954893,,,0.6870316849454818,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,0.650676928189396,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.816193783151675,-19.829314286022303,False,False,False,True,True,,0,0.804375458760764,1.2164634692160337,False,False,False,False,-0.27607582545559306,-0.30503670793329174,False,False,False,False,-9622723,-4979441.093543397,False,False,False,False,1301076.1816078953,False,False,False,False
2022-10-14 00:00:00+00:00,0.6194,0.7026,0.616,0.6811,604534,,,0.6859962733702154,,,"rgba(239, 83, 80, 0.5)",1.0,0.6294111,,0.6431314656245246,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.36288252096547,-19.1832878506599,False,False,False,True,True,,0,0.774811137106424,1.182433518475524,False,False,False,False,-0.25479017988260466,-0.2799134439079482,False,False,False,False,-10227257,-5368168.197725368,False,False,False,False,1249480.464451755,False,False,False,False
2022-10-21 00:00:00+00:00,0.5905,0.65,0.5749,0.65,592460,,,0.684044758546564,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,0.6370508776599013,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.367664545069395,-19.04730300675686,False,False,False,True,True,,0,0.7939076979539406,1.1921460684466465,False,False,False,False,-0.30972465625207546,-0.29481905008001186,False,False,False,False,-10819717,-5771986.627523488,False,False,False,False,1200812.281899773,False,False,False,False
2022-10-28 00:00:00+00:00,0.562,0.62,0.55,0.61,694050,,,0.6811107793524233,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,0.6302722553208043,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.99399184487446,-19.04730300675686,False,False,False,True,True,,1,0.8113604618679578,1.1652109134928765,False,False,False,False,-0.34282825441539394,-0.3188236522477029,False,False,False,False,-11513767,-6197303.692151378,False,False,False,False,1163274.3350923823,False,False,False,False
2022-11-04 00:00:00+00:00,0.54,0.5859,0.5121,0.5575,1469734,,,0.6736770469848554,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,0.5918976461351312,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.436407002651364,-19.04730300675686,False,False,False,True,True,,1,0.8171263521549527,1.1690170093069792,False,False,False,False,-0.34282825441539394,-0.3308259533315484,False,False,False,False,-12983501,-6699984.974214238,False,False,False,False,1185975.051011465,False,False,False,False
2022-11-11 00:00:00+00:00,0.586,0.627449,0.53,0.53,1277135,,,0.6694551961292267,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,0.5944555484041375,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.290382103137865,-18.771565393673207,False,False,False,True,True,,1,0.8713875655151242,1.120833761786606,False,False,False,False,-0.29816605173287153,-0.31449600253221,False,False,False,False,-11706366,-7070828.013161331,False,False,False,False,1192727.6398254305,False,False,False,False
2022-11-18 00:00:00+00:00,0.5586,0.6109,0.55,0.58,665853,,,0.6672178235231379,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,0.593838309492733,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.488935158754344,-18.46195627317558,False,False,False,True,True,,1,0.8714240236981168,1.1371542663810912,False,False,False,False,-0.2956100975815802,-0.3050530500568951,False,False,False,False,-12372219,-7463523.641816048,False,False,False,False,1153699.8887272505,False,False,False,False
2022-11-25 00:00:00+00:00,0.56,0.595,0.55,0.57,376005,,,0.6659371284868048,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,0.5932029236342727,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.670873598711886,-18.158832613354686,False,False,False,True,True,,1,0.8436563017096285,1.1374192309648443,False,False,False,False,-0.30741809861894737,-0.30623557433792126,False,False,False,False,-11996214,-7799278.483163007,False,False,False,False,1096092.8599326394,False,False,False,False
2022-12-02 00:00:00+00:00,0.6071,0.6224,0.541,0.56,1263604,,,0.6627768005033414,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,0.5945551947225185,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.139478819999994,-16.633545146584353,False,False,False,True,True,,1,0.8191133150178478,1.1863140955929024,False,False,False,False,-0.29283846598794055,-0.29953702016293093,False,False,False,False,-10732610,-8016562.299225006,False,False,False,False,1108501.0925302217,False,False,False,False
2022-12-09 00:00:00+00:00,0.58,0.6484,0.56,0.61,1477531,,,0.6596777052602125,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,0.5871421658685796,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.70365055176417,-16.013500712725815,False,False,False,True,True,0.0,1,0.8305584296973373,1.1811644659909235,False,False,False,False,-0.2235862992446839,-0.2615616597038074,False,False,False,False,-12210141,-8327197.7585416725,False,False,False,False,1135836.6412316868,False,False,False,False
2022-12-16 00:00:00+00:00,0.56,0.64,0.5291,0.57,1958638,,,0.6548402349197258,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,0.583456760015225,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.75157057436298,-15.882968290314231,False,False,False,True,True,0.0,1,0.8786443174884531,1.1285017139904494,False,False,False,False,-0.25901461393646596,-0.2602881368201367,False,False,False,False,-14168779,-8759907.48013118,False,False,False,False,1196784.8900293396,False,False,False,False
2022-12-23 00:00:00+00:00,0.545,0.609,0.50125,0.5754,2003009,,,0.6490618028788135,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,0.5684564100480239,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.51683301634659,-15.882968290314231,False,False,False,True,True,0.0,1,0.8661471048957945,1.116909755112086,False,False,False,False,-0.3234428611002737,-0.2918654989602052,False,False,False,False,-16171788,-9308935.66678813,False,False,False,False,1256505.1944716107,False,False,False,False
2022-12-30 00:00:00+00:00,0.55,0.5549,0.507,0.5378,1201030,,,0.6454276742308463,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,0.5637254732698218,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.51457379656016,-15.882968290314231,False,False,False,True,True,0.0,1,0.9047495606724196,1.1205701763640254,False,False,False,False,-0.34282825441539394,-0.3173468766877996,False,False,False,False,-14970758,-9728329.913692713,False,False,False,False,1252395.920807047,False,False,False,False
2023-01-06 00:00:00+00:00,0.56,0.58,0.5357,0.56,589876,,,0.6440622814296243,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,0.563766252025926,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.857536264534374,-15.472429482818562,False,False,False,True,True,0.0,1,0.9509681786143979,1.0750133571741685,False,False,False,False,-0.25403603537940367,-0.28569145603360163,False,False,False,False,-14380882,-10072963.401567327,False,False,False,False,1203320.371117636,False,False,False,False
2023-01-13 00:00:00+00:00,0.6,0.62,0.5496,0.58,1684961,,,0.6417333825977881,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,0.5692144231754617,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.442156367887264,-13.85899553584435,False,False,False,True,True,0.0,1,0.9682295989122245,1.0451284106360441,False,False,False,False,-0.16885321296468084,-0.22727233449914125,False,False,False,False,-12695921,-10267256.557006786,False,False,False,False,1238997.4547385518,False,False,False,False
2023-01-20 00:00:00+00:00,0.79,0.79,0.6125,0.63,2908335,,,0.6478857833350449,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,0.6067520331684629,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.13228631345373,-8.42202847415767,False,False,False,True,True,0.0,1,0.9978363398833096,0.9556449676078443,False,False,False,False,0.18678495224910496,-0.020243691125018143,False,False,False,False,-9787586,-10231725.404635914,False,True,False,False,1362652.0877208812,False,False,False,False
2023-01-27 00:00:00+00:00,0.6559,0.85,0.644,0.772,1901452,,,0.6508553209752914,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,0.6472863935633331,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.308997797593904,-7.463585063720451,False,False,False,True,True,0.0,1,1.0087098122547056,0.9216523897649123,False,False,False,False,0.33487912752509297,0.15731771820003743,False,False,False,False,-11689038,-10339674.485773994,False,False,False,False,1402563.1923341495,False,False,False,False
