date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_40,Gap_Up_aVWAP_33,Gap_Up_aVWAP_17,Gap_Up_aVWAP_9,Gap_Up_aVWAP_3,aVWAP_OB_bull_28,aVWAP_OB_bear_18,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-06 00:00:00+00:00,25.8949222106,26.2089189937,25.7673610174,25.8851098111,94589,,,,25.959896211332634,25.5223836513383,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,25.773938891977327,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.8810362615602,-48.85072138413466,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-160084,-65376.006608994714,False,False,False,False,1521309.5813699032,False,False,False,False
2024-12-13 00:00:00+00:00,25.6183106694,25.8458602132,25.5416758295,25.8458602132,52959,,,,25.889655739567083,25.540018431828464,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,25.75697931664484,,0.0,0.0,0.0,0.0,-1.0,25.7673610174,25.6692370227,17.0,63.400964427235735,-45.68942297890427,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-213043,-76314.30241573584,False,False,False,False,1412542.8716387993,False,False,False,False
2024-12-20 00:00:00+00:00,24.8890332617,25.6692370227,24.6458269407,25.6692370227,44990,,,,25.74995809979056,25.49615778190035,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,25.674076234622486,,0.0,0.0,0.0,0.0,-1.0,25.5416758295,25.3060710051,16.0,59.092227330336875,-45.68942297890427,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-258033,-89774.9466812369,False,False,False,False,1311242.658924814,False,False,False,False
2024-12-27 00:00:00+00:00,25.1046472935,25.3060710051,24.813351554,24.8527691101,53218,,,,25.636887908900533,25.45441704895754,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,25.5993902985262,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.98941602053414,-45.2104212433262,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-204815,-98296.43211225639,False,False,False,False,1218055.6471526057,False,False,False,False
2025-01-03 00:00:00+00:00,24.9456959986,25.1681095588,24.6753901078,24.783788387,109501,,,,25.455680885204686,25.365597633001933,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,25.46273629391338,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.75482309238214,-44.13700745780238,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-314316,-114297.88158542258,False,False,False,False,1135940.4881042645,False,False,False,False
2025-01-10 00:00:00+00:00,24.4980111054,25.1976727258,24.4585935493,25.0991288356,68264,,,,25.35408311720177,25.30378818913302,,,#000000,0.0,0.0,,25.37869668377605,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.33092868068615,-44.13700745780238,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-382580,-134170.6310976135,False,False,False,False,1056853.340837282,False,False,False,False
2025-01-17 00:00:00+00:00,25.3849061172,25.4046148953,24.3896128262,24.3896128262,27076,,,,25.33883355605685,25.294884060580507,,,#000000,0.0,0.0,,25.21237036128109,,0.0,0.0,0.0,0.0,1.0,25.6017026757,25.1976727258,18.0,52.42367173348897,-40.322562633035226,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-355504,-150565.69546075325,False,False,False,False,980573.537812298,False,False,False,False
2025-01-24 00:00:00+00:00,26.0451501816,26.0550045706,25.6017026757,25.6017026757,56365,,,25.90061914263333,25.393519918745113,25.337638680942216,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,25.51831970670356,,0.0,0.0,0.0,0.0,1.0,25.4440324514,25.4046148953,22.0,55.09020670043413,-34.80934337069656,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-299139,-161571.1254266234,False,False,False,False,912113.6461224982,False,False,False,False
2025-01-31 00:00:00+00:00,25.9071887353,26.2614540206,25.4440324514,25.8283536232,64773,,,25.884723772683568,25.441548282551956,25.377646742832543,,25.87089173576667,"rgba(38, 166, 154, 0.5)",0.0,0.0,,25.6845089899608,,-1.0,26.261454,25.444033,40.0,0.0,0.0,0.0,0.0,56.43194777442352,-30.738055628168894,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-363912,-176559.3383579846,False,False,False,False,849347.6723356465,False,False,False,False
2025-02-07 00:00:00+00:00,25.9064989281,26.1683300444,25.5770667031,25.5869210922,138306,,,25.884319401535027,25.519784075350504,25.447558831205747,,25.879795374397776,"rgba(38, 166, 154, 0.5)",0.0,0.0,,25.73412091046001,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.38741528620516,-27.16424977467269,False,False,True,False,True,,1,,,False,False,False,False,,,False,False,False,False,-502218,-200682.20218331908,False,False,False,False,796677.9188293023,False,False,False,False
2025-02-14 00:00:00+00:00,26.0845677377,26.1535484609,25.8972358024,26.0057326255,27632,,,25.899796726217904,25.537710805741817,25.463600950738545,,25.89959580167917,"rgba(38, 166, 154, 0.5)",0.0,0.0,,25.75302146338849,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.58854870707895,-23.484268278301506,False,False,True,False,True,,1,,,False,False,False,False,,,False,False,False,False,-474586,-220971.3723919621,False,False,False,False,739711.5544715762,False,False,False,False
2025-02-21 00:00:00+00:00,25.5327219526,26.1239852938,25.5327219526,26.0012981505,25540,,,25.88590918429175,25.54358452560636,25.470046610635894,,25.88267358013051,"rgba(38, 166, 154, 0.5)",0.0,0.0,,25.746717310380642,,0.0,0.0,0.0,0.0,-1.0,25.8972358024,25.739664122,23.0,57.15316643778199,-22.599142192251385,False,False,True,False,True,,1,,,False,False,False,False,,,False,False,False,False,-500126,-241649.49295552046,False,False,False,False,686809.957844052,False,False,False,False
2025-02-28 00:00:00+00:00,25.6305760355,25.739664122,25.3060710051,25.5524307306,49172,,,25.841446490907213,25.54442879794494,25.47399840491372,,25.830526335861453,"rgba(38, 166, 154, 0.5)",0.0,0.0,,25.718673817097862,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.4484451632467,-21.10088387958094,False,False,True,False,True,,1,,,False,False,False,False,,,False,False,False,False,-450954,-257153.5305143708,False,False,False,False,639577.5165222704,False,False,False,False
2025-03-07 00:00:00+00:00,25.0005849454,26.0155870146,24.5433412949,25.6312658428,43106,,,25.771719764944848,25.52779515166586,25.463194811316196,,25.75087382838459,#000000,0.0,0.0,,25.6672703573994,,0.0,0.0,0.0,0.0,-1.0,25.3060710051,24.6359725517,25.0,53.713017828939606,-21.10088387958094,False,False,False,False,True,,1,,,False,False,False,False,,,False,False,False,False,-494060,-274702.15788367664,False,False,False,False,595394.4412243245,False,False,False,False
2025-03-14 00:00:00+00:00,24.2762873524,24.6359725517,23.8806336332,24.6359725517,74863,,,25.536496251509014,25.43343449436631,25.389744460417894,,25.48802158321528,#000000,0.0,0.0,,25.47935792582156,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.755086355220314,-21.10088387958094,False,False,False,False,True,,1,,,False,False,False,False,,,False,False,False,False,-568923,-296496.29433673766,False,False,False,False,556836.5566891894,False,False,False,False
2025-03-21 00:00:00+00:00,24.4881567164,24.6852444968,24.2464285537,24.3403408811,56346,,,25.42474874197146,25.382336371512533,25.349347637850446,,25.368838150912786,#000000,0.0,0.0,,25.389492045898308,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.69773391549242,-21.10088387958094,False,False,False,False,True,,1,,,False,False,False,False,-0.25806756889824944,-0.25806756889824944,False,False,False,False,-512577,-312502.27253401635,False,False,False,False,519763.1821196198,False,False,False,False
2025-03-28 00:00:00+00:00,24.0922173874,24.8429147211,24.0673595486,24.7640796089,51102,,,25.329839694321688,25.33407512436648,25.310324166335494,,25.26923389294258,"rgba(239, 83, 80, 0.5)",0.0,0.0,,25.31174905065313,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.227400611945264,-21.10088387958094,False,False,False,True,True,,0,0.92550585140683,0.9850342459780839,False,False,False,False,-0.2623404765370846,-0.260204022717667,False,False,False,False,-563679,-331107.9560500151,False,False,False,False,485047.53899964795,False,False,False,False
2025-04-04 00:00:00+00:00,22.1930785013,24.629146706,22.1930785013,23.8436389992,42631,,,25.17248774046674,25.24792640447259,25.238697691529037,,25.10092156452564,"rgba(239, 83, 80, 0.5)",0.0,0.0,,25.179226652595954,,0.0,0.0,0.0,0.0,-1.0,24.0673595486,23.2470508674,30.0,40.14606914662807,-21.10088387958094,False,False,False,True,False,,0,0.846677081299684,0.9954384133059058,False,False,False,False,-0.34282825441539394,-0.3015161385665305,False,False,False,False,-606310,-351493.2926389029,False,False,False,False,452275.94351819257,False,False,False,False
2025-04-11 00:00:00+00:00,22.8592685818,23.2470508674,21.4075707945,21.4075707945,80651,,,24.86964562220865,25.068508464295245,25.086906155966986,22.50463008123333,24.780807725793707,"rgba(239, 83, 80, 0.5)",0.0,0.0,,24.316226287338537,,1.0,23.247051,21.40757,0.0,0.0,0.0,0.0,0.0,38.59993180379702,-21.10088387958094,False,False,False,True,False,,0,0.8205788035109847,1.067861343472866,False,False,False,False,-0.34282825441539394,-0.3221721964909622,False,False,False,False,-525659,-364394.4561471323,False,False,False,False,424748.1699242524,False,False,False,False
2025-04-18 00:00:00+00:00,22.9089842594,23.2122498931,22.6206333291,23.2122498931,31573,,,24.786435377891742,25.014721522144967,25.040683355934807,22.61978942128007,24.694848057144675,"rgba(239, 83, 80, 0.5)",0.0,0.0,,24.29080977703066,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.644194371901676,-21.10088387958094,False,False,False,True,False,,0,0.8553313830067412,1.0833884006150096,False,False,False,False,-0.22876622778178057,-0.2754692121363714,False,False,False,False,-494086,-374001.23717327067,False,False,False,False,395624.08326319663,False,False,False,False
2025-04-25 00:00:00+00:00,23.5851174754,23.5851174754,22.2030216369,22.6703490067,34076,,,24.713465080448746,24.965126585408864,24.99767659399968,22.737327034685965,24.620499486231925,"rgba(239, 83, 80, 0.5)",0.0,0.0,,24.272212002850402,,0.0,0.0,0.0,0.0,1.0,23.3301754805,23.2122498931,0.0,38.88663570996428,-21.10088387958094,False,False,False,True,False,,0,0.8564821040817624,1.0622336277726916,False,False,False,False,-0.23297562220115317,-0.25422241716876226,False,False,False,False,-460010,-380372.2566419173,False,False,False,False,368842.7437622191,False,False,False,False
2025-05-02 00:00:00+00:00,24.1717624717,24.271193827,23.3301754805,23.6248900175,222393,,,24.537718950178757,24.81297283987413,24.860553277795876,23.45334730276526,24.456183390183146,"rgba(239, 83, 80, 0.5)",0.0,0.0,,24.32984975444523,,0.0,0.0,0.0,0.0,1.0,23.95301349,23.5851174754,0.0,41.23604219300482,-21.10088387958094,False,False,False,True,False,,0,0.9152822419073285,1.041053318165452,False,False,False,False,-0.06714634533797244,-0.16068438125336734,False,False,False,False,-237617,-369797.79318696045,False,False,False,False,357994.6145946473,False,False,False,False
2025-05-09 00:00:00+00:00,24.1023593857,24.3010232335,23.95301349,24.1463080447,28806,,,24.525972619489828,24.800071949432276,24.848478350524307,23.5015713059378,24.44617411770606,"rgba(239, 83, 80, 0.5)",0.0,0.0,,24.333238294625325,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.76535765046082,-21.10088387958094,False,False,False,True,False,,0,0.9451931995121021,1.0517004134324188,False,False,False,False,-0.008804763811324072,-0.08474457253234571,False,False,False,False,-266423,-362140.40109903744,False,False,False,False,333610.27277282154,False,False,False,False
2025-05-16 00:00:00+00:00,24.9174976364,24.9174976364,24.5098290797,24.5396584862,49146,,24.7816081175,24.53764348240818,24.799504506882226,24.846671322196485,23.64241848690039,24.46233427925031,"rgba(239, 83, 80, 0.5)",0.0,0.0,,24.37472396065919,,0.0,0.0,0.0,0.0,1.0,24.3109663691,24.3010232335,0.0,45.72177444732226,-18.386298144647434,False,False,False,True,False,,0,0.9198731197522844,1.054904910634827,False,False,False,False,0.09619011118865453,0.005722769328154409,False,False,False,False,-217277,-351409.778795405,False,False,False,False,312538.84516001993,False,False,False,False
2025-05-23 00:00:00+00:00,24.359091145,24.9572701785,24.3109663691,24.9373839074,34183,,24.68349826248609,24.537791184154962,24.79412460584165,24.841058679897927,23.70640295335062,24.464931589410366,#000000,0.0,0.0,,24.38983191541709,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.584920635740104,-16.789116408718428,False,False,False,False,False,,0,0.9113519518173926,1.029473256586542,False,False,False,False,0.08188055086473081,0.04380166009644261,False,False,False,False,-251460,-344006.0914772269,False,False,False,False,291919.89366668515,False,False,False,False
2025-05-30 00:00:00+00:00,24.79818001,24.79818001,24.4998859441,24.4998859441,24867,,24.687003304291547,24.541315992742348,24.79269430823085,24.839174050435105,23.75520047073848,24.470319387916394,#000000,0.0,0.0,,24.40368348587623,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.1508118265094,-14.537894597561433,False,False,False,False,True,,0,0.882556758673555,1.0460757239688938,False,False,False,False,0.08456087096149648,0.06418126552896955,False,False,False,False,-226593,-335308.8254418768,False,False,False,False,272138.1978395233,False,False,False,False
2025-06-06 00:00:00+00:00,25.1982917837,25.1982917837,24.5098290797,24.5098290797,159474,,24.854896301437105,24.59395923108347,24.80814538096888,24.849321611073616,24.04616148008196,24.534498947292775,#000000,0.0,0.0,,24.507747176798237,,0.0,0.0,0.0,0.0,1.0,25.1959054312,24.79818001,38.0,50.08450397487667,-11.986983944447552,False,False,False,False,True,,0,0.8862087950762956,1.0300644387049092,False,False,False,False,0.12154637267763303,0.0928638191033013,False,False,False,False,-67119,-315442.91244618216,False,False,False,False,263792.70170326234,False,False,False,False
2025-06-13 00:00:00+00:00,25.2257348378,25.5041426326,25.1959054312,25.22076327,27102,,24.896610314883112,24.60860860488773,24.81549759935578,24.855351344291208,24.0955849779605,24.55107383559033,#000000,0.0,0.0,,24.529388847686086,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.52180845779845,-9.967107133999491,False,False,False,False,True,,0,0.9309409836779432,1.0011154421461297,False,False,False,False,0.21261320939348624,0.15273851424839377,False,False,False,False,-40017,-295040.9930057243,False,False,False,False,246260.0571326503,False,False,False,False
2025-06-20 00:00:00+00:00,25.1959054312,25.6731759366,25.1064172114,25.1064172114,38206,,24.94578295055838,24.628733972515597,24.825838876997537,24.863888634280325,24.15989553107079,24.573754933770427,#000000,0.0,0.0,,24.558270178355453,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.4689882379655,-8.446180003676183,False,False,False,False,True,,0,0.9679991886793042,0.9846077963303654,False,False,False,False,0.22004888732253522,0.1863937007854645,False,False,False,False,-78223,-278980.4009312262,False,False,False,False,230848.64549319472,False,False,False,False
2025-06-27 00:00:00+00:00,25.99,25.99,25.136246618,25.2853936509,15146,,24.97883265465688,24.640589955871715,24.832857421691,24.86990744020779,24.191290010647126,24.586748800418185,"rgba(38, 166, 154, 0.5)",0.0,0.0,,24.573841707527297,,0.0,0.0,0.0,0.0,1.0,26.0,25.6731759366,0.0,54.769166595081664,-5.661967831725768,False,False,True,False,True,,0,0.962068503914011,0.9528986525601455,False,False,False,False,0.25274625244374155,0.21956997661460304,False,False,False,False,-63077,-262987.55641780206,False,False,False,False,214870.6717529581,False,False,False,False
2025-07-04 00:00:00+00:00,26.46,26.46,26.0,26.07,84351,26.30666666666667,25.237816704017046,24.736859495491437,24.895565543419114,24.92494451432879,24.406277632321906,24.690120711633746,"rgba(38, 166, 154, 0.5)",0.0,0.0,,24.691443212537454,,0.0,0.0,0.0,0.0,1.0,26.28,25.99,0.0,57.245701054595955,-2.7872939855648227,False,False,True,False,True,,0,1.008704270546742,0.9247044654311499,False,False,False,False,0.3428282354372596,0.28119910602593134,False,False,False,False,21274,-241931.1448312982,False,False,False,False,205202.54791940565,False,False,False,False
2025-07-11 00:00:00+00:00,26.4477,26.62,26.28,26.4,25956,26.3402135893461,25.30640615375001,24.766774283779114,24.915644401570084,24.942702629175386,24.468230079572795,24.722063831310333,"rgba(38, 166, 154, 0.5)",0.0,0.0,,24.726902228425164,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.97717725454039,-0.6889168749009968,False,False,True,False,True,,0,1.032700862276669,0.917006405993917,False,False,False,False,0.34282823644999405,0.3120136712379627,False,False,False,False,-4682,-224357.1341030539,False,False,False,False,191925.02585130153,False,False,False,False
2025-07-18 00:00:00+00:00,26.6651,26.71,26.32,26.42,67054,26.425210083013365,25.46701204525934,24.844426852852674,24.968932247750832,24.990102589888814,24.62056104671595,24.804644648634376,"rgba(38, 166, 154, 0.5)",0.0,0.0,,24.81708310871406,,0.0,0.0,0.0,0.0,1.0,26.64,26.62,44.0,60.60899858143149,1.2856054537178068,False,False,True,False,True,,0,1.0391005900427415,0.9202241502451686,False,False,False,False,0.34282823672884727,0.327420953983405,False,False,False,False,62372,-203117.93898430915,False,False,False,False,182675.3202326866,False,False,False,False
2025-07-25 00:00:00+00:00,27.1441,27.17,26.64,26.64,94078,26.619123604689573,25.697466490418414,24.966688594100358,25.056341278323394,25.068645995071545,24.83924335364223,24.93359214443973,"rgba(38, 166, 154, 0.5)",0.0,0.0,,24.95454503721352,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.59873000198172,3.5745819092749898,False,False,True,False,True,,0,1.0057473274021136,0.9203154836968184,False,False,False,False,0.3428282382356672,0.3351245961095361,False,False,False,False,156450,-176483.2768373233,False,False,False,False,176112.5557710061,False,False,False,False
2025-08-01 00:00:00+00:00,26.5934,27.23,26.53,27.07,232065,26.69533022405648,25.993669405189948,25.19119682997839,25.223326930658345,25.22055651264514,25.200630344826486,25.16925749467088,"rgba(38, 166, 154, 0.5)",0.0,0.0,,25.198540876170494,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.25488178515123,3.5820412869623226,False,False,True,False,True,,0,1.0081688153187798,0.9271821276823679,False,False,False,False,0.3387886767124361,0.3369566364109861,False,False,False,False,-75615,-169011.55262715122,False,False,False,False,180257.18126945008,False,False,False,False
2025-08-08 00:00:00+00:00,26.9255,27.04,26.71,26.87,62583,26.717054365553942,26.05515389084479,25.24601445175478,25.265701604011642,25.25952949861889,25.281319336013354,25.226442435380026,"rgba(38, 166, 154, 0.5)",0.0,0.0,,25.256613327860578,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.624487413678054,4.335917117515997,False,False,True,False,True,,0,1.0047151700471617,0.9256555136743884,False,False,False,False,0.3379820448680763,0.3374693406395312,False,False,False,False,-13032,-157457.5116918067,False,False,False,False,171540.57524949082,False,False,False,False
2025-08-15 00:00:00+00:00,27.1413,27.2489,26.79,26.87,46958,26.743328410094964,26.10424899704052,25.288852818641562,25.29925561595276,25.29049209517361,25.34279603021151,25.271006168451382,"rgba(38, 166, 154, 0.5)",0.0,0.0,,25.30170005617251,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.27780486442105,5.37722205447583,False,False,True,False,True,,0,0.9926727758427051,0.9152364562487626,False,False,False,False,0.3428282386303208,0.340148789634926,False,False,False,False,33926,-143280.95527019136,False,False,False,False,162312.23634212112,False,False,False,False
2025-08-22 00:00:00+00:00,27.3068,27.36,26.84,27.1252,30427,26.763453420972475,26.136918703554446,25.317187224235674,25.32163867128757,25.31119208114076,25.382796087602895,25.30043102847946,"rgba(38, 166, 154, 0.5)",0.0,0.0,,25.33139982355267,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.04322167835568,6.521279661938564,False,False,True,False,True,,0,1.0134224780309693,0.9078835112809306,False,False,False,False,0.34282823889673,0.341488514265828,False,False,False,False,64353,-127900.66228721423,False,False,False,False,152542.9595760381,False,False,False,False
2025-08-29 00:00:00+00:00,27.3586,27.51,27.1597,27.28,41431,26.798497109031015,26.185280931221005,25.35791879561942,25.354056975074773,25.341225395914726,25.439560900728406,25.342654648487738,"rgba(38, 166, 154, 0.5)",0.0,0.0,,25.373963532020046,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.68618940903347,7.536512296396388,False,False,True,False,True,,0,1.0409772359137828,0.8806043219546338,False,False,False,False,0.3428282396245441,0.342158376945186,False,False,False,False,105784,-110590.68730297613,False,False,False,False,144312.4440518871,False,False,False,False
2025-09-05 00:00:00+00:00,27.3126,27.35,27.055,27.1186,32005,26.81817145500771,26.216951979411363,25.386695011716405,25.37712896903612,25.362655378012068,25.47894293732947,25.37246745514272,"rgba(38, 166, 154, 0.5)",0.0,0.0,,25.403899392562757,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.96879756355561,8.20039433930964,False,False,True,False,True,13.709876769108078,0,1.0782674364425828,0.8959944518148825,False,False,False,False,0.32337574364698823,0.33276706029608716,False,False,False,False,73779,-96933.6734286816,False,False,False,False,135993.37412211768,False,False,False,False
