date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_176,Gap_Up_aVWAP_126,aVWAP_OB_bull_99,aVWAP_OB_bull_73,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-11 00:00:00+00:00,28.6889587566,29.5444047961,26.293709846,29.1031747337,1019709,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,29.838204410854377,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.181762712399347,-34.459073472083276,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-2702227,-1600910.6483894663,False,False,False,False,1267056.0741430272,False,False,False,False
2022-03-18 00:00:00+00:00,30.5619353484,31.660508157,27.5813812528,28.7249775372,1861948,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,30.12815490429041,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.590380057833627,-30.57180787798667,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-840279,-1544567.56332358,False,False,False,False,1311122.1427250253,False,False,False,False
2022-03-25 00:00:00+00:00,29.6344517477,31.5524518152,29.5444047961,30.6339729096,899929,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,30.18544656836292,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.8941047695198,-28.692675829986385,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1740208,-1559059.4475218332,False,False,False,False,1280663.3914120605,False,False,False,False
2022-04-01 00:00:00+00:00,30.3548273599,31.2552968752,28.7159728421,29.8055409556,974543,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,30.202914816471935,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.89185743923735,-26.127898070661242,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-765665,-1500289.4884461418,False,False,False,False,1257987.806863019,False,False,False,False
2022-04-08 00:00:00+00:00,27.0681136291,30.9765115132,26.6723572772,30.3458226647,1118402,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,29.993665902710788,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.503850821065953,-26.127898070661242,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1884067,-1528717.452264946,False,False,False,False,1247648.1174657582,False,False,False,False
2022-04-15 00:00:00+00:00,25.4832872823,27.3742732643,25.4472685016,26.7889680794,859650,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,29.693035112159933,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.35903415978715,-26.127898070661242,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-2743717,-1618717.4187638387,False,False,False,False,1218907.5161719983,False,False,False,False
2022-04-22 00:00:00+00:00,24.0785548384,26.8762235754,23.9254750208,25.4562731968,1271301,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,29.21549776505311,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.883149233102234,-26.127898070661242,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-4015018,-1796221.165522073,False,False,False,False,1222788.5149740726,False,False,False,False
2022-04-29 00:00:00+00:00,23.0700289813,24.8529586216,22.903442121,23.8084139838,1418939,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,28.655963161950126,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.404324827660304,-21.75012662955475,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-5433957,-2065683.0791871045,False,False,False,False,1237318.1805315486,False,False,False,False
2022-05-06 00:00:00+00:00,22.5297472722,24.9234653846,22.2506017224,23.1510712377,1874088,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,28.036085580278534,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.13015788145462,-22.92132826697469,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-7308045,-2454006.1844325042,False,False,False,False,1284486.3153069892,False,False,False,False
2022-05-13 00:00:00+00:00,22.7818787364,24.0695501433,20.161512447,22.1155312951,1534137,,,,,"rgba(239, 83, 80, 0.5)",-1.0,21.249615,,26.248827998293336,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.659568325548875,-23.36467017093354,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-5773908,-2699924.837437504,False,False,False,False,1302978.9586175827,False,False,False,False
2022-05-20 00:00:00+00:00,23.1330618474,23.8084139838,22.0074749533,22.6197942237,994612,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,26.136239440671144,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.949191178158998,-23.36467017093354,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-4779296,-2853952.330960652,False,False,False,False,1280136.961682947,False,False,False,False
2022-05-27 00:00:00+00:00,25.1411088665,25.7751294522,22.8899350783,23.5022543487,1482207,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,26.182155667283304,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.34585665326496,-23.36467017093354,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-3297089,-2886777.269408011,False,False,False,False,1295105.1126693953,False,False,False,False
2022-06-03 00:00:00+00:00,24.6728647185,25.6093530144,22.9619726395,25.2761792937,1633705,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,26.11709262646453,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.43545475865634,-27.67157326606593,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-4930794,-3038185.9161185287,False,False,False,False,1320186.5858049956,False,False,False,False
2022-06-10 00:00:00+00:00,24.5377942912,25.8704891738,24.2090328712,25.1321041713,1830525,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,25.425082730077374,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.82868659052994,-26.347538407011232,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-6761319,-3313973.551961601,False,False,False,False,1357989.4313009218,False,False,False,False
2022-06-17 00:00:00+00:00,23.6831104806,24.4837661203,22.4581220075,23.6553341663,3655317,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,24.966588005719196,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.202394962259287,-25.96636762858872,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-10416636,-3840096.6962607414,False,False,False,False,1528161.8437971498,False,False,False,False
2022-06-24 00:00:00+00:00,25.3890203543,25.4706862525,23.5333896672,24.0642180056,3223862,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,25.03124328454823,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.981239227489727,-23.25301608850662,False,False,False,True,True,,0,,,False,False,False,False,-0.23177516772644946,-0.23177516772644946,False,False,False,False,-7192774,-4088443.1632043906,False,False,False,False,1653769.2627751387,False,False,False,False
2022-07-01 00:00:00+00:00,24.3001417115,25.6158700716,22.7121936908,25.543278162,2098560,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,24.977220186158583,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.08476892070894,-22.178193303764587,False,False,False,True,True,,0,0.8166761467137954,1.1578974332707,False,False,False,False,-0.23703701507601288,-0.23440609140123117,False,False,False,False,-9291334,-4473842.484448509,False,False,False,False,1686716.724791795,False,False,False,False
2022-07-08 00:00:00+00:00,24.9716168746,25.9111376635,23.1840411027,23.8373682883,1253354,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,24.57343993733492,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.78496868427246,-20.51071815681639,False,False,False,True,True,,0,0.8518083047267945,1.1491560170445612,False,False,False,False,-0.20372229209757545,-0.2190641917494033,False,False,False,False,-8037980,-4737852.670785656,False,False,False,False,1654615.782214625,False,False,False,False
2022-07-15 00:00:00+00:00,22.0497925164,24.6631012591,20.951839885,24.6631012591,2535504,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,23.433235502143873,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.899530541012794,-20.51071815681639,False,False,False,True,True,,0,0.8370690585287093,1.1403440090089612,False,False,False,False,-0.29851743423360183,-0.2587908129915026,False,False,False,False,-10573484,-5170121.658134867,False,False,False,False,1719866.761309838,True,False,False,False
2022-07-22 00:00:00+00:00,22.3310861658,23.0842272271,21.0244317945,22.412752064,1603013,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,23.232487099020837,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.63891629610967,-20.51071815681639,False,False,False,True,True,,0,0.8857914070638081,1.1243518147197429,False,False,False,False,-0.34282825441539394,-0.30080953370344826,False,False,False,False,-8970471,-5451629.016791544,False,False,False,False,1711210.9271387388,False,False,False,False
2022-07-29 00:00:00+00:00,24.1731058699,24.2456977794,21.8138688105,22.4671959962,1201159,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,23.29950543364164,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.710211190407556,-19.474854881355192,False,False,False,True,True,,0,0.9216833591920495,1.07151603671302,False,False,False,False,-0.28101987125917716,-0.2909147024813127,False,False,False,False,-7769312,-5623309.237769948,False,False,False,False,1673429.3029062396,False,False,False,False
2022-08-05 00:00:00+00:00,25.3799463656,26.3009562177,23.5107046955,23.8645902544,1417374,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,23.56070007444337,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.48068311584592,-16.755039798769694,False,False,False,True,True,,1,0.9224813667515486,1.0656851051425815,False,False,False,False,-0.1674018691717371,-0.2291582858265249,False,False,False,False,-6351938,-5677281.738675878,False,False,False,False,1654462.2434317034,False,False,False,False
2022-08-12 00:00:00+00:00,27.0314123072,27.0314123072,24.3954185928,25.8699417549,1042432,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,23.79466977199492,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.03152388847883,-13.355361605658501,False,False,False,True,True,,1,0.9147392330935186,1.1338482039726145,False,False,False,False,-0.0675782652438452,-0.14836827553518506,False,False,False,False,-5309506,-5650039.091366554,False,False,False,False,1609126.6698441699,False,False,False,False
2022-08-19 00:00:00+00:00,26.7773406239,27.9660331422,26.5958608501,26.6956747257,1347532,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,24.88193801634485,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.33016459308146,-11.213991578689246,False,False,False,True,True,,1,0.9442890245040064,1.0570913106315127,False,False,False,False,0.07626091306696763,-0.036053681234108716,False,False,False,False,-6657038,-5724631.60311718,False,False,False,False,1589749.2868927498,False,False,False,False
2022-08-26 00:00:00+00:00,25.3527243996,27.1357631771,24.9716168746,26.2873452346,1101878,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,24.843779716139032,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.69307166513069,-10.904713909521853,False,False,False,True,True,,1,0.9470711590592532,1.0631928975414706,False,False,False,False,-0.019248055072504735,-0.027650868153306724,False,False,False,False,-7758916,-5875319.336219612,False,False,False,False,1553610.6730488425,False,False,False,False
2022-09-02 00:00:00+00:00,24.3780753779,25.9502647161,23.5462775303,25.1077267049,971363,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,24.726258022771333,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.151083337598834,-10.904713909521853,False,False,False,True,True,,1,0.9178472872259842,1.0845994623552078,False,False,False,False,-0.12126902755171486,-0.07445994785251078,False,False,False,False,-8730279,-6086797.829832973,False,False,False,False,1510481.2157859653,False,False,False,False
2022-09-09 00:00:00+00:00,27.5224540543,27.5590165971,24.1678407571,24.5517474559,824619,,,,,#000000,0.0,0.0,,24.83389524588882,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.62909512090745,-8.987401871159705,False,False,False,False,True,,1,0.9635390241018087,1.0237784057467512,False,False,False,False,-0.03404232013954452,-0.054251133996027656,False,False,False,False,-7905660,-6221528.3609564565,False,False,False,False,1459676.6072092273,False,False,False,False
2022-09-16 00:00:00+00:00,25.5023735674,28.0160483814,25.2829983109,27.8058137606,1250201,,,,,#000000,0.0,0.0,,25.400361798201114,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.77402531202131,-8.789801723746145,False,False,False,False,True,,1,0.9602268483100895,1.049055143489572,False,False,False,False,0.027057769249274485,-0.013596682373376585,False,False,False,False,-9155861,-6438886.334218942,False,False,False,False,1444159.8955640995,False,False,False,False
2022-09-23 00:00:00+00:00,23.6651057943,26.2884682365,23.0755347925,25.1093262329,923272,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,25.123964875597373,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.598659462659874,-8.789801723746145,False,False,False,True,True,,1,0.8996965607590599,1.0719662552310552,False,False,False,False,-0.11180298608786929,-0.06269983423062293,False,False,False,False,-10079133,-6708534.235387908,False,False,False,False,1405575.6070037957,False,False,False,False
2022-09-30 00:00:00+00:00,22.4036980694,24.0124499504,22.2483072628,23.5736994374,1042117,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,24.756612593328494,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.96328027976333,-8.789801723746145,False,False,False,True,True,,1,0.8985596778653737,1.102184300564504,False,False,False,False,-0.22902057629151157,-0.14586020526106724,False,False,False,False,-11121250,-7035402.069803619,False,False,False,False,1378652.7472257367,False,False,False,False
2022-10-07 00:00:00+00:00,23.527996259,24.9447947905,22.3305729839,22.6047920546,1111848,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,24.602581241926803,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.803417887358464,-8.789801723746145,False,False,False,True,True,,1,0.928333958010888,1.0863645517092257,False,False,False,False,-0.13080010961088376,-0.1383301574359755,False,False,False,False,-10009402,-7255698.360929277,False,False,False,False,1358889.432616423,False,False,False,False
2022-10-14 00:00:00+00:00,22.7053390471,24.0581531288,21.480493865,23.527996259,1073617,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,24.007431303060688,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.14371224223906,-8.789801723746145,False,False,False,True,False,,1,0.9346941981803548,1.0445533575651975,False,False,False,False,-0.24446951030809574,-0.19139983387203563,False,False,False,False,-11083019,-7539203.593453034,False,False,False,False,1337758.1413115025,False,False,False,False
2022-10-21 00:00:00+00:00,23.5645588017,24.5151849132,21.6911855176,23.2903397311,1072389,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,23.981492849424853,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.45675075108943,-8.789801723746145,False,False,False,True,False,,1,0.960752910827929,1.0302041362896004,False,False,False,False,-0.20018589528677702,-0.1957928645794063,False,False,False,False,-10010630,-7722272.216160216,False,False,False,False,1318101.1678810208,False,False,False,False
2022-10-28 00:00:00+00:00,27.4036257904,27.4127664261,23.3451835452,23.7382308798,1048655,,,,,#000000,0.0,0.0,,24.359554214137106,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.60233962873822,-8.411558195718442,False,False,False,False,True,,1,1.0011598215371578,0.9572031892815721,False,False,False,False,0.09006800955874994,-0.052862427510328186,False,False,False,False,-8961975,-7814102.0520002,False,False,False,False,1298142.1924824265,False,False,False,False
2022-11-04 00:00:00+00:00,27.0288597272,28.0617515598,25.8131551808,27.2939381621,1615438,,,,,#000000,0.0,0.0,,24.843385517544135,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.55628540243511,-6.460386928422331,False,False,False,False,True,,1,1.0471560074432935,0.9484110422629639,False,False,False,False,0.29488500506594445,0.12101128877780813,False,False,False,False,-10577413,-8018791.751852037,False,False,False,False,1321645.5856318765,False,False,False,False
2022-11-11 00:00:00+00:00,29.2317529278,29.3597218274,26.2793276008,27.3762038833,2386391,,,,,#000000,0.0,0.0,,26.35783129242379,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.361717241895946,-3.7321158689754483,False,False,False,False,True,,1,1.0858580272359957,0.9156719174750614,False,False,False,False,0.34282824156834246,0.2319197651730753,False,False,False,False,-8191022,-8031549.548011146,False,True,False,False,1400515.6163258115,False,False,False,False
2022-11-18 00:00:00+00:00,27.1202660841,29.2089013386,26.7089374781,28.9666744929,993955,,,,,#000000,0.0,0.0,,26.436245673749134,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.728546208905,-3.3648329409405235,False,False,False,False,True,,1,1.0637017482063644,0.9146049326614837,False,False,False,False,0.34282824187163363,0.2873740035223545,False,False,False,False,-9184977,-8116988.618528839,False,False,False,False,1370400.0151164923,False,False,False,False
2022-11-25 00:00:00+00:00,27.9429232959,28.3588222197,26.9173439718,27.1111254484,680595,,,,,#000000,0.0,0.0,,26.495561559545415,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.52310128402314,-2.533798483366134,False,False,False,False,True,,1,1.0549235655242797,0.9552245189718731,False,False,False,False,0.30308988080638744,0.295231942164371,False,False,False,False,-8504382,-8145684.424563739,False,False,False,False,1319303.3473300855,False,False,False,False
2022-12-02 00:00:00+00:00,27.6547193018,27.9400092513,26.5135595036,27.6595635896,766928,,,,,#000000,0.0,0.0,,26.526925256693403,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.863897278069004,-2.104696184186139,False,False,False,False,True,,1,1.0485966022726982,0.9582292432533812,False,False,False,False,0.2534551585126478,0.27434355033850943,False,False,False,False,-9271310,-8229064.096818277,False,False,False,False,1278386.6549352645,False,False,False,False
2022-12-09 00:00:00+00:00,26.6331972244,27.3326177458,25.7865302774,27.3326177458,735893,,,,,#000000,0.0,0.0,,26.50050771624094,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.303233057047535,-2.104696184186139,False,False,False,False,True,0.0,1,1.0132786488285948,0.9667295107746278,False,False,False,False,0.17536041195843638,0.2248519811484729,False,False,False,False,-10007203,-8360778.089646553,False,False,False,False,1238201.9397548744,False,False,False,False
2022-12-16 00:00:00+00:00,24.3508776281,27.7789584733,24.1208050882,26.8724726659,1511745,,,,,#000000,0.0,0.0,,26.32222460253857,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.28202769055373,-2.104696184186139,False,False,False,False,True,0.0,1,1.01504685574292,0.9409134799842815,False,False,False,False,0.10582820664200666,0.1653400938952398,False,False,False,False,-11518948,-8594716.601524586,False,False,False,False,1258464.3886619208,False,False,False,False
2022-12-23 00:00:00+00:00,23.7895006306,24.672979184,23.3661671571,24.3324718249,1230682,,,,,#000000,0.0,0.0,,26.08265690834439,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.46961466764073,-2.104696184186139,False,False,False,False,False,0.0,1,0.9875677137172109,1.0021332835837193,False,False,False,False,-0.1107810504488417,0.027279521723199043,False,False,False,False,-12749630,-8902487.964374617,False,False,False,False,1256406.433946223,False,False,False,False
2022-12-30 00:00:00+00:00,23.1729062236,24.2358413581,22.3998624893,23.9735586626,981850,,,,,#000000,0.0,0.0,,25.28600089867027,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.76722014141653,1.557395546129051,False,False,False,False,False,0.0,1,0.9851377720968426,1.0111023380826127,False,False,False,False,-0.19105797902983862,-0.0818892286533198,False,False,False,False,-13731480,-9260191.078124644,False,False,False,False,1236068.920320577,False,False,False,False
2023-01-06 00:00:00+00:00,23.9919644658,24.102399285,22.6207321277,23.5318193859,1359955,,,,,#000000,0.0,0.0,,25.153851830292826,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.27707662633827,1.0235787522252124,False,False,False,False,False,0.0,1,0.9809226920466023,1.0180240963305855,False,False,False,False,-0.18599601903438398,-0.1339426238438519,False,False,False,False,-12371525,-9490660.25752282,False,False,False,False,1245245.6669634972,False,False,False,False
2023-01-13 00:00:00+00:00,26.458342094,27.0105161899,24.0655876786,24.2680515137,958286,,,,,#000000,0.0,0.0,,25.33091267502154,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.88601312123231,1.0235787522252124,False,False,False,False,False,0.0,1,1.0427797802611343,0.9560022893343282,False,False,False,False,0.059471616669766414,-0.03723550358704274,False,False,False,False,-11413239,-9633073.497706313,False,False,False,False,1223989.3953365714,False,False,False,False
2023-01-20 00:00:00+00:00,25.8509505886,27.2037771235,25.0871097559,26.2742840621,944629,,,,,#000000,0.0,0.0,,25.448458470106956,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.56250549039764,1.0235787522252124,False,False,False,False,False,0.0,1,1.0578059750292952,0.9279083381748325,False,False,False,False,0.09969558425850503,0.031230040335731145,False,False,False,False,-12357868,-9834910.127505844,False,False,False,False,1203296.0327190475,False,False,False,False
2023-01-27 00:00:00+00:00,26.78044365,27.2866032378,25.3631968039,25.9521825061,1268473,,,,,#000000,0.0,0.0,,25.595293527124188,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.751656154910314,1.0235787522252124,False,False,False,False,True,0.0,1,1.0500603070176653,0.9445851663372263,False,False,False,False,0.12280305131379765,0.0770165458247644,False,False,False,False,-11089395,-9927834.932875782,False,False,False,False,1208123.9562213402,False,False,False,False
2023-02-03 00:00:00+00:00,28.197690496,28.7728718459,26.2098637509,26.4767478972,1644482,,,,,#000000,0.0,0.0,,25.87191642273889,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.61478487772922,-3.005534057126056,False,False,False,False,True,0.0,1,1.036586617282171,0.9535226781293814,False,False,False,False,0.27744414079423135,0.17723034330949788,False,False,False,False,-9444913,-9892062.937847946,False,False,False,False,1240446.7742790189,False,False,False,False
