date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_160,Gap_Up_aVWAP_108,Gap_Up_aVWAP_43,Gap_Down_aVWAP_4,aVWAP_OB_bull_132,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-11 00:00:00+00:00,39.3849457575,40.1294987796,37.9725955153,39.6666110545,4713665,,,,42.53775689791874,,"rgba(239, 83, 80, 0.5)",-1.0,37.501633,,39.16234668413333,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35759230791076657,-49.66827831827314,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-38934876,-11461588.806569437,False,False,False,False,3673294.597706818,False,False,False,False
2022-03-18 00:00:00+00:00,42.4872500162,42.5636144287,39.594947892,39.6713123045,4988908,,,,42.42074181525138,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,40.38932212388938,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.506339636535033,-42.00636821211533,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-33945968,-13127098.376453182,False,False,False,False,3770747.4423211277,False,False,False,False
2022-03-25 00:00:00+00:00,41.6472414785,42.6399788412,41.1890550033,42.1531557114,3155253,,,,42.379301769644734,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,40.7417353738332,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.693797046181178,-37.43776417518807,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-37101221,-14902959.311530724,False,False,False,False,3725155.2614084515,False,False,False,False
2022-04-01 00:00:00+00:00,41.5231493081,42.8833904061,40.9885984205,41.3417838284,4657931,,,,42.32516809817941,,"rgba(239, 83, 80, 0.5)",1.0,39.80239,,41.41055301273511,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.307719349182115,-34.4776072175365,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-41759152,-16892306.918084003,False,False,False,False,3794249.760563381,False,False,False,False
2022-04-08 00:00:00+00:00,41.6758781332,42.2772478818,40.778596286,41.6281503753,5055142,,,,42.2564755549277,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,41.415104022239234,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.21689030157214,-32.20017491653344,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-36704010,-18359840.47970741,False,False,False,False,3887649.1857068343,False,False,False,False
2022-04-15 00:00:00+00:00,40.2058631921,42.0290635411,40.186772089,41.437239344,2723252,,,,42.18815163533753,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,41.30090073050891,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.20786320451662,-31.709304105153976,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-39427262,-19920390.221951302,False,False,False,False,3801397.5423211427,False,False,False,False
2022-04-22 00:00:00+00:00,39.2417624841,41.3131471737,39.2035802778,39.967224403,4365620,,,,42.02874121191347,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,41.00904065477886,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.31591393476005,-31.709304105153976,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-43792882,-21688722.946251206,False,False,False,False,3843191.7984455028,False,False,False,False
2022-04-29 00:00:00+00:00,38.4399361526,39.967224403,38.3826628432,39.2322169325,5526912,,,,41.775597397887395,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,40.585096222000274,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.941653352568263,-31.709304105153976,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-49319794,-23735468.9502326,False,False,False,False,3967911.8133754656,False,False,False,False
2022-05-06 00:00:00+00:00,38.6976660449,39.0985792106,35.9676382972,38.3540261885,8033139,,,,41.366529548739386,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,39.298115017359976,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.23630292894588,-31.709304105153976,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-41286655,-25035556.805770926,False,False,False,False,4269039.753125431,False,False,False,False
2022-05-13 00:00:00+00:00,41.1031450393,41.4563304472,37.7431108883,38.2585706729,11644738,,,,41.19777143241894,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,39.74955989844162,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.84653748272417,-28.087641151699152,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-29641917,-25376768.672010116,False,False,False,False,4815387.771412436,False,False,False,False
2022-05-20 00:00:00+00:00,40.0435888155,41.5708770659,38.7549393542,40.6067763579,6434026,,,,41.12403394196326,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,39.83363099906751,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.229770019642523,-26.00456218318798,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-36075943,-26169300.103713073,False,False,False,False,4935286.899455959,False,False,False,False
2022-05-27 00:00:00+00:00,42.9072542851,42.9072542851,38.7358482511,40.5685941516,5183426,,,,41.14460760471571,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,40.035436305199674,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.65333172575821,-21.041245143018013,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-30892517,-26519168.021956548,False,False,False,False,4953667.5735703325,False,False,False,False
2022-06-03 00:00:00+00:00,42.5158866709,42.8690720788,41.6281503753,42.5540688771,3840968,,,,41.18918900200112,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,40.216919714577294,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.14741498407649,-18.01726662167907,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-34733485,-27127635.946256064,False,False,False,False,4871245.382935493,False,False,False,False
2022-06-10 00:00:00+00:00,41.3149544878,43.3177130024,41.1139317713,42.8404354241,4409701,,,,41.21906669827116,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,40.74620321668254,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.53224990908424,-16.98739064579256,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-39143186,-28017676.690977834,False,False,False,False,4837056.910125457,False,False,False,False
2022-06-17 00:00:00+00:00,39.8407879004,41.2862369569,38.7878117666,40.3194134158,7140064,,,,41.14116994923744,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,40.41413327852791,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.318234153798834,-16.98739064579256,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-46283250,-29370682.12127577,False,False,False,False,5007650.027893942,False,False,False,False
2022-06-24 00:00:00+00:00,41.3245269981,41.6117023073,39.4578874881,40.3289859261,5779111,,,,41.12466173644041,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,40.45278227956224,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.90008310798443,-15.964964262548747,False,False,False,True,True,,1,,,False,False,False,False,-0.18061945085651057,-0.18061945085651057,False,False,False,False,-40504139,-30195382.6308109,False,False,False,False,5064795.285086984,False,False,False,False
2022-07-01 00:00:00+00:00,41.0852142404,41.7744349826,39.9566152751,41.3245269981,4139062,,,,41.118469266124315,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,40.4875998523958,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.82217505888454,-15.115109515628937,False,False,False,True,True,,1,0.83836531083255,1.1459326584220624,False,False,False,False,-0.15986585757556582,-0.17024265421603818,False,False,False,False,-44643201,-31265591.39889898,False,False,False,False,4996222.449154615,False,False,False,False
2022-07-08 00:00:00+00:00,42.2817780289,42.7077547375,39.7546353076,40.5682986838,3028568,,,,41.129483437860664,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,40.54827830939305,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.80667945439386,-13.201669242069677,False,False,False,True,True,,1,0.8468264681535097,1.1306413684808645,False,False,False,False,-0.12871634302573803,-0.1494794986208881,False,False,False,False,-41614633,-32032187.07305461,False,False,False,False,4850470.267735755,False,False,False,False
2022-07-15 00:00:00+00:00,42.2339154773,42.3966481525,40.6448787663,41.8893051062,3495648,,,,41.14629542794813,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,40.61946252011884,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.17662272068879,-11.867172768136022,False,False,False,True,True,,1,0.8723772071579463,1.1259347713245424,False,False,False,False,-0.08869389334465841,-0.11908669598277326,False,False,False,False,-45110281,-33000934.77134686,False,False,False,False,4750113.062718292,False,False,False,False
2022-07-22 00:00:00+00:00,44.0335474152,44.8855008325,41.9371676578,42.4445107041,3137194,,,,41.204213710661044,,#000000,0.0,0.0,,40.77456412693413,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.99814133906323,-9.132660595092645,False,False,False,False,True,,1,0.9112026996561435,1.0656573886627514,False,False,False,False,0.08999469759439488,-0.01454599919418919,False,False,False,False,-41973087,-33665538.64013598,False,False,False,False,4630637.576591011,False,False,False,False
2022-07-29 00:00:00+00:00,46.0246295591,46.2160797653,43.3347541627,44.1388450285,4820678,,,,41.34276493106156,,#000000,0.0,0.0,,41.095114548647715,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.68530210292228,-5.617961964992553,False,False,False,False,True,,1,0.9777044451377107,1.0132761403408401,False,False,False,False,0.18939139886091605,0.08742269983336343,False,False,False,False,-37152409,-33923825.33345924,False,False,False,False,4644714.644991677,False,False,False,False
2022-08-05 00:00:00+00:00,44.9142183635,46.5112959832,44.2345701316,45.6417291468,4101096,,,,41.4540825260258,,#000000,0.0,0.0,,41.328468192716294,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.10874411844019,-4.305917254796306,False,False,False,False,True,,0,0.972675918304618,1.0161915534038235,False,False,False,False,0.3428282449680188,0.2151254724006911,False,False,False,False,-41253505,-34466764.56801782,False,False,False,False,4604446.597214516,False,False,False,False
2022-08-12 00:00:00+00:00,46.2543698065,46.5319726055,44.4834553996,45.3162637964,3706423,,,,41.562898099677064,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,41.54114166821831,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.18664891984676,-2.326707350146741,False,False,True,False,True,,0,1.0275594525121956,1.01506071428523,False,False,False,False,0.3428282451276915,0.2789768587641913,False,False,False,False,-37547082,-34694936.22964613,False,False,False,False,4537926.330754181,False,False,False,False
2022-08-19 00:00:00+00:00,46.4362475024,46.7234228116,45.584294085,45.7948893118,3495611,,,,41.672046427113344,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,42.980836522921365,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.810539629113606,-0.7654152526538525,False,False,True,False,True,,0,1.0713974568493347,0.9354020828437366,False,False,False,False,0.3428282458238256,0.3109025522940084,False,False,False,False,-34051471,-34647272.138561234,False,False,False,False,4460717.787735353,False,False,False,False
2022-08-26 00:00:00+00:00,44.6270430542,46.1012096416,44.588753013,45.9767670076,2693587,,,,41.732598965961216,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,42.93997572882982,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.02574210600913,-0.7654152526538525,False,False,True,False,True,,0,1.0901066563976487,0.9135042676021765,False,False,False,False,0.2747862369196775,0.292844394606843,False,False,False,False,-36745058,-34802663.68385299,False,False,False,False,4329819.210866068,False,False,False,False
2022-09-02 00:00:00+00:00,44.2441426419,45.4407064304,43.9378223121,44.3685852759,3309510,,,,41.792157647263906,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,42.91046920511246,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.084149553944485,-0.7654152526538525,False,False,True,False,True,,0,1.0712008148184582,0.9141684054630589,False,False,False,False,0.22142039593353524,0.2571323952701891,False,False,False,False,-40054568,-35191693.63319721,False,False,False,False,4254240.750801914,False,False,False,False
2022-09-09 00:00:00+00:00,44.7859980325,44.9731662626,43.717654575,44.4164478275,2610602,,,,41.83658565052377,,#000000,0.0,0.0,,42.919512159110624,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.91781409474849,-0.7654152526538525,False,False,False,False,True,,0,1.0885365068014,0.9059011929098558,False,False,False,False,0.19394174416400328,0.2255370697170962,False,False,False,False,-37443966,-35358528.62333075,False,False,False,False,4132489.7322239946,False,False,False,False
2022-09-16 00:00:00+00:00,43.1638733717,45.3427035374,42.6119670521,44.8243915156,6655233,,,,41.911851731097315,,#000000,0.0,0.0,,42.8696641960098,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.188847781845794,-0.7654152526538525,False,False,False,False,True,,0,1.0454563581800296,0.9447061646353093,False,False,False,False,0.1648436107809974,0.1951903402490468,False,False,False,False,-44099199,-36005985.68826921,False,False,False,False,4319359.6039111065,False,False,False,False
2022-09-23 00:00:00+00:00,41.8009047217,44.50764528,41.2154041045,42.89511899,5037809,,,,41.92948107409861,,#000000,0.0,0.0,,42.759904384967676,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.769335307105706,-0.7654152526538525,False,False,False,False,False,,1,0.9936738533666754,0.9617723970283679,False,False,False,False,0.07809907949656633,0.13664470987280658,False,False,False,False,-49137008,-36978654.00765668,False,False,False,False,4372578.077695469,False,False,False,False
2022-09-30 00:00:00+00:00,42.0120688788,42.9623075854,40.812272532,41.7241177555,4254762,,,,41.9294665004368,,#000000,0.0,0.0,,42.65794438488504,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.26902305246776,4.419374755658566,False,False,False,False,False,,1,0.9903018330965331,0.9919354930832472,False,False,False,False,0.003353807743793095,0.06999925880829984,False,False,False,False,-44882246,-37564105.26634877,False,False,False,False,4363850.960829139,False,False,False,False
2022-10-07 00:00:00+00:00,42.3864053389,44.6420224709,41.9957516484,42.424798822,4145339,,,,41.95447946779616,,#000000,0.0,0.0,,42.65005236156125,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.61293145996672,3.662118297211137,False,False,False,False,False,,1,1.0134139938226698,0.9544751576725269,False,False,False,False,0.11344021381751467,0.09171973631290725,False,False,False,False,-40736907,-37799127.6169896,False,False,False,False,4347664.88965661,False,False,False,False
2022-10-14 00:00:00+00:00,42.6455613499,43.403832641,40.3707474764,42.5687743837,3996223,,,,41.95853732998056,,#000000,0.0,0.0,,42.67850671750294,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.43873355527414,3.325473945609289,False,False,False,False,False,,1,0.9964824648946139,0.9713270104728983,False,False,False,False,0.003353807743793095,0.047536772028350174,False,False,False,False,-36740684,-37720724.386101484,False,False,False,False,4321632.157089453,False,False,False,False
2022-10-21 00:00:00+00:00,44.38286646,44.5172436508,42.8663238777,43.2790538209,3807900,,,,41.99861745701173,,#000000,0.0,0.0,,42.9304400820558,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.13882385649375,3.325473945609289,False,False,False,False,False,,1,1.049250145377403,0.9380040809849358,False,False,False,False,0.1424608618136049,0.09499881692097753,False,False,False,False,-32932784,-37366062.13527915,False,False,False,False,4283577.923230975,False,False,False,False
2022-10-28 00:00:00+00:00,46.5712949965,46.7152705581,44.6081402221,44.6516208417,4773950,,,45.964901925566664,42.09758138958277,,#000000,0.0,0.0,,43.351154843555555,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.21597576470347,3.325473945609289,False,False,False,False,True,,1,1.0860752690696776,0.8813238194147792,False,False,False,False,0.3011022708791425,0.19805054390006,False,False,False,False,-28158834,-36684045.23636958,False,True,False,False,4319901.780769422,False,False,False,False
2022-11-04 00:00:00+00:00,44.4500550554,46.8880412321,43.9221446628,46.254548761,4220038,,,45.55286588263549,42.16208837689709,,#000000,0.0,0.0,,44.16310639138674,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.242822842428325,3.325473945609289,False,False,False,False,True,,1,1.1140523573697962,0.8642958441889055,False,False,False,False,0.2603250058505351,0.22918777487529754,False,False,False,False,-32378872,-36365143.51515702,False,False,False,False,4312504.463675391,False,False,False,False
2022-11-11 00:00:00+00:00,43.490217978,45.1507361219,42.5687743837,44.4500550554,8786739,,,44.655306197329246,42.22979308693914,,#000000,0.0,0.0,,43.88304905676031,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.396174125037156,3.325473945609289,False,False,False,False,True,,1,1.065018163492947,0.9287231159902203,False,False,False,False,0.08265638326586802,0.15592207907058278,False,False,False,False,-41165611,-36720733.69921946,False,False,False,False,4643929.244143881,False,False,False,False
2022-11-18 00:00:00+00:00,41.5801421939,44.1813006737,41.0522318013,44.1813006737,4603031,,,44.165039988864834,42.230705843520596,,#000000,0.0,0.0,,43.403500377414964,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.243503280889314,3.325473945609289,False,False,False,False,True,,1,1.0235695048425189,0.9467143081297206,False,False,False,False,-0.051694553532262155,0.05211376276916031,False,False,False,False,-45768642,-37390949.128906906,False,False,True,False,4640899.744577668,False,False,True,False
2022-11-25 00:00:00+00:00,42.89511899,43.0246969954,41.40737152,41.5033552277,2006513,,,44.023323322869764,42.232719423098104,,#000000,0.0,0.0,,43.35216055228334,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.90899964759657,3.325473945609289,False,False,False,False,False,,1,1.0309405605537274,0.9867040897099167,False,False,False,False,-0.09517343766311222,-0.021529837446975952,False,False,False,False,-43762129,-37862888.37861751,False,False,False,False,4445759.985720063,False,False,False,False
2022-12-02 00:00:00+00:00,44.1045137075,44.6324241001,42.4535939344,42.5015857882,4217289,,,43.980108112633275,42.26207006612309,,#000000,0.0,0.0,,43.495322622723485,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.69121689784146,3.325473945609289,False,False,False,False,False,,1,1.0002615756483277,0.9600355246078633,False,False,False,False,0.04832966469116488,0.013399913622094462,False,False,False,False,-39544840,-37987477.38760881,False,False,False,False,4428836.209000058,False,False,False,False
2022-12-09 00:00:00+00:00,43.0143250788,43.7650785709,42.6167662375,43.6341935396,3393895,,,43.89016852426708,42.275579704574,,#000000,0.0,0.0,,43.47585799137843,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.330166231920394,3.325473945609289,False,False,False,False,False,0.0,1,1.0059810965936684,0.9760693780593486,False,False,False,False,0.010302658887706052,0.011851286254900256,False,False,False,False,-42938735,-38354237.2107489,False,False,False,False,4352173.897222275,False,False,False,False
2022-12-16 00:00:00+00:00,43.3127014667,44.6120825107,42.3309469001,43.0817003922,6529887,,,43.810248140745045,42.308738460730616,,#000000,0.0,0.0,,43.49188357240853,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.336767627789314,3.325473945609289,False,False,False,False,False,0.0,1,1.0411487285433718,0.9275656651796702,False,False,False,False,0.014940267502606417,0.013395776878753336,False,False,False,False,-36408848,-38210134.306248985,False,False,False,False,4513485.978909514,False,False,False,False
2022-12-23 00:00:00+00:00,44.3425812571,44.4436442272,42.2491340195,43.2357011085,5711436,,,43.79323432320547,42.34263383374019,,#000000,0.0,0.0,,43.52981056017313,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.24227162347246,3.325473945609289,False,False,False,False,False,0.0,1,1.0283581659475278,0.935998944475012,False,False,False,False,-0.020383495160924553,-0.0034938591410856087,False,False,False,False,-30697412,-37653636.35763795,False,False,False,False,4602223.017508809,False,False,False,False
2022-12-30 00:00:00+00:00,44.5832073763,45.1992102416,43.928704332,44.3714563914,2483797,,,43.834543945327866,42.36635285884902,,#000000,0.0,0.0,,43.590724626901064,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.097276097945766,3.325473945609289,False,False,False,False,False,0.0,1,1.0488549841108274,0.9252420340934747,False,False,False,False,0.11737198825401104,0.05693906455646272,False,False,False,False,-28213615,-36954375.516331434,False,False,False,False,4445302.571767416,False,False,False,False
2023-01-06 00:00:00+00:00,44.9970843015,45.7093376145,43.6784531679,44.9393340328,2721216,,,43.88739757179975,42.394355534724724,,#000000,0.0,0.0,,43.66146588677384,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.07542801650075,3.325473945609289,False,False,False,False,True,0.0,1,1.0487990111887187,0.9314086583621938,False,False,False,False,0.1226344298114435,0.0897867471839531,False,False,False,False,-25492399,-36105340.2188254,False,False,False,False,4317592.4553402,False,False,False,False
2023-01-13 00:00:00+00:00,45.9307136442,45.9884639128,44.5350821525,45.0355844805,2686001,,,43.9696954202421,42.429131983781566,,#000000,0.0,0.0,,43.75874499264867,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.583930151671424,-0.699480055228328,False,False,False,False,True,0.49118961524433047,1,1.0484656035750586,0.9207223052614046,False,False,False,False,0.19441533080043852,0.1421010389921958,False,False,False,False,-22806398,-35120233.3878013,False,False,False,False,4196733.829018704,False,False,False,False
2023-01-20 00:00:00+00:00,45.978838868,46.4119658827,44.9682091672,46.0173390471,2231615,,,44.04426575813278,42.46022912191097,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,43.84368576892299,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.70322552830747,0.49865923936897616,False,False,True,False,True,0.5926116462935163,1,1.0343355064156503,0.9556965102424749,False,False,False,False,0.264241838933311,0.20317143896275341,False,False,False,False,-20574783,-34042792.61833453,False,False,False,False,4051169.4713136144,False,False,False,False
