date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_123,Gap_Down_aVWAP_105,aVWAP_OB_bull_170,aVWAP_OB_bull_136,aVWAP_OB_bull_70,aVWAP_OB_bull_39,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-11 00:00:00+00:00,11.65,11.9095,10.782,11.46,3271491,,,,,,,"rgba(38, 166, 154, 0.5)",-1.0,16.79911,,11.825589416100142,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.44661806204128,-64.56478711044153,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-8078323,-3205189.7376423245,False,False,False,False,2335856.164512729,False,False,False,False
2022-03-18 00:00:00+00:00,12.19,12.63,11.29,11.75,3703542,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,11.931723355566833,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.83332119212952,-58.97395759662652,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-4374781,-3291826.1274465965,False,False,False,False,2437166.226400675,False,False,False,False
2022-03-25 00:00:00+00:00,12.27,12.63,11.845,12.3,2686670,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,11.990458894543465,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.071928653578226,-53.57168848711066,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-1688111,-3173032.414302404,False,False,False,False,2455647.9874080326,False,False,False,False
2022-04-01 00:00:00+00:00,11.91,12.7,11.53,12.24,3139761,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,12.014117783800103,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.35317100093441,-50.19439323175877,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-4827872,-3295613.124354078,False,False,False,False,2506323.025377808,False,False,False,False
2022-04-08 00:00:00+00:00,11.29,12.02,11.01,12.02,3219112,,,,,,,#000000,0.0,0.0,,11.88640450877017,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.55090049053294,-49.13031671187777,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-8046984,-3647566.5225500725,False,False,False,False,2559122.2086831555,False,False,False,False
2022-04-15 00:00:00+00:00,11.12,11.3959,10.99,11.17,1472461,,,,,,,#000000,0.0,0.0,,11.829857359974651,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.999319571383516,-48.03812124869549,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-9519445,-4082520.4838426597,False,False,False,False,2478628.7858177368,False,False,False,False
2022-04-22 00:00:00+00:00,10.97,11.53,10.87,11.08,2485494,,,,,,,#000000,0.0,0.0,,11.753529195856974,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.69709631458181,-46.91027103431709,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-12004939,-4669366.299854314,False,False,False,False,2479137.320201608,False,False,False,False
2022-04-29 00:00:00+00:00,11.23,11.625,10.445,10.82,3926026,,,,,,,#000000,0.0,0.0,,11.665535354516532,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.11737709050477,-44.182928537262036,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-8078913,-4921925.314679921,False,False,False,False,2586314.259445933,False,False,False,False
2022-05-06 00:00:00+00:00,10.54,11.21,10.42,11.13,3192272,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,11.571983954863564,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.614958527155835,-43.62928671011849,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-11271185,-5392240.846925852,False,False,False,False,2631200.018005494,False,False,False,False
2022-05-13 00:00:00+00:00,10.59,10.665,9.91,10.3,3013815,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,11.148331634241874,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.03566931483693,-42.34195573293288,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-8257370,-5604472.636042456,False,False,False,False,2659541.8685236056,False,False,False,False
2022-05-20 00:00:00+00:00,10.27,11.42,10.05,10.5,2437280,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,11.126744489705578,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.03586675716894,-41.687966019012535,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-10694650,-5981522.811150422,False,False,False,False,2643078.026410746,False,False,False,False
2022-05-27 00:00:00+00:00,10.93,10.95,10.18,10.34,1736013,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,11.116885153498885,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.19750386475726,-38.0311113456828,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-8958637,-6202049.788102243,False,False,False,False,2575888.0244543944,False,False,False,False
2022-06-03 00:00:00+00:00,11.14,11.3,10.77,10.88,1484024,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,11.134542274960683,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.74773147898991,-34.1673137426696,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-7474613,-6296313.729724299,False,False,False,False,2495009.207828143,False,False,False,False
2022-06-10 00:00:00+00:00,10.85,11.445,10.73,11.34,1469084,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,11.002191983064172,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.955606473095415,-31.747682308055705,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-8943697,-6492416.194189166,False,False,False,False,2419014.7479890212,False,False,False,False
2022-06-17 00:00:00+00:00,9.5,10.75,9.2909,10.5,3239179,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,10.692108365321449,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.932584807453345,-31.747682308055705,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-12182876,-6913931.735360338,False,False,False,False,2479767.65554539,False,False,False,False
2022-06-24 00:00:00+00:00,9.89,10.23,9.44,9.75,1359868,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,10.635892147517502,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.09039066393292,-31.747682308055705,False,False,False,True,True,,0,,,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-10823008,-7203492.940148462,False,False,False,False,2396812.125504991,False,False,False,False
2022-07-01 00:00:00+00:00,9.63,10.435,9.3,9.97,1750098,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,10.572691150137096,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.95664346305377,-31.27374497799383,False,False,False,True,True,,0,0.9264024217197996,1.0228928199791885,False,False,False,False,-0.3343906732280945,-0.3386094638217442,False,False,False,False,-12573106,-7601242.055693019,False,False,False,False,2348907.3754675845,False,False,False,False
2022-07-08 00:00:00+00:00,9.78,10.045,9.12,9.56,1825346,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,10.167540607939955,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.66217085820075,-29.952982390182566,False,False,False,True,True,,0,0.9139907170597708,1.063843895045941,False,False,False,False,-0.34282825441539394,-0.3407188591185691,False,False,False,False,-10747760,-7834317.458975018,False,False,False,False,2310125.0513588744,False,False,False,False
2022-07-15 00:00:00+00:00,9.75,9.82,9.32,9.66,1032326,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,10.140867635712945,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.383885667238424,-28.703335088636063,False,False,False,True,True,,0,0.9321376635967038,1.067280659234125,False,False,False,False,-0.34282825441539394,-0.3417735567669815,False,False,False,False,-11780086,-8126596.610162053,False,False,False,False,2215473.2697767355,False,False,False,False
2022-07-22 00:00:00+00:00,10.4,10.66,9.71,9.78,1666452,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,10.203138382709849,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.360985637469994,-25.38192163413892,False,False,False,True,True,,0,0.9637815207866811,1.023756206795833,False,False,False,False,-0.20219671012554877,-0.2719851334462651,False,False,False,False,-10113634,-8273784.5649648635,False,False,False,False,2174805.0275710514,False,False,False,False
2022-07-29 00:00:00+00:00,10.54,10.91,9.18,10.42,4437925,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,10.245707705973985,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.20070192126569,-22.351966897103583,False,False,False,True,True,,1,0.9565174030118679,1.0582427445896079,False,False,False,False,-0.23334087782498625,-0.2526630056356257,False,False,False,False,-5675709,-8081334.523115614,False,False,False,False,2342443.54404727,False,False,False,False
2022-08-05 00:00:00+00:00,10.94,11.17,10.31,10.48,2694658,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,10.332235062078245,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.68700567983541,-18.847346109282025,False,False,False,True,True,,1,0.9277182235834611,1.0861664114344054,False,False,False,False,-0.04242768517566467,-0.14754534540564518,False,False,False,False,-2981051,-7703535.743625569,False,False,False,False,2368533.503747472,False,False,False,False
2022-08-12 00:00:00+00:00,11.34,11.535,10.735,10.99,1899066,,,,,,,#000000,0.0,0.0,,10.409936697140514,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.53029035905738,-15.152805338729102,False,False,False,False,True,,1,0.9560930988921638,1.0296778127858521,False,False,False,False,0.05474735519274637,-0.0463989951064494,False,False,False,False,-1081985,-7213050.503357009,False,False,False,False,2333758.1330995113,False,False,False,True
2022-08-19 00:00:00+00:00,11.28,11.69,11.09,11.21,1699912,,,,,,,#000000,0.0,0.0,,10.637378937482497,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.365219567249845,-12.552682506406498,False,False,False,False,True,,1,0.9631562787841571,1.0339780984546105,False,False,False,False,0.12089482013387726,0.03724791251371393,False,False,False,False,-2781897,-6884816.910515749,False,False,False,False,2286806.5676847324,False,False,False,False
2022-08-26 00:00:00+00:00,10.71,11.42,10.69,11.2,1154037,,,,,,,#000000,0.0,0.0,,10.615948217294665,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.9252794352486,-12.22898827600104,False,False,False,False,True,,1,0.9749242503395676,1.0359419078466203,False,False,False,False,0.0374401509313409,0.03734403172252741,False,False,False,False,-3935934,-6666381.139366435,False,False,False,False,2202897.7108191964,False,False,False,False
2022-09-02 00:00:00+00:00,9.85,10.72,9.64,10.66,1636068,,,,,,,#000000,0.0,0.0,,10.495856653512217,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.48063198546339,-12.22898827600104,False,False,False,False,True,,1,0.9230056613484305,1.0522902727740608,False,False,False,False,-0.18102395610735741,-0.07183996219241501,False,False,False,False,-5572002,-6585316.017931884,False,False,False,False,2160910.3248325894,False,False,False,False
2022-09-09 00:00:00+00:00,10.16,10.205,9.61,9.92,1427034,,,,,,,#000000,0.0,0.0,,10.431146333959337,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.66745512484968,-12.22898827600104,False,False,False,False,True,,1,0.945611450221006,1.0667017470006315,False,False,False,False,-0.25167745767990346,-0.16175870993615923,False,False,False,False,-4144968,-6404549.498085078,False,False,False,False,2106549.115585731,False,False,False,False
2022-09-16 00:00:00+00:00,9.45,10.445,9.345,10.23,1393760,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,10.366684925013697,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.553235288009944,-12.22898827600104,False,False,False,True,True,,1,0.9121837125239212,1.087816287476079,False,False,False,False,-0.2549730008909107,-0.20836585541353497,False,False,False,False,-5538728,-6340414.5723009985,False,False,False,False,2053749.9218386398,False,False,False,False
2022-09-23 00:00:00+00:00,8.55,9.52,8.45,9.28,1471307,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,10.24261809031158,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.468121590171585,-12.22898827600104,False,False,False,True,False,,1,0.8523109243697479,1.1256302521008403,False,False,False,False,-0.34282825441539394,-0.27559705491446446,False,False,False,False,-7010035,-6390016.085463887,False,False,False,False,2010606.0017024442,False,False,False,False
2022-09-30 00:00:00+00:00,8.41,8.72,8.21,8.48,2335049,,,,,,8.446666666666665,"rgba(239, 83, 80, 0.5)",0.0,0.0,,9.61169121783236,,1.0,8.72,8.21,0.0,0.0,0.0,0.0,0.0,39.043983162763695,-12.22898827600104,False,False,False,True,False,,1,0.8513396715643907,1.166810717372515,False,False,False,False,-0.34282825441539394,-0.3092126546649292,False,False,False,False,-9345084,-6608910.005059155,False,False,False,False,2034638.816391152,False,False,False,False
2022-10-07 00:00:00+00:00,8.99,9.19,8.46,8.53,2361502,,,,,,8.664553693408914,"rgba(239, 83, 80, 0.5)",0.0,0.0,,9.578471907494475,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.07648822955866,-12.22898827600104,False,False,False,True,False,,0,0.8812745525971191,1.1161065037101703,False,False,False,False,-0.2541004243100811,-0.28165653948750513,False,False,False,False,-6983582,-6636663.486165884,False,False,False,False,2058850.9040658816,False,False,False,False
2022-10-14 00:00:00+00:00,8.63,9.05,8.34,9.05,1590086,,,,,,8.666774337376248,"rgba(239, 83, 80, 0.5)",0.0,0.0,,9.52052431131642,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.45381955738777,-12.22898827600104,False,False,False,True,False,,0,0.8785221050999177,1.093731826777691,False,False,False,False,-0.2856244079532219,-0.2836404737203635,False,False,False,False,-8573668,-6780145.302005448,False,False,False,False,2024127.5778387792,False,False,False,False
2022-10-21 00:00:00+00:00,9.25,9.53,8.81,8.81,2354361,,,,,,8.811150928399705,"rgba(239, 83, 80, 0.5)",0.0,0.0,,9.519776472800737,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.74476945373398,-12.22898827600104,False,False,False,True,False,,0,0.8972461104881451,1.0703501733172454,False,False,False,False,-0.172617370769141,-0.22812892224475223,False,False,False,False,-6219307,-6738601.724079119,False,False,False,False,2048589.3128136843,False,False,False,False
2022-10-28 00:00:00+00:00,11.06,11.68,9.22,9.3,5018808,,,,,,9.487995079139484,"rgba(239, 83, 80, 0.5)",0.0,0.0,,9.802615924737115,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.43779410353696,-12.22898827600104,False,False,False,True,True,,1,0.9363227285407594,0.9836258444819097,False,False,False,False,0.11844827223093556,-0.05484032500690834,False,False,False,False,-1200499,-6328371.892665851,False,False,False,False,2268605.5118645225,False,False,False,False
2022-11-04 00:00:00+00:00,10.64,11.255,10.33,10.99,2601537,,,,,,9.688561109928004,#000000,0.0,0.0,,9.901822720918313,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.91677264435155,-11.203811515196875,False,False,False,False,True,,1,0.9830979794036806,0.9849089101818577,False,False,False,False,0.19771616355696223,0.07143791927502695,False,False,False,False,-3802036,-6141235.900616529,False,False,False,False,2293267.1035782616,False,False,False,False
2022-11-11 00:00:00+00:00,11.45,11.72,10.4745,10.64,1760979,,,,,,9.837694686261848,#000000,0.0,0.0,,9.985158583909737,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.04130979034875,-8.028300989673468,False,False,False,False,True,,0,1.0092542897283305,0.9453424679158314,False,False,False,False,0.2703425707644526,0.1708902450197398,False,False,False,False,-2041057,-5837518.945015306,False,False,False,False,2253838.3551650573,False,False,False,False
2022-11-18 00:00:00+00:00,11.2,11.8,11.05,11.4,2097393,,,,,,9.995345954130066,#000000,0.0,0.0,,10.383970579645874,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.73856991508324,-6.258745615872797,False,False,False,False,True,,0,1.0271039984465768,0.9712778523924335,False,False,False,False,0.3428282293931783,0.25685923720645903,False,False,False,False,-4138450,-5711661.986125283,False,False,False,False,2242249.810338016,False,False,False,False
2022-11-25 00:00:00+00:00,11.25,11.3,10.98,11.21,1051955,,,,,,10.05404213776397,#000000,0.0,0.0,,10.40033545628659,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.037453906740204,-4.850585237272085,False,False,False,False,True,,0,1.0193657909483471,0.9719814088406896,False,False,False,False,0.27304150165726077,0.2649503694318599,False,False,False,False,-3086495,-5517205.172338225,False,False,False,False,2154079.824387052,False,False,False,False
2022-12-02 00:00:00+00:00,11.21,11.35,10.765,11.09,2069248,,,,,,10.147910630731827,#000000,0.0,0.0,,10.432760574013885,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.870919945302965,-3.855784027314229,False,False,False,False,True,,0,0.986227933861194,0.9843779548276231,False,False,False,False,0.25334178885555936,0.25914607914370963,False,False,False,False,-5155743,-5490430.196609467,False,False,False,False,2147795.9855435668,False,False,False,False
2022-12-09 00:00:00+00:00,10.98,11.25,10.58,11.14,1416043,,,,,,10.19320868929603,#000000,0.0,0.0,,10.442774695033574,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.9087945233823,-3.5757287250520946,False,False,False,False,True,0.89028911489644,0,0.9802303168091729,0.9944397766025799,False,False,False,False,0.21975419284318895,0.23945013599344928,False,False,False,False,-6571786,-5570530.626490247,False,False,False,False,2093592.0606884877,False,False,False,False
2022-12-16 00:00:00+00:00,11.03,11.545,10.71,11.01,2005255,,,,,,10.261032066570662,"rgba(38, 166, 154, 0.5)",0.0,0.0,,10.477700555590097,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.04172295366552,-3.14770452559074,False,False,True,False,True,1.155932783446051,0,1.0504807794358006,0.9564857464286471,False,False,False,False,0.2700437242299525,0.2547469301117009,False,False,False,False,-4566531,-5496160.283787266,False,False,False,False,2087048.5747115628,False,False,False,False
2022-12-23 00:00:00+00:00,10.86,11.28,10.57,11.03,1119586,,,,,,10.286916330883313,#000000,0.0,0.0,,10.640945751255884,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.69373617648979,-3.14770452559074,False,False,False,False,True,0.22049825287271219,0,1.0383378415795192,0.9454750697535729,False,False,False,False,0.22209453321080194,0.23842073166125144,False,False,False,False,-5686117,-5510231.151654876,False,False,False,False,2015384.6802884843,False,False,False,False
2022-12-30 00:00:00+00:00,11.27,11.305,10.73,10.83,1248931,,,,,,10.321967700465343,"rgba(38, 166, 154, 0.5)",0.0,0.0,,10.682408416615273,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.37008084504008,-2.1853347213278695,False,False,True,False,True,2.414654072538518,0,1.05236630228448,0.9519975562392268,False,False,False,False,0.2438601515152974,0.2411404415882744,False,False,False,False,-4437186,-5430746.325606366,False,False,False,False,1958610.3336004484,False,False,False,False
2023-01-06 00:00:00+00:00,11.38,11.75,10.99,11.32,1371135,,,,,,10.369384662377763,"rgba(38, 166, 154, 0.5)",0.0,0.0,,10.744437635771146,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.096020939477384,-1.1556665463444844,False,False,True,False,True,2.993072250900017,0,1.072086327773016,0.914946924243423,False,False,False,False,0.3291273726721509,0.2851339071302127,False,False,False,False,-3066051,-5255583.708894784,False,False,False,False,1915093.6422226373,False,False,False,False
2023-01-13 00:00:00+00:00,13.0,13.03,11.47,11.48,2265103,,,,,,10.51711991438794,"rgba(38, 166, 154, 0.5)",0.0,0.0,,10.991644058130952,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.49348705414532,2.386225068811605,False,False,True,False,True,10.693963316945137,0,1.0765674358277022,0.8523043450973828,False,False,False,False,0.3428282348471617,0.3139810709886872,False,False,False,False,-800948,-4925610.693421096,False,False,False,False,1941020.2613172568,False,False,False,False
2023-01-20 00:00:00+00:00,12.98,13.21,12.5188,13.1,1975629,,,,,,10.653180203715463,"rgba(38, 166, 154, 0.5)",0.0,0.0,,11.17698604209243,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.86122941533956,4.830483261960119,False,False,True,False,True,10.57866549223963,0,1.1052716175232749,0.8786043304838483,False,False,False,False,0.342828237579971,0.3284046542843291,False,False,False,False,-2776577,-4766423.012426941,False,False,False,False,1943583.8715900527,False,False,False,False
2023-01-27 00:00:00+00:00,13.2,14.28,12.97,13.01,2925920,,,,,,10.873598831998173,"rgba(38, 166, 154, 0.5)",0.0,0.0,,12.139197520875758,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.88532171534075,6.896695856791538,False,False,True,False,True,11.5370890554589,0,1.1494291976900917,0.8410969050500179,False,False,False,False,0.34282824006156454,0.3356164471729468,False,False,False,False,149343,-4402292.196691612,False,False,False,False,2016349.5107315304,False,False,False,False
2023-02-03 00:00:00+00:00,13.68,13.97,12.67,13.02,3195522,,,,,,11.074780829435413,"rgba(38, 166, 154, 0.5)",0.0,0.0,,12.300991901390315,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.02501463040304,9.045194945330579,False,False,True,False,True,13.57173340483778,0,1.0862152761635893,0.8681413423380397,False,False,False,False,0.2996457153901403,0.31763108128154355,False,False,False,False,3344865,-3828428.7006403813,False,False,False,False,2103695.6210477133,False,True,False,False
2023-02-10 00:00:00+00:00,13.39,13.6,13.17,13.5,1729798,,,,,,11.16889083449664,"rgba(38, 166, 154, 0.5)",0.0,0.0,,12.365095107779712,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.61330642388177,9.701491440500838,False,False,True,False,True,11.855034229133068,0,1.087071115922248,0.89453056474283,False,False,False,False,0.30875309176862137,0.31319208652508246,False,False,False,False,1615067,-3425206.796889242,False,False,False,False,2075999.500970105,False,False,False,False
