date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_881,Gap_Up_aVWAP_857,Gap_Up_aVWAP_655,Gap_Up_aVWAP_394,Gap_Up_aVWAP_212,Gap_Up_aVWAP_172,Gap_Up_aVWAP_108,Gap_Up_aVWAP_93,Gap_Up_aVWAP_11,Gap_Down_aVWAP_326,Gap_Down_aVWAP_315,Gap_Down_aVWAP_90,Gap_Down_aVWAP_87,Gap_Down_aVWAP_76,aVWAP_OB_bear_597,aVWAP_OB_bear_382,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-28 00:00:00+00:00,1.46,1.47,1.4101,1.47,153029,,,,,,,,,1.5484300347574946,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.4911077167757747,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.489745052840945,-9.756348149400573,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-677609,-114503.79039330757,False,False,False,False,269894.72037997725,False,False,False,False
2022-01-31 00:00:00+00:00,1.48,1.5,1.44,1.47,155097,,,,,,,,,1.5434743957278771,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.4954174698213247,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.45120017938581,-9.756348149400573,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-522512,-130504.11233866807,False,False,False,False,265392.8489925272,False,False,False,False
2022-02-01 00:00:00+00:00,1.55,1.56,1.4899,1.51,421484,,,,,,,,,1.5419272570695266,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.5167813552758567,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.58327274646527,-9.756348149400573,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-101028,-129348.18636460266,False,False,False,False,271514.07060066337,False,False,False,False
2022-02-02 00:00:00+00:00,1.53,1.56,1.5,1.55,227844,,,,,,,,,1.5410212955242888,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.5200164413577526,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.85215771405373,-9.756348149400573,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-328872,-137172.64964442217,False,False,False,False,269801.5188124021,False,False,False,False
2022-02-03 00:00:00+00:00,1.49,1.53,1.47,1.52,274043,,,,,,,,,1.537308323278384,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.517044168505006,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.14785297829452,-9.756348149400573,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-602915,-155437.05554071936,False,False,False,False,269967.85140799417,False,False,False,False
2022-02-04 00:00:00+00:00,1.47,1.47,1.44,1.47,155289,,,,,,,,,1.5338072303213575,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.5127528145523284,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.94632829088797,-9.756348149400573,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-758204,-179074.9749312794,False,False,False,False,265470.64154885715,False,False,False,False
2022-02-07 00:00:00+00:00,1.47,1.51,1.465,1.47,198149,,,,,,,,,1.5309587963182505,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.510253343498559,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.14531183261693,-9.756348149400573,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-758204,-201785.9170908371,False,False,False,False,262830.5771743922,False,False,False,False
2022-02-08 00:00:00+00:00,1.53,1.53,1.4579,1.47,143245,,,,,,,,,1.5300092857509757,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.5102257640973211,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.61506356108764,-9.756348149400573,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-614959,-217988.78308727485,False,False,False,False,258140.94669696505,False,False,False,False
2022-02-09 00:00:00+00:00,1.6,1.6,1.52,1.54,302808,,,,,,,,,1.533230087097622,,,,,,,,#000000,0.0,0.0,,1.517860712324747,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.98364972024508,-6.400263682622445,False,False,False,False,True,,1,,,False,False,False,False,,,False,False,False,False,-312151,-221681.41904463663,False,False,False,False,259892.5958461037,False,False,False,False
2022-02-10 00:00:00+00:00,1.59,1.6699,1.555,1.62,229501,,,,,,,,,1.537056459268315,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,1.5249675493848556,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.400892858798166,-4.019205873711712,False,False,True,False,True,,1,,,False,False,False,False,,,False,False,False,False,-541652,-234229.2849644548,False,False,False,False,258700.7685580212,False,False,False,False
2022-02-11 00:00:00+00:00,1.57,1.6,1.55,1.59,221010,,,,,,,,,1.5388288109680617,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,1.5284895242739904,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.00659495963589,-3.3107715731812632,False,False,True,False,True,,1,,,False,False,False,False,,,False,False,False,False,-762662,-254952.1365344762,False,False,False,False,257222.69920280468,False,False,False,False
2022-02-14 00:00:00+00:00,1.56,1.6,1.5508,1.57,143782,,,,,,,,,1.5397972597241645,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,1.5303682381720196,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.901139421303,-3.178190864010361,False,False,True,False,True,,1,,,False,False,False,False,,,False,False,False,False,-906444,-280500.8370625359,False,False,False,False,252774.04433210645,False,False,False,False
2022-02-15 00:00:00+00:00,1.58,1.615,1.565,1.57,97465,,,,,,,,,1.5407559578842098,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,1.5320174499415598,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.75138206491632,-2.0646285386729204,False,False,True,False,True,,1,,,False,False,False,False,,,False,False,False,False,-808979,-301225.4709032208,False,False,False,False,246683.49357398463,False,False,False,False
2022-02-16 00:00:00+00:00,1.61,1.62,1.58,1.59,174724,,,,,,,,,1.5429694278941302,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,1.5355514456996613,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.62279543310304,-0.0047495443158638295,False,False,True,False,True,,1,,,False,False,False,False,,,False,False,False,False,-634255,-314285.4524364279,False,False,False,False,243861.55264951463,False,False,False,False
2022-02-17 00:00:00+00:00,1.6,1.65,1.6,1.61,199828,,,,,,,,,1.5458348490446863,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,1.5398757919302386,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.25284336240382,0.8599939917564399,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-834083,-334669.6699879405,False,False,False,False,242134.74666325917,False,False,False,False
2022-02-18 00:00:00+00:00,1.64,1.64,1.6,1.63,157377,,,,,,,,,1.548236475398488,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,1.5433571232647803,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.382785620480995,3.125225493325388,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-676706,-348082.85940017813,False,False,False,False,238810.91346077842,False,False,False,False
2022-02-22 00:00:00+00:00,1.59,1.65,1.5602,1.65,246877,,,,,,,,,1.5505446100308224,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,1.5467006050895804,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.82980522073625,3.125225493325388,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-923583,-370651.4923648771,False,False,False,False,239127.2305799636,False,False,False,False
2022-02-23 00:00:00+00:00,1.72,1.72,1.61,1.61,440434,,,,,,,,,1.5603178447281525,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,1.5596495203728429,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.25808106703004,5.0451732346976,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-483149,-375063.15933096036,False,False,False,False,247021.61369447483,False,False,False,False
2022-02-24 00:00:00+00:00,1.68,1.75,1.65,1.74,326056,,,,,,,,,1.56719089789167,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,1.568372186207362,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.54798806263666,5.4099417591613985,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-809205,-392088.32955327566,False,False,False,False,250121.00139273072,False,False,False,False
2022-02-25 00:00:00+00:00,1.8,1.8,1.69,1.69,180888,,,,,,,,,1.5726568054785488,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,1.575176767044527,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.688075730873955,8.48306613629294,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-628317,-401352.198982559,False,False,False,False,247405.9817302707,False,False,False,False
2022-02-28 00:00:00+00:00,1.78,1.8,1.7403,1.78,305948,,,,,,,,,1.5816941225217163,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,1.586205300096589,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.84796360718198,9.644378003934662,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-934265,-422250.74019892927,False,False,False,False,249701.74715261304,False,False,False,False
2022-03-01 00:00:00+00:00,1.815,1.8692,1.785,1.8,326990,,,,,,,,,1.592772991885186,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,1.5994775703388433,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.40413098484602,11.216397694198633,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-607275,-429506.5935244615,False,False,False,False,252732.65902898117,False,False,False,False
2022-03-02 00:00:00+00:00,1.85,1.87,1.8,1.87,180229,,,,,,,,,1.5988731809039398,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,1.6066730063397392,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.1828373037896,13.001990739498183,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-427046,-429410.0996607572,False,False,False,False,249889.37828274662,False,False,False,False
2022-03-03 00:00:00+00:00,1.83,1.875,1.7966,1.85,222479,,,,,,,,,1.6058192156595463,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,1.614752916739902,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.3201804191614,13.276583448677641,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-649525,-438042.05653680593,False,False,False,False,248814.4614873448,False,False,False,False
2022-03-04 00:00:00+00:00,1.91,1.9497,1.8301,1.85,331464,,,,,,,,,1.618084505971517,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,1.6289315769849577,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.10465175222937,15.147760971092026,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-318061,-433336.9170647743,False,False,False,False,252055.6198603901,False,False,False,False
2022-03-07 00:00:00+00:00,1.87,1.97,1.835,1.97,383978,,,,,,,,,1.630829834117489,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,1.6433739464801769,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.28843286309666,15.147760971092026,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-702039,-443874.2536504695,False,False,False,False,257229.0465325317,False,False,False,False
2022-03-08 00:00:00+00:00,1.9,1.95,1.8301,1.85,857743,,,,,,,,,1.6555760501220778,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,1.6706548061899111,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.42492568243068,15.147760971092026,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,155704,-420361.3809582942,False,False,False,False,280778.61333517754,False,False,False,False
2022-03-09 00:00:00+00:00,1.9,1.92,1.84,1.85,361239,,,,,,,,,1.6643993612108257,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,1.680126637922575,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.51592089532005,15.1702623580654,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,155704,-397770.5817050278,False,False,False,False,283933.922616151,False,False,False,False
2022-03-10 00:00:00+00:00,2.07,2.07,1.88,1.88,479214,,,,,,,,,1.6808996395716669,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,1.8009574028476207,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.62800292614725,18.330132859149472,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,634918,-357272.99026561494,False,False,False,False,291591.964866498,False,False,False,False
2022-03-11 00:00:00+00:00,2.03,2.045,1.985,2.04,227432,,,,,,,,,1.6884845712559822,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,1.807848577276537,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.79660055062526,18.63725239890485,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,407486,-327282.4416277477,False,False,False,False,289075.8878129099,False,False,False,False
2022-03-14 00:00:00+00:00,1.85,2.0,1.81,2.0,409634,,,,,,,,,1.6961595817780213,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,1.797894109715104,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.46954001182124,20.944409985284906,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-2148,-314532.0713678361,False,False,False,False,293803.656918286,False,False,False,False
2022-03-15 00:00:00+00:00,1.83,1.8501,1.77,1.79,119708,,,,,,,,,1.6975085043186036,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,1.7996382108820883,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.690466546404764,16.658403074489755,False,False,True,False,False,8.52982014643355,0,,,False,False,False,False,0.09501743169089068,0.09501743169089068,False,False,False,False,-121856,-306976.14700047,False,False,False,False,286976.3762548238,False,False,False,False
2022-03-16 00:00:00+00:00,1.85,1.88,1.8,1.88,175597,,,,,,,,,1.6998635998389615,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,1.8014067046203692,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.03509067798806,14.428717621147982,False,False,True,False,False,9.394963494068584,0,0.9937325445868979,0.8894728740131508,False,False,False,False,0.12983759217533275,0.1124275119331117,False,False,False,False,53741,-292830.37652986334,False,False,False,False,282608.5575781641,False,False,False,False
2022-03-17 00:00:00+00:00,1.88,1.9199,1.79,1.88,139072,,,,,,,,,1.7019276900519846,,,,,,,,"rgba(38, 166, 154, 0.75)",0.0,0.0,,1.8032324699885132,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.06729285811596,13.687364992757274,True,False,True,False,False,10.676398995072343,0,0.9959364690975029,0.8817206650208639,False,False,False,False,0.1473312150158536,0.12987936347448265,False,False,False,False,192813,-273785.5382345746,False,False,False,False,276979.6729672557,False,False,False,False
2022-03-18 00:00:00+00:00,1.88,1.895,1.845,1.87,99737,,,,,,,,,1.7034662194363386,,,,,,,,"rgba(38, 166, 154, 0.75)",0.0,0.0,,1.8045780033560037,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.422094311534565,13.097073482068588,True,False,True,False,False,10.676398995072343,0,1.0191486064684658,0.8768069421999868,False,False,False,False,0.165032780690561,0.14745607208252182,False,False,False,False,192813,-255487.55634302268,False,False,False,False,270028.9799097163,False,False,False,False
2022-03-21 00:00:00+00:00,1.9,1.94,1.84,1.84,313892,,,,,,,,,1.7086824410678358,,,,,,,,"rgba(38, 166, 154, 0.75)",0.0,0.0,,1.8100312713489433,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.58088541095967,13.097073482068588,True,False,True,False,False,11.536872749845863,0,1.0279724918736044,0.8559361386904895,False,False,False,False,0.18871807697784274,0.1680870745301823,False,False,False,False,506705,-225597.65217270807,False,False,False,False,271749.0983446294,False,False,False,False
2022-03-22 00:00:00+00:00,1.94,1.94,1.9,1.9,81359,,,,,,,,,1.7102236982842476,,,,,,,,"rgba(38, 166, 154, 0.75)",0.0,0.0,,1.8122191236288532,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.82898990634865,13.097073482068588,True,False,True,False,False,13.223406950698859,1,1.0335748952862178,0.8556168694457372,False,False,False,False,0.2246514334374207,0.1963692539838015,False,False,False,False,588064,-193689.35208750382,False,False,False,False,264282.81997817336,False,False,False,False
2022-03-23 00:00:00+00:00,1.93,1.9414,1.8905,1.94,123192,,,,,,,,,1.712452481056636,,,,,,,,"rgba(38, 166, 154, 0.75)",0.0,0.0,,1.8148057569860174,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.21353281202805,13.097073482068588,True,False,True,False,False,12.629337601720309,1,1.0406867566842533,0.8540418492354469,False,False,False,False,0.2197689623944651,0.20806910818913332,False,False,False,False,464872,-167863.41671152328,False,False,False,False,258749.84664569597,False,False,False,False
2022-03-24 00:00:00+00:00,1.93,1.98,1.91,1.94,232206,,,,,,,,,1.7169067806200031,,,,,,,,"rgba(38, 166, 154, 0.75)",0.0,0.0,,1.8204029677522486,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.46989474914764,13.097073482068588,True,False,True,False,False,12.629337601720309,1,1.03950136520299,0.8474777315249988,False,False,False,False,0.2550342724607674,0.23155169032495035,False,False,False,False,464872,-143050.26311499297,False,False,False,False,257708.91148311968,False,False,False,False
2022-03-25 00:00:00+00:00,2.28,2.3494,1.8929,1.94,2092177,,,,,,,,,1.7854535522186394,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,1.929951675797934,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0582799613317,10.861085757470555,True,False,True,False,True,20.0,0,1.0215938941402773,0.8002151115891367,False,False,False,False,0.3428281456710864,0.28718991799801835,False,False,False,False,2557049,-37164.0175026403,False,False,False,False,329648.83652299736,False,False,False,False
