date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_362,Gap_Up_aVWAP_354,Gap_Up_aVWAP_352,Gap_Up_aVWAP_350,Gap_Up_aVWAP_346,Gap_Up_aVWAP_343,Gap_Up_aVWAP_330,Gap_Up_aVWAP_326,Gap_Up_aVWAP_324,Gap_Up_aVWAP_323,Gap_Down_aVWAP_359,Gap_Down_aVWAP_356,Gap_Down_aVWAP_355,Gap_Down_aVWAP_351,Gap_Down_aVWAP_349,Gap_Down_aVWAP_340,Gap_Down_aVWAP_338,Gap_Down_aVWAP_337,Gap_Down_aVWAP_332,Gap_Down_aVWAP_322,aVWAP_OB_bull_310,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-12-19 17:00:00+00:00,6.935,6.96,6.895,6.95,18932.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,18932.0,False,False,False,False
2023-12-20 17:00:00+00:00,6.97,6.995,6.82,6.825,20122.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-20122.0,-311.968992248062,False,False,False,False,18950.4496124031,False,False,False,False
2023-12-21 17:00:00+00:00,6.965,7.0,6.93,6.99,38919.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.919517102615693,-79.87927565392354,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,18797.0,-15.705907096929252,False,False,False,False,19260.039540892973,False,False,False,False
2023-12-22 17:00:00+00:00,7.025,7.065,7.005,7.03,32395.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.07898602688797,-64.24380191181692,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,51192.0,778.2120139433332,False,False,False,False,19463.682338708586,False,False,False,False
2023-12-25 17:00:00+00:00,7.03,7.03,7.03,7.03,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.18529864306949,-52.87056595629139,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,51192.0,1559.8211300062271,False,False,False,False,19161.919821829382,False,False,False,False
2023-12-26 17:00:00+00:00,7.135,7.235,7.135,7.205,52336.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.9623420281772,-39.53816138853984,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,103528.0,3140.7231279906264,False,False,False,False,19676.246646297146,False,False,False,False
2023-12-27 17:00:00+00:00,7.125,7.135,7.075,7.085,24171.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.04795386424011,-35.70565944252249,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,79357.0,4322.370831432632,False,False,False,False,19745.932744804166,False,False,False,False
2023-12-28 17:00:00+00:00,7.035,7.065,6.945,6.96,24827.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.19409001858102,-35.70565944252249,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,54530.0,5100.783686759258,False,False,False,False,19824.708981318832,False,False,False,False
2023-12-29 17:00:00+00:00,6.945,6.975,6.93,6.93,38246.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.726088834965,-35.70565944252249,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,16284.0,5274.166885414153,False,False,False,False,20110.310392461175,False,False,False,False
2024-01-01 17:00:00+00:00,6.93,6.93,6.93,6.93,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.414088045887645,-35.5795155345531,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,16284.0,5444.861972461995,False,False,False,False,19798.52263443852,False,False,False,False
2024-01-02 17:00:00+00:00,7.005,7.07,6.9,6.915,34759.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.35596482013635,-34.33315538542685,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-18475.0,5074.01139924553,False,False,False,False,20030.468019951102,False,False,False,False
2024-01-03 17:00:00+00:00,6.985,7.07,6.965,7.03,33056.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.48784213323583,-28.172031635493166,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,14581.0,5221.4065713502505,False,False,False,False,20232.41425219992,False,False,False,False
2024-01-04 17:00:00+00:00,6.89,6.92,6.84,6.85,51379.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.15401188810258,-28.172031635493166,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-36798.0,4569.942903577378,False,False,False,False,20715.307054491394,False,False,False,False
