date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_792,Gap_Up_aVWAP_727,Gap_Up_aVWAP_586,Gap_Up_aVWAP_577,Gap_Up_aVWAP_531,Gap_Up_aVWAP_469,Gap_Up_aVWAP_388,Gap_Up_aVWAP_311,Gap_Up_aVWAP_310,Gap_Up_aVWAP_260,Gap_Down_aVWAP_603,Gap_Down_aVWAP_539,Gap_Down_aVWAP_474,Gap_Down_aVWAP_385,Gap_Down_aVWAP_330,Gap_Down_aVWAP_329,Gap_Down_aVWAP_256,Gap_Down_aVWAP_240,Gap_Down_aVWAP_191,Gap_Down_aVWAP_181,aVWAP_OB_bull_754,aVWAP_OB_bull_604,aVWAP_OB_bull_491,aVWAP_OB_bull_456,aVWAP_OB_bull_115,aVWAP_OB_bear_427,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-03 00:00:00+00:00,130.55776929,132.7879445225,128.687928047,132.5736918801,723072,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,-1.0,126.59299,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,723072.0,False,False,False,False
2022-01-04 00:00:00+00:00,130.4701204817,131.8822401705,130.3824716735,131.7264200669,1111340,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1111340,-43581.96078431373,False,False,False,False,738298.1960784314,False,False,False,False
2022-01-05 00:00:00+00:00,126.7693930216,130.3045616217,126.7499155087,129.9247501192,1191371,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-2302711,-132175.25643983082,False,False,False,False,756065.7570165322,False,False,False,False
2022-01-06 00:00:00+00:00,127.743268669,128.6197567517,126.0195087731,126.058463799,802195,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.360097323584441,-43.2532441200476,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1500516,-185835.67775591588,False,False,False,False,757874.7469374526,False,False,False,False
2022-01-07 00:00:00+00:00,126.8375643169,128.2009902233,126.3214102238,127.6361423478,908306,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.910654442775211,-40.40746105654408,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-2408822,-273011.61196156626,False,False,False,False,763774.0117634349,False,False,False,False
2022-01-10 00:00:00+00:00,124.5684340585,126.3214102238,123.4971708464,126.1948063897,1324416,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.255663660191223,-40.40746105654408,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-3733238,-408706.7644336617,False,False,False,False,785759.9720864375,False,False,False,False
2022-01-11 00:00:00+00:00,125.4936159235,125.8247336436,123.3413507428,124.9872005869,1220679,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.337338218258612,-37.086907301895856,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-2512559,-491210.77367155737,False,False,False,False,802815.6202399107,False,False,False,False
2022-01-12 00:00:00+00:00,125.6689135401,126.613572918,124.1983613125,126.0682025555,1721618,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.73731241488241,-34.336651318724,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-790941,-502964.9001942414,False,False,False,False,838847.0861128554,False,False,False,False
2022-01-13 00:00:00+00:00,124.3152263902,126.1168963379,124.1301900172,126.0876800684,988448,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.433994964349093,-34.06383097067655,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1779389,-553020.7472454476,False,False,False,False,844713.7886182335,False,False,False,False
2022-01-14 00:00:00+00:00,122.338258826,123.2926569604,121.578635821,122.8349354061,1531737,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.311645392801374,-34.06383097067655,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-3311126,-661181.7375495477,False,False,False,False,871655.8753390871,False,False,False,False
2022-01-18 00:00:00+00:00,121.0624817279,121.5688970645,119.8743534381,121.5688970645,980239,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.815773543775816,-34.06383097067655,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-4291365,-803541.8654887811,False,False,False,False,875914.0370904955,False,False,False,False
2022-01-19 00:00:00+00:00,121.2767343703,122.4843401731,120.3320749923,121.4617707433,911167,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.54068156196601,-34.06383097067655,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-3380198,-904587.2040970642,False,False,False,False,877296.5062242015,False,False,False,False
2022-01-20 00:00:00+00:00,119.8451371686,123.1222287221,119.7574883604,122.153222453,697417,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.525989086523893,-30.382284958023718,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-4077615,-1029019.666681493,False,False,False,False,870242.4079408995,False,False,False,False
2022-01-21 00:00:00+00:00,119.4945419356,121.8221047328,118.8249050404,119.7282720909,1517330,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.668133200890926,-31.27074559596824,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-5594945,-1208075.5621057483,False,False,False,False,895618.3919432171,False,False,False,False
2022-01-24 00:00:00+00:00,120.078867324,120.4781563394,116.3197073251,118.3551074281,1683742,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,118.9589103295,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.09344598622156,-31.27074559596824,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-3911203,-1314080.559670229,False,False,False,False,926525.2001023067,False,False,False,False
2022-01-25 00:00:00+00:00,118.6959639047,120.1080835934,117.3227992419,119.3874156144,1553940,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,118.83894022649481,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.084061804525824,-31.27074559596824,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-5465143,-1476867.3220361024,False,False,False,False,951129.7020590791,False,False,False,False
2022-01-26 00:00:00+00:00,119.3874156144,121.3838606915,118.7446576871,119.5334969615,1473195,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,119.15156982376544,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.235834645161784,-31.27074559596824,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-3991948,-1575497.936858216,False,False,False,False,971602.8509979388,False,False,False,False
2022-01-27 00:00:00+00:00,118.3161524022,120.8677065984,118.0921610033,119.6990558215,1387419,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,119.13801865241281,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.797481160073673,-35.039703452654045,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-5379367,-1724669.2726676976,False,False,False,False,987909.3666450784,False,False,False,False
2022-01-28 00:00:00+00:00,120.3125974794,120.3710300182,117.7805207962,118.1992873245,1528764,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,119.20817864244877,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.306450065826112,-29.833307106085503,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-3850603,-1808039.2227591604,False,False,False,False,1009119.35226684,False,False,False,False
2022-01-31 00:00:00+00:00,121.4422932304,121.6175908469,119.708794578,120.0691285675,1208507,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,119.44271301531288,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.284281667517792,-24.4487547158594,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-2642096,-1840747.331670566,False,False,False,False,1016938.4757073561,False,False,False,False
2022-02-01 00:00:00+00:00,121.5591583081,122.3674750954,119.9035697075,121.2280405879,1001026,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,119.62935315188565,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.500952370538755,-20.863999457625248,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1641070,-1832916.848075642,False,False,False,False,1016314.4570521658,False,False,False,False
2022-02-02 00:00:00+00:00,122.7180703285,123.1563143698,120.7411027642,121.1403917797,1613796,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,121.09877264869021,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.51727247161359,-16.5555097619596,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-27274,-1762107.3246216953,False,False,False,False,1039745.105795218,False,False,False,False
2022-02-03 00:00:00+00:00,120.4976338524,122.3577363389,120.263903697,122.1434836965,1384031,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,120.88622491735813,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.618372691557155,-16.5555097619596,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1411305,-1748350.3707149622,False,False,False,False,1053246.5134110919,False,False,False,False
