date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_176,Gap_Down_aVWAP_105,Gap_Down_aVWAP_24,aVWAP_OB_bull_95,aVWAP_OB_bull_63,aVWAP_OB_bull_52,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-11 00:00:00+00:00,5.0480852994,5.1613663159,4.9348042829,5.1259659983,7224087,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.1341405252467816,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.134342591719946,-38.635026187240015,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-40375491,-11418964.533754904,False,False,False,False,5989561.195107175,False,False,False,False
2022-03-18 00:00:00+00:00,5.6286505091,5.6357305727,4.9985248547,5.0834856171,8044449,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.195985513511616,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.657590705879578,-28.249699977016697,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-32331042,-12968007.30903232,False,False,False,False,6141775.1065807175,False,False,False,False
2022-03-25 00:00:00+00:00,5.6711308903,5.7773318433,5.5790900644,5.6428106362,4915704,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.249138887642243,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.35924755461832,-20.529470976790634,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-27415338,-14038179.952807704,False,False,False,False,6050955.024611775,False,False,False,False
2022-04-01 00:00:00+00:00,5.7560916527,5.8764527328,5.6817509856,5.6852910174,4887734,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.4571965077297255,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.47915730446566,-14.489575760852325,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-22527604,-14667026.17852565,False,False,False,False,5964790.5042701615,False,False,False,False
2022-04-08 00:00:00+00:00,5.5861701279,5.8056520975,5.5153694926,5.7985720339,5094105,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.4545113009232535,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.37882254987921,-12.497735631925835,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-27621709,-15626632.313449677,False,False,False,False,5900295.281731631,False,False,False,False
2022-04-15 00:00:00+00:00,5.5012093655,5.6109503503,5.4534897373,5.5649299373,3243440,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.446684844149001,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.49953429106611,-12.0415451973048,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-30865149,-16755411.32726822,False,False,False,False,5703491.186788547,False,False,False,False
2022-04-22 00:00:00+00:00,5.3403038591,5.7454715574,5.3258118541,5.5082894291,6631578,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.434336212227923,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.71009441276684,-12.0415451973048,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-37496727,-18291805.08080391,False,False,False,False,5772238.358137543,False,False,False,False
2022-04-29 00:00:00+00:00,5.0939397734,5.3330578566,5.0794477683,5.2895818415,6596999,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.387610512129503,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.217100472877505,-12.0415451973048,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-44093726,-20203058.48222584,False,False,False,False,5833331.739016243,False,False,False,False
2022-05-06 00:00:00+00:00,4.9997417406,5.19900681,4.8982252452,5.0359717532,7124685,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.337238076741007,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.81512533802975,-12.0415451973048,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-51218411,-22500492.00206096,False,False,False,False,5928987.536126151,False,False,False,False
2022-05-13 00:00:00+00:00,4.7533776548,4.9345277179,4.5396205804,4.8982977053,8289281,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.129931160678616,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.70890827848748,-6.34776259057648,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-59507692,-25241766.07598237,False,False,False,False,6103824.089005696,False,False,False,False
2022-05-20 00:00:00+00:00,4.644687617,4.8765596977,4.5722275917,4.7678696599,5792378,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.091095233702535,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.96707251852135,-8.849114584595071,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-65300070,-28209047.84813182,False,False,False,False,6080754.008338608,False,False,False,False
2022-05-27 00:00:00+00:00,5.0359717532,5.0577097608,4.5751259928,4.6664256245,6419071,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.084486719114535,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.267493612148954,-8.849114584595071,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-58880999,-30481044.229751687,False,False,False,False,6105814.526239452,False,False,False,False
2022-06-03 00:00:00+00:00,5.0504637582,5.1156777809,4.9345277179,5.0577097608,4106520,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.089788928228703,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.04448842987592,-8.849114584595071,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-54774479,-32280557.916436747,False,False,False,False,5957718.6354069,False,False,False,False
2022-06-10 00:00:00+00:00,4.7968536699,5.1379954687,4.7968536699,5.0722017658,3790330,,,,,,,"rgba(239, 83, 80, 0.5)",1.0,5.043785,,5.012090204330359,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.777432843721044,-8.849114584595071,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-58564809,-34227539.478182174,False,False,False,False,5797171.329080462,False,False,False,False
2022-06-17 00:00:00+00:00,4.2678954858,4.6736716271,4.2461574782,4.6374416145,8536272,,,4.395908197033333,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.681556913146621,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.26955689679259,-8.849114584595071,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-67101081,-36662616.62794646,False,False,False,False,6000067.675074502,False,False,False,False
2022-06-24 00:00:00+00:00,4.644687617,4.644687617,4.3005024972,4.325863506,4756959,,,4.443878124965751,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.677995350524333,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.48839396606576,-8.849114584595071,False,False,False,True,False,,0,,,False,False,False,False,-0.3357667961351671,-0.3357667961351671,False,False,False,False,-62344122,-38564950.35920969,False,False,False,False,5907985.550994908,False,False,False,False
2022-07-01 00:00:00+00:00,4.6374416145,4.7461316523,4.478029559,4.6519336195,4489483,,,4.488477323019626,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.68530813046429,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.325896137015114,-8.849114584595071,False,False,False,True,False,,0,0.8489687295260581,1.0963470418698278,False,False,False,False,-0.26002114042662877,-0.2978939682808979,False,False,False,False,-66833605,-40658924.77704601,False,False,False,False,5802911.2879582485,False,False,False,False
2022-07-08 00:00:00+00:00,4.7606236573,4.8367066838,4.5106365703,4.6012116018,3004440,,,4.519433263118775,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.694762843914974,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.837416412343615,-8.849114584595071,False,False,False,True,True,,0,0.8566084788486393,1.0882675658844478,False,False,False,False,-0.22686943222710454,-0.2623817002540012,False,False,False,False,-63829165,-42375238.8676352,False,False,False,False,5595617.11847986,False,False,False,False
2022-07-15 00:00:00+00:00,4.8548216901,4.8765596977,4.4345535438,4.7099016397,5922074,,,4.5643423394545835,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.709185274479296,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.59758388810956,-8.849114584595071,False,False,False,True,True,,0,0.8616485845367807,1.0744526375228518,False,False,False,False,-0.23642767216883753,-0.24940468621141937,False,False,False,False,-57907091,-43525746.43299556,False,False,False,False,5619799.109703574,False,False,False,False
2022-07-22 00:00:00+00:00,4.9191679281,4.9785244039,4.7171476422,4.8693136952,4788366,,,4.611054667345256,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.7320478215405855,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3187344960749,-16.41210354786557,False,False,False,True,True,,0,0.9346267375797938,1.0553884194988712,False,False,False,False,-0.13676619341171037,-0.19308543981156487,False,False,False,False,-53118725,-44236337.43795885,False,False,False,False,5558211.471947754,False,False,False,False
2022-07-29 00:00:00+00:00,5.0304613201,5.0527199985,4.814106966,4.9414266065,4033983,,,4.651325506489747,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.754412152392728,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.34029649371878,-14.270191734860084,False,False,False,True,True,,0,0.9928127439289851,1.0115206671716774,False,False,False,False,-0.09337513573281393,-0.1432302877721894,False,False,False,False,-49084742,-44595478.51662856,False,False,False,False,5445305.659210884,False,False,False,False
2022-08-05 00:00:00+00:00,4.9785244039,5.074978677,4.9414266065,4.9859439633,3674789,,,4.68384814368109,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.773411264040959,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.440535922993114,-13.019064943416417,False,False,False,True,True,,0,0.9561414443253275,1.0313536406493946,False,False,False,False,-0.05574475830912691,-0.09948752304065817,False,False,False,False,-52759531,-45200223.14502645,False,False,False,False,5314156.277047114,False,False,False,False
2022-08-12 00:00:00+00:00,5.1194960338,5.1417547122,4.9562657254,5.0230417607,2914110,,,4.710737447136287,,,,#000000,0.0,0.0,,4.790145478889704,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.243698422760154,-11.08243349265684,False,False,False,False,True,,0,0.960153171979658,1.0208578422066612,False,False,False,False,-0.035285368074513816,-0.067386445557586,False,False,False,False,-49845421,-45544311.8750245,False,False,False,False,5136375.071339921,False,False,False,False
2022-08-19 00:00:00+00:00,5.0527199985,5.2196600866,5.0453004391,5.1417547122,3356263,,,4.739900656629526,,,,#000000,0.0,0.0,,4.843451823720677,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0519134944321,-10.101759705934903,False,False,False,False,True,,0,0.9883722421544991,0.9878080246346738,False,False,False,False,0.00649008983490205,-0.030448177861341973,False,False,False,False,-53201684,-46111524.62502268,False,False,False,False,5004514.917907334,False,False,False,False
2022-08-26 00:00:00+00:00,4.8894896902,5.074978677,4.8820701308,5.0007830823,3162130,,,4.7534847073513,,,,#000000,0.0,0.0,,4.832538251798864,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.51115590766456,-10.101759705934903,False,False,False,False,True,,0,1.0185670410163445,0.9851026938062549,False,False,False,False,-0.07065267473732455,-0.05055042629933326,False,False,False,False,-56363814,-46870953.46761359,False,False,False,False,4868041.961025309,False,False,False,False
2022-09-02 00:00:00+00:00,4.6149659899,4.948846166,4.5593192938,4.8672310118,4557471,,,4.749563108629186,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.796252833544762,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.50381945722279,-10.101759705934903,False,False,False,True,True,,1,0.9403223587149194,1.0125398734177562,False,False,False,False,-0.18490414812719266,-0.11772728721326296,False,False,False,False,-60921285,-47911718.76630888,False,False,False,False,4845036.704653064,False,False,False,False
2022-09-09 00:00:00+00:00,4.7930354171,4.8078745361,4.5556095141,4.6594833467,2592515,,,4.748135393715301,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.786531873899818,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.45846992582064,-10.101759705934903,False,False,False,True,True,,1,0.9537162680531139,1.0142727036794548,False,False,False,False,-0.2226243369194116,-0.17017581206633728,False,False,False,False,-58328770,-48683352.19102674,False,False,False,False,4678183.245049133,False,False,False,False
2022-09-16 00:00:00+00:00,4.5407703952,4.8523918929,4.4888334789,4.822713655,3424359,,,4.7411492089346865,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.769726827968168,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.04950168317037,-10.101759705934903,False,False,False,True,True,,1,0.9352610111643646,1.0701884773701698,False,False,False,False,-0.22848055577448895,-0.19932818392041313,False,False,False,False,-61753129,-49651483.80650624,False,False,False,False,4585307.375045493,False,False,False,False
2022-09-23 00:00:00+00:00,4.2514075759,4.5743809996,4.1697924217,4.4739943599,4652200,,,4.711335048309114,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.72363533840705,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.71274548798415,-10.101759705934903,False,False,False,True,False,,1,0.8239736490793055,1.1210610982086566,False,False,False,False,-0.34282825441539394,-0.27107821916790353,False,False,False,False,-66405329,-50892509.37639467,False,False,False,False,4590262.384301383,False,False,False,False
2022-09-30 00:00:00+00:00,4.1030163865,4.2589013309,4.0685896305,4.1920511001,4467244,,,4.674213021372479,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.674164690684714,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.437978960881274,-5.405512219579066,False,False,False,True,False,,1,0.7993295422076241,1.1747861015200913,False,False,False,False,-0.34282825441539394,-0.30695323679164876,False,False,False,False,-70872573,-52372514.08925432,False,False,False,False,4581149.9113901695,False,False,False,False
2022-10-07 00:00:00+00:00,4.2588271353,4.4368965626,4.1215652852,4.1401141838,3629850,,,4.653946727561165,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.649653631592742,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.043050295000874,-5.9271710206775765,False,False,False,True,False,,0,0.8255497856818297,1.1403818589189962,False,False,False,False,-0.28166089593421784,-0.2943070663629333,False,False,False,False,-67242723,-53474011.04560585,False,False,False,False,4510683.251287194,False,False,False,False
2022-10-14 00:00:00+00:00,4.1549533028,4.2996347124,4.0139816729,4.2885053732,3527915,,,4.630684918678473,,,,"rgba(239, 83, 80, 0.5)",-1.0,4.2627716,,4.490145255275223,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.29804789178654,-6.822674156685018,False,False,False,True,False,,0,0.8226754530968865,1.1310921671459477,False,False,False,False,-0.34282825441539394,-0.3185676603891636,False,False,False,False,-70770638,-54755242.67185727,False,False,False,False,4437885.603043698,False,False,False,False
2022-10-21 00:00:00+00:00,4.3181836111,4.3775400868,4.1809217609,4.2588271353,3284474,,,4.6165726165655805,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.494194831807387,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.03076895775806,-6.822674156685018,False,False,False,True,False,,0,0.8521711887662069,1.138220771419757,False,False,False,False,-0.2586237744723427,-0.2885957174307532,False,False,False,False,-67486164,-55698273.881349325,False,False,False,False,4352447.706521942,False,False,False,False
2022-10-28 00:00:00+00:00,4.5185117168,4.5185117168,4.3033444922,4.3181836111,3743558,,,4.608870173993176,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.5088053162340005,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.97519006941827,-6.822674156685018,False,False,False,True,False,,0,0.8990481605001573,1.0696944158572752,False,False,False,False,-0.1594362320458179,-0.22401597473828555,False,False,False,False,-63742606,-56294150.334582716,False,False,False,False,4307344.765298095,False,False,False,False
2022-11-04 00:00:00+00:00,4.3627009679,4.5556095141,4.2885053732,4.5036725978,3792544,,,4.599792155463438,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.508722636049717,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.53808791966765,-6.822674156685018,False,False,False,True,False,,0,0.9198264527033408,1.0481743903102068,False,False,False,False,-0.1517239761931286,-0.18786997546570708,False,False,False,False,-67535150,-57126816.97646548,False,False,False,False,4269211.375276014,False,False,False,False
2022-11-11 00:00:00+00:00,4.7188398224,4.7262593819,4.3404422895,4.3923792058,3609769,,,4.599607025612336,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.52383236951664,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.202131051387056,-12.209760729619859,False,False,False,True,True,,0,0.9802924248823205,1.0010247492389361,False,False,False,False,-0.07542791822876276,-0.1316489468472349,False,False,False,False,-63925381,-57630414.31154211,False,False,False,False,4220363.791922236,False,False,False,False
2022-11-18 00:00:00+00:00,4.7326173192,4.8635212321,4.6596149878,4.7410985008,5220733,,,4.607964830774241,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.587852816762247,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.185534883712805,-10.213507993493337,False,False,False,True,True,,0,1.0174001140983653,0.9755818360331059,False,False,False,False,0.07925946748932099,-0.02619473967895696,False,False,False,False,-58704648,-57709987.1773538,False,False,False,False,4294465.214742811,False,False,False,False
2022-11-25 00:00:00+00:00,4.6946348367,4.8085063192,4.6794418437,4.7326173192,2911381,,,4.611514884186595,,,,#000000,0.0,0.0,,4.596493603339829,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.368281324478865,-9.001245511777867,False,False,False,False,True,,0,1.02055494148606,1.006683860071001,False,False,False,False,0.06729370853001915,0.020549484425531093,False,False,False,False,-61616029,-57999323.60866093,False,False,False,False,4192014.53216927,False,False,False,False
2022-12-02 00:00:00+00:00,4.7022313332,4.8199770289,4.5806873892,4.7022313332,3929096,,,4.614961170315881,,,,#000000,0.0,0.0,,4.603367065846424,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.263590802235974,-8.048401195417192,False,False,False,False,True,,0,0.958260119612804,1.012936883641473,False,False,False,False,0.03768830971119744,0.029118897068364263,False,False,False,False,-57686933,-57976183.56357493,False,False,False,False,4172539.085341917,False,False,False,False
2022-12-09 00:00:00+00:00,4.5730908927,4.73079416,4.5730908927,4.7098278297,4222905,,,4.615386522076499,,,,#000000,0.0,0.0,,4.601243193231094,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.05838931065928,-8.048401195417192,False,False,False,False,True,0.0,0,0.9752857435893331,1.0287738139029472,False,False,False,False,0.004936989450036751,0.01702794325920051,False,False,False,False,-61909838,-58267565.373680495,False,False,False,False,4176269.893835108,False,False,False,False
2022-12-16 00:00:00+00:00,4.4667399417,4.7288190709,4.4287574592,4.5730908927,4675176,,,4.61226857186316,,,,#000000,0.0,0.0,,4.591502191056499,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.246083510272506,-8.048401195417192,False,False,False,False,True,0.0,0,1.015198754241412,0.9809399849852853,False,False,False,False,-0.04457824808842254,-0.013775152414611016,False,False,False,False,-66585014,-58883672.67933379,False,False,False,False,4213225.901699174,False,False,False,False
2022-12-23 00:00:00+00:00,4.4439504522,4.5047224242,4.3300030047,4.4895294312,4258573,,,4.605387485407164,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.575113984817477,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.52231950654458,-8.048401195417192,False,False,False,True,True,0.0,0,0.9977712140038222,1.0141662738962351,False,False,False,False,-0.15497502913081238,-0.0843750907727117,False,False,False,False,-70843587,-59769592.2586424,False,False,False,False,4216584.946017754,False,False,False,False
2022-12-30 00:00:00+00:00,4.3300030047,4.4439504522,4.242643295,4.4439504522,4738838,,,4.594851693198849,,,4.338865583966666,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.489404601635702,,1.0,4.4439507,4.2426434,0.0,0.0,0.0,0.0,0.0,44.2887119628537,-8.048401195417192,False,False,False,True,True,0.0,0,0.9580410138036468,1.0386251296550717,False,False,False,False,-0.206744623359694,-0.14555985706620286,False,False,False,False,-75582425,-60940913.20244667,False,False,False,False,4255270.357423847,False,False,False,False
2023-01-06 00:00:00+00:00,4.5199154172,4.5199154172,4.3451959977,4.3983714732,2846128,,,4.59176315779484,,,4.38494793367878,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.49710190605178,,0.0,0.0,0.0,0.0,1.0,4.5047224242,4.4439504522,0.0,44.96883308045216,-8.048401195417192,False,False,False,True,True,0.0,1,0.9655454815902342,1.0393407190442188,False,False,False,False,-0.14446543021002373,-0.14501264363811328,False,False,False,False,-72736297,-61814645.33559877,False,False,False,False,4150889.442059117,False,False,False,False
2023-01-13 00:00:00+00:00,4.7250208227,4.7250208227,4.5047224242,4.5503014032,3791387,,,4.593555982707825,,,4.473810838081411,#000000,0.0,0.0,,4.525365444965296,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.934217097951205,-7.700540259083411,False,False,False,False,True,0.0,1,1.0016566602695423,1.0145458932165379,False,False,False,False,-0.020142635880902874,-0.08257763975950808,False,False,False,False,-68944910,-62342813.08851738,False,False,False,False,4124259.6315362193,False,False,False,False
