date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_176,Gap_Up_aVWAP_138,Gap_Down_aVWAP_34,Gap_Down_aVWAP_24,Gap_Down_aVWAP_17,aVWAP_OB_bull_171,aVWAP_OB_bull_136,aVWAP_OB_bull_95,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-04-08 00:00:00+00:00,97.4406752279,101.0148519207,95.8521522533,98.868655987,3307312,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,98.83557057235915,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.75551947961107,19.653476666220342,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,294605,2561548.8689552103,False,False,False,False,3694318.8584860647,False,False,False,False
2022-04-15 00:00:00+00:00,95.9281985659,97.8462555618,94.2382805079,97.153389158,2351355,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,98.51549845762419,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.396593224014765,16.56376788470591,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-2056750,2219452.65644001,False,False,False,False,3594840.0541537637,False,False,False,False
2022-04-22 00:00:00+00:00,94.6607600224,100.5205508887,94.5002178069,95.6071141349,2902331,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,98.28262169565363,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.05277100087194,13.512568463911848,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-4959081,1687709.4226296388,False,False,False,False,3543543.0871794107,False,False,False,False
2022-04-29 00:00:00+00:00,90.4773678697,94.2130162329,90.2725907262,94.0016919798,6623557,,,,,91.65432494293333,,,,#000000,0.0,0.0,,96.99757447180302,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.110456941059965,8.963642201934114,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-11582638,704720.7246570729,False,False,False,False,3771692.2659068615,False,False,False,False
2022-05-06 00:00:00+00:00,89.2657697711,92.7298311235,88.3406890256,90.3152526311,3949831,,,,,91.07820486110712,,,,#000000,0.0,0.0,,96.30902478740363,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.96809092780621,5.241918343045853,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-15532469,-498034.0697619694,False,False,False,False,3784887.7276915386,False,False,False,False
2022-05-13 00:00:00+00:00,87.166804051,88.3698697686,84.3596507099,88.1480278632,3721761,,,,,89.92065769297336,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,93.27163292662682,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.03202838373145,1.7295098154231496,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-19254230,-1887381.9164462679,False,False,False,False,3780211.673788462,False,False,False,False
2022-05-20 00:00:00+00:00,87.0729478602,90.2555259643,85.8528173807,87.1070773841,3573114,,,,,89.48201168818197,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,92.9724253403091,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.17817875431163,-0.7641829534118614,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-22827344,-3438490.2189317294,False,False,False,False,3764871.105359687,False,False,False,False
2022-05-27 00:00:00+00:00,91.6207069204,91.6377716824,87.2862573846,88.566114531,3847848,,,,,89.60596700333335,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,92.97511433978161,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.603486785467595,-0.7641829534118614,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-18979496,-4589675.832344194,False,False,False,False,3771017.54199971,False,False,False,False
2022-06-03 00:00:00+00:00,92.8152402571,94.1036297845,91.5695126346,92.3886212083,2531589,,,,,89.94251693055467,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,93.13350420970812,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.378054131881704,-0.7641829534118614,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-16447907,-5468063.326244624,False,False,False,False,3679208.0203701016,False,False,False,False
2022-06-10 00:00:00+00:00,87.7470059573,94.4278602616,87.4227754802,93.8647231171,2951363,,,,,89.9342011393188,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,91.71406561302855,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0970773240512,-0.7641829534118614,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-19399270,-6500004.561337614,False,False,False,False,3625293.5744167604,False,False,False,False
2022-06-17 00:00:00+00:00,82.0815049893,86.5354078587,81.6548859405,85.6907021421,3485856,,,,83.42393292950001,89.19462423182212,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,90.26519214181221,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.135422178054185,-1.3244723057439955,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-22885126,-7713717.260497792,False,False,False,False,3614964.865200704,False,False,False,False
2022-06-24 00:00:00+00:00,81.5013030829,84.7436078538,79.7180354589,84.5558954723,2236394,,,,82.86259827743324,88.70504361827993,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,89.61072443121304,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.83926692538348,-3.5782697327710267,False,False,False,True,False,,0,,,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-25121520,-9003184.130090548,False,False,False,False,3512848.5048154667,False,False,False,False
2022-07-01 00:00:00+00:00,82.7384983244,84.0354202328,80.4262230799,81.8596630839,2272279,,,,82.7311277340681,88.29796067749251,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,89.14860248733078,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.019326504644816,-4.455040441208439,False,False,False,True,False,,0,0.927266896062487,1.0283744703979594,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-22849241,-10028817.972306062,False,False,False,False,3420954.4674217287,False,False,False,False
2022-07-08 00:00:00+00:00,83.1736497542,83.6343983269,79.4364668867,81.2197345107,2245148,,,,82.58869167810212,87.92516866965494,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,88.75003428970267,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.725025122551756,-4.9099709219586885,False,False,False,True,False,,0,0.9087916192680273,1.0671312329520852,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-20604093,-10812171.678061169,False,False,False,False,3333857.6920571565,False,False,False,False
2022-07-15 00:00:00+00:00,78.5405668842,82.9091459439,77.1668535471,82.3460087995,3276889,,,,81.84930456157095,87.25021857831493,,,,"rgba(239, 83, 80, 0.5)",-1.0,75.36338,,84.83081092248717,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.954466059047036,-6.83738737714193,False,False,False,True,False,,0,0.8644543547921725,1.1051840778319055,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-23880982,-11780231.701908488,False,False,False,False,3329637.788941812,False,False,False,False
2022-07-22 00:00:00+00:00,82.7811602293,83.7453192796,79.4279345057,79.4279345057,2929082,,,,81.87343805470474,86.89684634274431,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,84.8789184363211,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.26093333840628,-6.83738737714193,False,False,False,True,False,,0,0.8653003856661317,1.1018713752486708,False,False,False,False,-0.29051781693993833,-0.31667303567766614,False,False,False,False,-20951900,-12459614.538804157,False,False,False,False,3299966.9897609367,False,False,False,False
2022-07-29 00:00:00+00:00,85.9381411904,86.3647602392,82.9774049917,83.2077792781,3722064,,,,82.46770658023621,86.75513497074083,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,85.28634876681355,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.812149481157476,-6.83738737714193,False,False,False,True,False,,0,0.9133336960364835,1.060353203987497,False,False,False,False,-0.19049702526032875,-0.25358503046899744,False,False,False,False,-17229836,-12812964.276670516,False,False,False,False,3331233.4349638303,False,False,False,False
2022-08-05 00:00:00+00:00,85.3722493722,86.0968395457,84.0093297601,85.7259183854,3822694,,,,82.89661966040376,86.63597515191398,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,85.46929982078669,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.40633277488938,-6.83738737714193,False,False,False,True,True,,0,0.9019400266147897,1.073773449984317,False,False,False,False,-0.17840523463553212,-0.21599513255226477,False,False,False,False,-21052530,-13423302.478398625,False,False,False,False,3367637.921262806,False,False,False,False
2022-08-12 00:00:00+00:00,89.6335296783,89.8405554422,84.5613984637,86.0364570312,2617378,,,,83.39979697914278,86.70290207318573,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,85.78442477244654,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.52721918392384,-14.20332155221935,False,False,False,True,True,,0,0.8724146644910361,1.0672019650164053,False,False,False,False,-0.11126671814229988,-0.16363092534728232,False,False,False,False,-18435152,-13794550.591109838,False,False,False,False,3312063.112280376,False,False,False,False
2022-08-19 00:00:00+00:00,88.9089395048,90.9188146289,87.9686974939,88.4690097566,2219454,,,,83.85140535888702,86.8044174745378,,,,"rgba(239, 83, 80, 0.5)",1.0,87.023605,,86.00818156049368,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.4304922427557,-12.24510960605025,False,False,False,True,True,,0,0.9122426501696025,1.042592512562584,False,False,False,False,-0.042204843234733135,-0.10291788429100773,False,False,False,False,-20654606,-14302702.843620222,False,False,False,False,3231129.103963311,False,False,False,False
2022-08-26 00:00:00+00:00,84.9495717709,87.8220542445,84.7511720806,87.796176024,3032658,,,85.84093269866665,84.04078312720118,86.75494285014723,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,85.59085229918294,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.13900021871834,-12.24510960605025,False,False,False,True,True,,0,0.9210963321873654,1.0410904733994695,False,False,False,False,-0.13969132903939047,-0.1213046066651991,False,False,False,False,-23687264,-14997855.521870576,False,False,False,False,3216427.5407067696,False,False,False,False
2022-09-02 00:00:00+00:00,79.9637012913,84.8891892565,77.9883304611,84.5355202432,4252992,,,82.98414664668688,83.67643891930067,86.36479816542929,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,84.53041485495153,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.22476216380354,-12.24510960605025,False,False,False,True,True,,1,0.8397144885760707,1.0767470768025882,False,False,False,False,-0.2954422565727445,-0.2083734316189718,False,False,False,False,-27940256,-15956551.853583867,False,False,False,False,3293210.093247009,False,False,False,False
2022-09-09 00:00:00+00:00,84.3975030673,84.5527723902,78.1522258575,80.4208831865,3066155,,,82.80149899683506,83.57400129038486,86.18015393330215,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,84.28305772313277,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.85480846474855,-12.24510960605025,False,False,False,True,True,,1,0.8584442856208769,1.072218938606429,False,False,False,False,-0.2983214424638734,-0.2533474370414226,False,False,False,False,-24874101,-16617111.049614692,False,False,False,False,3276391.197450934,False,False,False,False
2022-09-16 00:00:00+00:00,82.4135061636,86.2089785011,81.7018551004,85.3463711517,4077059,,,82.98232432636776,83.56150748452006,86.02167199050866,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,84.19404701571858,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.634651078299456,-12.24510960605025,False,False,False,True,True,,1,0.8512766867233916,1.0930886087784604,False,False,False,False,-0.21330248244391142,-0.233324959742667,False,False,False,False,-28951160,-17530744.30519879,False,False,False,False,3335699.9235656797,False,False,False,False
2022-09-23 00:00:00+00:00,77.1084709647,83.1208441902,76.2458636153,81.4646380793,3267111,,,82.21479129414537,83.22888856121192,85.70274353615356,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,83.70940493608128,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.89114188497129,-12.24510960605025,False,False,False,True,True,,1,0.7902829621785845,1.1245261074283848,False,False,False,False,-0.34282825441539394,-0.2880766070790305,False,False,False,False,-32218271,-18618709.245554432,False,False,False,False,3330619.262560814,False,False,False,False
2022-09-30 00:00:00+00:00,75.5989081032,78.2902430334,75.2883694574,76.3838807912,4232864,,,81.09093160602869,82.65876029906184,85.19720964014341,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,82.96197646771147,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.24040897070254,-12.24510960605025,False,False,False,True,False,,1,0.790553094861652,1.1481652365487849,False,False,False,False,-0.34282825441539394,-0.3154524307472122,False,False,False,False,-36451135,-19939629.67180966,False,False,False,False,3397452.206074828,False,False,False,False
2022-10-07 00:00:00+00:00,74.0289627273,80.2742399371,73.8219369634,76.659915143,4432213,,,80.24198174553118,82.12734027983309,84.70466911268666,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,82.31285045779566,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.644259099495784,-12.24510960605025,False,False,False,True,False,,0,0.801533572452005,1.124599824854928,False,False,False,False,-0.33360618887640076,-0.3245293098118065,False,False,False,False,-40883348,-21491016.214638572,False,False,False,False,3474101.153772989,False,False,False,False
2022-10-14 00:00:00+00:00,74.1756059767,76.1596028803,70.3628814922,74.425762108,3681005,,,79.42398811325127,81.59201493717103,84.22828746917342,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,79.25905910225116,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.579371482762824,-6.08383785251624,False,False,False,True,False,,0,0.790372233870906,1.129926757669314,False,False,False,False,-0.34282825441539394,-0.33367878211360025,False,False,False,False,-37202343,-22654818.19873942,False,False,False,False,3489427.3646046193,False,False,False,False
2022-10-21 00:00:00+00:00,77.5225224924,78.3074951804,75.0554654731,75.6937949117,3497894,,,79.16720848697717,81.3323286443952,83.9445052922178,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,79.45450915754776,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.486425821652546,-6.08383785251624,False,False,False,True,False,,1,0.8157106190188423,1.1290585872838637,False,False,False,False,-0.21807607129856246,-0.27587742670608134,False,False,False,False,-33704449,-23473309.369203165,False,False,False,False,3490054.522782055,False,False,False,False
2022-10-28 00:00:00+00:00,80.9988301106,81.3611251974,76.8065583924,77.7813046973,4586210,,,79.233965160894,81.22203521448921,83.73883344602025,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,79.83086531352836,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.6704509165058,-6.08383785251624,False,False,False,True,False,,1,0.8628940608093323,1.0573946774337069,False,False,False,False,-0.1344908220404611,-0.20518412437327122,False,False,False,False,-29118239,-23891452.304817747,False,False,False,False,3571251.2247981993,False,False,False,False
2022-11-04 00:00:00+00:00,82.133328711,82.159494155,77.9904667446,80.2494167431,4881441,,,79.4072973478655,81.19071273977593,83.5920589920683,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,80.1169916222438,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.70383195519847,-6.08383785251624,False,False,False,True,True,,1,0.8876866796919807,1.0391642134900512,False,False,False,False,-0.10060669460042264,-0.15289540948684693,False,False,False,False,-24236798,-23917033.467423838,False,False,False,False,3668302.319257592,False,False,False,False
2022-11-11 00:00:00+00:00,87.357695696,88.2647644213,81.6012980163,82.394983151,3467234,,,79.87983920665195,81.40023933139786,83.66475825915605,,,,#000000,0.0,0.0,,81.66682445839179,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.121709201385656,-9.926135136447044,False,False,False,False,True,,0,0.9564989718829009,0.9628012048307167,False,False,False,False,0.06361062522823482,-0.044642392129306055,False,False,False,False,-20769564,-23683887.580948,False,False,False,False,3653408.3696829556,False,False,False,False
2022-11-18 00:00:00+00:00,86.1628070867,87.7937864293,84.7411512962,87.1047630707,2258981,,,80.17431079244328,81.54098225166183,83.72012917948575,,,,#000000,0.0,0.0,,81.99539784223067,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.074548628303376,-8.019763588222553,False,False,False,False,True,,0,0.9692163708775503,0.9812724700664648,False,False,False,False,0.10894574022915128,0.03215167404992261,False,False,False,False,-23028545,-23635343.68606296,False,False,False,False,3550117.453410144,False,False,False,False
2022-11-25 00:00:00+00:00,86.6337850787,87.017544924,84.6364895202,85.6656636508,2502342,,,80.46351945612433,81.6833452054088,83.77555482236464,,,,#000000,0.0,0.0,,82.26545973179745,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.6446529671922,-6.475877671607989,False,False,False,False,True,,0,0.9578697496674484,1.0002721297745145,False,False,False,False,0.09394189393897164,0.06304678399444713,False,False,False,False,-20526203,-23405036.968576815,False,False,False,False,3472504.456861244,False,False,False,False
2022-12-02 00:00:00+00:00,87.0785976267,87.3228084373,82.9444574749,85.4650619134,3945403,,,80.84377997916954,81.87583296214221,83.84673733720624,,,,#000000,0.0,0.0,,82.56475912248604,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.93887130310239,-5.176877089265375,False,False,False,False,True,,0,0.9105092120726294,1.017618734939588,False,False,False,False,0.11409213637335171,0.08856946018389941,False,False,False,False,-16580800,-22899537.93386742,False,False,False,False,3507533.978575226,False,False,False,False
2022-12-09 00:00:00+00:00,80.6157329591,87.331530252,80.0139277471,86.8779958894,3109605,,,80.94033372680221,81.90359923623339,83.8142857735694,,,,#000000,0.0,0.0,,82.45729652337546,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.254838149030796,-5.176877089265375,False,False,False,False,True,0.0,0,0.9204755351109267,1.0201019750792397,False,False,False,False,0.09491401700238675,0.09174173859314308,False,False,False,False,-19690405,-22661824.383210577,False,False,False,False,3478057.757940024,False,False,False,False
2022-12-16 00:00:00+00:00,76.7868563206,80.7291165497,76.3420437727,80.0313713764,3962910,,,80.75014805134231,81.7316960505541,83.61789608169649,,,,#000000,0.0,0.0,,81.8851583196756,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.80827475960834,-5.176877089265375,False,False,False,False,False,0.0,0,0.9318232410145699,1.0197432910865956,False,False,False,False,-0.11539688631417187,-0.011827573860514397,False,False,False,False,-23653315,-22735268.132602386,False,False,False,False,3513972.7388333557,False,False,False,False
2022-12-23 00:00:00+00:00,78.7579864352,79.5385888478,76.28099107,77.3276088299,2835200,,,80.63874135915924,81.62485364978441,83.4908932591296,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,80.7654256306827,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.91822914425824,-5.176877089265375,False,False,False,True,False,0.0,0,0.9462859336893704,1.0150766473833166,False,False,False,False,-0.14134387884394733,-0.07658572635223086,False,False,False,False,-20818115,-22593256.789446656,False,False,False,False,3463693.276697552,False,False,False,False
2022-12-30 00:00:00+00:00,79.0196408752,79.6214460871,78.0079103739,78.7667082499,1621891,,,80.59605551458102,81.5783070369172,83.43000311607089,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,80.72482061556504,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.39744121036985,-5.176877089265375,False,False,False,True,False,0.0,0,0.953922211974646,1.0087018300841146,False,False,False,False,-0.10387644040107752,-0.0902310833766542,False,False,False,False,-19196224,-22341624.730969127,False,False,False,False,3327263.478423659,False,False,False,False
