date,Close,High,Low,Open,Volume,Gap_Down_aVWAP_35,aVWAP_OB_bull_121,aVWAP_OB_bull_96,aVWAP_OB_bear_166,aVWAP_OB_bear_77,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-11 00:00:00+00:00,7.4467611838,7.6487072498,7.4046890867,7.6487072498,62234,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.49392628486835,-34.000312334003404,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-466551,-152167.61288995374,False,False,False,False,119347.72073182673,False,False,False,False
2022-03-18 00:00:00+00:00,7.3205448925,7.4309420753,7.2448151178,7.4046890867,75215,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.357207014022297,-34.000312334003404,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-541766,-181026.7526758831,False,False,False,False,116078.63030724697,False,False,False,False
2022-03-25 00:00:00+00:00,7.2392768466,7.3037160537,7.1422469122,7.2868872149,62311,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.774363421548287,-34.000312334003404,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-604077,-212363.80803322507,False,False,False,False,112095.84287708053,False,False,False,False
2022-04-01 00:00:00+00:00,7.2392768466,7.2856824674,7.1380282194,7.230839461,89143,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.358046569781138,-34.000312334003404,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-604077,-241379.60003076395,False,False,False,False,110395.63229359308,False,False,False,False
2022-04-08 00:00:00+00:00,7.0452169778,7.273026389,7.0115518092,7.2645890034,69780,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.10339679281742,-34.000312334003404,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-673857,-273414.9629914481,False,False,False,False,107387.06693851211,False,False,False,False
2022-04-15 00:00:00+00:00,6.8680318801,7.0452169778,6.8595944945,7.0452169778,93192,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.587516556841624,-32.010096354743744,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-767049,-309980.4472143038,False,False,False,False,106335.58049862232,False,False,False,False
2022-04-22 00:00:00+00:00,6.8274687196,6.9328204443,6.76112675,6.8764692657,167300,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.383156610191996,-33.102967091856,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-934349,-356229.96964287385,False,False,False,False,110851.46342465031,False,False,False,False
2022-04-29 00:00:00+00:00,6.7949746937,6.8880565388,6.7422565214,6.8118986656,198753,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.42593416313422,-33.97738682744375,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1133102,-413776.0459656239,False,False,False,False,117362.68835615768,False,False,False,False
2022-05-06 00:00:00+00:00,6.769588736,6.9557524262,6.6680449049,6.8288226374,177895,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.665787287788794,-34.68876545409671,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1310997,-480236.8573755777,False,False,False,False,121846.56329273859,False,False,False,False
2022-05-13 00:00:00+00:00,6.6426589472,6.7865127078,6.5918870316,6.7103548345,155444,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.774157721932044,-35.55125595107353,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1466441,-553289.0160884978,False,False,False,False,124335.26230809127,False,False,False,False
2022-05-20 00:00:00+00:00,6.6117726985,6.6511209331,6.5326531302,6.6511209331,167796,,,,,,"rgba(239, 83, 80, 0.5)",-1.0,6.4750624,,6.598515587266668,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.060246263030312,-36.261231188814676,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1634237,-633359.2371189795,False,False,False,False,127554.57621119561,False,False,False,False
2022-05-27 00:00:00+00:00,6.9852232746,7.0361483531,6.6032851855,6.6202602116,236977,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.760318221212622,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.154333495507416,-36.85768370268485,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1397260,-689944.4788138699,False,False,False,False,135659.94093629223,False,False,False,False
2022-06-03 00:00:00+00:00,6.9427857091,7.0531233793,6.9088356568,6.9597607353,93187,,,,,,"rgba(239, 83, 80, 0.5)",1.0,7.0713043,,6.88373898972991,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8813997030189,-32.58177300110966,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1490447,-749240.9618646944,False,False,False,False,132513.79716323354,False,False,False,False
2022-06-10 00:00:00+00:00,6.8833731175,7.02766084,6.8748856044,6.9852232746,105244,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.8845246366976935,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.78907077725576,-30.108794049475602,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1595691,-811940.9646895318,False,False,False,False,130493.8121881792,False,False,False,False
2022-06-17 00:00:00+00:00,6.7730354473,6.8833731175,6.6711852902,6.8663980913,179074,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.83861889459202,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.056953721009343,-29.16653047265863,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1774765,-883261.2636014184,False,False,False,False,134092.34461868444,False,False,False,False
2022-06-24 00:00:00+00:00,6.7246608296,6.8943946738,6.6565629984,6.7645479342,171623,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.817089079838072,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.62992250954798,-28.792581302027983,False,False,False,True,True,,0,,,False,False,False,False,-0.2483128999463047,-0.2483128999463047,False,False,False,False,-1946388,-962011.3922235355,False,False,False,False,136872.39316544854,False,False,False,False
2022-07-01 00:00:00+00:00,6.8778809498,6.945978781,6.6820996851,6.7246608296,144234,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.819596379127315,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.486963740332,-26.159432286457395,False,False,False,True,True,,0,0.7865482625430649,1.1846007247070736,False,False,False,False,-0.22701910045457704,-0.23766600020044087,False,False,False,False,-1802154,-1024244.177984755,False,False,False,False,137417.6973754153,False,False,False,False
2022-07-08 00:00:00+00:00,6.8693687209,6.9332104376,6.8268075764,6.9034176365,82063,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.824339396130393,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.45404090879815,-24.383122189995937,False,False,False,True,True,,0,0.8094658758746526,1.1825984112077297,False,False,False,False,-0.19028305524029956,-0.21397452772037023,False,False,False,False,-1884217,-1087945.8685044027,False,False,False,False,133317.34942168082,False,False,False,False
2022-07-15 00:00:00+00:00,6.9630032388,6.9885399255,6.8693687209,6.8949054076,109626,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.83619186306627,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.25171627725094,-21.79329505934034,False,False,False,True,True,,0,0.8193464364796255,1.1675142992551695,False,False,False,False,-0.14093257204308735,-0.1774535498817288,False,False,False,False,-1774591,-1138808.4708374098,False,False,False,False,131562.43464970446,False,False,False,False
2022-07-22 00:00:00+00:00,6.9320077828,6.9885399255,6.860856492,6.9885399255,87618,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.842993433006223,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.938348678853984,-20.263580872129204,False,False,False,True,True,,0,0.8648750509683076,1.1470188280224973,False,False,False,False,-0.14338040533944166,-0.1604169776105852,False,False,False,False,-1862209,-1192393.6952198239,False,False,False,False,128307.29134231895,False,False,False,False
2022-07-29 00:00:00+00:00,7.0259142922,7.0856729799,6.8978599612,6.9490816936,59621,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.850824863377551,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.49509967505379,-17.86988755469377,False,False,False,True,True,,0,0.8808252442095492,1.1390593767129575,False,False,False,False,-0.10498585608100647,-0.13270141684579584,False,False,False,False,-1802588,-1237593.2733516889,False,False,False,False,123219.41790955457,False,False,False,False
2022-08-05 00:00:00+00:00,7.0600621137,7.1112838461,6.9661556044,6.9661556044,91952,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.864502896228709,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.791959154382134,-15.724025687980358,False,False,False,True,True,,0,0.8746958925711005,1.1525597121814557,False,False,False,False,-0.06742177277436895,-0.1000615948100824,False,False,False,False,-1710636,-1272633.4753256377,False,False,False,False,120903.31287921719,False,False,False,False
2022-08-12 00:00:00+00:00,7.1625055785,7.1795794893,7.0344512476,7.1027468907,76345,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.878880547654686,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.771421372342246,-12.921298094061328,False,False,False,True,True,,0,0.8859826600610036,1.1245908698897213,False,False,False,False,-0.0030757382544610605,-0.051568666532271726,False,False,False,False,-1634291,-1299422.9215978128,False,False,False,False,117602.69711038629,False,False,False,False
2022-08-19 00:00:00+00:00,7.0173773368,7.1881164447,6.9917664706,7.1454316677,49068,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.945410066967121,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.18136872334542,-12.564508443685042,False,False,False,True,True,,0,0.9058558594201219,1.0817518598913223,False,False,False,False,-0.013912519715568086,-0.03274059312391991,False,False,False,False,-1683359,-1327862.631109086,False,False,False,False,112526.05287998731,False,False,False,False
2022-08-26 00:00:00+00:00,6.9348238287,7.0600621137,6.909139296,7.0600621137,99543,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.927088699851681,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.611660529087814,-12.564508443685042,False,False,False,True,True,,0,0.8870032728113072,1.1122333875824488,False,False,False,False,-0.08094204174787109,-0.0568413174358955,False,False,False,False,-1782902,-1361569.2510269317,False,False,False,False,111564.34525924752,False,False,False,False
2022-09-02 00:00:00+00:00,6.7892781434,6.9005777851,6.7207860562,6.8492087197,93215,6.803547328233334,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.898395186965306,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.85455096118019,-12.564508443685042,False,False,False,True,True,,0,0.8338820399039854,1.1606333058129015,False,False,False,False,-0.1773620317884476,-0.11710167461217155,False,False,False,False,-1876117,-1399683.899099011,False,False,False,False,110205.13449930327,False,False,False,False
2022-09-09 00:00:00+00:00,6.7721551216,6.7892781434,6.737909078,6.7892781434,92606,6.785058182551432,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.879462997048161,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.45045049433125,-12.564508443685042,False,False,False,True,True,,0,0.8501290985691736,1.1657634360366778,False,False,False,False,-0.18000562614158205,-0.1485536503768768,False,False,False,False,-1968723,-1441834.9436101953,False,False,False,False,108901.4949067623,False,False,False,False
2022-09-16 00:00:00+00:00,6.5923633927,6.7892781434,6.5581173491,6.737909078,202982,6.712766300376057,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.8335110588490195,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.018236714337505,-12.564508443685042,False,False,False,True,False,,0,0.8501872621062875,1.1227750058812669,False,False,False,False,-0.24949317873293148,-0.19902341455490413,False,False,False,False,-2171705,-1495899.3922316623,False,False,False,False,115870.42120996509,False,False,False,False
2022-09-23 00:00:00+00:00,6.3897493505,6.6009249036,6.3854551641,6.5923633927,251871,6.612887948393301,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.767412654434261,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.998565471489485,-8.336526533888367,False,False,False,True,False,,0,0.8403479099187616,1.1379152171757887,False,False,False,False,-0.34282825441539394,-0.27092583448514906,False,False,False,False,-2423576,-1564616.1779922799,False,False,False,False,125944.53815737508,False,False,False,False
2022-09-30 00:00:00+00:00,6.3124539954,6.4241028416,6.2609237587,6.3725726049,162280,6.556219190396537,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.725288389325464,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.41563258358795,-10.841922550019959,False,False,False,True,False,,0,0.8161173224678605,1.1701270843095481,False,False,False,False,-0.34282825441539394,-0.30687704445027153,False,False,False,False,-2585856,-1640263.5722150737,False,False,False,False,128636.05384942137,False,False,False,False
2022-10-07 00:00:00+00:00,6.3725726049,6.5013981967,6.3468074866,6.3468074866,126357,6.535920035947446,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.704154865288918,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.486837423841287,-11.765910758056492,False,False,False,True,False,,0,0.8504914974544914,1.146754683199563,False,False,False,False,-0.26563997990961163,-0.2862585121799416,False,False,False,False,-2459499,-1700947.67797692,False,False,False,False,128467.23504576054,False,False,False,False
2022-10-14 00:00:00+00:00,6.3123681117,6.4155144688,6.2866888771,6.4155144688,115843,6.514004046275104,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.683179184895605,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.453404510551664,-12.844573296155374,False,False,False,True,False,,0,0.8680986526501594,1.118533562534164,False,False,False,False,-0.33453034310375507,-0.3103944276418483,False,False,False,False,-2575342,-1765717.6277564075,False,False,False,False,127532.10652385234,False,False,False,False
2022-10-21 00:00:00+00:00,6.2553413164,6.3468074866,6.2553413164,6.3382191138,145716,6.486084455112738,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.656627959750492,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.371873466352966,-14.006306139639243,False,False,False,True,False,,0,0.880248289082627,1.111188540724753,False,False,False,False,-0.34282825441539394,-0.3266113410286211,False,False,False,False,-2721058,-1836483.581255933,False,False,False,False,128879.06159615958,False,False,False,False
2022-10-28 00:00:00+00:00,6.2381089712,6.2898060069,6.1433310725,6.2553413164,316530,6.430998119848025,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.507714704908332,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.494440544453177,-15.000624894856713,False,False,False,True,False,,0,0.8602534166682786,1.1138018049434246,False,False,False,False,-0.34282825441539394,-0.33471979772200755,False,False,False,False,-3037588,-1925454.2789406786,False,False,False,False,142779.13110755515,True,False,False,False
2022-11-04 00:00:00+00:00,6.2811898343,6.3113464384,6.1864119355,6.2036442808,119078,6.418453306738605,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.49886738680889,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.61667482301072,-15.062836247835193,False,False,False,True,False,,0,0.8813038531581298,1.1282025729313578,False,False,False,False,-0.31618279918463443,-0.325451298453321,False,False,False,False,-2918510,-1999013.9619821098,False,False,False,False,141023.49176625477,False,False,False,False
2022-11-11 00:00:00+00:00,6.3845839056,6.4362809413,6.2381089712,6.2811898343,212892,6.410876612897481,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.49635188830327,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.405760375758216,-15.062836247835193,False,False,False,True,False,,0,0.9098417726403144,1.0626555860046076,False,False,False,False,-0.24540196656067603,-0.2854266325069985,False,False,False,False,-2705618,-2051355.0018352869,False,False,False,False,146347.0849687544,False,False,False,False
2022-11-18 00:00:00+00:00,6.4362809413,6.5224426674,6.3415030426,6.4190485961,765743,6.417499714733058,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.498590345603323,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.4830617473309,-15.062836247835193,False,False,False,True,True,,0,0.9467620334387663,1.0131826826027566,False,False,False,False,-0.17201901018559523,-0.22872282134629687,False,False,False,False,-1939875,-2043097.2239215618,False,False,False,False,192228.2638599578,False,False,False,False
2022-11-25 00:00:00+00:00,6.5860681114,6.6292837814,6.4650642354,6.4650642354,121844,6.4238730112926286,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.503280919766084,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.06232372649037,-20.054664599589028,False,False,False,True,True,,0,0.949396907353887,1.0716801493362313,False,False,False,False,-0.08516022587745987,-0.15694152361187838,False,False,False,False,-1818031,-2026425.651779224,False,False,False,False,187014.61468514614,False,False,False,False
2022-12-02 00:00:00+00:00,6.6292837814,6.7286798225,6.5687818434,6.6033543794,345941,6.448457305617362,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.522494656687934,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.17040884698488,-17.044240551273816,False,False,False,True,True,,0,0.9030003982024711,1.0524008719107332,False,False,False,False,-0.009681253292121291,-0.08331138845199984,False,False,False,False,-1472090,-1985363.7516474295,False,False,False,False,198786.93952328348,False,False,False,False
2022-12-09 00:00:00+00:00,6.6811425855,6.7675739255,6.5687818434,6.5947112454,335056,6.470484206573093,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.539144036866844,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0450731112421,-14.304452350507646,False,False,False,True,True,0.0,0,0.9117723148669455,1.0371541367235302,False,False,False,False,0.004733255162317276,-0.03928906664484128,False,False,False,False,-1137034,-1922524.510784657,False,False,False,False,208880.94400304023,False,False,False,False
2022-12-16 00:00:00+00:00,6.6119975134,6.7762170595,6.6033543794,6.6897857195,314428,6.486818265268187,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.5640689021830045,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.28113169709191,-13.140043869341987,False,False,False,True,True,0.0,0,0.9658764535813934,1.0022519793379536,False,False,False,False,0.020751943368160265,-0.009268561638340509,False,False,False,False,-1451462,-1887630.991467275,False,False,False,False,216699.24444725947,False,False,False,False
2022-12-23 00:00:00+00:00,6.5429836495,6.6206406474,6.4852407307,6.5601387094,409878,6.493047722352031,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.5501972060053175,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.38897986975161,-12.99261988679789,False,False,False,True,True,0.0,0,0.9406283075725275,1.0416224267939578,False,False,False,False,-0.08085643185294329,-0.0450624967456419,False,False,False,False,-1861340,-1885683.5106178473,False,False,False,False,231008.78189561062,False,False,False,False
2022-12-30 00:00:00+00:00,6.5806119179,6.6673129972,6.4852407307,6.5025809465,293129,6.498656370930475,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.547245464689732,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.99794665605933,-12.286943245977554,False,False,False,True,True,0.0,0,0.9333143964062354,1.0436237633400645,False,False,False,False,-0.06346897975367016,-0.05426573824965603,False,False,False,False,-1568211,-1862167.0283498587,False,False,False,False,235610.2795329728,False,False,False,False
2023-01-06 00:00:00+00:00,6.7236686987,6.7366738606,6.5546015941,6.5806119179,130852,6.503624568911641,,,,,#000000,0.0,0.0,,6.559458549119189,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.27953878332269,-9.957880801093346,False,False,False,False,True,0.0,0,0.9166997721750973,1.0234335644899981,False,False,False,False,-0.01197413551907158,-0.03311993688436381,False,False,False,False,-1437359,-1830699.76699061,False,False,False,False,227850.40697497482,False,False,False,False
2023-01-13 00:00:00+00:00,6.7805446067,6.8104564791,6.6759831051,6.7453439685,94180,6.508728801080346,,,,,#000000,0.0,0.0,,6.571971759853684,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.56918861031656,-7.659642056078255,False,False,False,False,True,0.0,0,0.9355608746621489,1.0190037061494168,False,False,False,False,0.060427787596862736,0.013653925356249465,False,False,False,False,-1343179,-1794587.1175838981,False,False,False,False,217948.8953471989,False,False,False,False
2023-01-20 00:00:00+00:00,6.8580553716,6.8753955874,6.7106635368,6.7800244002,84904,6.514214926937291,,,,,#000000,0.0,0.0,,6.584604334534335,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.06171166046289,-5.199527490714374,False,False,False,False,True,0.0,0,0.9462014142796942,1.003679482490532,False,False,False,False,0.09758194409428493,0.0556179347252672,False,False,False,False,-1258275,-1754860.2940591648,False,False,False,False,208093.7179140731,False,False,False,False
