date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_834,Gap_Up_aVWAP_818,Gap_Up_aVWAP_792,Gap_Up_aVWAP_774,Gap_Up_aVWAP_732,Gap_Up_aVWAP_702,Gap_Up_aVWAP_696,Gap_Up_aVWAP_678,Gap_Up_aVWAP_660,Gap_Up_aVWAP_630,Gap_Down_aVWAP_876,Gap_Down_aVWAP_858,Gap_Down_aVWAP_822,Gap_Down_aVWAP_798,Gap_Down_aVWAP_762,Gap_Down_aVWAP_756,Gap_Down_aVWAP_744,Gap_Down_aVWAP_720,Gap_Down_aVWAP_654,Gap_Down_aVWAP_642,aVWAP_OB_bull_569,aVWAP_OB_bull_12,aVWAP_OB_bear_702,aVWAP_OB_bear_347,aVWAP_OB_bear_192,aVWAP_OB_bear_92,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-10 15:00:00+00:00,54.815,55.34,54.8,55.045,16517.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,16517.0,False,False,False,False
2025-02-10 16:00:00+00:00,55.105,55.21,54.75,54.88,14400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-14400.0,-223.25581395348837,False,False,False,False,16484.17829457364,False,False,False,False
2025-02-10 17:00:00+00:00,54.86,54.93,54.64,54.67,11409.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-25809.0,-619.934018388318,False,False,False,False,16405.49335977405,False,False,False,False
2025-02-10 18:00:00+00:00,54.67,54.845,54.52,54.79,12585.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.152542372881214,-41.76271186440691,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-13224.0,-815.3458940722201,False,False,False,False,16346.260904583753,False,False,False,False
2025-02-10 19:00:00+00:00,54.785,54.915,54.6,54.66,15757.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.959382033279232,-38.88570871242156,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-28981.0,-1252.0227019160616,False,False,False,False,16337.12507660571,False,False,False,False
2025-02-10 20:00:00+00:00,54.665,54.87,54.34,54.42,40338.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.148982594211143,-38.88570871242156,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-69319.0,-2307.324675529766,False,False,False,False,16709.231664565308,False,False,False,False
2025-02-11 15:00:00+00:00,55.01,55.15,54.71,55.06,8920.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.881401726728022,-26.227530169035266,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-60399.0,-3207.97080459132,False,False,False,False,16588.468382944142,False,False,False,False
2025-02-11 16:00:00+00:00,55.06,55.255,54.89,54.905,9840.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.384021149044955,-20.413912602503956,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-70239.0,-4247.211567310834,False,False,False,False,16483.840966154312,False,False,False,False
2025-02-11 17:00:00+00:00,54.895,55.05,54.86,55.045,7545.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.20058994857807,-15.128044520564991,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-62694.0,-5153.363325957177,False,False,False,False,16345.254284508508,False,False,False,False
2025-02-11 18:00:00+00:00,55.045,55.08,54.73,54.76,12192.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.00686309655838,-15.088901767877253,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-74886.0,-6234.489475942337,False,False,False,False,16280.862745213803,False,False,False,False
