date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_27,Gap_Up_aVWAP_24,Gap_Up_aVWAP_17,Gap_Up_aVWAP_4,Gap_Up_aVWAP_1,Gap_Down_aVWAP_10,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-03-28 00:00:00+00:00,25.4042133082,26.2099343324,25.4042133082,26.2099343324,4920,,,,26.43764735183457,26.299464070958933,25.67278698293333,"rgba(38, 166, 154, 0.5)",0.0,0.0,,26.436024593892775,,0.0,0.0,0.0,0.0,-1.0,26.2485145243,25.6947052925,12.0,64.47240450868479,31.895718994713974,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-36593,-1597.0316380458555,False,False,False,False,3721.4546706673596,False,False,False,False
2025-04-04 00:00:00+00:00,24.616145945,25.6947052925,23.2175396078,24.9531523508,1440,,,,26.382995554159187,26.256571972507533,25.40939301285786,"rgba(38, 166, 154, 0.5)",0.0,0.0,,26.379849874147286,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.95320078073534,25.421404813290792,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-38033,-4295.992257449866,False,False,False,False,3552.458028395703,False,False,False,False
2025-04-11 00:00:00+00:00,25.795767543,25.795767543,21.7521865633,22.3249387685,2534,,,,26.291064437194166,26.183392511045717,25.135454963820333,"rgba(38, 166, 154, 0.5)",0.0,0.0,,25.673012233288095,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.15385557656353,23.481889171022615,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-35499,-6607.326164305431,False,False,False,False,3477.016692958984,False,False,False,False
2025-04-18 00:00:00+00:00,25.2576284148,25.837323071,25.2576284148,25.837323071,162,,,,26.288520314202202,26.18150258618137,25.14109714695787,#000000,0.0,0.0,,25.691370459544824,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.72774367485148,20.8103867473545,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-35661,-8759.450152134657,False,False,False,False,3231.459900887948,False,False,False,False
2025-04-25 00:00:00+00:00,26.5902814678,26.6546479061,25.6747705404,25.6747705404,303,,,,26.288621943005655,26.182103188579877,25.178829517490623,"rgba(38, 166, 154, 0.5)",0.0,0.0,,25.752028040321743,,0.0,0.0,0.0,0.0,1.0,26.3317247581,25.837323071,0.0,54.53983591912079,20.8103867473545,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-35358,-10729.713103828386,False,False,False,False,3014.5369452666187,False,False,False,False
2025-05-02 00:00:00+00:00,27.4732620536,27.4738571208,26.3317247581,26.3813136936,799,,,,26.30039156191965,26.19349355976838,25.329388746625046,"rgba(38, 166, 154, 0.5)",0.0,0.0,,25.928654899113166,,0.0,0.0,0.0,0.0,1.0,27.1794971996,26.6546479061,0.0,56.45751160246297,20.8103867473545,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-34559,-12494.845466507764,False,False,False,False,2850.4230974690913,False,False,False,False
2025-05-09 00:00:00+00:00,27.2967254432,27.868981759,27.1794971996,27.1794971996,1305,,,,26.32718831598844,26.21861173546833,25.570626782081497,"rgba(38, 166, 154, 0.5)",0.0,0.0,,26.139120793864482,,0.0,0.0,0.0,0.0,1.0,28.4144600497,27.4738571208,18.0,57.432285731853895,20.8103867473545,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-35864,-14225.893950470152,False,False,False,False,2735.947312471381,False,False,False,False
2025-05-16 00:00:00+00:00,29.0417600839,29.2695716537,28.4144600497,28.4144600497,7256,,,28.908597262433336,26.623729119537995,26.488003832297462,26.864516082013807,"rgba(38, 166, 154, 0.5)",0.0,0.0,,27.443848498717706,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.34061269087199,20.8103867473545,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-28608,-15291.235139324215,False,False,False,False,3070.766030066093,False,False,False,False
2025-05-23 00:00:00+00:00,27.7707956667,29.2292062602,27.7707956667,29.0690339985,4142,,,28.67178419726677,26.72423618474918,26.58366029831206,27.116796775444943,"rgba(38, 166, 154, 0.5)",0.0,0.0,,27.476267252375518,,0.0,0.0,0.0,0.0,-1.0,28.4144600497,28.3307539265,20.0,59.89028306398156,20.8103867473545,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-32750,-16584.476980855754,False,False,False,False,3150.116694505642,False,False,False,False
2025-05-30 00:00:00+00:00,27.8426004453,28.3307539265,27.8426004453,28.0871730753,975,,,28.61926627301416,26.742529048582853,26.60152930251084,27.15314131561522,"rgba(38, 166, 154, 0.5)",0.0,0.0,,27.475654330724257,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.66120284421248,20.8103867473545,False,False,True,False,False,,1,,,False,False,False,False,,,False,False,False,False,-31775,-17709.70090819977,False,False,False,False,2988.996939357076,False,False,False,False
2025-06-06 00:00:00+00:00,28.7040594331,28.7119936628,27.9086529074,27.9086529074,1776,,,28.59696144956942,26.785601038015322,26.642714349364464,27.242484083748163,"rgba(38, 166, 154, 0.5)",0.0,0.0,,27.507065955146203,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.569984100400966,20.8103867473545,False,False,True,False,False,,1,,,False,False,False,False,,,False,False,False,False,-29999,-18620.01935944423,False,False,False,False,2899.145314219515,False,False,False,False
2025-06-13 00:00:00+00:00,28.2298900317,28.9560704034,28.2298900317,28.9560704034,1857,,,28.582457765144753,26.82914680533955,26.68454592037303,27.325600269099972,"rgba(38, 166, 154, 0.5)",0.0,0.0,,27.539288765583926,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.2975126911909,20.8103867473545,False,False,True,False,False,,1,,,False,False,False,False,,,False,False,False,False,-31856,-19600.46236985577,False,False,False,False,2821.94936501807,False,False,False,False
2025-06-20 00:00:00+00:00,27.4571952385,28.4794215552,27.4571952385,28.4794215552,23,,,28.581332057384767,26.82945655112254,26.684861185035583,27.325995429609364,"rgba(38, 166, 154, 0.5)",0.0,0.0,,27.781187638837284,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.701943320583794,20.49198144749454,False,False,True,False,False,,1,,,False,False,False,False,,,False,False,False,False,-31879,-20509.98367579238,False,False,False,False,2614.619782424139,False,False,False,False
2025-06-27 00:00:00+00:00,29.4783,29.4783,27.8804863921,27.8804863921,219,,,28.586243159431547,26.835879528032674,26.690940338181232,27.338795917052575,"rgba(38, 166, 154, 0.5)",0.0,0.0,,28.046415780724253,,0.0,0.0,0.0,0.0,1.0,29.99,28.4794215552,25.0,59.98602799436569,20.49198144749454,False,False,True,False,False,,1,,,False,False,False,False,,,False,False,False,False,-31660,-21335.91081091887,False,False,False,False,2437.166465207536,False,False,False,False
2025-07-04 00:00:00+00:00,31.084,31.084,29.99,30.04,2133,,30.71933333333333,28.833774922716053,26.947381997667563,26.79374800827371,27.580408512848273,"rgba(38, 166, 154, 0.5)",0.0,0.0,,28.623557507917923,,0.0,0.0,0.0,0.0,1.0,29.9871,29.4783,26.0,62.34933045371277,20.49198144749454,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-29527,-21942.658158258215,False,False,False,False,2414.635615932904,False,False,False,False
2025-07-11 00:00:00+00:00,30.179,30.4346,29.9871,30.02,4365,,30.370630424746075,29.09600085089439,27.12790296392714,26.962825016868788,27.91469292167102,"rgba(38, 166, 154, 0.5)",0.0,0.0,,28.76223268179143,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.542004621019245,20.49198144749454,False,False,True,False,False,,0,,,False,False,False,False,0.30751111642558066,0.30751111642558066,False,False,False,False,-33892,-22827.79459097983,False,False,False,False,2559.107051789726,False,False,False,False
2025-07-18 00:00:00+00:00,30.4567,30.6144,29.9529,30.3594,181,,30.369836477516596,29.10583228018394,27.13528078972612,26.96976413749608,27.92746471331135,"rgba(38, 166, 154, 0.5)",0.0,0.0,,28.76974927892153,,0.0,0.0,0.0,0.0,1.0,30.8217,30.4346,28.0,62.93941016775253,20.49198144749454,False,False,True,False,False,,0,1.0447880133741696,0.8064841318156838,False,False,False,False,0.3153272337839933,0.311419175104787,False,False,False,False,-33711,-23633.957954610953,False,False,False,False,2382.950973879376,False,False,False,False
2025-07-25 00:00:00+00:00,31.3243,31.3828,30.8217,30.8217,114,31.176266666666663,30.38336997399284,29.116076172378676,27.141115852741116,26.9751987105117,27.93819864047001,"rgba(38, 166, 154, 0.5)",0.0,0.0,,28.78000760942983,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.00697103872962,20.49198144749454,False,False,True,False,True,,0,1.0482136421760295,0.8173480889666055,False,False,False,False,0.3428282443085431,0.32712370970666504,False,False,False,False,-33597,-24371.961069084216,False,False,False,False,2214.880531369792,False,False,False,False
2025-08-01 00:00:00+00:00,30.2227,31.33,30.2227,31.1146,1253,30.640541185076817,30.41582868920375,29.192188873292878,27.19502606989924,27.025835654771846,28.03118637723459,"rgba(38, 166, 154, 0.5)",0.0,0.0,,28.844965386919498,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.98336289128111,20.49198144749454,False,False,True,False,True,,0,1.0220213904216173,0.8087470104236314,False,False,False,False,0.31023265515590465,0.3186781824312849,False,False,False,False,-34850,-25148.112101003906,False,False,False,False,2143.6301216386964,False,False,False,False
2025-08-08 00:00:00+00:00,31.3909,31.3909,30.9485,30.9485,1296,30.93395020653399,30.530640894169704,29.296073704094454,27.25940477628971,27.0860419220254,28.14354089792398,"rgba(38, 166, 154, 0.5)",0.0,0.0,,28.944940152811583,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.34082050786648,20.49198144749454,False,False,True,False,True,,0,1.0306321596059473,0.7977100929581631,False,False,False,False,0.3428282444007191,0.33075321341600195,False,False,False,False,-33554,-25770.770463892506,False,False,False,False,2080.8427052210154,False,False,False,False
2025-08-15 00:00:00+00:00,32.3266,32.6977,29.45,31.55,6304,31.32587321660905,30.91775808300311,29.729996921712875,27.56325557722366,27.3720756576255,28.630316134052418,"rgba(38, 166, 154, 0.5)",0.0,0.0,,30.32287517278769,,0.0,0.0,0.0,0.0,1.0,32.6212,31.3909,0.0,64.37600157100563,20.49198144749454,False,False,True,False,True,,0,0.9643799767148699,0.7908220200420816,False,False,False,False,0.3332591974500758,0.3320062054330389,False,False,False,False,-27250,-25880.34302212269,False,False,False,False,2393.66917150094,False,False,False,False
2025-08-22 00:00:00+00:00,34.3091,34.3091,32.6212,33.04,291,31.401957975084613,30.969408594256553,29.76631174836447,27.583680746386115,27.391123620654277,28.6644253671213,"rgba(38, 166, 154, 0.5)",0.0,0.0,,30.378592850783924,,0.0,0.0,0.0,0.0,1.0,33.59,32.6977,33.0,66.50917803071044,20.49198144749454,False,False,True,False,True,,0,1.0321005285640317,0.7655925274512103,False,False,False,False,0.34282824677279367,0.33741722610291625,False,False,False,False,-26959,-25960.243539002495,False,False,False,False,2237.9158995379075,False,False,False,False
2025-08-29 00:00:00+00:00,34.5475,34.5475,33.59,34.43,1083,31.697960732359864,31.176777307089697,29.911567530994063,27.664376883818427,27.466324178398384,28.79913535186136,"rgba(38, 166, 154, 0.5)",0.0,0.0,,30.594867413021753,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.183076142021,20.49198144749454,False,False,True,False,True,,0,1.07213309570715,0.7513543988104909,False,False,False,False,0.34282824722089233,0.3401227366619043,False,False,False,False,-25876,-25954.00327685416,False,False,False,False,2152.366573646211,False,False,False,False
2025-09-05 00:00:00+00:00,33.5656,33.9021,33.5656,33.9021,104,31.717673496090633,31.19196668418594,29.92330445746266,27.67138172854755,27.472877795307994,28.810451904927934,"rgba(38, 166, 154, 0.5)",0.0,0.0,,30.610241602180757,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.80488493335415,20.49198144749454,False,False,True,False,True,,0,1.1583846598684897,0.7212547127888389,False,False,False,False,0.3189193734819319,0.3295210550719181,False,False,False,False,-25980,-25955.92896005015,False,False,False,False,2000.635716339084,False,False,False,False
