date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_912,Gap_Up_aVWAP_908,Gap_Up_aVWAP_907,Gap_Up_aVWAP_902,Gap_Up_aVWAP_901,Gap_Up_aVWAP_890,Gap_Up_aVWAP_889,Gap_Up_aVWAP_863,Gap_Up_aVWAP_861,Gap_Up_aVWAP_859,Gap_Down_aVWAP_914,Gap_Down_aVWAP_900,Gap_Down_aVWAP_899,Gap_Down_aVWAP_896,Gap_Down_aVWAP_895,Gap_Down_aVWAP_894,Gap_Down_aVWAP_886,Gap_Down_aVWAP_871,Gap_Down_aVWAP_869,Gap_Down_aVWAP_866,aVWAP_OB_bull_487,aVWAP_OB_bear_864,aVWAP_OB_bear_739,aVWAP_OB_bear_668,aVWAP_OB_bear_621,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-03 00:00:00+00:00,50.9612591424,51.3969055346,50.460031573,51.3641149459,2312556,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,-1.0,53.403065,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,2312556.0,False,False,False,False
2022-01-04 00:00:00+00:00,49.7199011433,49.79953543,48.4982174973,48.6565491968,5726352,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-5726352,-224562.82352941175,False,False,False,False,2446430.3529411764,False,False,False,False
2022-01-05 00:00:00+00:00,48.0335280124,49.3170453398,48.0335280124,49.0851690343,2874406,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-8600758,-553041.0657439446,False,False,False,False,2463213.7116493657,False,False,False,False
2022-01-06 00:00:00+00:00,48.1834278462,48.6987085251,46.9701760659,47.1809727073,6665854,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.844547342094529,-48.309164936413346,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1934904,-607231.7690481036,False,False,False,False,2628023.1347219395,False,False,False,False
2022-01-07 00:00:00+00:00,47.5416691825,47.7571501937,47.0966540507,47.1013384206,7812334,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.692927967077594,-47.633957549184125,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-9747238,-965663.385948178,False,False,False,False,2831329.4431642164,False,False,False,False
2022-01-10 00:00:00+00:00,47.6822002768,47.7430970843,46.675060768,46.9045948886,2980216,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.770227445524958,-45.84094540026249,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-6767022,-1193167.6453227592,False,False,False,False,2837168.1316675805,False,False,False,False
2022-01-11 00:00:00+00:00,47.4151911977,47.457350526,46.6844295076,47.1716039677,2404460,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.886770072177828,-44.99789272561836,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-9171482,-1506042.7180552,False,False,False,False,2820199.185327675,False,False,False,False
2022-01-12 00:00:00+00:00,47.1950258167,47.35897876,46.8718043,46.9045948886,2445270,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.426452956864142,-44.6685330258343,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-11616752,-1902541.1212687218,False,False,False,False,2805496.0800207076,False,False,False,False
2022-01-13 00:00:00+00:00,46.6375858096,47.2559226242,46.4585491955,47.2090789261,1931300,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.350971492379725,-44.6685330258343,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-13548052,-2359227.8223954383,False,False,False,False,2771213.8808042095,False,False,False,False
2022-01-14 00:00:00+00:00,45.1198499917,45.9536678176,44.6715558011,45.4618089877,4927778,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.592700584836795,-44.6685330258343,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-18475830,-2991251.4372034604,False,False,False,False,2855785.0227334565,False,False,False,False
