date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_159,Gap_Up_aVWAP_82,Gap_Up_aVWAP_12,Gap_Down_aVWAP_95,aVWAP_OB_bull_171,aVWAP_OB_bull_156,aVWAP_OB_bear_57,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-11 00:00:00+00:00,89.1237347167,89.8708271675,78.1458703517,84.5708654284,40765469,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.07279953587185,-15.212401367211434,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,70167592,1920548.6434787754,False,False,False,False,14362881.314344846,False,False,False,False
2022-03-18 00:00:00+00:00,87.5856032004,88.2799597135,81.5473383335,87.5856032004,25537024,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.3861092203284,-10.442103613397542,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,44630568,5084253.780998866,False,False,False,False,15190595.587356338,False,False,False,False
2022-03-25 00:00:00+00:00,95.3026287508,95.6629909918,88.8329839135,89.2731532069,16357350,,,93.2662012187,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.62987134604163,-5.614474912805562,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,60987918,9225265.94536932,False,False,False,False,15277021.840144759,False,False,False,False
2022-04-01 00:00:00+00:00,91.6357604194,94.3335270965,84.2632391252,93.4480816083,20731927,,,91.48380635606125,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.38424013846593,-3.9973949070309374,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,40255991,11523838.17163826,False,False,False,False,15681088.889022926,False,False,False,False
2022-04-08 00:00:00+00:00,93.6226589541,95.2121777818,88.8805944513,92.7042702981,16199391,,,91.81455215079997,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.27605149214715,-2.050378166446933,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,56455382,14852100.677442832,False,False,False,False,15719481.63798419,False,False,False,False
2022-04-15 00:00:00+00:00,98.9033937263,99.6804918198,91.441485896,93.7021348955,11405419,,,92.6714597751197,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.74285391354616,0.5710755852948068,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,67860801,18778671.071706325,False,False,False,False,15399921.442577954,False,False,False,False
2022-04-22 00:00:00+00:00,91.67108306,103.5394903072,91.6092684389,99.1594828707,16345331,,,93.26346879331456,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,95.60661393536665,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.13123371112539,0.5710755852948068,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,51515470,21203619.14046882,False,False,False,False,15469951.780164773,False,False,False,False
2022-04-29 00:00:00+00:00,86.7612360143,92.5011651145,84.7831681398,88.2977708811,22570841,,,92.12016432893381,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,91.20369300800705,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.26039519391463,0.5710755852948068,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,28944629,21777027.278211873,False,False,False,False,15995943.57422664,False,False,False,False
2022-05-06 00:00:00+00:00,91.6534217397,95.2121777818,85.427806331,86.2490577254,23292201,,,91.87133434560997,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,91.03923760924918,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.61924933912096,0.5710755852948068,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,52236830,24033308.961307287,False,False,False,False,16536407.08724689,False,False,False,False
2022-05-13 00:00:00+00:00,87.3793822251,89.1896675567,81.6306224648,88.8276104904,17327010,,,91.17397736360617,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,88.01124123191974,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.87238709396615,0.5710755852948068,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,34909820,24838976.445654895,False,False,False,False,16594970.265969342,False,False,False,False
2022-05-20 00:00:00+00:00,85.6750648154,92.412858513,84.2524454645,88.5273680451,14595965,,,90.83145097807751,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,88.13224647474976,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.31673101315444,0.5710755852948068,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,20313855,24503782.264495272,False,False,False,False,16446895.801823465,False,False,False,False
2022-05-27 00:00:00+00:00,84.394619093,90.2493467752,82.2840913162,86.3020416863,13401259,,,90.4277041175316,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,87.73176024231242,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.042960690508274,0.5710755852948068,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,6912596,23200731.430088215,False,False,False,False,16221293.07576247,False,False,False,False
2022-06-03 00:00:00+00:00,82.5666724411,87.8650685336,82.3812285779,84.4564337141,12270452,,,90.01823617439698,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,87.26032961273819,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.77900974600044,0.5710755852948068,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-5357856,21085280.50934094,False,False,False,False,15928638.181261547,False,False,False,False
2022-06-10 00:00:00+00:00,76.3498876926,83.6175209995,75.9966612864,83.0346974293,22370334,,,88.78939960952944,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,85.46068386486328,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.21215078454689,0.5710755852948068,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-27728190,17469467.879019387,False,False,False,False,16405800.834501432,False,False,False,False
2022-06-17 00:00:00+00:00,73.3298019199,78.5443067409,72.879438252,74.6190783024,21509279,,,87.48293106100174,,,,,#000000,0.0,0.0,,83.71353117547545,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.83536742865443,0.5710755852948068,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-49237469,12528213.295388322,False,False,False,False,16783836.254167993,False,False,False,False
2022-06-24 00:00:00+00:00,70.813063776,77.3654136103,69.4222348017,75.3785150756,16080838,,,86.499536621036,,,,,#000000,0.0,0.0,,82.48948069473118,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.76633835102501,15.503331508508495,False,False,False,False,False,,0,,,False,False,False,False,-0.10864413623324617,-0.10864413623324617,False,False,False,False,-65318307,6761804.384618818,False,False,False,False,16731762.309414808,False,False,False,False
2022-07-01 00:00:00+00:00,70.3646968292,78.5928753718,68.668198837,71.731452432,17914310,,,85.546534419098,,,,,#000000,0.0,0.0,,81.4182339104334,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.45659504176009,12.55732236193758,False,False,False,False,False,,0,0.9888759303186525,0.9235995914745195,False,False,False,False,-0.10430541777254988,-0.10647477700289804,False,False,False,False,-83232617,95550.94872112852,False,False,False,False,16819358.43464334,False,False,False,False
2022-07-08 00:00:00+00:00,67.7355690507,69.0590151284,63.6764089332,68.0375634577,13235856,,,84.64738263480508,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,80.33436392905062,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.11875488588538,9.608617943522091,False,False,False,True,False,,0,0.9835883970012341,0.9635239506617186,False,False,False,False,-0.24005882313096719,-0.17326680006693262,False,False,False,False,-96468473,-7057339.714147103,False,False,False,False,16553913.809854943,False,False,False,False
2022-07-15 00:00:00+00:00,65.06203033,68.4550263144,63.0546557423,66.9184077141,9776295,,,83.99227677987368,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,74.88504322611168,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.78634791196054,6.694042414700412,False,False,False,True,False,,0,0.9858035867831368,0.9503778539154036,False,False,False,False,-0.2518514168369393,-0.21255910845193596,False,False,False,False,-106244768,-14404556.62421028,False,False,True,False,16051867.97208791,False,False,False,False
2022-07-22 00:00:00+00:00,69.5652998695,72.8605917811,66.2433613926,66.3144189001,14251963,,,83.30564595003293,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,75.21835207586427,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.92385206314229,6.160410797701715,False,False,False,True,False,,0,0.9828697827479976,0.9322624894715125,False,False,False,False,-0.17975498210812102,-0.19615704528002847,False,False,False,False,-91992805,-20151834.281676184,False,False,False,False,15918541.677859176,False,False,False,False
2022-07-29 00:00:00+00:00,76.0848261852,76.2891165193,69.9427928783,70.3913433945,10699305,,,82.98845896187427,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,75.70138245090364,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.20943581552572,6.160410797701715,False,False,False,True,False,,0,1.011058452067696,0.9016292189433143,False,False,False,False,-0.1291242871822917,-0.16264066623116008,False,False,False,False,-81293500,-24680846.557107575,False,False,False,False,15531931.553573312,False,False,False,False
2022-08-05 00:00:00+00:00,74.4327391352,75.7339797418,70.9331568894,75.4897195596,14055247,,,82.5860053215117,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,75.87761672648067,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.34628887271444,6.160410797701715,False,False,False,True,False,,0,1.0122885347096326,0.9121803774956373,False,False,False,False,-0.17231411507441244,-0.16747739065278627,False,False,False,False,-95348747,-29915505.84917368,False,False,False,False,15422547.512567881,False,False,False,False
2022-08-12 00:00:00+00:00,82.0536568175,82.3467690361,74.5126788311,75.4808373712,12032192,,,82.48055895876635,,,,,#000000,0.0,0.0,,76.50258046242807,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.3282572660832,6.160410797701715,False,False,False,False,False,,0,1.0139220363002068,0.89745061218915,False,False,False,False,-0.06547470304060254,-0.11647604684669441,False,False,False,False,-83316555,-33871139.11960526,False,False,False,False,15171410.067192484,False,False,False,False
2022-08-19 00:00:00+00:00,80.2328081871,83.0395797345,78.9093621094,79.7975809535,8719735,,,82.43626308270512,,,,,#000000,0.0,0.0,,76.89913991812885,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.88179533933011,6.160410797701715,False,False,False,False,False,,0,1.0389864250956349,0.8961434585341561,False,False,False,False,-0.014315829060974354,-0.06539593795383439,False,False,False,False,-92036290,-38179668.81444931,False,False,False,False,14693508.21036341,False,False,False,False
2022-08-26 00:00:00+00:00,89.1860541356,91.2467218539,79.5134397453,79.6021728078,14566242,,,82.60684536309746,,,,,#000000,0.0,0.0,,80.13126890957906,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.10563960239543,6.160410797701715,False,False,False,False,True,,0,1.0244703323811006,0.8708335921711605,False,False,False,False,0.07721930539924493,0.0059116837227052715,False,False,False,False,-77470048,-41090067.272638254,False,True,False,False,14684081.083669825,False,False,False,False
2022-09-02 00:00:00+00:00,81.6894870914,89.4258732235,78.5096636296,87.8803724348,12371911,,,82.62684547415331,,,,,#000000,0.0,0.0,,80.06948161327755,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.21426802721369,6.160410797701715,False,False,False,False,True,,0,0.9926492258041141,0.9358461633756456,False,False,False,False,0.04780843529386667,0.02686005950828597,False,False,False,False,-89841959,-44701318.51170208,False,False,False,False,14512809.225620208,False,False,False,False
2022-09-09 00:00:00+00:00,84.4340833197,84.6561380307,78.5407512891,82.2135362094,8319148,,,82.62502619696089,,,,,#000000,0.0,0.0,,80.08539936311558,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.91565314872615,6.160410797701715,False,False,False,False,True,,0,0.959115477489418,0.987874222285994,False,False,False,False,-0.0013724057443790685,0.012743826881953451,False,False,False,False,-81522811,-47428836.47379822,False,False,False,False,14054019.505203895,False,False,False,False
2022-09-16 00:00:00+00:00,76.4401137228,85.0203077568,75.4986017481,84.8248996111,13583784,,,82.49957144551864,,,,,#000000,0.0,0.0,,79.74841379952919,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.3845118778031,6.160410797701715,False,False,False,False,True,,0,0.9325754498088593,0.982645005963624,False,False,False,False,-0.02915395410688785,-0.008205063612467199,False,False,False,False,-95106595,-50960522.29055391,False,False,False,False,14019187.245559162,False,False,False,False
2022-09-23 00:00:00+00:00,73.6688709293,81.2054078214,72.8517095927,74.832437615,11646077,,,82.31033915558469,,,,,#000000,0.0,0.0,,79.31246758062368,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.66230943043346,6.160410797701715,False,False,False,False,True,,1,0.8909646086989155,1.0371115571830785,False,False,False,False,-0.09645890720005007,-0.052331985406258635,False,False,False,False,-106752672,-55093274.120883256,False,False,False,False,13843401.30144367,False,False,False,False
2022-09-30 00:00:00+00:00,74.4680576959,78.1833332201,72.5230686204,72.6740658239,10257480,,,82.13147055133928,,,,,#000000,0.0,0.0,,78.96929429672481,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.6437530776671,6.160410797701715,False,False,False,False,True,,1,0.9137530197301064,1.0512140136469266,False,False,False,False,-0.13166670438310105,-0.09199934489467984,False,False,False,False,-96495192,-58160082.85266968,False,False,False,False,13577777.501336733,False,False,False,False
2022-10-07 00:00:00+00:00,74.7895796528,79.6034778416,73.4499048322,76.3614647757,9343945,,,81.99558857446829,,,,,#000000,0.0,0.0,,78.77051155023541,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.00562632517375,6.160410797701715,False,False,False,False,True,,1,0.8954721482335125,1.0485878243622335,False,False,False,False,-0.10697679685095218,-0.09948807087281601,False,False,False,False,-87151247,-60307576.49321266,False,False,False,False,13264160.279015495,False,False,False,False
2022-10-14 00:00:00+00:00,69.5916413488,77.6207591071,69.4666050322,75.5755222142,10337298,,,81.76373592576202,,,,,#000000,0.0,0.0,,78.3653239226172,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.290846031024884,5.789575048744226,False,False,False,False,False,,1,0.8631327085236293,1.08044410119031,False,False,False,False,-0.17006486508922167,-0.13477646798101883,False,False,False,False,-97488545,-63061722.30853024,False,False,False,False,13047355.665755088,False,False,False,False
2022-10-21 00:00:00+00:00,74.0214994223,75.021789955,71.0116966586,71.0652836515,8881353,,,81.59563908262582,,,,,#000000,0.0,0.0,,78.1215308448047,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.33990319339823,5.421414500218724,False,False,False,False,False,,1,0.85837883934159,1.1087962237141264,False,False,False,False,-0.13571929131611385,-0.13524787964856633,False,False,False,False,-88607192,-64953979.32271318,False,False,False,False,12738762.875699155,False,False,False,False
2022-10-28 00:00:00+00:00,73.5570788178,75.3522430775,70.2168229317,73.9143254367,9747051,,,81.41207925162807,,,,,#000000,0.0,0.0,,77.87212996983094,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.25682314642829,4.897171969241455,False,False,False,False,False,,1,0.8876500769487193,1.05151002878369,False,False,False,False,-0.1420793248558618,-0.13866360225221408,False,False,False,False,-98354243,-67428072.92843813,False,False,False,False,12517154.588610329,False,False,False,False
2022-11-04 00:00:00+00:00,65.4565117358,77.0938203443,61.7634748136,73.9143254367,20187458,,,80.84577854963753,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,74.27422888485106,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.315585178126895,2.604949975156984,False,False,False,True,False,,1,0.8450834128113832,1.0549443447280322,False,False,False,False,-0.22639673728716,-0.18253016976968706,False,False,False,False,-118541701,-71214267.60040568,False,False,False,False,13085325.21167623,False,False,False,False
2022-11-11 00:00:00+00:00,68.4841768304,72.9854842277,64.4499693872,66.162073808,13843879,,,80.49967594370362,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,73.94493555515383,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.83201378953893,1.765205427188647,False,False,False,True,False,,1,0.8891957485796971,1.0581390147618972,False,False,False,False,-0.24837253314244712,-0.2154513514560671,False,False,False,False,-104697822,-73694530.88926451,False,False,False,False,13141514.381181695,False,False,False,False
2022-11-18 00:00:00+00:00,69.4844673631,71.1992511335,67.6178537797,68.1179990461,9702072,,,80.28406064574735,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,73.79676607888744,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.78370912083625,1.338516225566785,False,False,False,True,False,,1,0.8893961673724295,1.085469603131384,False,False,False,False,-0.21572155455225897,-0.21558645300416301,False,False,False,False,-94995750,-75272398.97154121,False,False,False,False,12886740.871464532,False,False,False,False
2022-11-25 00:00:00+00:00,73.5570788178,74.3072967174,66.7961865564,68.743180629,6275005,,,80.17540611083999,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,73.80962096511793,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.92660422001531,1.338516225566785,False,False,False,True,False,,1,0.8950897811520389,1.0582973400826785,False,False,False,False,-0.17030713192719787,-0.19294679246568044,False,False,False,False,-88720745,-76268572.75142704,False,False,False,False,12396982.658763455,False,False,False,False
2022-12-02 00:00:00+00:00,70.9491785003,73.5392164869,69.0066500104,72.3424403138,11138424,,,79.98065924418809,,,,,#000000,0.0,0.0,,73.76521040865457,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.06543532340479,1.338516225566785,False,False,False,False,False,,1,0.9055130037653478,1.0500547040459407,False,False,False,False,-0.14544260222045208,-0.16919469734306625,False,False,False,False,-99859169,-78016024.3253954,False,False,False,False,12303756.091447644,False,False,False,False
2022-12-09 00:00:00+00:00,68.6270754779,72.9051037385,67.3320564847,71.2885627882,8641430,,,79.80981713795161,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,73.63002130064454,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.57690832074039,1.1329763835295736,False,False,False,True,False,0.0,1,0.9293346944202574,1.0315366767075789,False,False,False,False,-0.18534019296669005,-0.17726744515487813,False,False,False,False,-108500599,-80274140.9679587,False,False,False,False,12032472.677266337,False,False,False,False
2022-12-16 00:00:00+00:00,65.8226895201,72.0030560259,65.1617832752,68.6628001398,9169977,,,79.60089004626792,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,73.38664631416955,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.5406300502383,-0.18386612434333216,False,False,False,True,False,0.0,1,0.9347342396432057,1.0094775090494057,False,False,False,False,-0.2393779087010232,-0.20832267692795067,False,False,False,False,-117670576,-83044247.26662844,False,False,False,False,11820435.960431794,False,False,False,False
2022-12-23 00:00:00+00:00,66.1352803116,67.2874006573,64.0989745842,66.0906244842,7523640,,,79.40941249067416,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,70.69050507247584,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.90716892360918,-1.0799215871191166,False,False,False,True,False,0.0,0,0.9459379039832025,1.028732873589056,False,False,False,False,-0.34282825441539394,-0.2755754656716723,False,False,False,False,-110146936,-85051853.83947079,False,False,False,False,11502154.778177585,False,False,False,False
2022-12-30 00:00:00+00:00,66.2228013023,67.0909150169,65.2868195918,66.3764217793,6844642,,,79.24428257897799,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,70.56862196346883,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.48644899818755,-1.757008891001412,False,False,False,True,False,0.0,0,0.9543858829386687,1.0380488277572693,False,False,False,False,-0.3242917979351539,-0.2999336318034131,False,False,False,False,-103302294,-86403738.29580629,False,False,False,False,11157153.831645913,False,False,False,False
2023-01-06 00:00:00+00:00,70.1219940395,70.4030986322,64.3910875048,66.0777150609,8508534,,,79.07689304802177,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,70.67689558180037,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.57125648120963,-1.757008891001412,False,False,False,True,False,0.0,0,0.9846922082036359,0.9730752335920582,False,False,False,False,-0.27996948492017454,-0.2899515583617938,False,False,False,False,-94793760,-87025221.38500582,False,False,False,False,10960959.770042513,False,False,False,False
2023-01-13 00:00:00+00:00,68.1633297808,70.9653078176,66.8802233336,70.4303023025,12061984,,,78.85592188141408,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,70.7156147895772,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.76026245849948,-1.757008891001412,False,False,False,True,False,0.0,1,1.0022628124833552,0.9662442018107319,False,False,False,False,-0.22547367982922342,-0.25771261909550863,False,False,False,False,-106855744,-88494148.9861165,False,False,False,False,11042517.120409735,False,False,False,False
2023-01-20 00:00:00+00:00,71.4731096624,71.9718436172,67.873157298,69.0882545696,9170583,,,78.72221420159936,,,,,#000000,0.0,0.0,,70.85124346281486,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.03441555547988,-1.757008891001412,False,False,False,False,False,0.0,1,0.9964205400821365,0.9921172518173772,False,False,False,False,-0.19048384391303078,-0.22409823150426972,False,False,False,False,-97685161,-89174964.6908486,False,False,False,False,10903855.333712718,False,False,False,False
