date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_441,Gap_Up_aVWAP_438,Gap_Up_aVWAP_434,Gap_Up_aVWAP_433,Gap_Up_aVWAP_432,Gap_Up_aVWAP_427,Gap_Up_aVWAP_423,Gap_Up_aVWAP_421,Gap_Up_aVWAP_410,Gap_Up_aVWAP_409,Gap_Down_aVWAP_446,Gap_Down_aVWAP_443,Gap_Down_aVWAP_429,Gap_Down_aVWAP_426,Gap_Down_aVWAP_412,Gap_Down_aVWAP_411,Gap_Down_aVWAP_407,Gap_Down_aVWAP_391,Gap_Down_aVWAP_386,Gap_Down_aVWAP_382,aVWAP_OB_bear_292,aVWAP_OB_bear_202,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-12-14 17:00:00+00:00,33.78,33.94,33.78,33.88,401.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,401.0,False,False,False,False
2023-12-15 17:00:00+00:00,33.88,33.88,33.7,33.7,100.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-100.0,-1.550387596899225,False,False,False,False,396.3333333333333,False,False,False,False
2023-12-18 17:00:00+00:00,33.7,33.7,33.26,33.295,6997.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-7097.0,-111.55735833183101,False,False,False,False,498.6692506459948,False,False,False,False
2023-12-19 17:00:00+00:00,33.375,33.375,33.375,33.375,0.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.580152671755632,-45.877862595419934,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-7097.0,-219.85879463676386,False,False,False,False,490.93794443442897,False,False,False,False
2023-12-20 17:00:00+00:00,33.635,33.7,33.58,33.6,1057.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.346310665256087,-35.56312956157486,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-6040.0,-310.09354200673647,False,False,False,False,499.7141003346704,False,False,False,False
2023-12-21 17:00:00+00:00,33.69,33.69,33.615,33.65,847.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.601661306702127,-28.08584834937963,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-5193.0,-385.7975180996553,False,False,False,False,505.09837784886156,False,False,False,False
2023-12-22 17:00:00+00:00,33.65,33.69,33.65,33.69,100.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.882205133857624,-22.523822953416932,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-5093.0,-458.7774015399707,False,False,False,False,498.81778284345285,False,False,False,False
2023-12-25 17:00:00+00:00,33.69,33.69,33.69,33.69,0.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.735901018627956,-19.039107329596042,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-5093.0,-530.6258139191959,False,False,False,False,491.08417380712024,False,False,False,False
2023-12-26 17:00:00+00:00,33.825,33.865,33.78,33.79,5200.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.75124152592775,-14.230447906104914,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,107.0,-520.740142385565,False,False,False,False,564.0906207248393,False,False,False,False
2023-12-27 17:00:00+00:00,33.815,33.87,33.795,33.87,2976.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.603172464151605,-9.416718378059684,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,3083.0,-464.86820219354075,False,False,False,False,601.4845645895704,False,False,False,False
2023-12-28 17:00:00+00:00,33.815,33.835,33.74,33.74,505.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.70443116599772,-9.416718378059684,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,2578.0,-417.69195099674164,False,False,False,False,599.9886798672514,False,False,False,False
2023-12-29 17:00:00+00:00,33.68,33.68,33.64,33.64,200.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.46601359266493,-9.416718378059684,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,2378.0,-374.3478897409782,False,False,False,False,593.7873049855885,False,False,False,False
2024-01-01 17:00:00+00:00,33.64,33.64,33.64,33.64,0.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.97373521044307,-9.416718378059684,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,2378.0,-331.6758294349165,False,False,False,False,584.5813002571298,False,False,False,False
2024-01-02 17:00:00+00:00,33.64,33.64,33.51,33.515,2021.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.40166703635745,-9.416718378059684,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,357.0,-320.9986847925147,False,False,False,False,606.8513576174844,False,False,False,False
2024-01-03 17:00:00+00:00,33.39,33.39,33.39,33.39,0.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.04253765937656,-2.912268329827498,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,357.0,-310.4870772763517,False,False,False,False,597.4428094373683,False,False,False,False
2024-01-04 17:00:00+00:00,33.57,33.615,33.57,33.595,687.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,33.593333333333334,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.71800364105563,-2.912268329827498,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,1044.0,-289.48727762865633,False,False,False,False,598.8312930119827,False,False,False,False
2024-01-05 17:00:00+00:00,33.595,33.595,33.51,33.525,3400.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,33.5517380311557,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.220616273213885,-2.912268329827498,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-2356.0,-321.52623456464613,False,False,False,False,642.2602652133472,False,False,False,False
2024-01-08 17:00:00+00:00,33.525,33.85,33.525,33.85,351.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,33.56675942616795,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.400258294222695,-11.206561687410115,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-2005.0,-347.6266030210082,False,False,False,False,637.7446021867837,False,False,False,False
2024-01-09 17:00:00+00:00,33.835,33.96,33.835,33.93,812.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,33.61958952380953,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.55992651217251,-6.241981111696646,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-1193.0,-360.7331673152561,False,False,False,False,640.4462362614072,False,False,False,False
2024-01-10 17:00:00+00:00,34.08,34.085,33.9,33.915,958.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,33.67314943084193,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.662458357238144,-3.2224822372140665,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-2151.0,-388.4892422406009,False,False,False,False,645.369550427897,False,False,False,False
2024-01-11 17:00:00+00:00,33.915,33.915,33.915,33.915,0.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,33.67314943084193,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.730812920615236,-1.0587066075697535,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-2151.0,-415.8149904229171,False,False,False,False,635.3638209638985,False,False,False,False
2024-01-12 17:00:00+00:00,33.915,34.13,33.915,34.13,400.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,33.69646564769977,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.98157752367394,3.179631798721502,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-1751.0,-436.51553320705796,False,False,False,False,631.7147694760861,False,False,False,False
2024-01-15 17:00:00+00:00,34.13,34.13,34.13,34.13,0.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,33.69646564769977,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.81542059237975,6.074215623623665,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-1751.0,-456.89513734338266,False,False,False,False,621.9207420423483,False,False,False,False
2024-01-16 17:00:00+00:00,34.01,34.01,33.98,33.98,71.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,33.69958601587065,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.7970472783427,6.074215623623665,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-1822.0,-478.05955381867903,False,False,False,False,613.3793351889784,False,False,False,False
2024-01-17 17:00:00+00:00,33.93,33.93,33.87,33.87,57.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,33.70119729809977,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.08815449245124,6.074215623623665,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-1879.0,-499.77956073621885,False,False,False,False,604.7532989844981,False,False,False,False
2024-01-18 17:00:00+00:00,33.86,33.86,33.73,33.83,100.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,33.7027401501853,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.805394172161996,14.20077759541958,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-1979.0,-522.7132109573628,False,False,False,False,596.9276664421027,False,False,False,False
2024-01-19 17:00:00+00:00,33.83,34.02,33.82,34.02,754.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,33.727634387351785,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.01562695649774,14.20077759541958,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-1225.0,-533.6013782293417,False,False,False,False,599.3628964197444,False,False,False,False
2024-01-22 17:00:00+00:00,34.18,34.21,34.16,34.16,4179.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,33.88707919109525,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.75251870912701,14.20077759541958,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,2954.0,-479.53003903198754,False,False,False,False,654.8611460876554,False,False,False,False
2024-01-23 17:00:00+00:00,34.18,34.27,34.18,34.23,2301.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,33.94261513859275,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.43863277073304,14.20077759541958,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,5255.0,-390.6225965663753,False,False,False,False,680.3826787064513,False,False,False,False
2024-01-24 17:00:00+00:00,34.3,34.36,34.285,34.34,700.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,33.96089562175581,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.47548465359948,7.868543639687694,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,5955.0,-292.2408508831757,False,False,False,False,680.6868232226303,False,False,False,False
2024-01-25 17:00:00+00:00,34.47,34.665,34.47,34.665,500.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,33.98182241868588,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.14133419247048,12.452359057327826,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,6455.0,-187.63246559816525,False,False,False,False,677.8854771261554,False,False,False,False
2024-01-26 17:00:00+00:00,34.64,34.73,34.63,34.66,808.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,34.01657430443256,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.12481664030688,15.392550428198518,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,5647.0,-97.17304752687586,False,False,False,False,679.902756550556,False,False,False,False
2024-01-29 17:00:00+00:00,34.68,34.68,34.67,34.67,400.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,34.03251699235344,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.18822803953175,17.53120504672721,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,6047.0,-1.9145506659940708,False,False,False,False,675.563178929617,False,False,False,False
