date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_126,Gap_Up_aVWAP_110,Gap_Up_aVWAP_102,Gap_Up_aVWAP_88,Gap_Up_aVWAP_82,Gap_Up_aVWAP_79,Gap_Up_aVWAP_74,Gap_Up_aVWAP_73,Gap_Down_aVWAP_117,Gap_Down_aVWAP_116,Gap_Down_aVWAP_115,Gap_Down_aVWAP_90,Gap_Down_aVWAP_70,Gap_Down_aVWAP_55,Gap_Down_aVWAP_10,aVWAP_OB_bull_124,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-02-24 00:00:00+00:00,21.2951992924,21.5165245102,20.5361344821,21.4904964564,8671,,,,,,,,,,,,,,,21.115952761566664,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,21.319773103318486,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.64869976844818,1.3895699294124881,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-12126,-812.9535452779286,False,False,False,False,2573.6166443754278,False,False,False,False
2023-03-03 00:00:00+00:00,21.5580826362,21.5772566358,21.2041878641,21.3776214629,12102,,,,,,,,,,,,,,,21.308529286216338,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,21.401871420019315,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.29085604495042,1.3895699294124881,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-24,-754.512541924008,False,False,False,False,3279.422818866137,False,False,False,False
2023-03-10 00:00:00+00:00,20.9665517325,21.6032846897,20.9665517325,21.6032846897,7403,,,,,,,,,,,,,,,21.274443002282794,,#000000,0.0,0.0,,21.355747000190917,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.656590502683486,1.3895699294124881,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-7427,-1248.7708721518593,False,False,False,False,3584.872980431608,False,False,False,False
2023-03-17 00:00:00+00:00,21.2419285422,22.2626620537,21.0219914872,21.0219914872,5868,,,,,,,,,,,,,,,21.314848448680053,,#000000,0.0,0.0,,21.423297456622645,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.42262418170973,11.619249139666536,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-1559,-1271.750807548018,False,False,False,False,3753.993500399637,False,False,False,False
2023-03-24 00:00:00+00:00,21.3992247476,21.4710621762,21.2727284059,21.366082359,2287,,,,,,,,,,,,,,,21.319012944130495,,#000000,0.0,0.0,,21.41170763458268,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.58066448187786,11.619249139666536,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,728,-1123.6211181000167,False,False,False,False,3645.327315184849,False,False,False,False
2023-03-31 00:00:00+00:00,21.7957187678,21.7957187678,21.3585342234,21.4557923846,4604,,,,,,,,,,,,,,,21.356238327413795,,#000000,0.0,0.0,,21.45139099396295,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.89596595215252,11.619249139666536,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,5332,-645.4269612037193,False,False,False,False,3716.3401066526376,False,False,False,False
2023-04-07 00:00:00+00:00,21.8599213006,21.9416493896,21.7681290307,21.8405737806,2700,,,,,,,,,,,,,,,21.38719710511043,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,21.486709625259845,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.86322168344639,11.619249139666536,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,8032,-2.654593707147569,False,False,False,False,3641.055654307998,False,False,False,False
2023-04-14 00:00:00+00:00,21.9100686843,21.959695507,21.7701245148,21.803093383,4890,,,,,,,,,,,,,,,21.436854492991994,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,21.537019936775454,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.518219965475396,11.619249139666536,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,12922,954.7272280489374,False,False,False,False,3733.5700502851832,False,False,False,False
2023-04-21 00:00:00+00:00,21.9329733717,21.9329733717,21.8982692999,21.9122376888,200,,,,,,,,,,,,,,,21.438843413894098,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,21.538973575953182,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.818697663930806,11.619249139666536,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,13122,1856.006692637905,False,False,False,False,3471.8241206344287,False,False,False,False
2023-04-28 00:00:00+00:00,22.0111442934,22.0111442934,21.6577700824,21.9329733717,3800,,,,,,,,,,,,,,,21.471725584445057,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,21.56929113955748,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.15989896822551,11.619249139666536,False,False,True,False,True,,1,,,False,False,False,False,,,False,False,False,False,16922,2972.006196886949,False,False,False,False,3496.133445031878,False,False,False,False
2023-05-05 00:00:00+00:00,21.9522341315,22.0431587996,21.741667176,22.0431587996,1283,,,,,,,,,,,,,,,21.482231930111624,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,21.578777397290423,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.59887717916495,11.619249139666536,False,False,True,False,True,,1,,,False,False,False,False,,,False,False,False,False,15639,3910.3020341545825,False,False,False,False,3332.197634288776,False,False,False,False
2023-05-12 00:00:00+00:00,21.873195608,21.9676774435,21.8722412461,21.9245576343,800,,,,,,,,,,,,,,,21.48841621816351,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,21.584236109129467,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.21706011469125,11.619249139666536,False,False,True,False,True,,1,,,False,False,False,False,,,False,False,False,False,14839,4719.835216809799,False,False,False,False,3144.627439156274,False,False,False,False
2023-05-19 00:00:00+00:00,22.0484511706,22.0543508628,21.837884215,21.9006118248,0,,,,,,,,,,,,,,,21.48841621816351,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,21.584236109129467,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.98152728969691,11.619249139666536,False,False,True,False,True,,1,,,False,False,False,False,,,False,False,False,False,14839,5469.402978527592,False,False,False,False,2911.692073292846,False,False,False,False
2023-05-26 00:00:00+00:00,22.0574742292,22.1064937307,21.8548892102,22.1064937307,500,,,,,,,,,,,,,,,21.493114896261094,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,21.588732659951564,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.579563895968775,11.619249139666536,False,False,True,False,True,,1,,,False,False,False,False,,,False,False,False,False,15339,6200.4842393774,False,False,False,False,2733.0482160118945,False,False,False,False
2023-06-02 00:00:00+00:00,22.3251293829,22.3580982511,22.054437623,22.0566066275,400,,,,,,,,,,,,,,,21.498539509093398,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,21.59446717267654,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.434486401875134,3.8837258392985987,False,False,True,False,True,,1,,,False,False,False,False,,,False,False,False,False,15739,6907.040962386482,False,False,False,False,2560.229829640643,False,False,False,False
2023-06-09 00:00:00+00:00,22.3617421787,22.3617421787,22.2638766962,22.3109007135,4,,,,,,,,,,,,,,,21.49859935783544,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,21.59453162679803,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.93767115831224,5.719831196160946,False,False,True,False,True,,1,,,False,False,False,False,0.34282819684298105,0.34282819684298105,False,False,False,False,15743,7561.556446654149,False,False,False,False,2370.879471889484,False,False,False,False
2023-06-16 00:00:00+00:00,22.8069954197,22.9307154357,22.540294628,22.540294628,890,,,,,,,,,,,,,,,21.518493242182366,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,21.90273358507335,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.8387167379339,8.84552192975623,False,False,True,False,True,,0,1.1953630276153702,0.8824993323239093,False,False,False,False,0.3428282110811929,0.34282820396208696,False,False,False,False,16633,8233.515228383472,False,False,False,False,2261.184696193967,False,False,False,False
2023-06-23 00:00:00+00:00,22.5845423196,22.7918991485,22.5845423196,22.7918991485,656,,,,,,,,,,,,,,,21.531544351954388,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,21.90241641151095,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.88239867969175,9.183702630213041,False,False,True,False,True,,0,1.1281004451641454,0.8356141870374975,False,False,False,False,0.32247274818620064,0.3326504760741438,False,False,False,False,15977,8807.10669294766,False,False,False,False,2142.282126105525,False,False,False,False
2023-06-30 00:00:00+00:00,22.9085048297,22.9085048297,22.5333538137,22.5333538137,1975,,,,,,,,,,,,,,,21.573428086893845,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,21.9469210940078,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.14028871829174,10.718569545229094,False,False,True,False,True,,0,1.1370517997414078,0.8061250075634355,False,False,False,False,0.33652499821947474,0.3345877371468092,False,False,False,False,17952,9484.50619717376,False,False,False,False,2129.890857505116,False,False,False,False
2023-07-07 00:00:00+00:00,22.7172853942,22.9088518705,22.7172853942,22.9088518705,85,,,,,,,,,,,,,,,21.5751645392087,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,21.948509997682102,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.49075710408809,10.718569545229094,False,False,True,False,True,,0,1.156805097261426,0.8137155093583673,False,False,False,False,0.3428282129623609,0.33870797505458505,False,False,False,False,17867,10105.431664049778,False,False,False,False,1978.4174606528852,False,False,False,False
2023-07-14 00:00:00+00:00,23.0886189623,23.1123044913,22.7454824525,22.7454824525,496,,,,,,,,,,,,,,,21.586870807842928,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,21.965169437617924,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.35845299723141,11.517127232225008,False,False,True,False,True,,0,1.1317222868467023,0.8181277704470624,False,False,False,False,0.3428282154859505,0.34076809527026775,False,False,False,False,18363,10717.103392638684,False,False,False,False,1868.6087598637826,False,False,False,False
2023-07-21 00:00:00+00:00,23.2824412033,23.4252484587,23.2058319648,23.2058319648,3954,,,,,,,,,,,,,,,21.693709694230915,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,22.11814900066145,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.57564462698502,12.995065103101894,False,False,True,False,True,,0,1.1637627619249824,0.7938533287933073,False,False,False,False,0.3428282220611169,0.3417981586656923,False,False,False,False,22317,11576.354993183968,False,False,False,False,2023.082185059058,False,False,False,False
2023-07-28 00:00:00+00:00,23.4982137696,23.4982137696,23.320962723,23.3548859531,848,,,,,,,,,,,,,,,21.716687160907014,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,22.146480006066074,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.05543326547152,14.696383196341841,False,False,True,False,True,,0,1.1551066735486628,0.8111178108404219,False,False,False,False,0.34282822333787977,0.34231319100178603,False,False,False,False,23165,12434.773141837006,False,False,False,False,1936.0390602398686,False,False,False,False
2023-08-04 00:00:00+00:00,23.173036617,23.5035061406,23.173036617,23.5021179777,1406,,,,,,,,,,,,,,,21.750148729764344,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,22.561023356285652,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.7227855309617,14.696383196341841,False,False,True,False,True,,0,1.1475069570383325,0.8423812716319595,False,False,False,False,0.3208220883143777,0.3315676396580819,False,False,False,False,21759,13125.456612812042,False,False,False,False,1896.7769076295078,False,False,False,False
2023-08-11 00:00:00+00:00,23.0452388726,23.2909437009,23.0452388726,23.2517280997,214,,,,,,,,,,,,,,,21.75461108719038,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,22.55854283949447,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.9174474742264,14.696383196341841,False,False,True,False,True,,0,1.1084079209990045,0.8551964012359378,False,False,False,False,0.26945947163523437,0.30051355564665816,False,False,False,False,21545,13749.126493344484,False,False,False,False,1772.1267663236185,False,False,False,False
2023-08-18 00:00:00+00:00,22.7106916205,23.107792962,22.7106916205,23.107792962,5,,,,,,,,,,,,,,,21.754693494153262,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,22.558233768383726,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.59804853585541,20.58777128685098,False,False,True,False,False,,0,1.0748169138606625,0.8711864718566551,False,False,False,False,0.19382976137846947,0.2471716585125638,False,False,False,False,21540,14326.228234578224,False,False,False,False,1641.2284873366839,False,False,False,False
2023-08-25 00:00:00+00:00,22.751989466,22.8800474909,22.6617588793,22.7768028773,5118,,,,,,,,,,,,,,,21.82732934335689,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,22.70805948762324,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.409388983944424,18.405660567745528,False,False,True,False,False,,0,1.1958046247449365,0.8488070168170088,False,False,False,False,0.13236882550754547,0.18977024201005466,False,False,False,False,26658,15239.692809794651,False,False,False,False,1898.7671179043368,False,False,False,False
2023-09-01 00:00:00+00:00,23.123756835,23.123756835,22.8400510481,22.8526312742,3728,,,,,,,,,,,,,,,21.887159887567826,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,22.76729397034574,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.365100004719,18.27511584869133,False,False,True,False,False,,0,1.1277413682228266,0.8168433752179258,False,False,False,False,0.19976101279320904,0.19476562740163184,False,False,False,False,30386,16361.641490550603,False,False,False,False,2034.2658499114232,False,False,False,False
2023-09-08 00:00:00+00:00,22.8859471831,23.0484489992,22.8673805047,23.0484489992,2,,,,,,,,,,,,,,,21.887187842692736,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,22.767302676314884,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9457931326495,16.775043772819657,False,False,True,False,False,,0,1.157134752713307,0.8114597047880947,False,False,False,False,0.18581427439577128,0.19028995089870154,False,False,False,False,30384,17400.33471347278,False,False,False,False,1883.7276388068733,False,False,False,False
2023-09-15 00:00:00+00:00,22.8538459167,23.0480151983,22.8538459167,22.9891917966,13,,,,,,,,,,,,,,,21.88736684933051,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,22.767345189499846,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.749026946975206,15.49080783751073,False,False,True,False,False,,0,1.1799261663852056,0.8839225985549778,False,False,False,False,0.18347411789146653,0.18688203439508405,False,False,False,False,30371,18361.12473469702,False,False,False,False,1745.1552211174753,False,False,False,False
2023-09-22 00:00:00+00:00,22.3997431373,22.8561016813,22.3997431373,22.8561016813,12,,,,,,,,,,,,,,,21.887473290711714,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,22.76707537978456,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.54855627676203,12.308678553596195,False,False,True,False,False,,0,1.0810525431899258,0.8088935817954589,False,False,False,False,0.048504437244680204,0.11769323581988213,False,False,False,False,30359,19249.85623583057,False,False,False,False,1616.7733528865513,False,False,False,False
2023-09-29 00:00:00+00:00,22.3031790575,22.4411277429,22.2509494295,22.4411277429,9,,,,,,,,,,,,,,,21.887526658957423,,#000000,0.0,0.0,,22.766734429436827,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.81996906937669,9.653351672424115,False,False,False,False,False,,0,1.0503267324508772,0.9080428354966849,False,False,False,False,-0.11616054121569064,0.0007663473020957448,False,False,False,False,30350,20072.089107250526,False,False,False,False,1497.6790304505105,False,False,False,False
2023-10-06 00:00:00+00:00,22.3399653736,22.3399653736,22.0799451157,22.282616895,6,,,,,,,,,,,,,,,21.887555947907924,,#000000,0.0,0.0,,22.76647443167598,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.06564264396083,7.959908307482593,False,False,False,False,False,,0,0.9675915131850922,0.944116528207343,False,False,False,False,-0.1744086911817939,-0.08682117193984908,False,False,False,False,30356,20833.860284491228,False,False,False,False,1387.1842874541762,False,False,False,False
2023-10-13 00:00:00+00:00,22.4241227477,22.5757795414,22.4241227477,22.4521462857,134,,,,,,,,,,,,,,,21.88860405356083,,#000000,0.0,0.0,,22.762798079276614,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.26918155073466,7.161519372475368,False,False,False,False,False,,0,1.0040597873984527,0.9257046718165981,False,False,False,False,-0.051194240604065556,-0.06900770627195732,False,False,False,False,30490,21549.129893047433,False,False,False,False,1294.3558217168297,False,False,False,False
2023-10-20 00:00:00+00:00,22.0677986906,22.5721356139,22.0677986906,22.5721356139,12,,,,,,,,,,,,,,,21.8886595671584,,#000000,0.0,0.0,,22.762274959399345,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.98670569138509,4.910322629355662,False,False,False,False,False,,0,0.9399453320810883,0.9272619142972093,False,False,False,False,-0.12724752163573388,-0.0981276139538456,False,False,False,False,30478,22210.527678747625,False,False,False,False,1199.3665015896572,False,False,False,False
2023-10-27 00:00:00+00:00,21.650829268,22.1156903097,21.650829268,22.0157425829,5,,,,,,,,,,,,,,,21.888654047937663,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,22.64894905918202,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.719218260034786,1.7529174756150212,False,False,False,True,False,,0,0.9178895877077031,0.9977683100066317,False,False,False,False,-0.34282825441539394,-0.22047793418461978,False,False,False,False,30473,22822.56266550706,True,False,False,False,1110.8949088793124,False,False,False,False
2023-11-03 00:00:00+00:00,22.4352280507,22.4352280507,21.8199248578,21.8199248578,202,,,,,,,,,,,,,,,21.889570303265224,,#000000,0.0,0.0,,22.74379509218552,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.14364448768278,1.7529174756150212,False,False,False,False,False,,0,0.9124809095556085,0.9420817071107347,False,False,False,False,-0.22823724329934403,-0.22435758874198192,False,False,False,False,30675,23404.224690284314,False,False,False,False,1043.5693600734376,False,False,False,False
2023-11-10 00:00:00+00:00,22.6070132061,22.6070132061,22.3835189837,22.4331458064,10,,,,,,,,,,,,,,,21.889655696776977,,#000000,0.0,0.0,,22.74716489237268,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.82442797094789,1.7529174756150212,False,False,False,False,False,,0,0.965947537704839,0.9132137337637206,False,False,False,False,-0.06545556557910442,-0.14490657716054317,False,False,False,False,30685,23943.541379892886,False,False,False,False,967.0086667346644,False,False,False,False
2023-11-17 00:00:00+00:00,22.9926622038,22.9926622038,22.5900949711,22.6140407806,125,,,,,,,,,,,,,,,21.891261464424616,,#000000,0.0,0.0,,22.803857464175156,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.39065930090396,1.7529174756150212,False,False,False,False,True,,0,0.9950566342410342,0.8799191085686348,False,False,False,False,0.06276208808649834,-0.04107224453702241,False,False,False,False,30810,24452.167944345267,False,False,False,False,904.6376543839485,False,False,False,False
2023-11-24 00:00:00+00:00,23.1444925179,23.148396726,23.0854955959,23.1158616587,4,,,,,,,,,,,,,,,21.891326956360047,,#000000,0.0,0.0,,22.805831128143485,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.719837239731106,-2.6041172597148687,False,False,False,False,True,12.788840232575094,0,1.0409074005305219,0.8772674683019681,False,False,False,False,0.20633781439933954,0.08263278493115857,False,False,False,False,30814,24923.414763282653,False,False,False,False,837.9237540592117,False,False,False,False
2023-12-01 00:00:00+00:00,23.3464702157,23.3464702157,23.1346886176,23.1346886176,0,,,,,,,,,,,,,,,21.891326956360047,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,22.805831128143485,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.02403271387077,-0.39782839947344684,False,False,True,False,True,14.512503531163443,0,1.0232597002466421,0.8823541699428745,False,False,False,False,0.2628066617611291,0.17271972334614383,False,False,False,False,30814,25359.7544104469,False,False,False,False,775.8553278326034,False,False,False,False
2023-12-08 00:00:00+00:00,23.3868136992,23.3868136992,23.2061790055,23.2664773303,5000,,,,,,,,,,,,,,,21.980562055293987,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,23.0965738893329,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.79784651330367,1.3043617864331267,False,False,True,False,True,14.852166364708932,0,1.006587451792281,0.8791404254579588,False,False,False,False,0.28887373678090944,0.23079673006352663,False,False,False,False,35814,26134.142972636022,False,False,False,False,1088.7549331783364,False,False,False,False
2023-12-15 00:00:00+00:00,23.8613051207,23.8613051207,23.4344450377,23.4344450377,422,,,,,,,,,,,,,,,21.989636787659098,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,23.116873872291382,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.453374816685,3.8612897554745516,False,False,True,False,True,18.64974846555094,0,1.01664051878106,0.8733709863214776,False,False,False,False,0.34282821244264394,0.2868124712530853,False,False,False,False,36236,26882.42867836669,False,False,False,False,1039.36567886883,False,False,False,False
