date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_176,Gap_Up_aVWAP_70,Gap_Up_aVWAP_54,Gap_Down_aVWAP_184,Gap_Down_aVWAP_92,Gap_Down_aVWAP_38,Gap_Down_aVWAP_35,Gap_Down_aVWAP_34,Gap_Down_aVWAP_24,Gap_Down_aVWAP_19,Gap_Down_aVWAP_14,aVWAP_OB_bear_153,aVWAP_OB_bear_124,aVWAP_OB_bear_109,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-06-03 00:00:00+00:00,30.45,30.45,28.9701,28.9701,9234,,,,,,,,,,27.058284387108458,28.462424524624456,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,30.65651260703757,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.06535145453921,-33.98075700185238,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,32800,21971.575826507207,False,False,False,False,6418.903860978304,False,False,False,False
2022-06-10 00:00:00+00:00,28.17,31.0,28.17,29.74,9346,,,,,,,,,,27.4743153937241,28.55538307916425,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,30.237428154230244,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.67413512618278,-33.98075700185238,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,23454,22081.38502454371,False,False,False,False,6635.725797202133,False,False,False,False
2022-06-17 00:00:00+00:00,27.34,27.66,26.96,27.35,6199,,,,,,,,,27.320000000000004,27.456047445176488,28.44848703209987,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,29.90422024134446,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.6775289467731,-33.98075700185238,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,17255,21723.87502272566,False,False,False,False,6603.375738150124,False,False,False,False
2022-06-24 00:00:00+00:00,25.66,27.47,25.66,27.34,1369,,,,,,,,,27.12885614869627,27.425660248632155,28.407513529653475,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,28.160240079953468,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.860652912589714,-33.98075700185238,False,False,False,True,False,,0,,,False,False,False,False,-0.2782385268189038,-0.2782385268189038,False,False,False,False,15886,21291.439835857094,False,False,False,False,6215.644201990855,False,False,False,False
2022-07-01 00:00:00+00:00,27.25,28.57,27.23,27.8199,4451,,,,,,,,,27.33419585656045,27.445371564263414,28.365901285378023,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,28.365044255632412,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.84781073284581,-33.469354914471594,False,False,False,True,False,,0,0.7942418713536079,1.0876341276317438,False,False,False,False,-0.2151396153640104,-0.2466890710914571,False,False,False,False,20337,21220.74058875657,False,False,False,False,6084.929816658199,False,False,False,False
2022-07-08 00:00:00+00:00,28.78,28.78,26.93,27.25,4013,,,,,,,,,27.54173881403859,27.49169428491806,28.35592380554942,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,28.434247702837553,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.93070283300114,-30.19776944054207,False,False,False,True,False,,0,0.7989482114092009,1.0845908844988796,False,False,False,False,-0.21723667423864196,-0.23196287266504953,False,False,False,False,24350,21452.53758218201,False,False,False,False,5931.453533942777,False,False,False,False
2022-07-15 00:00:00+00:00,26.57,28.78,26.0654,28.78,1259,,,,,,,,,27.51237558267307,27.48468617594067,28.33739699595889,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,28.39282589154607,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.185582503531464,-28.794727758423903,False,False,False,True,False,,0,0.8222749626494024,1.0861382594621516,False,False,False,False,-0.23748145385673028,-0.2347221632608899,False,False,False,False,23091,21573.905168687048,False,False,False,False,5585.34586476183,False,False,False,False
2022-07-22 00:00:00+00:00,29.85,30.293,26.57,26.57,3566,,,,,,,,,27.750363852263828,27.560219377427654,28.360823628701766,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,28.501888032925567,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.94808120993692,-25.070174312059997,False,False,False,True,False,,0,0.8016706606291055,1.0764905543418275,False,False,False,False,-0.1877266400588816,-0.21122440165988576,False,False,False,False,26657,21950.430711747267,False,False,False,False,5435.764689594287,False,False,False,False
2022-07-29 00:00:00+00:00,30.68,30.68,29.55,29.6405,1354,,,,,,,,,27.90599487641259,27.61453846566341,28.39083011039744,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,28.59007555296318,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.49852619883762,-21.70359838067792,False,False,False,True,False,,0,0.8559010245505508,1.076415232940267,False,False,False,False,-0.1083704442563163,-0.15979742295810104,False,False,False,False,28011,22399.361770136362,False,False,False,False,5133.41174962434,False,False,False,False
2022-08-05 00:00:00+00:00,32.73,32.73,30.68,30.68,41851,,,,,,,,,30.611050214895982,29.297314142807036,29.572264009863275,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,30.412845418976225,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.658652748071646,-17.88515780271289,False,False,False,True,True,,0,0.8874370070778562,1.0639385237613752,False,False,False,False,-0.0062028539867212,-0.08300013847241113,False,False,False,False,69862,25915.11275012626,False,False,False,False,7853.233101504018,False,False,False,False
2022-08-12 00:00:00+00:00,36.03,36.71,32.723,33.1204,8791,,,,,,,,,31.159277493033912,29.729926210661045,29.927099480578956,,,,#000000,0.0,0.0,,31.991143454007958,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.73486284895379,-13.331846723619556,False,False,False,False,True,,0,0.9349829540949813,0.9523063505906604,False,False,False,False,0.1457676060938738,0.03138373381073133,False,False,False,False,78653,29821.622916783577,False,False,False,True,7922.697316207425,False,False,False,True
2022-08-19 00:00:00+00:00,33.19,35.6572,33.19,35.419,14964,,,,,,,,,31.645449022398843,30.208217768423363,30.32598265854969,,,,#000000,0.0,0.0,,32.15936680957893,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.79257932057792,-11.778151348022966,False,False,False,False,True,,0,0.9164388211695725,0.9605338682302114,False,False,False,False,0.16583449448761137,0.09860911414917135,False,False,False,False,63689,32330.31751554035,False,False,False,False,8444.275292784652,False,False,False,False
2022-08-26 00:00:00+00:00,31.87,32.55,31.7925,32.03,3504,,,,,,,,32.07083333333334,31.66177108003635,30.255688474304243,30.36498393285831,,,,#000000,0.0,0.0,,32.09912558491166,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.769255421317865,-11.242224257973007,False,False,False,False,True,,0,0.9259208980306427,0.9923447693678428,False,False,False,False,0.06382683966525848,0.08121797690721491,False,False,False,False,60185,34393.62732920403,False,False,False,False,8078.328974800604,False,False,False,False
2022-09-02 00:00:00+00:00,30.4396,31.76,29.93,31.59,3785,,,,,,,30.709866666666663,31.364116522613983,31.623887474326885,30.267856946882613,30.373114717093955,,,,#000000,0.0,0.0,,31.97372250065695,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.944140235223756,-11.242224257973007,False,False,False,False,True,,0,0.9143790422056939,1.0030223291721787,False,False,False,False,0.035774775490353114,0.05849637619878401,False,False,False,False,56400,36023.72900852225,False,False,False,False,7760.304606296855,False,False,False,False
2022-09-09 00:00:00+00:00,31.91,31.91,29.67,29.67,2100,,,,,,,30.871681450014155,31.31920815138282,31.613937844714652,30.28097317886338,30.383317480694508,,,,#000000,0.0,0.0,,31.929022474599556,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.25010549940384,-10.634614296888174,False,False,False,False,True,,0,0.9486741462615674,0.9464319056588322,False,False,False,False,0.03217834206516041,0.04533735913197221,False,False,False,False,58500,37688.63797085394,False,False,False,False,7341.0227836081995,False,False,False,False
2022-09-16 00:00:00+00:00,30.72,31.986,30.54,31.986,3384,,,,,,,30.94846621354335,31.256363683812207,31.596042649700095,30.299443801956993,30.397557757540717,,,,#000000,0.0,0.0,,31.863424198971376,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.77323329223398,-10.545445290572289,False,False,False,False,True,,0,0.9584653793244,0.9654115928737624,False,False,False,False,0.06314464786139436,0.05424100349668329,False,False,False,False,55116,38979.553676716605,False,False,False,False,7047.909984822407,False,False,False,False
2022-09-23 00:00:00+00:00,27.36,29.3054,27.07,29.05,4697,,,,,,27.911799999999996,29.927184443171512,30.357141266933787,31.431683443666667,30.22539599215599,30.329170991454298,,,,#000000,0.0,0.0,,31.601223962479565,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.68803977447909,-10.545445290572289,False,False,False,False,True,,0,0.8781533763259206,0.9873198940887898,False,False,False,False,-0.13868219606416685,-0.04222059628374178,False,False,False,False,50419,39826.92007103389,False,False,False,False,6873.768504465192,False,False,False,False
2022-09-30 00:00:00+00:00,26.23,27.18,26.03,26.89,9755,,,,,,26.945344907279267,28.50956780630384,28.96792131986532,31.01180486025393,29.99875501960201,30.121126715941585,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,30.021656325878986,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.674880085687896,-10.545445290572289,False,False,False,True,True,,0,0.8561389617459296,1.0421438115504527,False,False,False,False,-0.23972023766200082,-0.1409704169728713,False,False,False,False,40664,39888.925991698045,True,False,False,False,7087.193059689992,True,False,False,False
2022-10-07 00:00:00+00:00,31.4825,31.91,27.11,27.11,7193,,,,,,28.016121603141602,28.89533174074314,29.218620647142,30.962121178331348,30.00596271221668,30.122904040985315,,,,#000000,0.0,0.0,,30.345316121926956,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.34798963993521,-10.545445290572289,False,False,False,False,True,,0,0.8985525311229181,0.9287141054206073,False,False,False,False,-0.03281492292692028,-0.08689266994989579,False,False,False,False,47857,40479.15369601671,False,False,False,False,7095.030610824067,False,False,False,False
2022-10-14 00:00:00+00:00,32.7,33.35,30.7,31.4825,7422,,,,,,29.097204806137544,29.544808676787703,29.756357204429573,31.035843666237323,30.100690050220965,30.203823503452096,,,,#000000,0.0,0.0,,30.726347197916816,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.149166226624914,-9.700253731394668,False,False,False,False,True,,0,0.9674195069276512,0.8931544767379963,False,False,False,False,0.14342433426080878,0.028265832155456493,False,False,False,False,55279,41575.438607422875,False,False,False,False,7119.250565577839,False,False,False,False
2022-10-21 00:00:00+00:00,33.29,33.858,32.94,33.7075,7563,,,,,,29.977895170625175,30.173895584508013,30.308439435526857,31.164088545644454,30.235216836072553,30.32170613977954,,,,#000000,0.0,0.0,,31.077361046834888,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.73036066838002,-7.864612792664289,False,False,False,False,True,,0,1.0133180145631822,0.8864382306820477,False,False,False,False,0.24285754116396904,0.13556168665971277,False,False,False,False,62842,43150.73945131748,False,False,False,False,7152.120894053554,False,False,False,False
2022-10-28 00:00:00+00:00,32.56,34.3661,32.5,33.17,15786,,,,,,30.9308310115232,30.933480937559104,30.994615220870596,31.36815790513661,30.46560567198201,30.525515215978178,,,,#000000,0.0,0.0,,31.479727584090455,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.429355275566294,-6.890362393483002,False,False,False,False,True,,0,1.0236940823191862,0.8438861491506983,False,False,False,False,0.2453744656332979,0.19046807614650535,False,False,False,False,47056,43440.01801047914,False,False,False,False,7791.667494494031,False,False,False,False
2022-11-04 00:00:00+00:00,34.42,34.44,31.48,31.85,15905,,,,,,31.516512809141165,31.448653240967477,31.47553709234551,31.563874476894135,30.68605590664429,30.723767057530026,,,,#000000,0.0,0.0,,31.77240552847161,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.90092794191385,-5.174153053001255,False,False,False,False,True,,0,1.0570815298429788,0.824946685561232,False,False,False,False,0.21066431881168537,0.20056619747909538,False,False,False,False,62961,44886.016676369574,False,False,False,False,8392.655087494473,False,False,False,False
2022-11-11 00:00:00+00:00,33.29,35.1159,31.91,34.6,48640,,,,,,32.315855686653386,32.2154490240038,32.21154308276936,31.983032608905493,31.193741668404645,31.190390244870606,,,,#000000,0.0,0.0,,32.653552422565525,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.24907579040007,-4.547196445799585,False,False,False,False,True,,0,1.1014704977542609,0.7727604134621301,False,False,False,False,0.24187704668456222,0.2212216220818288,False,False,False,False,14321,42621.94136700887,False,False,False,False,11373.939895828215,False,False,False,False
2022-11-18 00:00:00+00:00,32.255,33.2,32.22,33.0,1206,,,,,,32.318330388066606,32.21869393499482,32.21473713380174,31.986204222493445,31.199953652822394,31.19619511879587,,,,#000000,0.0,0.0,,32.64900974359942,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.865875415987425,-4.547196445799585,False,False,False,False,True,,0,1.1136437895281694,0.8232470116299762,False,False,False,False,0.16913487202416788,0.19517824705299835,False,False,False,False,13115,40436.242006489694,False,False,False,False,10620.759162803903,False,False,False,False
2022-11-25 00:00:00+00:00,32.5,32.5,31.13,31.13,2837,,,,,,32.31188294298811,32.214875046760774,32.21110218473031,31.9869356289731,31.208889521337518,31.20456804454262,,,,#000000,0.0,0.0,,32.60567732961865,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.73872181406336,-4.435590112614619,False,False,False,False,True,,0,1.0478825746305664,0.8553274488412841,False,False,False,False,0.09536316841457507,0.1452707077337867,False,False,False,False,15952,38622.59445045342,False,False,False,False,10044.184410003614,False,False,False,False
2022-12-02 00:00:00+00:00,34.55,34.55,32.43,32.47,5094,,,,,,32.37374917630203,32.27615561375126,32.270974911728636,32.028651511181295,31.258072809023634,31.250581361836627,,,,#000000,0.0,0.0,,32.930084899109985,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.83672580446265,-3.053662222049283,False,False,False,False,True,,1,1.0374022090971098,0.834679193497999,False,False,False,False,0.23492271676292473,0.19009671224835573,False,False,False,False,21046,37320.624491160575,False,False,False,False,9677.50408333668,False,False,False,False
2022-12-09 00:00:00+00:00,32.6,33.304216,32.1957,33.304216,1143,,,,,,32.37667962079309,32.27970423384856,32.27447701631742,32.03201944319546,31.264087804718063,31.256230206085576,,,,#000000,0.0,0.0,,32.911576760361,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.34604908298505,-3.053662222049283,False,False,False,False,True,0.0,1,1.0264861924355122,0.8424493590758033,False,False,False,False,0.1724654447493122,0.18128107849883396,False,False,False,False,19903,36030.43008440794,False,False,False,False,9045.31859568211,False,False,False,False
2022-12-16 00:00:00+00:00,32.755,32.755,32.6,32.6,848,,,,,,32.37884219797172,32.282319570970266,32.27705876410482,32.034508846152605,31.268528417457116,31.260402446258514,,,,#000000,0.0,0.0,,32.900357320480175,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.09040845409301,-3.053662222049283,False,False,False,False,True,0.0,1,1.0454811986431218,0.8013974103886432,False,False,False,False,0.1664286789882085,0.17385487874352124,False,False,False,False,20751,34898.62044852587,False,False,False,False,8438.10981081677,False,False,False,False
2022-12-23 00:00:00+00:00,32.755,32.755,32.755,32.755,887,,,,,,32.38142912864409,32.285352357259455,32.28004950037978,32.037292688940575,31.273310235649113,31.26489624991865,,,,#000000,0.0,0.0,,32.891651879366776,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.9078080048844,-3.053662222049283,False,False,False,False,True,0.0,0,1.072079643720998,0.7918905694719832,False,False,False,False,0.17207927567142473,0.17296707720747298,False,False,False,False,20751,33850.64856344988,False,False,False,False,7878.768343348861,False,False,False,False
2022-12-30 00:00:00+00:00,30.925,32.755,30.8976,32.755,763,,,,,,32.376397533221834,32.28118362177717,32.276011654429105,32.03559851211093,31.27400717612495,31.26556947490683,,,,#000000,-1.0,31.232533,,32.59306132262404,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.53838133779132,-3.053662222049283,False,False,False,False,True,0.0,0,1.0406841860399545,0.835082967954773,False,False,False,False,0.09512195078999085,0.1340445139987319,False,False,False,False,19988,32823.78570689804,False,False,False,False,7351.674391989686,False,False,False,False
