date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_539,Gap_Up_aVWAP_534,Gap_Up_aVWAP_523,Gap_Up_aVWAP_520,Gap_Up_aVWAP_504,Gap_Up_aVWAP_499,Gap_Up_aVWAP_485,Gap_Up_aVWAP_480,Gap_Up_aVWAP_479,Gap_Up_aVWAP_467,Gap_Down_aVWAP_536,Gap_Down_aVWAP_516,Gap_Down_aVWAP_509,Gap_Down_aVWAP_490,Gap_Down_aVWAP_487,Gap_Down_aVWAP_483,Gap_Down_aVWAP_478,Gap_Down_aVWAP_473,Gap_Down_aVWAP_469,Gap_Down_aVWAP_466,aVWAP_OB_bull_521,aVWAP_OB_bull_384,aVWAP_OB_bull_219,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-03 00:00:00+00:00,47.0,47.0,47.0,47.0,0,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,0.0,False,False,False,False
2022-01-04 00:00:00+00:00,47.0,47.0,47.0,47.0,41164,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,1614.2745098039215,False,False,False,False
2022-01-05 00:00:00+00:00,47.0,47.0,47.0,47.0,0,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,1550.9696270665129,False,False,False,False
2022-01-06 00:00:00+00:00,47.0,47.0,47.0,47.0,0,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,1490.147288750179,False,False,False,False
2022-01-07 00:00:00+00:00,47.0,47.0,47.0,47.0,0,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,1431.7101401717407,False,False,False,False
2022-01-10 00:00:00+00:00,47.0,47.0,47.0,47.0,0,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,1375.5646444787312,False,False,False,False
2022-01-11 00:00:00+00:00,47.0,47.0,47.0,47.0,41164,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,2935.895442734467,False,False,False,False
2022-01-12 00:00:00+00:00,47.0,47.0,47.0,47.0,0,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,2820.7622881174293,False,False,False,False
2022-01-13 00:00:00+00:00,48.25,48.25,47.25,47.25,6533,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,6533,256.19607843137254,False,False,False,False,2966.3402376030203,False,False,False,False
2022-01-14 00:00:00+00:00,48.0,48.0,48.0,48.0,4500,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.98907103825137,25.95628415300547,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,2033,325.87466359092656,False,False,False,False,3026.4837576970194,False,False,False,False
