date,Close,High,Low,Open,Volume,Gap_Down_aVWAP_31,aVWAP_OB_bear_47,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-09-27 00:00:00+00:00,39.6224953696,45.7599004376,38.3004181372,38.8260633019,2198617,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,38.82862914429907,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.47057248778725,27.974671579456967,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,11606551,4582056.729979008,False,False,False,False,2213734.3624264174,False,False,False,False
2024-10-04 00:00:00+00:00,45.4464048649,46.412078747,37.6413706012,39.3736103485,2187825,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,40.00856798337806,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.64320622895131,27.974671579456967,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,13794376,5264450.749980563,False,False,False,False,2211815.150394831,False,False,False,False
2024-10-11 00:00:00+00:00,48.8013749502,49.7670488324,43.5947003074,46.1233721225,1210304,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,40.973816201289864,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.22195964882988,27.974671579456967,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,15004680,5985949.212944966,False,False,False,False,2137629.139254473,False,False,False,False
2024-10-18 00:00:00+00:00,54.4261764286,56.5864984123,48.9905275663,49.7770042332,1830367,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,43.01418210411531,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.32443438047869,23.186030407033073,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,16835047,6789586.086060153,False,False,False,False,2114868.980791179,False,False,False,False
2024-10-25 00:00:00+00:00,51.997058622,57.1538567066,51.0413401407,53.6496551626,1774596,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,44.44134393265253,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.06540133205525,23.186030407033073,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,15060451,7402242.746351994,False,False,False,False,2089663.5748066471,False,False,False,False
2024-11-01 00:00:00+00:00,56.0389513657,57.9802545308,51.7083519975,51.7680844025,1183466,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,45.34744129949505,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.6299840276344,23.401694687006852,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,16243917,8057181.57995555,False,False,False,False,2022537.8285246731,False,False,False,False
2024-11-08 00:00:00+00:00,75.1632763921,75.1632763921,55.4217165133,56.2977917878,2449592,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,48.79060811668155,,0.0,0.0,0.0,0.0,1.0,61.7234852492,57.9802545308,21.0,81.14695508807925,25.854835003764606,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,18693509,8845057.685144028,False,False,False,False,2054171.4708561788,False,False,False,False
2024-11-15 00:00:00+00:00,68.5628456308,78.0602980385,61.7234852492,77.6521266038,2388960,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,51.395446313827435,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.93328149633084,25.854835003764606,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,16304549,9397612.597355582,False,False,False,False,2078970.6211631284,False,False,False,False
2024-11-22 00:00:00+00:00,77.1145349581,77.1145349581,57.6417709021,67.8161905673,4111787,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,54.820815916281106,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.01250729351959,25.854835003764606,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,20416336,10213814.330884797,False,False,False,False,2229549.6121880817,False,False,False,False
2024-11-29 00:00:00+00:00,75.6610464345,80.4555674822,72.9282889021,78.6178004859,2416873,,,"rgba(38, 166, 154, 0.5)",1.0,84.1172,,63.35692524374127,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.48607194444115,25.854835003764606,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,17999463,10790529.047115553,False,False,False,False,2243425.418692668,False,False,False,False
2024-12-06 00:00:00+00:00,63.9170450752,77.3572476307,63.0596334582,76.4176568988,2977234,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,62.62395997940798,,0.0,0.0,0.0,0.0,-1.0,72.9282889021,65.6318683092,27.0,75.07898872859842,30.3423653598293,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,15022229,11103988.30288477,False,False,False,False,2297781.6099006184,False,False,False,False
2024-12-13 00:00:00+00:00,60.0487228963,65.6318683092,58.3737792724,64.1064732231,2128197,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,61.7906083421982,,0.0,0.0,0.0,0.0,-1.0,63.0596334582,60.8040427114,26.0,70.8350316472567,26.31525827514031,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,12894032,11236584.132300714,False,False,False,False,2285219.786945017,False,False,False,False
2024-12-20 00:00:00+00:00,58.1145618068,60.8040427114,52.0728008778,59.8393549433,2555509,,,"rgba(38, 166, 154, 0.5)",-1.0,53.18503,,59.7909902399722,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.2687877637363,23.0244405916265,False,False,True,False,False,,0,,,False,False,False,False,0.0900660490014915,0.0900660490014915,False,False,False,False,10338523,11170061.085463624,False,False,False,False,2305241.2101342753,False,False,False,False
2024-12-27 00:00:00+00:00,64.6049683493,64.6348780569,55.8513939341,58.8224248859,1290981,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,60.13344859835239,,0.0,0.0,0.0,0.0,1.0,61.3647500293,60.8040427114,31.0,65.91756860316679,21.86805733784489,False,False,True,False,False,,0,1.1726491584347087,0.8067098743570195,False,False,False,False,0.11612266898731438,0.10309435899440295,False,False,False,False,11629504,11204093.8939478,False,False,False,False,2230110.824198403,False,False,False,False
2025-01-03 00:00:00+00:00,69.7893176613,69.8640919302,61.3647500293,63.6677975121,2097517,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,61.19043159465361,,0.0,0.0,0.0,0.0,1.0,69.2238247902,64.6348780569,29.0,65.80023049083312,21.81333100818462,False,False,True,False,False,,0,1.1895161159700494,0.817171987630141,False,False,False,False,0.1779776256116102,0.14053599230300656,False,False,False,False,13727021,11390977.383285,False,False,False,False,2220289.059442966,False,False,False,False
2025-01-10 00:00:00+00:00,73.4781815948,77.1371358208,69.2238247902,73.7573388654,2659176,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,62.90326943382594,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.2776700055447,21.81333100818462,False,False,True,False,False,,0,1.2019253289080425,0.7913206859255489,False,False,False,False,0.2890088929254082,0.2147724426142074,False,False,False,False,16386197,11760993.651189815,False,False,False,False,2252799.2031879313,False,False,False,False
2025-01-17 00:00:00+00:00,74.5250213597,76.7522975834,66.3497012908,72.7304389056,1740440,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,63.62194662370289,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.77689147514823,21.81333100818462,False,False,True,False,False,,0,1.1821118012613736,0.7940491063081168,False,False,False,False,0.2642069742700098,0.2394897084421086,False,False,False,False,18126637,12232522.788138717,False,False,False,False,2214846.6696184548,False,False,False,False
2025-01-24 00:00:00+00:00,77.4561727015,84.4450743701,74.1760747714,76.7682494274,2917358,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,69.76753160009054,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.5773161870153,21.81333100818462,False,False,True,False,False,,0,1.2038126350712557,0.7618131532772429,False,False,False,False,0.3428282528971219,0.2911589806696152,False,False,False,False,21043995,12885224.433461774,False,False,False,False,2266884.5459430134,False,True,False,False
2025-01-31 00:00:00+00:00,64.674757667,74.0265262336,61.3448102243,74.0265262336,6630447,66.68203137496666,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,67.48773734905656,,0.0,0.0,0.0,0.0,-1.0,74.1760747714,70.5071506429,33.0,64.47153416816315,20.2662689833557,False,False,True,False,False,,0,1.1209606358180448,0.8159206619493579,False,False,False,False,0.17447194894664422,0.2328154648081297,False,False,False,False,14413548,12998433.58653868,False,False,False,False,2590111.3943916787,False,False,False,False
2025-02-07 00:00:00+00:00,65.2231023057,70.5071506429,60.4176092896,62.4913490144,3716333,66.21531200906425,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,66.97762453591002,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.35741200088867,18.172767758077114,False,False,True,False,False,,0,1.1206796222662716,0.8307683107314123,False,False,False,False,0.12771451867488348,0.1802649917415066,False,False,False,False,18129881,13378540.80235063,False,False,False,False,2673535.217029332,False,False,False,False
2025-02-14 00:00:00+00:00,69.7893176613,73.4383019847,65.6617780167,65.9010556773,2365865,66.8507592969756,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,67.14156782441493,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.70544067913643,17.481374092992738,False,False,True,False,False,,0,1.1199216560759906,0.8324331539105869,False,False,False,False,0.18577903489074304,0.18302201331612483,False,False,False,False,20495746,13905741.187361693,False,False,False,False,2650744.830582715,False,False,False,False
2025-02-21 00:00:00+00:00,65.0137343527,75.9905970306,65.0137343527,70.7863079136,2314597,67.13138511305111,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,67.20428866894517,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.99190986329672,15.741120302439086,False,False,True,False,False,,1,1.1038891510984665,0.8485690116710729,False,False,False,False,0.20059285577650035,0.1918074345463126,False,False,False,False,18181149,14222438.062371938,False,False,False,False,2625844.9912802917,False,False,False,False
2025-02-28 00:00:00+00:00,68.9717856544,69.6098594159,58.5931171279,65.9509051899,2736850,66.91469618578859,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,67.55133466683773,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.53538076981921,15.199266453134172,False,False,True,False,False,,1,1.0754127416646546,0.8789533943663076,False,False,False,False,0.10234237154748003,0.14707490304689633,False,False,False,False,20917999,14718405.539233275,False,False,False,False,2634067.584518789,False,False,False,False
2025-03-07 00:00:00+00:00,67.6259444444,69.7793477588,58.9779722222,69.1612138023,3915241,66.65217769355665,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,67.26182673165741,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.84865729095645,14.396273184539567,False,False,True,False,False,,1,1.085728931663944,0.8623035358031106,False,False,False,False,0.10654320720989316,0.12680905512839474,False,False,False,False,17002758,14887616.832623404,False,False,False,False,2728969.3189988784,False,False,False,False
2025-03-14 00:00:00+00:00,72.4692083333,72.5191388889,64.5602083333,65.9283055556,2279110,66.95633316173698,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,67.63297938833341,,0.0,0.0,0.0,0.0,1.0,71.4006944444,69.7793477588,39.0,59.300400923530255,14.396273184539567,False,False,True,False,False,,1,1.1095664452574225,0.8542254065514823,False,False,False,False,0.15504178658586878,0.14092542085713178,False,False,False,False,19281868,15213116.919095743,False,False,False,False,2695646.406480443,False,False,False,False
2025-03-21 00:00:00+00:00,76.9429861111,84.0930416667,71.4006944444,72.3993055556,3148820,68.17865104149594,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,71.16178313431851,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.422975948753766,14.396273184539567,False,False,True,False,False,,1,1.1149802530871777,0.8262286516260035,False,False,False,False,0.31207014388050613,0.22649778236881896,False,False,False,False,22430688,15747751.81397754,False,False,False,False,2729214.820815225,False,False,False,False
2025-03-28 00:00:00+00:00,69.5932083333,82.5651666667,67.4407020833,78.6006805556,4093408,68.83739234568128,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,71.0208249598208,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.224142951349876,14.359561303721918,False,False,True,False,False,,1,1.0915215652587285,0.8526579530361019,False,False,False,False,0.2594125649448726,0.24295517365684577,False,False,False,False,18337280,15939568.71664587,False,False,False,False,2830266.167421505,False,False,False,False
2025-04-04 00:00:00+00:00,59.5571666667,75.4550555556,55.9621666667,67.1765694444,4351939,68.20340695318633,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,69.30470574483861,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.127880282820406,11.258469833941213,False,False,True,False,False,,1,1.0505543508376671,0.8850897012101181,False,False,False,False,0.0549286527678806,0.1489419132123632,False,False,False,False,13985341,15794811.108005434,False,False,False,False,2942982.67353843,False,False,False,False
2025-04-11 00:00:00+00:00,65.5987638889,70.6717083333,54.46425,55.0734027778,3151796,67.8267681703112,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,67.41892987194336,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.133021393128175,10.23415477708479,False,False,True,False,False,,1,1.0238558036798795,0.9162596858242182,False,False,False,False,-0.0868562971175101,0.031042808047426547,False,False,False,False,17137137,15894242.655560588,False,False,False,False,2958450.327350398,False,False,False,False
2025-04-18 00:00:00+00:00,68.9540972222,70.8414722222,64.9846180556,67.5760138889,1117107,67.83892331189901,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,67.70571440400428,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.05560033773733,10.058710098551224,False,False,True,False,False,,1,1.041953000985676,0.9388060449058439,False,False,False,False,0.03165747668219717,0.03135014236481186,False,False,False,False,18254244,16069057.569963507,False,False,False,False,2822054.5253244424,False,False,False,False
2025-04-25 00:00:00+00:00,71.9,72.3993055556,63.5016805556,67.3663055556,1564538,67.89290944849037,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,68.02802856280917,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.54411952293812,10.058710098551224,False,False,True,False,False,,1,1.0297414784664485,0.9360629359179212,False,False,False,False,0.023555786681620998,0.02745296452321643,False,False,False,False,19818782,16346814.935151394,False,False,False,False,2728905.1530781877,False,False,False,False
2025-05-02 00:00:00+00:00,78.3310555556,78.7404861111,68.9041666667,72.0497916667,1883905,68.21650111938058,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,68.93219771098532,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.00203288019959,10.058710098551224,False,False,True,False,False,,1,1.0450449293265143,0.9185862714854471,False,False,False,False,0.173346508319453,0.10039973642133472,False,False,False,False,21702687,16743546.199214254,False,False,False,False,2666312.54914647,False,False,False,False
2025-05-09 00:00:00+00:00,70.0625555556,79.3546319444,67.5959861111,77.6420138889,2167023,68.41305437029527,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,69.3211839136464,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.13633309866278,10.058710098551224,False,False,True,False,False,,1,1.029216373552165,0.9726352890498925,False,False,False,False,0.1630469081762333,0.131723322298784,False,False,False,False,19535664,16950369.740013197,False,False,False,False,2629328.138098583,False,False,False,False
2025-05-16 00:00:00+00:00,84.3826388889,85.1016388889,71.0262152778,73.4578333333,2002238,68.90927951615468,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,70.28302785351829,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.74822692348913,10.058710098551224,False,False,True,False,False,,1,1.0162665427775344,0.9595085575684466,False,False,False,False,0.3029683169638159,0.21734581963129995,False,False,False,False,21537902,17290186.944456663,False,False,False,False,2582877.0167579474,False,False,False,False
2025-05-23 00:00:00+00:00,78.3110833333,87.4751377778,75.1754444444,82.4053888889,2455852,69.47094632483861,80.32055518516667,"rgba(38, 166, 154, 0.5)",0.0,0.0,,73.80163466851636,,-1.0,87.475136,75.175446,0.0,0.0,0.0,0.0,0.0,57.6370207388609,10.058710098551224,False,False,True,False,False,,1,1.0454481895285999,0.9468897245497131,False,False,False,False,0.3428282514392958,0.2800870355352979,False,False,False,False,19082050,17422917.54116358,False,False,False,False,2573467.756257359,False,False,False,False
2025-05-30 00:00:00+00:00,71.3507638889,80.2983194444,70.3521527778,80.2983194444,1846733,69.63260891639425,77.60785644327505,"rgba(38, 166, 154, 0.5)",0.0,0.0,,73.24397386758584,,0.0,0.0,0.0,0.0,-1.0,75.1754444444,74.3,50.0,56.23403843750109,10.058710098551224,False,False,True,False,False,,1,0.9753566499427049,0.9837950817937549,False,False,False,False,0.1725714316256612,0.22632923358047954,False,False,False,False,17235317,17409021.204781093,False,False,False,False,2519635.552090147,False,False,False,False
2025-06-06 00:00:00+00:00,73.37,74.3,70.372125,70.8015277778,1699452,69.72953962558599,76.21275479532842,"rgba(38, 166, 154, 0.5)",0.0,0.0,,72.92610548598134,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.56266527499288,9.899928261574217,False,False,True,False,False,11.956267570507713,1,1.0099947563771792,0.9936185084879595,False,False,False,False,0.09186311047538512,0.15909617202793233,False,False,False,False,18934769,17522039.559982494,False,False,False,False,2458881.2148982845,False,False,False,False
2025-06-13 00:00:00+00:00,72.5,74.48,69.78,73.58,2061460,69.82327738004558,75.2005154447037,"rgba(38, 166, 154, 0.5)",0.0,0.0,,72.68349735921049,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.91101843272381,9.144349839567312,False,False,True,False,False,11.484342599866235,1,1.0249442044443542,0.9503531392734511,False,False,False,False,0.08635480998667351,0.12272549100730293,False,False,False,False,16873309,17473985.444428235,False,False,False,False,2429442.6063873004,False,False,False,False
2025-06-20 00:00:00+00:00,68.83,74.5,68.5,73.35,1490290,69.84384911290759,74.48444345544044,#000000,0.0,0.0,,72.45041343548492,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.71342345494742,7.8665299181693555,False,False,False,False,False,9.510096002173874,1,1.0435981149075162,0.9320866086398835,False,False,False,False,0.022412230358021337,0.07256886068266213,False,False,False,False,15383019,17319099.041137256,False,False,False,False,2359875.7466549077,False,False,False,False
2025-06-27 00:00:00+00:00,67.58,70.42,65.24,68.93,2414449,69.75861502518894,73.12517727537197,#000000,0.0,0.0,,71.87559717026613,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.60805838018166,6.6952999849817445,False,False,False,False,False,8.844886622056617,1,1.018036680553095,0.9605625403609247,False,False,False,False,-0.14587505656815922,-0.03665309794274854,False,False,False,False,12968570,16996837.630682644,False,False,False,False,2363918.2098656553,False,False,False,False
2025-07-04 00:00:00+00:00,66.87,68.78,64.77,67.15,2244293,69.65115599171091,72.1274245791739,#000000,0.0,0.0,,71.39450962884064,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.67058171285184,5.694800640592298,False,False,False,False,False,8.464108673841302,1,0.9957403431782493,0.9858422919318626,False,False,False,False,-0.18402001799216283,-0.11033655796745569,False,False,False,False,10724277,16532203.509891335,False,False,False,False,2355057.08320894,False,False,False,False
2025-07-11 00:00:00+00:00,59.69,66.61,59.69,66.28,2262916,69.38014671428608,70.7359565992596,#000000,0.0,0.0,,70.62401694757793,,0.0,0.0,0.0,0.0,-1.0,64.77,60.5,58.0,49.575240254879006,3.6029180107326226,False,False,False,False,False,4.727781429847017,1,0.9457303170762592,1.0205884036024997,False,False,False,False,-0.3200154078803594,-0.21517598292390755,False,False,False,False,8461361,15934363.323973458,False,False,False,False,2348231.817786055,False,False,False,False
2025-07-18 00:00:00+00:00,55.79,60.5,55.211,59.87,3270386,68.78564384170724,68.48861002281893,#000000,0.0,0.0,,69.2476110555678,,0.0,0.0,0.0,0.0,-1.0,59.69,57.19,57.0,47.37424209490843,1.462002637974372,False,False,False,False,False,2.7974815996852165,1,0.93845896203161,1.043110422661617,False,False,False,False,-0.34282825441539394,-0.27900211866965074,False,False,False,False,5190975,15138556.781456904,False,False,False,False,2416539.5349870883,False,False,False,False
2025-07-25 00:00:00+00:00,56.42,57.19,48.55,56.46,6921392,67.40967575992953,64.74198036451547,"rgba(239, 83, 80, 0.5)",0.0,0.0,,63.27482713556665,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.96039857518785,0.10760831121253744,False,False,False,True,False,3.0844853374702197,1,0.8817525967280053,1.086154430252224,False,False,False,False,-0.34282825441539394,-0.31091518654252237,False,False,False,False,12112367,14914394.575423058,False,False,False,False,2750232.3101732302,False,False,False,False
