date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_176,Gap_Up_aVWAP_158,Gap_Up_aVWAP_40,Gap_Up_aVWAP_29,Gap_Up_aVWAP_10,Gap_Down_aVWAP_101,aVWAP_OB_bear_151,aVWAP_OB_bear_119,aVWAP_OB_bear_89,aVWAP_OB_bear_35,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-11 00:00:00+00:00,20.4602893722,21.8091191393,18.3550212898,18.3914761484,21458696,,,,,20.2081432671,,,,,,"rgba(38, 166, 154, 0.5)",1.0,22.509228,,20.2081432671,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.39691006353613,32.86984462711018,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,81365403,23273166.449119426,False,False,False,False,11232686.891399605,False,False,False,False
2022-03-18 00:00:00+00:00,18.1636332823,19.8587842058,16.9102241075,19.776760774,15117688,,,,,19.423969903071335,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,19.423969903071335,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.69956634729584,32.572926109670135,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,66247715,26456466.341777246,False,False,False,False,11520464.751295932,False,False,False,False
2022-03-25 00:00:00+00:00,21.3625471218,21.6086174171,18.7469110194,19.0203224587,12766054,,,,,19.721171400103078,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,19.721171400103078,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.07514696354961,32.173526434158234,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,79013769,30349599.872015968,False,False,False,False,11612730.621570306,False,False,False,False
2022-04-01 00:00:00+00:00,19.7300064333,20.8430653872,18.2274292848,20.6516773797,14625385,,,,,19.693505374563166,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,19.693505374563166,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.17681618494372,29.541941654895993,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,64388384,32870991.288903672,False,False,False,False,11835890.20515769,False,False,False,False
2022-04-08 00:00:00+00:00,19.5838582375,20.9631318354,18.295927262,20.1867195452,9227189,,,,,19.683521229148393,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,19.683521229148393,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.89997156617093,27.52563429649183,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,55161195,34522117.48972562,False,False,False,False,11642653.078849712,False,False,False,False
2022-04-15 00:00:00+00:00,19.9035574158,20.1045111851,18.2776587375,18.8074459473,8914825,,,,,19.655841304896946,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,19.655841304896946,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.5017189418962,26.331046472415593,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,64076020,36711295.45344965,False,False,False,False,11440591.73967566,False,False,False,False
2022-04-22 00:00:00+00:00,18.3415985732,21.5294560941,18.1223762795,20.1867195452,14004081,,,,,19.60853189987795,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,19.60853189987795,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.30692346062058,23.391438989009828,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,50071939,37700972.753194116,False,False,False,False,11630479.83303302,False,False,False,False
2022-04-29 00:00:00+00:00,17.7935428389,19.0540710277,16.5147461257,17.3642325138,12532520,,,,,19.39846791610557,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,19.39846791610557,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.32250034472105,20.686159267999088,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,37539419,37689005.80851307,False,False,False,False,11697297.623178722,False,False,False,False
2022-05-06 00:00:00+00:00,19.4559785662,20.3054649543,17.026264811,17.4921121851,10984731,,,,,19.355382278772865,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,19.355382278772865,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.59901809434658,20.132154444227467,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,48524150,38491609.08195655,False,False,False,False,11644514.91035067,False,False,False,False
2022-05-13 00:00:00+00:00,17.4647093984,18.8165802095,15.911884818,18.7343718494,16343865,,,,,19.120076660770945,,,,,,"rgba(38, 166, 154, 0.5)",-1.0,16.333338,,18.258900734702138,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.74071139130618,17.473462288285518,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,32180285,38024103.59440421,False,False,False,False,11992614.91699136,False,False,False,False
2022-05-20 00:00:00+00:00,17.6473946431,19.1819506991,17.1180641465,17.528649234,10573383,,,,,19.0379989899508,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,18.332708949474743,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.86339203000256,15.762064484410132,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,42753668,38374441.698522426,False,False,False,False,11887486.626843853,False,False,False,False
2022-05-27 00:00:00+00:00,20.0405713494,20.2780621676,17.5925890697,17.8300798879,10775001,,,,,19.056199515822836,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,18.581412462437385,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.45594035597393,15.762064484410132,False,False,True,False,False,,1,,,False,False,False,False,,,False,False,False,False,53528669,39496977.05418743,False,False,False,False,11805080.28411468,False,False,False,False
2022-06-03 00:00:00+00:00,20.7347752795,21.2645624892,19.4788142218,20.7439095417,9197165,,,,,19.135540406455917,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,18.85509394811006,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.36653532695509,15.762064484410132,False,False,True,False,False,,1,,,False,False,False,False,,,False,False,False,False,62725834,41217633.124247625,False,False,False,False,11611901.37418026,False,False,False,False
2022-06-10 00:00:00+00:00,21.2280254403,23.2093382623,20.6891039683,21.0179374088,15995222,,,,,19.361056324192777,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,20.147243152867535,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.359649393319245,15.762064484410132,False,False,True,False,False,,1,,,False,False,False,False,,,False,False,False,False,78721056,43995664.44837743,False,False,False,False,11936591.790907647,False,False,False,False
2022-06-17 00:00:00+00:00,17.1176074333,20.9996688843,16.9166536641,19.9309602025,19226465,,,,,19.26419001594917,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,19.42264530392757,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.85366143460881,14.868605505506537,False,False,True,False,False,,1,,,False,False,False,False,,,False,False,False,False,59494591,45143733.081830956,False,False,False,False,12476582.398988564,False,False,False,False
2022-06-24 00:00:00+00:00,16.3137923564,18.7206704561,15.2686500712,17.9670938214,14763514,,,,,19.09395483230885,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,18.940162583335937,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.69817291045904,11.848169686447179,False,False,True,False,False,,1,,,False,False,False,False,0.0021399929733424594,0.0021399929733424594,False,False,False,False,44731077,45113165.96465829,False,False,False,False,12645984.739804227,False,False,False,False
2022-07-01 00:00:00+00:00,17.7802190311,19.7303666386,16.6791628459,16.9166536641,15424762,,,,,19.025406792229706,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,18.81477449793036,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.66222077743039,10.876177213403551,False,False,True,False,False,,1,1.03069291892692,0.8537586708032162,False,False,False,False,0.077937562968001,0.04003877797067173,False,False,False,False,60155839,46227438.04135027,False,False,False,False,12851820.09241132,False,False,False,False
2022-07-08 00:00:00+00:00,18.3936457433,19.0803174361,15.1983334664,18.0457320857,13693167,,,,,18.943569331226463,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,18.398250001681077,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.40584936969659,10.585702162394142,False,False,True,False,False,,1,1.0064567375393645,0.8708250940135016,False,False,False,False,-0.043817956069963984,-0.001889589049646128,False,False,False,False,73849006,48273480.11236136,False,False,False,False,12914142.085566036,False,False,False,False
2022-07-15 00:00:00+00:00,18.4119569885,18.4302682336,16.0314951202,17.9724871051,12107065,,,,,18.881608672031092,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,18.339938132186628,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.23763066005609,10.304012111668328,False,False,True,False,False,,1,1.0030613854720258,0.9035637449330229,False,False,False,False,-0.036691309800696494,-0.01929044942517131,False,False,False,False,85956071,51064783.141075335,False,False,False,False,12854358.59774633,False,False,False,False
2022-07-22 00:00:00+00:00,20.0325021834,21.3371783996,18.8788937395,18.8788937395,15132276,,,,20.082858107499998,18.94822684453883,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,18.686101495314222,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.39265518277343,10.304012111668328,False,False,True,False,False,,1,1.0301146822012186,0.8747709314106703,False,False,False,False,0.18914017134222,0.08492486095852435,False,False,False,False,101088347,54770232.315810494,False,False,False,False,13023093.220135491,False,False,False,False
2022-07-29 00:00:00+00:00,23.6764399663,23.8229299274,20.1057471639,20.3529489733,10609297,,,,21.09351567648213,19.08246764619005,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,19.07794902443885,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.468818821296324,10.304012111668328,False,False,True,False,True,,1,1.0544365249510381,0.8398675260758377,False,False,False,False,0.34282824423177655,0.21387655259515045,False,False,False,False,111697644,58987077.62575045,False,False,False,False,12844293.500125457,False,False,False,False
2022-08-05 00:00:00+00:00,21.021309421,23.2003475926,19.6021879226,22.9348345381,10306479,,,,21.145293679786352,19.1593735295982,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,19.259101449036493,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.23722576878897,10.304012111668328,False,False,True,False,True,,1,1.0177273701611063,0.8578465437160667,False,False,False,False,0.28460912436249725,0.24924283847882384,False,False,False,False,101391165,62128121.13495412,False,False,False,False,12656307.240856903,False,False,False,False
2022-08-12 00:00:00+00:00,23.3102150635,24.5063971523,20.7190823199,20.9938425532,13663634,,,,21.612534488330933,19.323183739127845,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,19.602139810538137,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.35525025588466,10.304012111668328,False,False,True,False,True,,1,1.0333428101851871,0.8513808883580338,False,False,False,False,0.34282824366249715,0.2960355410706605,False,False,False,False,115054799,66048615.79162418,False,False,False,False,12730924.037830466,False,False,False,False
2022-08-19 00:00:00+00:00,23.3559931763,23.6855955889,21.4141771854,21.9734941682,11484038,,,,21.838863566894698,19.449047731528637,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,19.831095248239272,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.178368114723725,10.304012111668328,False,False,True,False,True,,1,1.0280193680989966,0.869496893668747,False,False,False,False,0.33601395901667724,0.31602475004366887,False,False,False,False,126538837,70529372.91817054,False,False,False,False,12638562.109102285,False,False,False,False
2022-08-26 00:00:00+00:00,26.7252622821,27.43024522,22.8432783124,23.0813244992,15092917,,,,22.59607466918112,19.72997720045873,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,20.330145029691057,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.40338798581253,6.843981461526361,False,False,True,False,True,,1,1.0422422401296014,0.8276476178995732,False,False,False,False,0.3428282453187548,0.3294264976812118,False,False,False,False,141631754,75796215.96126902,False,False,False,False,12820366.175094709,False,False,False,False
2022-09-02 00:00:00+00:00,24.3173335462,27.622513294,23.2095032152,26.6062391887,15274022,,,,23.005389985839308,19.96260348728134,,,,,25.049783351800002,"rgba(38, 166, 154, 0.5)",0.0,0.0,,21.964871946757363,,-1.0,27.622513,23.209503,0.0,0.0,0.0,0.0,0.0,61.97143105956097,6.843981461526361,False,False,True,False,True,,1,1.0281042265912903,0.8504290656489805,False,False,False,False,0.3428282456203933,0.33612737165080253,False,False,False,False,126357732,79541513.44561946,False,False,False,False,13002118.458421027,False,False,False,False
2022-09-09 00:00:00+00:00,22.5777652579,24.8081664722,21.0762431564,24.7201809393,12324152,,,,22.98348306896227,20.060010040980046,,,,,24.054382191900203,"rgba(38, 166, 154, 0.5)",0.0,0.0,,21.805522586987294,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.36572201340721,6.843981461526361,False,False,True,False,True,,1,0.9852385369071255,0.9274712838739531,False,False,False,False,0.1369726747466573,0.23655002319872992,False,False,False,False,114033580,82096481.33853655,False,False,False,False,12951898.72076021,False,False,False,False
2022-09-16 00:00:00+00:00,21.1769550046,23.896174908,20.7374851213,22.9714570284,13817613,,,,22.86061877738125,20.129086534979457,,,,,23.347913887797596,"rgba(38, 166, 154, 0.5)",0.0,0.0,,21.668173614195975,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.24565991465238,6.843981461526361,False,False,True,False,False,,1,1.0057172912950252,0.9218728610765176,False,False,False,False,0.08733176606228488,0.1619408946305074,False,False,False,False,100215967,83438665.4616079,False,False,False,False,13016025.7044076,False,False,False,False
2022-09-23 00:00:00+00:00,17.9724871051,21.3783787012,17.7207074844,20.2064590122,13269521,,,,22.471900400684873,20.091356465409024,,,,,22.298671309779003,"rgba(38, 166, 154, 0.5)",0.0,0.0,,21.2983180365621,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.77951533389545,10.203760823849102,False,False,True,False,False,,1,0.9544472309424645,0.9802982191499259,False,False,False,False,-0.1305039540571187,0.015718470286694347,False,False,False,False,86946446,83698501.05704436,False,False,False,False,13034803.133710742,False,False,False,False
2022-09-30 00:00:00+00:00,19.664076875,20.0037458033,16.7547893033,17.7802190311,18588495,,,,22.016471933163587,20.032764118808416,,,,,21.413021542433096,#000000,0.0,0.0,,20.559730600270562,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.3508179122444,8.832336766929181,False,False,False,False,False,,1,0.9553849633099994,0.9938528645976427,False,False,False,False,-0.2252173977504963,-0.10474946373190097,False,False,False,False,105534941,85316015.12689291,False,False,False,False,13446187.716398835,False,False,False,False
2022-10-07 00:00:00+00:00,20.5912812468,22.041759373,20.4994788338,20.9125896925,15443089,,,21.044173151200003,21.92547318693091,20.069712162532596,,,,,21.348815522531954,#000000,0.0,0.0,,20.796815037667862,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.88143306636522,8.346822592576842,False,False,False,False,False,,1,0.9893999195517662,0.9726387150587131,False,False,False,False,0.005116560882917675,-0.04981645142449165,False,False,False,False,120978030,87957645.85823417,False,False,False,False,13594106.329998922,False,False,False,False
2022-10-14 00:00:00+00:00,18.9204773293,20.8299675208,18.4155640576,20.4352171447,13048760,,,20.285981990973582,21.739562810119324,20.04931963173885,,,,,21.097478526826887,#000000,0.0,0.0,,20.657102802867573,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.526252114695026,6.968007370741795,False,False,False,False,False,,1,0.9648021282335129,0.9770490235068336,False,False,False,False,-0.12467138593542908,-0.08724391867996037,False,False,False,False,107929270,89437025.4242909,False,False,False,False,13553710.305554558,False,False,False,False
2022-10-21 00:00:00+00:00,20.6830836599,20.9034094512,18.5991688837,19.361128912,10705275,,,20.224778649763508,21.644415435347273,20.04962096117259,,,,,20.998908266687724,#000000,0.0,0.0,,20.62946052113049,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.63080075496556,6.968007370741795,False,False,False,False,False,,1,0.968434015842926,0.9931005592567588,False,False,False,False,-0.11445395591812843,-0.1008489372990444,False,False,False,False,118634545,91599804.6521212,False,False,False,False,13342715.097735703,False,False,False,False
2022-10-28 00:00:00+00:00,20.6647231773,21.7388114099,20.0589190536,20.4535776273,7040824,,,20.31553975618346,21.61479953226904,20.061593372631506,,,,,20.98841638571041,#000000,0.0,0.0,,20.65412734323228,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.69351073269983,6.883209421917876,False,False,False,False,False,,1,1.005618437170888,0.9525347741624106,False,False,False,False,-0.024023291587345758,-0.06243611444319508,False,False,False,False,111593721,93080835.49270481,False,False,False,False,12875908.349755282,False,False,False,False
2022-11-04 00:00:00+00:00,22.2345444404,23.0607661578,20.3066937664,20.4811183512,9665347,,,20.583835881793156,21.62667908401419,20.099273097614716,,,,,21.054179214232438,#000000,0.0,0.0,,21.059580523069805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6855160570265,6.883209421917876,False,False,False,False,False,,1,1.0024081289025677,0.9513593621223818,False,False,False,False,0.03751052686859468,-0.0124627937873002,False,False,False,False,121259068,95168111.97472666,False,False,False,False,12638088.990514148,False,False,False,False
2022-11-11 00:00:00+00:00,19.5630942207,22.9697899665,17.7821274075,22.6017540926,18991396,,,20.46241621467287,21.49792961623904,20.099498808935895,,,,,20.932519309039566,#000000,0.0,0.0,,20.715052510257443,,0.0,0.0,0.0,0.0,-1.0,20.3066937664,19.4345708424,0.0,51.63608393430585,6.547907531184322,False,False,False,False,False,,1,0.9930603111779651,0.9431720188435581,False,False,False,False,-0.06509180837669529,-0.03877730108199774,False,False,False,False,102267672,95694005.30993208,False,False,False,False,13108704.324550137,False,False,False,False
2022-11-18 00:00:00+00:00,17.9198310271,19.4345708424,16.8457427944,19.2234252924,14148145,,,20.08175976582693,21.29447509292869,20.04155395241382,,,,,20.68272473011793,#000000,0.0,0.0,,20.326636233438563,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.92758119476108,4.75454555435487,False,False,False,False,False,,1,0.9659268029656513,0.9887729905749477,False,False,False,False,-0.2450127270857897,-0.1418950140838937,False,False,False,False,88119527,95132932.84252971,False,False,False,False,13185699.930139016,False,False,False,False
2022-11-25 00:00:00+00:00,17.7729471662,18.0575346467,16.8457427944,17.3047548597,7384340,,,19.888548420127425,21.18233244749717,20.005156913275567,,,,,20.54678824821127,#000000,0.0,0.0,,20.14925546105654,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.622233127299125,3.3801920376674985,False,False,False,False,False,,1,0.959532211715914,1.0187097800694696,False,False,False,False,-0.3031422584694332,-0.22251863627666346,False,False,False,False,80735187,94066433.15049048,False,False,False,False,12755969.564943533,False,False,False,False
2022-12-02 00:00:00+00:00,17.6903249945,18.5899886424,16.9100044836,17.2680338945,8770484,,,19.708595896864377,21.063484574559148,19.966222957604163,,,,,20.40837022987105,#000000,0.0,0.0,,19.98955918739281,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.63915336962366,2.3236990492022045,False,False,False,False,False,,1,0.9372484192963323,1.0242741912486149,False,False,False,False,-0.27772972964450926,-0.25012418296058636,False,False,False,False,71964703,92429267.95415786,False,False,False,False,12460748.411984753,False,False,False,False
2022-12-09 00:00:00+00:00,15.6614916661,18.2594999554,15.6431311835,18.0850753706,9941927,,,19.43338972677731,20.89288773810932,19.900667284980287,,,,,20.203266812863887,"rgba(239, 83, 80, 0.5)",0.0,0.0,,19.747630298159965,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.7325239289851,0.39193537503167875,False,False,False,True,False,0.0,0,0.9071310557524284,1.0519759603939367,False,False,False,False,-0.34282825441539394,-0.2964762186879901,False,False,False,False,62022776,90176935.21681283,False,False,False,False,12274169.04813403,False,False,False,False
2022-12-16 00:00:00+00:00,15.8726372161,16.7337438505,15.5329682878,15.8818174574,9130607,,,19.184538280204386,20.73128932301626,19.834463810046888,,,,,20.011136131949502,"rgba(239, 83, 80, 0.5)",0.0,0.0,,19.530424410881793,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.544316896733406,-0.823338286536142,False,False,False,True,False,0.0,0,0.9527580155178308,1.0482530998032005,False,False,False,False,-0.34282825441539394,-0.31965223655169206,False,False,False,False,71153383,88767783.20075262,False,False,False,False,12041312.600124102,False,False,False,False
2022-12-23 00:00:00+00:00,16.4968936249,16.5336145901,15.4090350302,16.019521077,6908425,,,19.02454299910973,20.618468016239873,19.78714857485891,,,,,19.880550986401772,"rgba(239, 83, 80, 0.5)",0.0,0.0,,19.39085685296071,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.22287353651588,-1.2203059888233412,False,False,False,True,False,0.14947643072860828,0,0.9712161894225989,1.022583971969799,False,False,False,False,-0.34282825441539394,-0.331240245483543,False,False,False,False,78061808,87974748.00069687,False,False,False,False,11661098.703818612,False,False,False,False
2022-12-30 00:00:00+00:00,16.3030379603,16.7814811053,15.6674958025,16.5795157966,4548959,,,18.93157569394967,20.54882335578077,19.757523027071763,,,,,19.80154589886876,"rgba(239, 83, 80, 0.5)",0.0,0.0,,19.309507056653274,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.86425288688031,-1.6883382159956355,False,False,False,True,False,0.0,0,0.9597377115948975,1.038452782174754,False,False,False,False,-0.32310167811331525,-0.32717096179842914,False,False,False,False,73512849,86903496.22286747,False,False,False,False,11134273.540572789,False,False,False,False
