date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_128,Gap_Up_aVWAP_88,Gap_Down_aVWAP_45,aVWAP_OB_bull_171,aVWAP_OB_bull_162,aVWAP_OB_bull_123,aVWAP_OB_bull_98,aVWAP_OB_bull_63,aVWAP_OB_bull_7,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-25 00:00:00+00:00,54.7241869592,55.9875530136,54.1296617571,55.6438431311,987505,,,,,,,,,50.919885433457225,"rgba(239, 83, 80, 0.5)",0.0,0.0,,50.919885433457225,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.870630217446305,-48.661388725867766,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-3136408,-2932451.1095727207,False,False,False,False,1999211.5137645279,False,False,False,False
2022-04-01 00:00:00+00:00,55.0121601039,56.1872763236,54.3804770767,55.0028706476,1383411,,,,,,,,,51.27402741050443,"rgba(239, 83, 80, 0.5)",0.0,0.0,,51.27402741050443,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.960204431288474,-44.280067654771074,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1752997,-2845084.13849326,False,False,False,False,1953596.6608930812,False,False,False,False
2022-04-08 00:00:00+00:00,54.027477738,56.693551691,53.7580835058,55.0771862979,1330728,,,,,,,,,51.53629572544441,"rgba(239, 83, 80, 0.5)",0.0,0.0,,53.18133335185554,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.600844115968165,-41.30671501391713,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-3083725,-2862761.239345611,False,False,False,False,1907458.2415676678,False,False,False,False
2022-04-15 00:00:00+00:00,51.658666386,54.157530126,51.658666386,53.6280311179,1231768,,,,,,,,,51.597405760982234,"rgba(239, 83, 80, 0.5)",0.0,0.0,,52.650742058935634,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.26739216942049,-40.350426145316256,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-4315493,-2970370.9993940843,False,False,False,False,1857407.1125626555,False,False,False,False
2022-04-22 00:00:00+00:00,51.5193245418,53.730215137,50.7111418452,51.4728772604,2250744,,,,,,,,,51.63816670310424,"rgba(239, 83, 80, 0.5)",0.0,0.0,,52.26963177270218,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.21784874550399,-39.16338025246232,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-6566237,-3236731.443883411,False,False,False,False,1886543.178298755,False,False,False,False
2022-04-29 00:00:00+00:00,51.1756146593,52.9591902655,50.5160632633,51.5564823669,1672542,,,,,,,,,51.631825780894665,"rgba(239, 83, 80, 0.5)",0.0,0.0,,52.09228939309983,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.21920357402307,-37.99829343301302,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-8238779,-3607253.4850772326,False,False,False,False,1870691.239165514,False,False,False,False
2022-05-06 00:00:00+00:00,48.6024352691,51.0084044462,47.8871471354,50.8783520583,2743446,,,,,,,,,51.370863553082536,"rgba(239, 83, 80, 0.5)",0.0,0.0,,51.45844082472249,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.83875359547465,-37.99829343301302,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-10982225,-4153547.6713678082,False,False,False,False,1935339.7399680687,False,False,False,False
2022-05-13 00:00:00+00:00,57.4645765625,57.7525497072,47.0882538951,47.9521733294,4128968,,,,,,,,,51.74608013017391,"rgba(239, 83, 80, 0.5)",0.0,0.0,,52.72795737260626,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.778171211869456,-31.739795838672496,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-6853257,-4353526.140155378,False,False,False,False,2097830.7221926562,False,False,False,False
2022-05-20 00:00:00+00:00,55.7553166065,58.6071796852,54.6963185903,56.9908142921,1729678,,,,,,,,,51.996804435303574,#000000,0.0,0.0,,53.978163699243886,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.20101009607137,-27.732818958256736,False,False,False,False,True,,1,,,False,False,False,False,,,False,False,False,False,-8582935,-4666815.685329054,False,False,False,False,2070560.1501783854,False,False,False,False
2022-05-27 00:00:00+00:00,55.952308045,56.2848156146,54.2782930576,56.1640526829,2028520,,,,,,,,,52.20729640768426,#000000,0.0,0.0,,54.044136152301796,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.04235825419488,-24.389722795205508,False,False,False,False,True,,1,,,False,False,False,False,,,False,False,False,False,-6554415,-4806637.856786161,False,False,False,False,2067446.0649799865,False,False,False,False
2022-06-03 00:00:00+00:00,56.8571719798,57.4541956068,55.0474441103,55.8030521383,1201167,,,,,,,,,52.35295646120841,#000000,0.0,0.0,,54.21844185261278,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.87694417863412,-21.13956370583937,False,False,False,False,True,,1,,,False,False,False,False,,,False,False,False,False,-5353248,-4847127.497024223,False,False,False,False,2003277.2453518393,False,False,False,False
2022-06-10 00:00:00+00:00,55.7377526791,57.8553208562,55.355284418,56.7545585439,1216732,,,,,,,,,52.48606137742914,#000000,0.0,0.0,,54.3464904988615,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.40441403353665,-19.213133718534767,False,False,False,False,True,,1,,,False,False,False,False,,,False,False,False,False,-6569980,-4974746.200948356,False,False,False,False,1945014.6345850364,False,False,False,False
2022-06-17 00:00:00+00:00,55.5045403248,57.2956112058,54.6136691313,54.8235602502,3041654,,,,,,,,,52.743102136376045,#000000,0.0,0.0,,54.49361095614618,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.61685983123912,-17.619078015397704,False,False,False,False,True,,1,,,False,False,False,False,,,False,False,False,False,-9611634,-5318219.371248478,False,False,False,False,2026247.18017133,False,False,False,False
2022-06-24 00:00:00+00:00,57.6127800077,57.6500939844,55.2200212525,56.0455929868,1824076,,,,,,,,,52.924407574727496,#000000,0.0,0.0,,54.672079401896305,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.07507291503802,-14.882254346916987,False,False,False,False,True,,1,,,False,False,False,False,0.24039531397672403,0.24039531397672403,False,False,False,False,-7787558,-5501133.343748591,False,False,False,False,2011271.5371956758,False,False,False,False
2022-07-01 00:00:00+00:00,62.9580071684,63.3591324178,57.4728525951,57.7993498911,3156023,,,,,,,,,53.519165989802666,"rgba(38, 166, 154, 0.5)",0.0,0.0,,55.55712107711163,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.66501971484231,-10.229113295361941,False,False,True,False,True,,0,1.010924088886032,0.9403960119326267,False,False,False,False,0.34282824877158774,0.2916117813741559,False,False,False,False,-4631535,-5436718.651619066,False,False,False,False,2096067.9418478478,False,False,False,False
2022-07-08 00:00:00+00:00,61.3721631591,62.230384623,59.2452664878,61.5867185251,2204124,,,,,,,,,53.87170752146141,"rgba(38, 166, 154, 0.5)",0.0,0.0,,55.99904165094103,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.07621638491055,-7.817112515906928,False,False,True,False,True,,0,1.0410410473468157,0.9425652523062209,False,False,False,False,0.3428282489066814,0.31722001514041864,False,False,False,False,-6835659,-5540343.862610246,False,False,False,False,2104072.094303563,False,False,False,False
2022-07-15 00:00:00+00:00,63.2285334994,63.7695861614,56.2881338352,61.3441776766,4028236,,,,,,,,,54.448127275656915,"rgba(38, 166, 154, 0.5)",0.0,0.0,,56.64585180321012,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.869578516271694,-5.107250965780089,False,False,True,False,True,,0,1.0100316153408646,0.9355546841190173,False,False,False,False,0.30425118855412137,0.31073560184727,False,False,False,False,-2807423,-5337905.280194673,False,False,False,False,2246602.7539847805,False,False,False,False
2022-07-22 00:00:00+00:00,64.5718366602,64.5998221427,62.230384623,63.480402842,2758266,,,,,,,,,54.932663576017866,"rgba(38, 166, 154, 0.5)",0.0,0.0,,57.22788181228298,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.68613025530426,-2.4543340718263167,False,False,True,False,True,,0,1.05189065376035,0.9423131475179733,False,False,False,False,0.34282824982145077,0.3267819258343604,False,False,False,False,-49157,-4946146.148328401,False,False,False,False,2284503.735171093,False,False,False,False
2022-07-29 00:00:00+00:00,67.2304574993,67.7341961846,63.261183229,64.2826533408,1685775,,,,,,,,,55.27464980526622,"rgba(38, 166, 154, 0.5)",0.0,0.0,,57.64940147348351,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.9517120834157,0.5486355769082394,False,False,True,False,True,,0,1.0957391635084732,0.8854288327062091,False,False,False,False,0.34282825034697934,0.3348050880906699,False,False,False,False,1636618,-4458533.9891929645,False,True,False,False,2240153.458491753,False,False,False,False
2022-08-05 00:00:00+00:00,63.1072630751,67.8461381146,61.8479163619,67.0159021333,3649761,,,,,,,,,55.83495501687288,"rgba(38, 166, 154, 0.5)",0.0,0.0,,60.360436817303295,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.728011212603214,0.5486355769082394,False,False,True,False,True,,0,1.0607877573984261,0.8914199290660606,False,False,False,False,0.31657982214923175,0.3256924551199508,False,False,False,False,-2013143,-4277393.915919412,False,False,False,False,2344568.8319368083,False,False,False,False
2022-08-12 00:00:00+00:00,66.5401489305,66.7640327907,63.2845044644,63.2845044644,2313292,,,,,,,,,56.20327162632968,"rgba(38, 166, 154, 0.5)",0.0,0.0,,60.788696994877284,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.15663410052156,1.1769031888560875,False,False,True,False,True,,0,1.0911550427314611,0.9057191541901651,False,False,False,False,0.32368683012172544,0.3246896426208381,False,False,False,False,300149,-3938316.6628883444,False,False,False,False,2342252.029571119,False,False,False,False
2022-08-19 00:00:00+00:00,65.7472269259,66.997245145,64.9263194387,66.4188785063,1226853,,,,,,,,,56.394599619315976,"rgba(38, 166, 154, 0.5)",0.0,0.0,,60.99272882222546,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.9633597703032,1.7086451933573414,False,False,True,False,True,,0,1.1979919742515543,0.8530378003195735,False,False,False,False,0.3428282504481152,0.3337589465344767,False,False,False,False,-926704,-3715234.2434151336,False,False,False,False,2259629.879232518,False,False,False,False
2022-08-26 00:00:00+00:00,65.0800349106,66.7187408257,65.0519428092,65.4953575832,1078950,,,,,,,,,56.55205554447086,"rgba(38, 166, 154, 0.5)",0.0,0.0,,61.1373547309195,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.397792411404424,1.8430939160532631,False,False,True,False,True,,0,1.1976205549955847,0.796340221910895,False,False,False,False,0.3394037351836835,0.3365813408590801,False,False,False,False,-2005654,-3588598.6698288275,False,False,False,False,2172172.1104004793,False,False,False,False
2022-09-02 00:00:00+00:00,65.7355172767,67.3835872255,64.3215481728,65.0706708768,1642332,,,,,,,,,56.78665001029904,"rgba(38, 166, 154, 0.5)",0.0,0.0,,61.349917366414786,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.2679186418966,2.406984651236286,False,False,True,False,True,,0,1.1679725475267857,0.8327010438987046,False,False,False,False,0.33793781229333875,0.3372595765762094,False,False,False,False,-363322,-3349689.286878544,False,False,False,False,2132924.6948152585,False,False,False,False
2022-09-09 00:00:00+00:00,64.1061753954,66.1849908991,63.2540483196,65.7823374457,1548488,,,,,,,,,56.966920290129174,"rgba(38, 166, 154, 0.5)",0.0,0.0,,61.44861881817072,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.08739975353573,2.406984651236286,False,False,True,False,True,,0,1.10887272002009,0.8573037681460457,False,False,False,False,0.2880636610323024,0.3126616188042559,False,False,False,False,-1911810,-3243179.710072726,False,False,False,False,2089633.087791906,False,False,False,False
2022-09-16 00:00:00+00:00,61.2969652554,64.5275569164,60.5384785176,64.0968113616,1695183,,,,,,,,,57.095254542311366,"rgba(38, 166, 154, 0.5)",0.0,0.0,,61.40517938764221,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.55056637676567,2.406984651236286,False,False,True,False,True,,0,1.0744687043005179,0.8984737700149703,False,False,False,False,0.1954157909292629,0.2540387048667594,False,False,False,False,-3606993,-3270128.842659931,False,False,False,False,2060414.5627702833,False,False,False,False
2022-09-23 00:00:00+00:00,58.7124919266,61.596614337,58.2817463718,61.1471407146,2239594,,,,,,,,,57.172806322112514,"rgba(38, 166, 154, 0.5)",0.0,0.0,,61.18434999132143,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.37626161760319,2.406984651236286,False,False,True,False,False,,0,1.0330456037784286,0.9283177255584149,False,False,False,False,0.08953876311837175,0.17178873399256556,False,False,False,False,-5846587,-3460977.595055492,False,False,False,False,2073687.1136761883,False,False,False,False
2022-09-30 00:00:00+00:00,58.506483183,61.1845968498,58.131921831,58.459663014,1901868,,,,,,,,,57.22814692863403,#000000,0.0,0.0,,61.02304566956527,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.004000587048644,2.406984651236286,False,False,False,False,False,,0,1.0283679204178913,0.9357400933341898,False,False,False,False,0.07823214585565745,0.1250104399241115,False,False,False,False,-7748455,-3778568.5139402705,False,False,False,False,2060959.7719223965,False,False,False,False
2022-10-07 00:00:00+00:00,56.586856254,61.3437854244,56.1092905302,58.9559568054,2488631,,,,,,,,,57.25430082463189,#000000,0.0,0.0,,60.76659119878868,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.34486762427824,8.339097486047827,False,False,False,False,False,,0,1.013221045784382,0.9408545461744589,False,False,False,False,0.04085841194312526,0.08293442593361838,False,False,False,False,-10237086,-4256977.216611362,False,False,False,False,2092639.1221503671,False,False,False,False
2022-10-14 00:00:00+00:00,57.5513517354,58.9653208392,54.9856064741,56.6430404568,1419636,,,,,,,,,57.252680843713264,#000000,0.0,0.0,,60.169321807540825,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.043518848887395,6.847693090252555,False,False,False,False,False,,0,1.0229548218385334,0.9401422284550759,False,False,False,False,-0.029156133070900193,0.026889146431359097,False,False,False,False,-8817450,-4594790.015380891,False,False,False,False,2042787.0390281177,False,False,False,False
2022-10-21 00:00:00+00:00,59.0308690758,60.5103864162,57.8603648508,58.0008253578,1330190,,,,,,,,,57.28498548882891,#000000,0.0,0.0,,60.33983035826537,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.00584654906942,6.5446294374373934,False,False,False,False,False,,0,1.0587562667889647,0.9168665396124237,False,False,False,False,0.05924284140378005,0.04306599391756957,False,False,False,False,-7487260,-4809047.051278602,False,False,False,False,1990002.073174183,False,False,False,False
2022-10-28 00:00:00+00:00,61.7464388778,61.830715182,58.7499480618,59.3773383264,917146,,,,,,,,,57.32583238192512,#000000,0.0,0.0,,60.62109474331653,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.4637022769852,6.5446294374373934,False,False,False,False,False,,0,1.069354541179484,0.8962372359680179,False,False,False,False,0.10370455810013286,0.07338527600885122,False,False,False,False,-6570114,-4939496.454887595,False,False,False,False,1910531.2529390582,False,False,False,False
2022-11-04 00:00:00+00:00,58.3566586422,61.8213511482,56.7460448286,61.5310661004,1474552,,,,,,,,,57.35628000548367,#000000,0.0,0.0,,60.297087100364294,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.653718810492684,6.5446294374373934,False,False,False,False,False,,0,1.0759979871752505,0.8804431747223553,False,False,False,False,0.00451359470327181,0.03894943535606152,False,False,False,False,-8044666,-5169509.013784811,False,False,False,False,1878236.493462091,False,False,False,False
2022-11-11 00:00:00+00:00,51.3523613597,51.5490060695,45.6215726741,51.4928218667,19740373,,,49.50764670110001,,,,,,55.80059684739776,#000000,0.0,0.0,,51.99899899286504,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.22342378909705,3.149249057125381,False,False,False,False,False,,0,1.0088234484964853,0.9822922002098303,False,False,False,False,-0.34282825441539394,-0.15193940952966623,False,False,False,False,-27785039,-6844733.457208158,False,False,False,False,3201357.716168603,False,False,False,False
2022-11-18 00:00:00+00:00,51.4179095963,53.5716373703,50.495552267,51.7362867455,10572703,,,50.31707561689638,,,,,,55.4193778160158,"rgba(239, 83, 80, 0.5)",0.0,0.0,,52.10846162803415,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.81056735997326,0.6703525699947832,False,False,False,True,False,,0,0.9820465532520825,0.9706770464052715,False,False,False,False,-0.20171740931048798,-0.1768284094200771,False,False,False,False,-17212336,-7612704.01593348,False,False,False,False,3747383.2927487064,False,False,False,False
2022-11-25 00:00:00+00:00,51.2210328482,53.1596198831,50.2235260538,51.4272736301,4614265,,,50.477939930974706,,,,,,55.263210912727075,"rgba(239, 83, 80, 0.5)",0.0,0.0,,52.08702233699078,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.01475358399224,-1.1849987034303382,False,False,False,True,False,,0,0.9836297309080111,0.9523520432239997,False,False,False,False,-0.21528135036298682,-0.19605487989153197,False,False,False,False,-21826601,-8665585.274012482,False,False,False,False,3811596.752545099,True,False,False,False
2022-12-02 00:00:00+00:00,51.2398537311,51.81389066,50.0541381076,51.1363388751,5137475,,,50.54949444486836,,,,,,55.08210785728284,"rgba(239, 83, 80, 0.5)",0.0,0.0,,52.00602341784624,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.74427504323006,-2.537835215984238,False,False,False,True,False,,0,0.9743348839014787,0.9766806377147237,False,False,False,False,-0.24561247112803805,-0.220833675509785,False,False,False,False,-16689126,-9259921.624085631,False,False,False,False,3909809.956060277,False,False,False,False
2022-12-09 00:00:00+00:00,53.2254568785,54.0347548437,50.7881525412,51.7386071283,5667845,,,50.81388268389127,,,,,,54.97382298601526,"rgba(239, 83, 80, 0.5)",0.0,0.0,,52.10812171510145,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.12048410570465,-2.537835215984238,False,False,False,True,False,0.0,0,0.9786643996308731,0.9591585095333528,False,False,False,False,-0.18681670999016708,-0.20382519274997604,False,False,False,False,-11021281,-9390392.688968176,False,False,False,False,4040034.7741298857,False,False,False,False
2022-12-16 00:00:00+00:00,51.9268159575,54.7687692774,51.2210328482,53.5548223295,7364004,,,51.066991494719616,,,,,,54.844490967985436,"rgba(239, 83, 80, 0.5)",0.0,0.0,,52.19983191257383,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.81226914589607,-2.8159873633387633,False,False,False,True,False,0.0,0,0.9901655466555485,0.9470268945078901,False,False,False,False,-0.16396637398075248,-0.18389578336536427,False,False,False,False,-18385285,-10056681.008303866,False,False,False,False,4286254.716786931,False,False,False,False
2022-12-23 00:00:00+00:00,52.8208078958,53.009016725,50.6375854779,51.9644577233,5762295,,,51.173586229033035,,,,,,54.73279859901385,"rgba(239, 83, 80, 0.5)",0.0,0.0,,52.21141573521014,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.1779735335318,-2.8159873633387633,False,False,False,True,False,0.0,0,0.9786828933353711,0.967391348545981,False,False,False,False,-0.21004828144521545,-0.19697203240528988,False,False,False,False,-12622990,-10246777.970651727,False,False,False,False,4395591.034061974,False,False,False,False
2022-12-30 00:00:00+00:00,54.4205829435,54.8863997956,52.6608303911,52.9713749592,5043243,,,51.39580364977301,,,,,,54.706713955059655,"rgba(239, 83, 80, 0.5)",0.0,0.0,,52.34887572673028,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.457282717220316,-2.8159873633387633,False,False,False,True,False,0.0,0,0.9756068756184384,1.0045117305998659,False,False,False,False,-0.13372668433663595,-0.16534935837096293,False,False,False,False,-7579747,-10049220.120973822,False,False,False,False,4443565.253761088,False,False,False,False
2023-01-06 00:00:00+00:00,55.1922391429,55.3710375306,53.6395163026,54.6746648628,2827043,,,51.53724046270676,,,,,,54.70724530419265,"rgba(239, 83, 80, 0.5)",0.0,0.0,,52.44562014462437,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.84963599738134,-2.8159873633387633,False,False,False,True,False,0.0,0,0.9744394889091905,0.9955668641794219,False,False,False,False,-0.10553504084850172,-0.13544219960973233,False,False,False,False,-4752704,-9656885.59349428,False,False,False,False,4323822.8645936,False,False,False,False
